target,regime_type,sample_scope,factor_name,method,window,total_date_n,estimate_type,regime,estimate,hac_se,hac_t,regime_date_n,min_component_n,small_sample,p_nominal,q_bh
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,LOW,0.16409233525151756,0.010291695496582386,15.944149854220669,28,28,False,,
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,MEDIUM,0.16176702689525957,0.018893352786380067,8.562113285254219,18,18,False,,
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,REGIME_MEAN,HIGH,0.14178873375659767,0.01870649898146478,7.579651002418367,45,45,False,,
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.02230360149491989,0.020469708175337168,-1.0895905942514745,73,28,False,0.27589352816444007,0.4969986472145456
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,LOW,0.044606244431762525,0.010173073336618767,4.3847363481789605,28,28,False,,
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,MEDIUM,0.05110143166118914,0.009924071735118193,5.149240455443013,18,18,False,,
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,REGIME_MEAN,HIGH,0.06289244287742649,0.0074743169365237005,8.41447364508973,45,45,False,,
future_idio_vol_annualized,NETWORK,NATIVE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.01828619844566396,0.011992479691835176,1.5248054543810259,73,28,False,0.12730762906558887,0.3187278795485644
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,REGIME_MEAN,LOW,0.133123938513936,0.014357991385732755,9.27176615011892,32,32,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,REGIME_MEAN,MEDIUM,0.13921484163147607,0.018652217533363425,7.463715313337997,32,32,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,REGIME_MEAN,HIGH,0.07677185804476433,0.02154015021727667,3.5641282567838393,27,27,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.05635208046917167,0.026116485783482107,-2.1577206419101254,59,27,False,0.030949558076575266,0.3330055583315416
