analysis_date,window,factor_order,factor_name,factor_orientation,target_name,target_role,factor_universe_n,label_valid_n,factor_nonmissing_n,pair_n,label_valid_share,factor_nonmissing_share,pair_share_of_factor_universe,pair_share_of_label_valid,factor_unique_n,target_unique_n,rank_ic,ic_status
2024-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5066,5066,5064,5064,1.0,0.9996052112120016,0.9996052112120016,0.9996052112120016,2504,5061,0.001385615054072637,PASS
2024-11-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5066,5066,5062,5062,1.0,0.9992104224240032,0.9992104224240032,0.9992104224240032,2016,5057,0.020227338724422454,PASS
2024-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5073,5073,5065,5065,1.0,0.9984230238517643,0.9984230238517643,0.9984230238517643,2291,5059,-0.04720300433520915,PASS
2025-01-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5078,5077,5071,5070,0.9998030720756204,0.9986215045293423,0.9984245766049625,0.9986212330116211,2082,5067,0.011804312568873114,PASS
2025-02-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5082,5082,5075,5075,1.0,0.9986225895316805,0.9986225895316805,0.9986225895316805,1981,5072,0.08504247522784027,PASS
2025-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5089,5089,5081,5081,1.0,0.998427981921792,0.998427981921792,0.998427981921792,1980,5076,0.029820875900453934,PASS
2025-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5089,5089,5081,5081,1.0,0.998427981921792,0.998427981921792,0.998427981921792,2121,5066,-0.011045221312013308,PASS
2025-05-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5083,5083,5074,5074,1.0,0.9982293920912847,0.9982293920912847,0.9982293920912847,2163,5074,0.10758989978775041,PASS
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5091,5091,5081,5081,1.0,0.9980357493616185,0.9980357493616185,0.9980357493616185,2204,5077,-0.034013760498910105,PASS
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5102,5102,5090,5090,1.0,0.9976479811838495,0.9976479811838495,0.9976479811838495,2291,5089,0.04254605400458606,PASS
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5111,5111,5100,5100,1.0,0.99784777929955,0.99784777929955,0.99784777929955,2305,5098,0.0485229520266452,PASS
2025-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5122,5122,5109,5109,1.0,0.9974619289340102,0.9974619289340102,0.9974619289340102,2595,5107,0.009201809065445743,PASS
2025-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5124,5124,5120,5120,1.0,0.9992193598750976,0.9992193598750976,0.9992193598750976,2320,5118,0.04258919951237417,PASS
2025-11-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5130,5130,5122,5122,1.0,0.9984405458089669,0.9984405458089669,0.9984405458089669,2311,5117,-0.011754073625232614,PASS
2025-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5132,5132,5124,5124,1.0,0.9984411535463756,0.9984411535463756,0.9984411535463756,2309,5124,0.013344470466923358,PASS
2026-01-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5138,5138,5130,5130,1.0,0.9984429739198132,0.9984429739198132,0.9984429739198132,2458,5126,-0.038868552815021176,PASS
2026-02-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5136,5136,5134,5134,1.0,0.9996105919003115,0.9996105919003115,0.9996105919003115,2153,5130,-0.00570313785770376,PASS
2026-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5142,5142,5135,5135,1.0,0.9986386619992221,0.9986386619992221,0.9986386619992221,2378,5131,-0.07552274030642904,PASS
2026-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5150,5150,5139,5139,1.0,0.9978640776699029,0.9978640776699029,0.9978640776699029,2224,5123,-0.0667824948074999,PASS
2026-05-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5140,5140,5135,5135,1.0,0.9990272373540856,0.9990272373540856,0.9990272373540856,2285,5133,0.03914491031760527,PASS
2026-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5157,5157,5139,5139,1.0,0.9965095986038395,0.9965095986038395,0.9965095986038395,2255,5137,0.009562404669089697,PASS
2026-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5168,5168,5157,5157,1.0,0.9978715170278638,0.9978715170278638,0.9978715170278638,2121,5152,0.07857903763022359,PASS
2026-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5170,0,5167,0,0.0,0.9994197292069632,0.0,,0,0,,INSUFFICIENT_OBS
2026-09-03,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5170,0,5170,0,0.0,1.0,0.0,,0,0,,INSUFFICIENT_OBS
2016-01-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1487,1487,0,0,1.0,0.0,0.0,0.0,0,0,,INSUFFICIENT_OBS
2016-02-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1505,1505,1468,1468,1.0,0.9754152823920266,0.9754152823920266,0.9754152823920266,313,1437,-0.120001676138781,PASS
2016-03-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1540,1540,1461,1461,1.0,0.9487012987012987,0.9487012987012987,0.9487012987012987,327,1431,0.016493639187313145,PASS
2016-04-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1599,1599,1497,1497,1.0,0.9362101313320825,0.9362101313320825,0.9362101313320825,356,1459,0.0018455053215980142,PASS
2016-05-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1665,1665,1551,1551,1.0,0.9315315315315316,0.9315315315315316,0.9315315315315316,389,1520,-0.04488349717386512,PASS
2016-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1720,1720,1632,1632,1.0,0.9488372093023256,0.9488372093023256,0.9488372093023256,456,1611,0.06486880912223911,PASS
2016-07-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1797,1797,1696,1696,1.0,0.9437952142459655,0.9437952142459655,0.9437952142459655,505,1678,-0.006335649065430139,PASS
2016-08-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1857,1857,1770,1770,1.0,0.9531502423263328,0.9531502423263328,0.9531502423263328,545,1749,-0.04126215292764503,PASS
2016-09-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1939,1939,1840,1840,1.0,0.9489427539969056,0.9489427539969056,0.9489427539969056,589,1800,0.0514681918184103,PASS
2016-10-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1977,1977,1910,1910,1.0,0.966110268082954,0.966110268082954,0.966110268082954,506,1883,0.11572892543470457,PASS
2016-11-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2042,2042,1946,1946,1.0,0.9529872673849168,0.9529872673849168,0.9529872673849168,616,1916,-0.007914782374730235,PASS
2016-12-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2092,2092,2004,2004,1.0,0.9579349904397706,0.9579349904397706,0.9579349904397706,660,1974,-0.013095048445084473,PASS
2017-01-26,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2109,2109,2062,2062,1.0,0.9777145566619251,0.9777145566619251,0.9777145566619251,693,2030,0.025160319298493786,PASS
2017-02-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2136,2136,2082,2082,1.0,0.9747191011235955,0.9747191011235955,0.9747191011235955,622,2052,-0.01938103014525346,PASS
2017-03-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2163,2163,2101,2101,1.0,0.9713361072584373,0.9713361072584373,0.9713361072584373,736,2081,-0.02530448405360823,PASS
2017-04-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2189,2189,2139,2139,1.0,0.9771585198720877,0.9771585198720877,0.9771585198720877,789,2098,0.018600040830707366,PASS
2017-05-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2210,2210,2149,2149,1.0,0.9723981900452489,0.9723981900452489,0.9723981900452489,773,2111,0.0325293691052455,PASS
2017-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2231,2231,2171,2171,1.0,0.9731062303899597,0.9731062303899597,0.9731062303899597,758,2140,-0.004793419030566938,PASS
2017-07-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2271,2271,2203,2203,1.0,0.9700572435050638,0.9700572435050638,0.9700572435050638,833,2162,-0.07946330981762104,PASS
2017-08-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2284,2284,2229,2229,1.0,0.9759194395796847,0.9759194395796847,0.9759194395796847,833,2216,0.015780223624102665,PASS
2017-09-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2344,2344,2267,2267,1.0,0.9671501706484642,0.9671501706484642,0.9671501706484642,775,2244,-0.015142557535818254,PASS
2017-10-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2379,2379,2328,2328,1.0,0.978562421185372,0.978562421185372,0.978562421185372,733,2294,-0.07061709618648972,PASS
2017-11-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2433,2433,2349,2349,1.0,0.9654747225647349,0.9654747225647349,0.9654747225647349,874,2311,0.013230093177780004,PASS
2017-12-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2485,2485,2398,2398,1.0,0.964989939637827,0.964989939637827,0.964989939637827,841,2364,-0.005223090628238678,PASS
2018-01-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2527,2527,2449,2449,1.0,0.9691333597150772,0.9691333597150772,0.9691333597150772,858,2408,0.007222888193524556,PASS
2018-02-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2537,2537,2497,2497,1.0,0.9842333464722113,0.9842333464722113,0.9842333464722113,897,2436,-0.053003212339147995,PASS
2018-03-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2566,2566,2470,2470,1.0,0.9625876851130164,0.9625876851130164,0.9625876851130164,892,2436,-0.06270805665648038,PASS
2018-04-27,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2593,2593,2537,2537,1.0,0.9784033937524104,0.9784033937524104,0.9784033937524104,1008,2506,-0.09666550037816182,PASS
2018-05-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2630,2630,2560,2560,1.0,0.973384030418251,0.973384030418251,0.973384030418251,917,2527,0.033434015462262504,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2647,2647,2595,2595,1.0,0.9803551190026445,0.9803551190026445,0.9803551190026445,881,2564,0.02351717730299983,PASS
2018-07-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2695,2695,2614,2614,1.0,0.9699443413729129,0.9699443413729129,0.9699443413729129,878,2611,0.0012473020556911549,PASS
2018-08-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2774,2774,2693,2693,1.0,0.9708002883922134,0.9708002883922134,0.9708002883922134,925,2691,0.030673657989137383,PASS
2018-09-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2834,2834,2772,2772,1.0,0.9781227946365562,0.9781227946365562,0.9781227946365562,852,2766,-0.053736568281302445,PASS
2018-10-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2899,2899,2830,2830,1.0,0.9761986892031735,0.9761986892031735,0.9761986892031735,1002,2830,-0.004538331741940287,PASS
2018-11-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2953,2953,2894,2894,1.0,0.9800203183203522,0.9800203183203522,0.9800203183203522,1024,2892,0.027386105776288572,PASS
2018-12-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3008,3008,2953,2953,1.0,0.9817154255319149,0.9817154255319149,0.9817154255319149,964,2952,0.0068087857173333086,PASS
2019-01-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3066,3066,3008,3008,1.0,0.9810828440965427,0.9810828440965427,0.9810828440965427,1008,3004,-0.05040501828079475,PASS
2019-02-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3099,3099,3066,3066,1.0,0.989351403678606,0.989351403678606,0.989351403678606,1047,3063,-0.00400245976235228,PASS
2019-03-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3161,3161,3098,3098,1.0,0.9800695982284088,0.9800695982284088,0.9800695982284088,1222,3096,-0.021705955392656427,PASS
2019-04-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3237,3237,3160,3160,1.0,0.9762125424776027,0.9762125424776027,0.9762125424776027,1258,3155,-0.026179665644184124,PASS
2019-05-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3300,3300,3236,3236,1.0,0.9806060606060606,0.9806060606060606,0.9806060606060606,1115,3232,0.022647823866789218,PASS
2019-06-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3356,3356,3296,3296,1.0,0.9821215733015495,0.9821215733015495,0.9821215733015495,1103,3295,0.02418354708392228,PASS
2019-07-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3401,3401,3356,3356,1.0,0.9867685974713319,0.9867685974713319,0.9867685974713319,1169,3355,-0.017507208444447166,PASS
2019-08-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3451,3451,3401,3401,1.0,0.9855114459576935,0.9855114459576935,0.9855114459576935,1155,3397,-0.02604588796819841,PASS
2019-09-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3482,3481,3451,3451,0.9997128087306146,0.9910970706490523,0.9910970706490523,0.9913817868428613,1119,3447,0.03555357876414155,PASS
2019-10-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3517,3516,3481,3480,0.9997156667614444,0.9897640034119989,0.9894796701734433,0.9897610921501706,1183,3479,-0.02645570025259847,PASS
2019-11-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3534,3533,3515,3514,0.9997170345217884,0.9946236559139785,0.9943406904357668,0.9946221341636003,1224,3513,0.002290018803395738,PASS
2019-12-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3552,3551,3533,3532,0.9997184684684685,0.9946509009009009,0.9943693693693694,0.9946493945367502,1166,3531,0.017496521071287803,PASS
2020-01-23,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3560,3559,3550,3549,0.9997191011235955,0.9971910112359551,0.9969101123595505,0.9971902219724642,1163,3549,-0.033724762600665883,PASS
2020-02-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3566,3566,3559,3559,1.0,0.9980370162647224,0.9980370162647224,0.9980370162647224,1421,3557,0.006231805318434624,PASS
2020-03-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3579,3579,3566,3566,1.0,0.996367700474993,0.996367700474993,0.996367700474993,1321,3559,-0.008142450583191527,PASS
2020-04-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3591,3591,3576,3576,1.0,0.9958228905597326,0.9958228905597326,0.9958228905597326,1185,3570,0.05287530700038808,PASS
2020-05-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3599,3599,3591,3591,1.0,0.9977771603223118,0.9977771603223118,0.9977771603223118,1140,3584,0.020308035958199085,PASS
2020-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3626,3624,3592,3590,0.9994484280198566,0.9906232763375621,0.9900717043574186,0.9906181015452539,1101,3586,0.022546961210143598,PASS
2020-07-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3635,3633,3619,3617,0.9994497936726272,0.9955983493810179,0.9950481430536451,0.9955959262317644,1150,3614,0.03204202853405018,PASS
2020-08-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3641,3641,3630,3630,1.0,0.9969788519637462,0.9969788519637462,0.9969788519637462,1067,3628,0.033338261912698834,PASS
2020-09-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3661,3661,3641,3641,1.0,0.9945370117454247,0.9945370117454247,0.9945370117454247,1165,3639,0.13864294557990248,PASS
2020-10-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3688,3688,3661,3661,1.0,0.9926789587852495,0.9926789587852495,0.9926789587852495,1015,3657,-0.015211141406262767,PASS
2020-11-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3715,3715,3688,3688,1.0,0.9927321668909825,0.9927321668909825,0.9927321668909825,1057,3686,-0.011551954720849838,PASS
2020-12-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3737,3737,3714,3714,1.0,0.9938453304789938,0.9938453304789938,0.9938453304789938,1093,3710,0.024759584403337215,PASS
2021-01-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3758,3758,3736,3736,1.0,0.9941458222458754,0.9941458222458754,0.9941458222458754,1205,3735,-0.06353317353323572,PASS
2021-02-26,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3766,3762,3757,3753,0.9989378651088688,0.9976101964949549,0.9965480616038237,0.9976076555023924,1369,3751,-0.04417896868350332,PASS
2021-03-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3781,3781,3761,3761,1.0,0.9947103940756413,0.9947103940756413,0.9947103940756413,1478,3760,0.01981185667416254,PASS
2021-04-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3805,3805,3781,3781,1.0,0.9936925098554533,0.9936925098554533,0.9936925098554533,1304,3779,-0.006840752163949994,PASS
2021-05-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3829,3829,3805,3805,1.0,0.9937320449203447,0.9937320449203447,0.9937320449203447,1332,3803,-0.006710139372274357,PASS
2021-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3874,3874,3828,3828,1.0,0.9881259679917398,0.9881259679917398,0.9881259679917398,1322,3826,0.025229516964149386,PASS
2021-07-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3936,3936,3874,3874,1.0,0.9842479674796748,0.9842479674796748,0.9842479674796748,1503,3874,0.03573400695145617,PASS
2021-08-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3994,3993,3936,3935,0.9997496244366549,0.985478217325989,0.985227841762644,0.9854745805159029,1463,3931,0.027554987591878088,PASS
2021-09-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4036,4035,3992,3991,0.9997522299306244,0.9890981169474727,0.9888503468780971,0.9890954151177199,1597,3989,-0.048315120884428894,PASS
2021-10-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4053,4053,4035,4035,1.0,0.9955588452997779,0.9955588452997779,0.9955588452997779,1320,4032,-0.03911206691642864,PASS
2021-11-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4094,4094,4053,4053,1.0,0.9899853444064485,0.9899853444064485,0.9899853444064485,1369,4053,0.05793634213357797,PASS
2021-12-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4137,4137,4093,4093,1.0,0.989364273628233,0.989364273628233,0.989364273628233,1403,4092,0.05379695224970348,PASS
2022-01-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4174,4174,4137,4137,1.0,0.9911356013416387,0.9911356013416387,0.9911356013416387,1442,4134,-0.017360429635369032,PASS
2022-02-28,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4196,4196,4174,4174,1.0,0.9947569113441372,0.9947569113441372,0.9947569113441372,1432,4170,0.02188698586314406,PASS
2022-03-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4253,4253,4196,4196,1.0,0.9865976957441805,0.9865976957441805,0.9865976957441805,1453,4194,-0.009331765118300538,PASS
2022-04-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4296,4292,4250,4246,0.9990689013035382,0.9892923649906891,0.9883612662942272,0.98928238583411,1437,4217,0.0395145989331337,PASS
2022-05-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4332,4319,4290,4277,0.9969990766389658,0.9903047091412742,0.98730378578024,0.9902755267423015,1350,4270,0.04698388653891712,PASS
2022-06-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4338,4338,4293,4293,1.0,0.9896265560165975,0.9896265560165975,0.9896265560165975,1369,4293,-0.04304532077924955,PASS
2022-07-29,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4389,4389,4337,4337,1.0,0.9881521986785144,0.9881521986785144,0.9881521986785144,1401,4334,0.005935436269619222,PASS
2022-08-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4429,4429,4389,4389,1.0,0.9909686159403929,0.9909686159403929,0.9909686159403929,1484,4381,-0.03598952881562935,PASS
2022-09-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4470,4470,4429,4429,1.0,0.99082774049217,0.99082774049217,0.99082774049217,1441,4429,0.0694717153838104,PASS
2022-10-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4497,4497,4469,4469,1.0,0.9937736268623527,0.9937736268623527,0.9937736268623527,1376,4468,-0.03912081118621999,PASS
2022-11-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4532,4532,4497,4497,1.0,0.9922771403353927,0.9922771403353927,0.9922771403353927,1369,4493,0.02057713528746391,PASS
2022-12-30,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4568,4568,4532,4532,1.0,0.9921190893169878,0.9921190893169878,0.9921190893169878,1339,4532,0.037091903591635125,PASS
2023-01-31,252,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4590,4589,4568,4567,0.9997821350762527,0.9952069716775599,0.9949891067538127,0.9952059272172586,1264,4567,0.09081787769198806,PASS
