analysis,alpha,bootstrap_id,D_star,success,convergence_warning
equal_length_R3late_vs_R4,0.04439426559183951,707,0.004403886199661276,True,False
equal_length_R3late_vs_R4,0.04439426559183951,708,0.005000224521077245,True,False
equal_length_R3late_vs_R4,0.04439426559183951,709,0.004271196670912223,True,False
equal_length_R3late_vs_R4,0.04439426559183951,710,0.0032620493281294216,True,False
equal_length_R3late_vs_R4,0.04439426559183951,711,0.00354270119231244,True,False
equal_length_R3late_vs_R4,0.04439426559183951,712,0.003514780254193849,True,False
equal_length_R3late_vs_R4,0.04439426559183951,713,0.003285867048194731,True,False
equal_length_R3late_vs_R4,0.04439426559183951,714,0.004184861456666634,True,False
equal_length_R3late_vs_R4,0.04439426559183951,715,0.004401261718025245,True,False
equal_length_R3late_vs_R4,0.04439426559183951,716,0.004529831354983026,True,False
equal_length_R3late_vs_R4,0.04439426559183951,717,0.002917459813290885,True,False
equal_length_R3late_vs_R4,0.04439426559183951,718,0.0050145062810867756,True,False
equal_length_R3late_vs_R4,0.04439426559183951,719,0.004932502164883973,True,False
equal_length_R3late_vs_R4,0.04439426559183951,720,0.0037933818418644724,True,False
equal_length_R3late_vs_R4,0.04439426559183951,721,0.004264445527130158,True,False
equal_length_R3late_vs_R4,0.04439426559183951,722,0.0035928532117591437,True,False
equal_length_R3late_vs_R4,0.04439426559183951,723,0.0036421841982441686,True,False
equal_length_R3late_vs_R4,0.04439426559183951,724,0.004328116491348827,True,False
equal_length_R3late_vs_R4,0.04439426559183951,725,0.00352162043830877,True,False
equal_length_R3late_vs_R4,0.04439426559183951,726,0.004046704781769689,True,False
equal_length_R3late_vs_R4,0.04439426559183951,727,0.0035192986710781957,True,False
equal_length_R3late_vs_R4,0.04439426559183951,728,0.003794830977664772,True,False
equal_length_R3late_vs_R4,0.04439426559183951,729,0.004001780245312313,True,False
equal_length_R3late_vs_R4,0.04439426559183951,730,0.004354595202637858,True,False
equal_length_R3late_vs_R4,0.04439426559183951,731,0.003779239099238798,True,False
equal_length_R3late_vs_R4,0.04439426559183951,732,0.004956118268291003,True,False
equal_length_R3late_vs_R4,0.04439426559183951,733,0.0034453998704024103,True,False
equal_length_R3late_vs_R4,0.04439426559183951,734,0.0019637316615674374,True,False
equal_length_R3late_vs_R4,0.04439426559183951,735,0.0035524985778418797,True,False
equal_length_R3late_vs_R4,0.04439426559183951,736,0.003640961970250132,True,False
equal_length_R3late_vs_R4,0.04439426559183951,737,0.006201062281957937,True,False
equal_length_R3late_vs_R4,0.04439426559183951,738,0.003550050555191966,True,False
equal_length_R3late_vs_R4,0.04439426559183951,739,0.0023703746262973622,True,False
equal_length_R3late_vs_R4,0.04439426559183951,740,0.004891772457762953,True,False
equal_length_R3late_vs_R4,0.04439426559183951,741,0.00404183608112629,True,False
equal_length_R3late_vs_R4,0.04439426559183951,742,0.004380894331712524,True,False
equal_length_R3late_vs_R4,0.04439426559183951,743,0.004960060174097401,True,False
equal_length_R3late_vs_R4,0.04439426559183951,744,0.0045200945616297875,True,False
equal_length_R3late_vs_R4,0.04439426559183951,745,0.003065275668543866,True,False
equal_length_R3late_vs_R4,0.04439426559183951,746,0.0033577498185929063,True,False
equal_length_R3late_vs_R4,0.04439426559183951,747,0.0030575138985911624,True,False
equal_length_R3late_vs_R4,0.04439426559183951,748,0.002439071138538793,True,False
equal_length_R3late_vs_R4,0.04439426559183951,749,0.0036497908964745448,True,False
equal_length_R3late_vs_R4,0.04439426559183951,750,0.003190388175493452,True,False
equal_length_R3late_vs_R4,0.04439426559183951,751,0.0034583830786311296,True,False
equal_length_R3late_vs_R4,0.04439426559183951,752,0.0035885283831072535,True,False
equal_length_R3late_vs_R4,0.04439426559183951,753,0.004100417933839997,True,False
equal_length_R3late_vs_R4,0.04439426559183951,754,0.00461372591830118,True,False
equal_length_R3late_vs_R4,0.04439426559183951,755,0.0046890570830596815,True,False
equal_length_R3late_vs_R4,0.04439426559183951,756,0.004408882843328297,True,False
equal_length_R3late_vs_R4,0.04439426559183951,757,0.0032119498966067576,True,False
equal_length_R3late_vs_R4,0.04439426559183951,758,0.0031991321742140797,True,False
equal_length_R3late_vs_R4,0.04439426559183951,759,0.003031509472320657,True,False
equal_length_R3late_vs_R4,0.04439426559183951,760,0.003417419119260252,True,False
equal_length_R3late_vs_R4,0.04439426559183951,761,0.004221607416030149,True,False
equal_length_R3late_vs_R4,0.04439426559183951,762,0.005498642437909488,True,False
equal_length_R3late_vs_R4,0.04439426559183951,763,0.005702218364478073,True,False
equal_length_R3late_vs_R4,0.04439426559183951,764,0.0032784798067076832,True,False
equal_length_R3late_vs_R4,0.04439426559183951,765,0.004450391123480627,True,False
equal_length_R3late_vs_R4,0.04439426559183951,766,0.0034757577228057518,True,False
equal_length_R3late_vs_R4,0.04439426559183951,767,0.00394601572781303,True,False
equal_length_R3late_vs_R4,0.04439426559183951,768,0.0038796360102120843,True,False
equal_length_R3late_vs_R4,0.04439426559183951,769,0.005985690462076081,True,False
equal_length_R3late_vs_R4,0.04439426559183951,770,0.00302746483670249,True,False
equal_length_R3late_vs_R4,0.04439426559183951,771,0.003998759296132573,True,False
equal_length_R3late_vs_R4,0.04439426559183951,772,0.0030338341017774164,True,False
equal_length_R3late_vs_R4,0.04439426559183951,773,0.003447600712317889,True,False
equal_length_R3late_vs_R4,0.04439426559183951,774,0.004877945054094903,True,False
equal_length_R3late_vs_R4,0.04439426559183951,775,0.002811723998916763,True,False
equal_length_R3late_vs_R4,0.04439426559183951,776,0.005123329105554166,True,False
equal_length_R3late_vs_R4,0.04439426559183951,777,0.0035494797167366365,True,False
equal_length_R3late_vs_R4,0.04439426559183951,778,0.004227678702648922,True,False
equal_length_R3late_vs_R4,0.04439426559183951,779,0.003859936443403984,True,False
equal_length_R3late_vs_R4,0.04439426559183951,780,0.0030588787959528055,True,False
equal_length_R3late_vs_R4,0.04439426559183951,781,0.0021532700762178654,True,False
equal_length_R3late_vs_R4,0.04439426559183951,782,0.004156471465746348,True,False
equal_length_R3late_vs_R4,0.04439426559183951,783,0.005308334032593337,True,False
equal_length_R3late_vs_R4,0.04439426559183951,784,0.0029888438309054422,True,False
equal_length_R3late_vs_R4,0.04439426559183951,785,0.0033464170309814,True,False
equal_length_R3late_vs_R4,0.04439426559183951,786,0.004251525124158828,True,False
equal_length_R3late_vs_R4,0.04439426559183951,787,0.004027594441742599,True,False
equal_length_R3late_vs_R4,0.04439426559183951,788,0.002971253138476286,True,False
equal_length_R3late_vs_R4,0.04439426559183951,789,0.004542616371169314,True,False
equal_length_R3late_vs_R4,0.04439426559183951,790,0.0036423541964140187,True,False
equal_length_R3late_vs_R4,0.04439426559183951,791,0.002708270238391811,True,False
equal_length_R3late_vs_R4,0.04439426559183951,792,0.004067145359021978,True,False
equal_length_R3late_vs_R4,0.04439426559183951,793,0.0028273652214468826,True,False
equal_length_R3late_vs_R4,0.04439426559183951,794,0.004466737782165908,True,False
equal_length_R3late_vs_R4,0.04439426559183951,795,0.0029928767413430497,True,False
equal_length_R3late_vs_R4,0.04439426559183951,796,0.0034566881734384267,True,False
equal_length_R3late_vs_R4,0.04439426559183951,797,0.0028600939742476485,True,False
equal_length_R3late_vs_R4,0.04439426559183951,798,0.0028287774932754,True,False
equal_length_R3late_vs_R4,0.04439426559183951,799,0.0030240492683857745,True,False
equal_length_R3late_vs_R4,0.04439426559183951,800,0.003765113279557403,True,False
equal_length_R3late_vs_R4,0.04439426559183951,801,0.0029660673422591366,True,False
equal_length_R3late_vs_R4,0.04439426559183951,802,0.00335352333509743,True,False
equal_length_R3late_vs_R4,0.04439426559183951,803,0.004381220274997359,True,False
equal_length_R3late_vs_R4,0.04439426559183951,804,0.004633510341254229,True,False
equal_length_R3late_vs_R4,0.04439426559183951,805,0.003298114618057857,True,False
equal_length_R3late_vs_R4,0.04439426559183951,806,0.004819898210978598,True,False
equal_length_R3late_vs_R4,0.04439426559183951,807,0.004763906638968333,True,False
equal_length_R3late_vs_R4,0.04439426559183951,808,0.003984901608603152,True,False
equal_length_R3late_vs_R4,0.04439426559183951,809,0.004923522936814299,True,False
equal_length_R3late_vs_R4,0.04439426559183951,810,0.003239312686088177,True,False
equal_length_R3late_vs_R4,0.04439426559183951,811,0.004705055615797635,True,False
equal_length_R3late_vs_R4,0.04439426559183951,812,0.004536628471871711,True,False
equal_length_R3late_vs_R4,0.04439426559183951,813,0.0033720206779273964,True,False
equal_length_R3late_vs_R4,0.04439426559183951,814,0.0032521781731227194,True,False
equal_length_R3late_vs_R4,0.04439426559183951,815,0.0060598554049668294,True,False
equal_length_R3late_vs_R4,0.04439426559183951,816,0.003577457879433198,True,False
equal_length_R3late_vs_R4,0.04439426559183951,817,0.003609994853659521,True,False
equal_length_R3late_vs_R4,0.04439426559183951,818,0.004489028039920109,True,False
equal_length_R3late_vs_R4,0.04439426559183951,819,0.00366830880424869,True,False
equal_length_R3late_vs_R4,0.04439426559183951,820,0.004074068535269074,True,False
equal_length_R3late_vs_R4,0.04439426559183951,821,0.004957226306841223,True,False
equal_length_R3late_vs_R4,0.04439426559183951,822,0.002976961231582563,True,False
equal_length_R3late_vs_R4,0.04439426559183951,823,0.004676914527614089,True,False
equal_length_R3late_vs_R4,0.04439426559183951,824,0.002558421894808956,True,False
equal_length_R3late_vs_R4,0.04439426559183951,825,0.004973164930609359,True,False
equal_length_R3late_vs_R4,0.04439426559183951,826,0.004613267062323155,True,False
equal_length_R3late_vs_R4,0.04439426559183951,827,0.005460919597706968,True,False
equal_length_R3late_vs_R4,0.04439426559183951,828,0.0054482629098986796,True,False
equal_length_R3late_vs_R4,0.04439426559183951,829,0.005533139455407018,True,False
equal_length_R3late_vs_R4,0.04439426559183951,830,0.0035014931958988645,True,False
equal_length_R3late_vs_R4,0.04439426559183951,831,0.005309300677305802,True,False
equal_length_R3late_vs_R4,0.04439426559183951,832,0.0027993765596733785,True,False
equal_length_R3late_vs_R4,0.04439426559183951,833,0.0032631043346717957,True,False
equal_length_R3late_vs_R4,0.04439426559183951,834,0.0028060559418265204,True,False
equal_length_R3late_vs_R4,0.04439426559183951,835,0.005118820517906694,True,False
equal_length_R3late_vs_R4,0.04439426559183951,836,0.0020603087822075494,True,False
equal_length_R3late_vs_R4,0.04439426559183951,837,0.0038918737492015455,True,False
equal_length_R3late_vs_R4,0.04439426559183951,838,0.00396171029362025,True,False
equal_length_R3late_vs_R4,0.04439426559183951,839,0.0037401520118331907,True,False
equal_length_R3late_vs_R4,0.04439426559183951,840,0.00421127204714368,True,False
equal_length_R3late_vs_R4,0.04439426559183951,841,0.00539754401212007,True,False
equal_length_R3late_vs_R4,0.04439426559183951,842,0.0058342497401933004,True,False
equal_length_R3late_vs_R4,0.04439426559183951,843,0.0057054593156471095,True,False
equal_length_R3late_vs_R4,0.04439426559183951,844,0.003396333438476344,True,False
equal_length_R3late_vs_R4,0.04439426559183951,845,0.0040918095749547904,True,False
equal_length_R3late_vs_R4,0.04439426559183951,846,0.0032352524055178165,True,False
equal_length_R3late_vs_R4,0.04439426559183951,847,0.003975206123705028,True,False
equal_length_R3late_vs_R4,0.04439426559183951,848,0.00342778309331859,True,False
equal_length_R3late_vs_R4,0.04439426559183951,849,0.0025297655873544544,True,False
equal_length_R3late_vs_R4,0.04439426559183951,850,0.003045892086525487,True,False
equal_length_R3late_vs_R4,0.04439426559183951,851,0.00324228905632327,True,False
equal_length_R3late_vs_R4,0.04439426559183951,852,0.004145335571651986,True,False
equal_length_R3late_vs_R4,0.04439426559183951,853,0.004188950303838063,True,False
equal_length_R3late_vs_R4,0.04439426559183951,854,0.004493337431785175,True,False
equal_length_R3late_vs_R4,0.04439426559183951,855,0.005397581658416682,True,False
equal_length_R3late_vs_R4,0.04439426559183951,856,0.006139704785772512,True,False
equal_length_R3late_vs_R4,0.04439426559183951,857,0.003474887181786863,True,False
equal_length_R3late_vs_R4,0.04439426559183951,858,0.004606692459029544,True,False
equal_length_R3late_vs_R4,0.04439426559183951,859,0.004182083497041482,True,False
equal_length_R3late_vs_R4,0.04439426559183951,860,0.0047427156761115676,True,False
equal_length_R3late_vs_R4,0.04439426559183951,861,0.003248121141051317,True,False
equal_length_R3late_vs_R4,0.04439426559183951,862,0.0030216743319310744,True,False
equal_length_R3late_vs_R4,0.04439426559183951,863,0.002812824700913576,True,False
equal_length_R3late_vs_R4,0.04439426559183951,864,0.00362127795369292,True,False
equal_length_R3late_vs_R4,0.04439426559183951,865,0.0043215217296803336,True,False
equal_length_R3late_vs_R4,0.04439426559183951,866,0.004510019341767301,True,False
equal_length_R3late_vs_R4,0.04439426559183951,867,0.0026376146322328333,True,False
equal_length_R3late_vs_R4,0.04439426559183951,868,0.0020336766472831475,True,False
equal_length_R3late_vs_R4,0.04439426559183951,869,0.003520798063155025,True,False
equal_length_R3late_vs_R4,0.04439426559183951,870,0.0026433971694683773,True,False
equal_length_R3late_vs_R4,0.04439426559183951,871,0.0030393020161736794,True,False
equal_length_R3late_vs_R4,0.04439426559183951,872,0.0044522614416248624,True,False
equal_length_R3late_vs_R4,0.04439426559183951,873,0.0038897957856781754,True,False
equal_length_R3late_vs_R4,0.04439426559183951,874,0.0036906297474652247,True,False
equal_length_R3late_vs_R4,0.04439426559183951,875,0.003460193033801053,True,False
equal_length_R3late_vs_R4,0.04439426559183951,876,0.004609055914973917,True,False
equal_length_R3late_vs_R4,0.04439426559183951,877,0.0029812064061218377,True,False
equal_length_R3late_vs_R4,0.04439426559183951,878,0.004156098084940712,True,False
equal_length_R3late_vs_R4,0.04439426559183951,879,0.0034704153013526296,True,False
equal_length_R3late_vs_R4,0.04439426559183951,880,0.0035426574079642768,True,False
equal_length_R3late_vs_R4,0.04439426559183951,881,0.005522041497580399,True,False
equal_length_R3late_vs_R4,0.04439426559183951,882,0.004715412905078546,True,False
equal_length_R3late_vs_R4,0.04439426559183951,883,0.0037542340260299863,True,False
equal_length_R3late_vs_R4,0.04439426559183951,884,0.0037928786448834413,True,False
equal_length_R3late_vs_R4,0.04439426559183951,885,0.0032463178342765765,True,False
equal_length_R3late_vs_R4,0.04439426559183951,886,0.004591319671641549,True,False
equal_length_R3late_vs_R4,0.04439426559183951,887,0.003304523887696921,True,False
equal_length_R3late_vs_R4,0.04439426559183951,888,0.004284125044843728,True,False
equal_length_R3late_vs_R4,0.04439426559183951,889,0.004175356972837552,True,False
equal_length_R3late_vs_R4,0.04439426559183951,890,0.005323744083606997,True,False
equal_length_R3late_vs_R4,0.04439426559183951,891,0.0039379672121260785,True,False
equal_length_R3late_vs_R4,0.04439426559183951,892,0.003576747893963154,True,False
equal_length_R3late_vs_R4,0.04439426559183951,893,0.004304023617387516,True,False
equal_length_R3late_vs_R4,0.04439426559183951,894,0.0031263498421660505,True,False
equal_length_R3late_vs_R4,0.04439426559183951,895,0.0032072897260256917,True,False
equal_length_R3late_vs_R4,0.04439426559183951,896,0.0023208101875559525,True,False
equal_length_R3late_vs_R4,0.04439426559183951,897,0.0027915895613785146,True,False
equal_length_R3late_vs_R4,0.04439426559183951,898,0.0027994484213810325,True,False
equal_length_R3late_vs_R4,0.04439426559183951,899,0.0025251060384923465,True,False
equal_length_R3late_vs_R4,0.04439426559183951,900,0.0031876792409843997,True,False
equal_length_R3late_vs_R4,0.04439426559183951,901,0.004255323117316806,True,False
equal_length_R3late_vs_R4,0.04439426559183951,902,0.004577007009748091,True,False
equal_length_R3late_vs_R4,0.04439426559183951,903,0.0034604325800561614,True,False
equal_length_R3late_vs_R4,0.04439426559183951,904,0.0041121675274258295,True,False
equal_length_R3late_vs_R4,0.04439426559183951,905,0.003298245212088516,True,False
equal_length_R3late_vs_R4,0.04439426559183951,906,0.0038317744847551237,True,False
equal_length_R3late_vs_R4,0.04439426559183951,907,0.005061970264861755,True,False
equal_length_R3late_vs_R4,0.04439426559183951,908,0.004382007722565806,True,False
equal_length_R3late_vs_R4,0.04439426559183951,909,0.003460247492123424,True,False
equal_length_R3late_vs_R4,0.04439426559183951,910,0.005313179168075087,True,False
equal_length_R3late_vs_R4,0.04439426559183951,911,0.006798595671574146,True,False
equal_length_R3late_vs_R4,0.04439426559183951,912,0.004277924876395824,True,False
equal_length_R3late_vs_R4,0.04439426559183951,913,0.0034702408097623265,True,False
equal_length_R3late_vs_R4,0.04439426559183951,914,0.0051557063600344896,True,False
equal_length_R3late_vs_R4,0.04439426559183951,915,0.0034677646172826455,True,False
equal_length_R3late_vs_R4,0.04439426559183951,916,0.0028100748238870862,True,False
equal_length_R3late_vs_R4,0.04439426559183951,917,0.0039048047028763418,True,False
equal_length_R3late_vs_R4,0.04439426559183951,918,0.0036453875722419066,True,False
equal_length_R3late_vs_R4,0.04439426559183951,919,0.00417024226028989,True,False
equal_length_R3late_vs_R4,0.04439426559183951,920,0.00407252490456308,True,False
equal_length_R3late_vs_R4,0.04439426559183951,921,0.00471646445841078,True,False
equal_length_R3late_vs_R4,0.04439426559183951,922,0.002730134792139896,True,False
equal_length_R3late_vs_R4,0.04439426559183951,923,0.004381188709149547,True,False
equal_length_R3late_vs_R4,0.04439426559183951,924,0.0033851120848310953,True,False
equal_length_R3late_vs_R4,0.04439426559183951,925,0.002633970270459663,True,False
equal_length_R3late_vs_R4,0.04439426559183951,926,0.003654870712125729,True,False
equal_length_R3late_vs_R4,0.04439426559183951,927,0.0034370042881608025,True,False
equal_length_R3late_vs_R4,0.04439426559183951,928,0.003739475620447337,True,False
equal_length_R3late_vs_R4,0.04439426559183951,929,0.005722593026009154,True,False
equal_length_R3late_vs_R4,0.04439426559183951,930,0.0039517139933617105,True,False
equal_length_R3late_vs_R4,0.04439426559183951,931,0.003460049118786019,True,False
equal_length_R3late_vs_R4,0.04439426559183951,932,0.003597545078193336,True,False
equal_length_R3late_vs_R4,0.04439426559183951,933,0.005409124717711921,True,False
equal_length_R3late_vs_R4,0.04439426559183951,934,0.0032817879620382845,True,False
equal_length_R3late_vs_R4,0.04439426559183951,935,0.0049366409907568,True,False
equal_length_R3late_vs_R4,0.04439426559183951,936,0.003032782551849586,True,False
equal_length_R3late_vs_R4,0.04439426559183951,937,0.004257349220928808,True,False
equal_length_R3late_vs_R4,0.04439426559183951,938,0.0043671610501426665,True,False
equal_length_R3late_vs_R4,0.04439426559183951,939,0.004116320699065783,True,False
equal_length_R3late_vs_R4,0.04439426559183951,940,0.003919667960719484,True,False
equal_length_R3late_vs_R4,0.04439426559183951,941,0.003389327233439544,True,False
equal_length_R3late_vs_R4,0.04439426559183951,942,0.0039698235453610895,True,False
equal_length_R3late_vs_R4,0.04439426559183951,943,0.004269543091189413,True,False
equal_length_R3late_vs_R4,0.04439426559183951,944,0.002631384887800168,True,False
equal_length_R3late_vs_R4,0.04439426559183951,945,0.0035836235044114303,True,False
equal_length_R3late_vs_R4,0.04439426559183951,946,0.004212699299338359,True,False
equal_length_R3late_vs_R4,0.04439426559183951,947,0.0052945452825652215,True,False
equal_length_R3late_vs_R4,0.04439426559183951,948,0.004346808839553083,True,False
equal_length_R3late_vs_R4,0.04439426559183951,949,0.004104118312978711,True,False
equal_length_R3late_vs_R4,0.04439426559183951,950,0.0023895335348446565,True,False
equal_length_R3late_vs_R4,0.04439426559183951,951,0.00513461188298035,True,False
equal_length_R3late_vs_R4,0.04439426559183951,952,0.003922238868005681,True,False
equal_length_R3late_vs_R4,0.04439426559183951,953,0.003378380439015367,True,False
equal_length_R3late_vs_R4,0.04439426559183951,954,0.00432861808515119,True,False
equal_length_R3late_vs_R4,0.04439426559183951,955,0.0050429053065433665,True,False
equal_length_R3late_vs_R4,0.04439426559183951,956,0.0033717497101075937,True,False
equal_length_R3late_vs_R4,0.04439426559183951,957,0.0032626588103292302,True,False
equal_length_R3late_vs_R4,0.04439426559183951,958,0.004131966824880596,True,False
equal_length_R3late_vs_R4,0.04439426559183951,959,0.004165539467534297,True,False
equal_length_R3late_vs_R4,0.04439426559183951,960,0.005427764808050846,True,False
equal_length_R3late_vs_R4,0.04439426559183951,961,0.00283900319567269,True,False
equal_length_R3late_vs_R4,0.04439426559183951,962,0.00508649443101776,True,False
equal_length_R3late_vs_R4,0.04439426559183951,963,0.0035212261623880376,True,False
equal_length_R3late_vs_R4,0.04439426559183951,964,0.00305417968656342,True,False
equal_length_R3late_vs_R4,0.04439426559183951,965,0.0027805969550637618,True,False
equal_length_R3late_vs_R4,0.04439426559183951,966,0.0036928389745917146,True,False
equal_length_R3late_vs_R4,0.04439426559183951,967,0.0026947798519876918,True,False
equal_length_R3late_vs_R4,0.04439426559183951,968,0.0047423528014223885,True,False
equal_length_R3late_vs_R4,0.04439426559183951,969,0.0033870705822832154,True,False
equal_length_R3late_vs_R4,0.04439426559183951,970,0.0031895672025601188,True,False
equal_length_R3late_vs_R4,0.04439426559183951,971,0.0027970666293634294,True,False
equal_length_R3late_vs_R4,0.04439426559183951,972,0.003208874960217371,True,False
equal_length_R3late_vs_R4,0.04439426559183951,973,0.004443764117848655,True,False
equal_length_R3late_vs_R4,0.04439426559183951,974,0.0032818001629126175,True,False
equal_length_R3late_vs_R4,0.04439426559183951,975,0.004323085329332959,True,False
equal_length_R3late_vs_R4,0.04439426559183951,976,0.0029051195381542883,True,False
equal_length_R3late_vs_R4,0.04439426559183951,977,0.0055398261145011,True,False
equal_length_R3late_vs_R4,0.04439426559183951,978,0.0034344043132351764,True,False
equal_length_R3late_vs_R4,0.04439426559183951,979,0.005752262685867533,True,False
equal_length_R3late_vs_R4,0.04439426559183951,980,0.0037046711868884276,True,False
equal_length_R3late_vs_R4,0.04439426559183951,981,0.00406885448288824,True,False
equal_length_R3late_vs_R4,0.04439426559183951,982,0.0037245507825392076,True,False
equal_length_R3late_vs_R4,0.04439426559183951,983,0.00441287380222016,True,False
equal_length_R3late_vs_R4,0.04439426559183951,984,0.004566642676752329,True,False
equal_length_R3late_vs_R4,0.04439426559183951,985,0.0035687891548835064,True,False
equal_length_R3late_vs_R4,0.04439426559183951,986,0.0036451475768627876,True,False
equal_length_R3late_vs_R4,0.04439426559183951,987,0.0027696337832060006,True,False
equal_length_R3late_vs_R4,0.04439426559183951,988,0.005704680709177147,True,False
equal_length_R3late_vs_R4,0.04439426559183951,989,0.004700783644974505,True,False
equal_length_R3late_vs_R4,0.04439426559183951,990,0.003758755789183904,True,False
equal_length_R3late_vs_R4,0.04439426559183951,991,0.00326041329725219,True,False
equal_length_R3late_vs_R4,0.04439426559183951,992,0.0035722758030862305,True,False
equal_length_R3late_vs_R4,0.04439426559183951,993,0.002514556678554416,True,False
equal_length_R3late_vs_R4,0.04439426559183951,994,0.0033986534831870014,True,False
equal_length_R3late_vs_R4,0.04439426559183951,995,0.003777935492652244,True,False
equal_length_R3late_vs_R4,0.04439426559183951,996,0.0034434557429515182,True,False
equal_length_R3late_vs_R4,0.04439426559183951,997,0.0037576625369553913,True,False
equal_length_R3late_vs_R4,0.04439426559183951,998,0.003464723106635772,True,False
equal_length_R3late_vs_R4,0.04439426559183951,999,0.0033341531005387916,True,False
equal_length_R3late_vs_R4,0.04439426559183951,1000,0.003037316668887146,True,False
