analysis_date,window,window_start,required_stock_days,required_pair_days,pit_stock_count,raw_eligible_stock_count,common_node_count,total_possible_common_node_pairs,common_valid_pair_count,common_valid_pair_ratio,raw_positive_pair_count,residual_positive_pair_count,market_beta_mean,market_beta_median,market_r2_mean,market_r2_median,common_industry_pair_count,common_same_industry_pair_count,common_same_industry_pair_share,raw_edge_master_path,residual_edge_master_path,node_path
2016-05-31,120,2015-12-04,108,108,2858,2124,2124,2254626,2209148,0.9798290270758875,2209132,1092599,0.9948137331213638,1.0186290561541065,0.6298013360568241,0.6486919188080573,2209148,108531,0.04912798961409557,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-05-31.parquet
2016-06-30,120,2016-01-04,108,108,2871,2171,2171,2355535,2308890,0.9801977045554406,2308753,1136066,0.9908657122809349,1.0081332654901878,0.6410508817650515,0.6657283782096983,2308890,113431,0.04912793593458328,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-06-30.parquet
2016-07-29,120,2016-02-02,108,108,2884,2198,2198,2414503,2367171,0.9803967938743501,2365271,1155934,0.992466944680767,1.007640862291081,0.5438750822235412,0.5616500492164189,2367171,115767,0.04890521217098385,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-07-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-07-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-07-29.parquet
2016-08-31,120,2016-03-11,108,108,2914,2258,2258,2548153,2496220,0.9796193556666338,2489981,1219789,0.9935359591658282,0.991225265643533,0.455842869805292,0.4636811804164151,2496220,122089,0.04890955124147711,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-08-31.parquet
2016-09-30,120,2016-04-11,108,108,2936,2294,2294,2630071,2569832,0.9770960555817695,2562733,1255745,0.9919751923130694,0.9896113388298404,0.4244753240637407,0.426355155368069,2569832,126141,0.04908530985683111,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-09-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-09-30.parquet
2016-10-31,120,2016-05-04,108,108,2958,2315,2315,2678455,2627534,0.9809886669740578,2618225,1280892,0.9915142512165774,0.9929383962258992,0.3972450681591335,0.39507188325488773,2627534,129075,0.04912400752949343,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-10-31.parquet
2016-11-30,120,2016-06-03,108,108,2992,2356,2356,2774190,2716540,0.9792191594663667,2681079,1318973,0.9936251365727045,0.9954819905469873,0.3209273782278124,0.31262074507389676,2716540,133445,0.04912314930021277,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-11-30.parquet
2016-12-30,120,2016-07-07,108,108,3037,2394,2394,2864421,2810999,0.9813498085651515,2761231,1370817,0.9846098614316585,0.9864790662985551,0.3116552976979397,0.3008162244557873,2810999,138901,0.04941339360134955,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2016-12-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2016-12-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2016-12-30.parquet
2017-01-26,120,2016-08-02,108,108,3090,2428,2428,2946378,2894111,0.9822605924969573,2842557,1422711,0.9856400416831922,0.9714302566560884,0.3206010588596833,0.3085165527127134,2894111,142888,0.04937198331370151,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-01-26.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-01-26.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-01-26.parquet
2017-02-28,120,2016-08-26,108,108,3122,2432,2432,2956096,2908450,0.9838821202017797,2845180,1440122,0.9859570653732315,0.9782415115301857,0.31331292287488927,0.29812304233773856,2908450,144219,0.04958620571094569,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-02-28.parquet
2017-03-31,120,2016-09-30,108,108,3170,2490,2490,3098805,3054239,0.9856183270647879,2967948,1516778,0.9891422285083175,0.9682861700122277,0.296906424001013,0.2789764804501733,3054239,151375,0.049562264118819775,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-03-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-03-31.parquet
2017-04-28,120,2016-11-02,108,108,3208,2519,2519,3171421,3123749,0.9849682524016836,3028758,1575449,0.9817455515235034,0.9706908645312761,0.29603753114081044,0.28061938213604953,3123749,154665,0.049512620892395644,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-04-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-04-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-04-28.parquet
2017-05-31,120,2016-11-30,108,108,3246,2528,2528,3194128,3151747,0.9867315899675906,3048768,1600477,0.9753712198746899,0.9734083212390028,0.3174780962820835,0.3047057198253323,3151747,156053,0.04951317475673016,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-05-31.parquet
2017-06-30,120,2016-12-30,108,108,3282,2594,2594,3363121,3323544,0.9882320618259052,3180354,1678556,0.9762032373315479,0.9671393538563828,0.3090899992590965,0.3007298708193117,3323544,165380,0.04976013556613061,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-06-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-06-30.parquet
2017-07-31,120,2017-02-07,108,108,3311,2639,2639,3480841,3439417,0.9880994276957781,3301464,1712348,0.9838201780431988,0.9693655879011343,0.3160477027701549,0.30542687601025165,3439417,169083,0.04916036642256522,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-07-31.parquet
2017-08-31,120,2017-03-10,108,108,3347,2674,2674,3573801,3535801,0.9893670632472261,3392753,1741107,0.9863852815911369,0.9791744792029703,0.3178711692007489,0.31021245670246494,3535801,173146,0.04896938487205586,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-08-31.parquet
2017-09-29,120,2017-04-12,108,108,3384,2754,2754,3790881,3751308,0.9895610017829628,3575469,1844881,0.992643130213253,0.9986300768425962,0.31063232536591595,0.3080073048873463,3751308,184762,0.049252687329326195,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-09-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-09-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-09-29.parquet
2017-10-31,120,2017-05-08,108,108,3411,2795,2795,3904615,3865496,0.9899813425907548,3677182,1888967,0.9913577777469793,0.996615001284027,0.3202028138795688,0.31851658191627624,3865496,191041,0.04942211814473486,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-10-31.parquet
2017-11-30,120,2017-06-09,108,108,3447,2837,2837,4022866,3983157,0.9901291765621822,3808375,1947940,0.9928225592313389,0.989613034336098,0.295379267122004,0.2831792389145587,3983157,196531,0.0493405105548187,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-11-30.parquet
2017-12-29,120,2017-07-10,108,108,3470,2851,2851,4062675,4027480,0.9913369885604928,3843751,1979404,0.9906657770714016,0.9763395642659849,0.29819904336192277,0.2883214849887141,4027480,200051,0.049671506748636865,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2017-12-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2017-12-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2017-12-29.parquet
2018-01-31,120,2017-08-09,108,108,3485,2901,2901,4206450,4167921,0.9908404949541775,3943471,2049254,0.9937144142523435,0.9609451051332611,0.2622646395591099,0.25143737895977186,4167921,206501,0.04954532487539951,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-01-31.parquet
2018-02-28,120,2017-08-30,108,108,3496,2854,2854,4071231,4028790,0.9895753888688704,3895472,1985475,0.9944728260246221,0.992298292565241,0.33689916519459306,0.3311675366125315,4028790,198882,0.04936519401606934,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-02-28.parquet
2018-03-30,120,2017-09-29,108,108,3506,2901,2901,4206450,4168812,0.9910523125200584,4067771,2039713,0.9975373747435049,0.9935543943140301,0.37490640952079624,0.37412412606015477,4168812,207628,0.04980507636228259,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-03-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-03-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-03-30.parquet
2018-04-27,120,2017-11-01,108,108,3515,2942,2942,4326211,4286045,0.9907156631981195,4204190,2088304,1.0007911541102195,0.9970717899520691,0.3622558641592381,0.36412235682145266,4286045,214877,0.05013409798543879,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-04-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-04-27.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-04-27.parquet
2018-05-31,120,2017-12-01,108,108,3523,2966,2966,4397095,4358462,0.9912139719519365,4290842,2118071,1.000476838761437,0.9986457883637495,0.36266028616127194,0.3648503225113905,4358462,218775,0.05019545885681692,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-05-31.parquet
2018-06-29,120,2017-12-29,108,108,3532,2972,2972,4414906,4380619,0.9922338097345674,4337942,2128846,1.0026457144265637,1.0153546335869925,0.40556785961301267,0.4121724194388379,4380619,221234,0.05050290837893001,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-06-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-06-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-06-29.parquet
2018-07-31,120,2018-01-31,108,108,3536,3020,3020,4558690,4532078,0.9941623580458421,4497967,2204338,1.0031906592256905,1.0161490629982943,0.41982147507176953,0.42985415078333106,4532078,228564,0.05043249476288802,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-07-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-07-31.parquet
2018-08-31,120,2018-03-12,108,108,3542,3102,3102,4809651,4792573,0.9964492226151128,4753618,2351600,1.0027472462794678,1.0061160778266487,0.39725957968749886,0.40122746799147785,4792573,241525,0.05039568515701274,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-08-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-08-31.parquet
2018-09-28,120,2018-04-10,108,108,3553,3146,3146,4947085,4933877,0.9973301449237278,4900624,2428792,1.0037095957546456,1.010759121354053,0.3907147777222335,0.38780185323973404,4933877,247603,0.05018426685545667,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-09-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-09-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-09-28.parquet
2018-10-31,120,2018-05-08,108,108,3558,3207,3207,5140821,5129802,0.9978565680462324,5117671,2529791,1.001863474306781,1.0243497792274332,0.45175429316138105,0.4510411499677733,5129802,257750,0.050245604021363785,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-10-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-10-31.parquet
2018-11-30,120,2018-06-07,108,108,3566,3273,3273,5354628,5346213,0.9984284622573221,5338514,2618743,1.0004602931670459,1.0278015914133423,0.46491556906787185,0.46973229707602965,5346213,268767,0.05027240777724344,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-11-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-11-30.parquet
2018-12-28,120,2018-07-06,108,108,3568,3343,3343,5586153,5580198,0.9989339711962777,5567687,2730010,1.0008989677748976,1.0260963461708277,0.4330212407746922,0.43124496331739337,5580198,280931,0.05034427093805632,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2018-12-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2018-12-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2018-12-28.parquet
2019-01-31,120,2018-08-07,108,108,3584,3389,3389,5740966,5734424,0.9988604705201181,5716511,2806553,0.9990495499800561,1.0256683862002263,0.42238484865827547,0.4183862170773768,5734424,288411,0.050294676501074914,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2019-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2019-01-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2019-01-31.parquet
2019-02-28,120,2018-08-28,108,108,3590,3422,3422,5853331,5845746,0.9987041566588324,5833685,2851778,0.9990630837798649,1.0207633758938321,0.4363837801403163,0.4357918052440707,5845746,293203,0.05015664382270458,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2019-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2019-02-28.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2019-02-28.parquet
2019-03-29,120,2018-09-27,108,108,3601,3470,3470,6018715,6008694,0.998335026662668,6002016,2910568,0.9989741737996617,1.0127333990096732,0.4430224224560166,0.4442375731225765,6008694,300137,0.04995045512385886,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2019-03-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2019-03-29.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2019-03-29.parquet
2019-04-30,120,2018-11-02,108,108,3611,3516,3516,6179370,6163053,0.9973594395545177,6147163,2975853,0.9995535422883053,1.004590047709275,0.3829165324816323,0.38322153727646446,6163053,308306,0.050024882148506596,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2019-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2019-04-30.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2019-04-30.parquet
2019-05-31,120,2018-11-30,108,108,3623,3532,3532,6235746,6220466,0.9975496115460765,6211715,3004677,1.0009565012161288,1.0079381022412799,0.40869856418891887,0.40771602772538607,6220466,312868,0.05029655334503878,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\B0_RAW_POSITIVE\W120\2019-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\edge_master\M1_RESIDUAL_POSITIVE\W120\2019-05-31.parquet,D:\M1_StockNetwork\output\M1_day4\02_step2_matched_networks\node_universe\W120\2019-05-31.parquet
