analysis_date,window,density_fraction,density_percent,common_node_count,common_valid_pair_count,edge_budget_k,raw_positive_pair_count,residual_positive_pair_count,raw_edge_threshold,residual_edge_threshold,raw_residual_overlap_count,raw_residual_overlap_fraction,raw_residual_jaccard,common_industry_labeled_pair_count,common_same_industry_pair_share,raw_same_industry_edge_share,residual_same_industry_edge_share,raw_industry_enrichment,residual_industry_enrichment
2019-02-28,60,0.002,0.2,3522,6199188,12398,6112393,3040948,0.7755689024925232,0.5085994601249695,3722,0.300209711243749,0.17661573502894562,6199188,0.04998525613354523,0.22180996934989514,0.3557025326665591,4.4375079074774995,7.1161490443548265
2019-03-29,60,0.002,0.2,3517,6181754,12363,6113795,3011733,0.7884568572044373,0.5272183418273926,3474,0.28099975734045135,0.1634669678147939,6181754,0.050066049215158025,0.21337862978241526,0.3351937232063415,4.26194263632475,6.695030434014315
2019-04-30,60,0.002,0.2,3515,6173588,12347,6123528,2995610,0.7787516117095947,0.5107220411300659,3338,0.27034907264922653,0.15630267840419554,6173588,0.05014458366836271,0.22426500364461002,0.3536081639264599,4.472367447056971,7.051771857656459
2019-05-31,60,0.002,0.2,3512,6161859,12323,6129785,2992756,0.808732271194458,0.5078099966049194,2695,0.21869674592225918,0.12277344995672179,6161859,0.05032783126001423,0.20490140387892558,0.34650653250020286,4.071333867345104,6.884988361807365
2019-06-28,60,0.002,0.2,3528,6218443,12436,6158574,3042812,0.810939610004425,0.49589020013809204,2367,0.19033451270504986,0.10517662741612975,6218443,0.050240228944769615,0.17465422965583788,0.3498713412672885,3.476382041328669,6.9639678921828
2019-07-31,60,0.002,0.2,3548,6291613,12583,6199057,3115924,0.8026126623153687,0.4826399087905884,1973,0.1567988555988238,0.0850687707497952,6291613,0.0505237687060536,0.1471827068266709,0.3449097989350711,2.9131379268830337,6.82668391073022
2019-08-30,60,0.002,0.2,3566,6355533,12711,6180203,3135889,0.8009024262428284,0.471780925989151,1871,0.14719534261663125,0.07944460957071886,6355533,0.05068890366866162,0.13358508378569742,0.3231846432224058,2.635391064263367,6.3758459905735645
2019-09-30,60,0.002,0.2,3588,6434096,12868,6212381,3193982,0.7973464727401733,0.47286999225616455,1802,0.14003730183400684,0.07529038188351299,6434096,0.050709532465788514,0.12923531240285982,0.3170655890581287,2.5485407993072937,6.252583560537437
2019-10-31,60,0.002,0.2,3628,6578346,13156,6236472,3258522,0.7592343091964722,0.4727242588996887,2744,0.20857403466099117,0.11642905634758995,6578346,0.05111847263734683,0.17254484645788995,0.32601094557616295,3.3753912735614438,6.377556463570498
2019-11-29,60,0.002,0.2,3638,6614225,13228,6196899,3286999,0.7311136722564697,0.49106016755104065,3578,0.2704868460840641,0.15639478975434914,6614225,0.05103061961151911,0.19458723918959783,0.30095252494708197,3.8131467082103345,5.897489139621345
2019-12-31,60,0.002,0.2,3641,6625406,13250,6069847,3300636,0.7070810198783875,0.4939735531806946,4464,0.3369056603773585,0.20257760029043384,6625406,0.051129545872358614,0.22830188679245284,0.31086792452830186,4.46516554953163,6.080005586287862
2020-01-23,60,0.002,0.2,3663,6705579,13411,6220741,3310535,0.7384738922119141,0.52802574634552,3763,0.2805905599880695,0.16319007762695695,6705579,0.051385271875851436,0.23622399522779808,0.45425397062113193,4.597114826959041,8.840158941235632
2020-02-28,60,0.002,0.2,3697,6831433,13662,6470794,3411563,0.8711567521095276,0.61806720495224,4358,0.3189869711608842,0.18975877383958895,6831433,0.051583613569803,0.19448104230712926,0.43434343434343436,3.7702097400360937,8.420182385161528
2020-03-31,60,0.002,0.2,3718,6909463,13818,6613824,3407533,0.8525556921958923,0.5912786722183228,4755,0.3441163699522362,0.207814343778681,6909463,0.05154134264848079,0.2409900130264872,0.4825589810392242,4.6756642462745495,9.362561319567174
2020-04-30,60,0.002,0.2,3744,7005491,14010,6792083,3424875,0.7952626943588257,0.5511890053749084,4516,0.32234118486795144,0.19213750850918992,7005491,0.05163192701268191,0.29985724482512494,0.4743754461099215,5.8075935215719054,9.18763783488857
2020-05-29,60,0.002,0.2,3738,6982759,13965,6642049,3420644,0.7588472366333008,0.5196629166603088,4252,0.30447547440028644,0.17957597770081932,6982759,0.051755903361407715,0.31872538489079844,0.4753311851056212,6.158242136460497,9.184096001308644
2020-06-30,60,0.002,0.2,3749,7022201,14044,6236589,3444793,0.6692277193069458,0.4869767427444458,4827,0.343705497009399,0.20751472421649972,7022201,0.05196960326256682,0.3437767017943606,0.4431785816006836,6.614957209842306,8.527649891064314
2020-07-31,60,0.002,0.2,3765,7083557,14167,6776533,3484938,0.7537011504173279,0.53608638048172,7126,0.5029999294134255,0.3360052810260279,7083557,0.05178683534275223,0.2698524740594339,0.361685607397473,5.2108315225946855,6.984122605748148
2020-08-31,60,0.002,0.2,3791,7181607,14363,6888961,3513843,0.737769365310669,0.5267122983932495,7050,0.4908445310868203,0.3252445100572061,7181607,0.051909412475508614,0.2731323539650491,0.35424354243542433,5.26171152666996,6.824264146749108
2020-09-30,60,0.002,0.2,3821,7296080,14592,7067832,3564207,0.7495759725570679,0.5533990859985352,7214,0.49438048245614036,0.3283568502503414,7296080,0.05212799201763139,0.22574013157894737,0.28543037280701755,4.330497355482151,5.475568149843095
2020-10-30,60,0.002,0.2,3864,7461203,14922,7022830,3679356,0.7094475626945496,0.5244710445404053,6901,0.4624715185631953,0.3007889116506124,7461203,0.052420233037487385,0.24205870526739043,0.31597641066881116,4.617657939335876,6.027756695450902
2020-11-30,60,0.002,0.2,3936,7742547,15485,7185794,3854034,0.7090927958488464,0.515720009803772,6461,0.41724249273490477,0.2636174466522502,7742547,0.05270862417754778,0.2399741685502099,0.350920245398773,4.552844478388631,6.657738669419757
2020-12-31,60,0.002,0.2,4004,8012752,16025,7227674,3972026,0.6809815764427185,0.4893278479576111,5491,0.34265210608424335,0.20674724198953273,8012752,0.0528905674355078,0.30177847113884554,0.4409360374414977,5.705714379162591,8.336761332333099
2021-01-29,60,0.002,0.2,4030,8117403,16234,6820623,4046280,0.6803816556930542,0.507488489151001,5694,0.35074534926697054,0.2126690072458355,8117403,0.05307830595573486,0.28255513120611064,0.45392386349636565,5.32336377580984,8.55196591758071
2021-02-26,60,0.002,0.2,4045,8177812,16355,6951475,4085288,0.7121267318725586,0.5063945055007935,4747,0.29024763069397735,0.16976004005292708,8177812,0.05315932917019858,0.24011005808621216,0.4286762457963925,4.5168000016978995,8.063989002267373
2021-03-31,60,0.002,0.2,4099,8397391,16794,7287525,4176710,0.7032002210617065,0.5192745327949524,5505,0.32779564130046446,0.196026065591283,8397391,0.05328083448775935,0.24425390020245324,0.4159818982970108,4.5842731734723055,7.807345780077409
2021-04-30,60,0.002,0.2,4136,8548693,17097,7305731,4214727,0.6453460454940796,0.4980853497982025,6725,0.3933438614961689,0.24482143507226328,8548693,0.05327141821562665,0.29239047786161315,0.3982570041527753,5.488693330410401,7.475997776908265
2021-05-31,60,0.002,0.2,4160,8648053,17296,6930884,4257134,0.595615029335022,0.5015090703964233,10412,0.6019888991674376,0.43060380479735316,8648053,0.05327707866730234,0.38488667900092505,0.4448427382053654,7.2242451843956115,8.349608299345025
2021-06-30,60,0.002,0.2,4199,8809464,17618,6290472,4349039,0.5433441996574402,0.4856216013431549,12595,0.7148938585537519,0.5562916832295394,8809464,0.053511428164074455,0.40362129640140765,0.432739243955046,7.5427120943930195,8.086856561334887
2021-07-30,60,0.002,0.2,4256,9051821,18103,7032046,4473790,0.5760835409164429,0.4968060255050659,11649,0.6434845053306082,0.47436576129005986,9051821,0.04913817893659188,0.42876871236811576,0.4883168535601834,8.725775387838462,9.937626182490597
2021-08-31,60,0.002,0.2,4309,9280072,18560,7478424,4630615,0.5860338807106018,0.4969388246536255,10673,0.5750538793103448,0.403561840662457,9280072,0.04931147085927782,0.3945581896551724,0.49595905172413796,8.001347004658195,10.057681165899043
2021-09-30,60,0.002,0.2,4360,9501304,19002,7989136,4749684,0.6553531885147095,0.5276213884353638,8822,0.46426691927165564,0.30230964293057366,9501304,0.04952099206593116,0.3250184191137775,0.5137880223134407,6.563245313847006,10.375156087935286
2021-10-29,60,0.002,0.2,4398,9667861,19335,8090921,4847892,0.6596769690513611,0.5277173519134521,9003,0.4656322730799069,0.3034685003539286,9667861,0.04964955536700414,0.3256271011119731,0.5165244375484872,6.558509914237355,10.403405100617608
2021-11-30,60,0.002,0.2,4432,9818191,19636,7947155,4921444,0.6709429621696472,0.5266896486282349,8875,0.4519759625178244,0.29196960226338126,9818191,0.04975224050947878,0.293848034222856,0.4863515991036871,5.906227161103874,9.775471297840898
2021-12-31,60,0.002,0.2,4472,9996408,19992,7753251,4927450,0.6304397583007812,0.5234896540641785,9920,0.4961984793917567,0.3299627461415647,9996408,0.050020267280006976,0.3655962384953982,0.5009503801520608,7.308962114273356,10.014948087898162
2022-01-28,60,0.002,0.2,4502,10131029,20262,8771516,4967818,0.7056512236595154,0.5502870082855225,7034,0.3471523048070279,0.21003284562555988,10131029,0.050327365561780545,0.28447339847991315,0.474434902773665,5.652459557627771,9.426976704974976
2022-02-28,60,0.002,0.2,4532,10266362,20532,9161996,5021293,0.718896746635437,0.5620374083518982,6941,0.3380576660822131,0.20341118893415,10266362,0.05029220672327744,0.30971166958893437,0.4580654587960257,6.158243787015738,9.108080329750434
2022-03-31,60,0.002,0.2,4578,10476033,20952,10071681,5135499,0.7950727343559265,0.5708077549934387,5283,0.25214776632302405,0.14426148930941263,10476033,0.05057591933893297,0.23773386788850706,0.4423921344024437,4.700534780106336,8.747090318571697
2022-04-29,60,0.002,0.2,4602,10585449,21170,10399287,5153122,0.8368456959724426,0.5553461313247681,2735,0.12919225318847424,0.06905693725539705,10585449,0.050809181547235266,0.22342938119981107,0.4829003306565895,4.3974213792855075,9.504194241106921
2022-05-31,60,0.002,0.2,4568,10429365,20858,10252863,5086575,0.8358650207519531,0.5338432192802429,2553,0.12239907948988397,0.06518908153103695,10429365,0.05106590861476226,0.21751845814555565,0.49904113529580973,4.259563063618432,9.772491057792433
2022-06-30,60,0.002,0.2,4602,10584602,21169,10215784,5144437,0.8150689005851746,0.5346627831459045,3323,0.15697482167320137,0.08517236960143534,10584602,0.051448604302740904,0.25589305115971467,0.5072039302754027,4.973760797357181,9.858458497549206
2022-07-29,60,0.002,0.2,4643,10774420,21548,9648525,5240623,0.7182649970054626,0.5490981340408325,8281,0.38430480787080007,0.23785724544018383,10774420,0.05167127325647227,0.3982736216818266,0.5586597364024504,7.707834480969354,10.811805113249719
2022-08-31,60,0.002,0.2,4671,10906126,21812,9822032,5379730,0.7189446091651917,0.57930988073349,9398,0.43086374472767286,0.2745865716122246,10906126,0.05173074288707099,0.45066935631762334,0.5221896203924445,8.711828424761684,10.094376984540752
2022-09-30,60,0.002,0.2,4709,11084344,22168,10244789,5512752,0.7619088888168335,0.5990918278694153,8805,0.3971941537351137,0.24781177000365878,11084344,0.05179638957434017,0.40265247203175747,0.4873691808011548,7.773755571396634,9.409327267910514
2022-10-31,60,0.002,0.2,4734,11202109,22404,10569042,5539556,0.7845042943954468,0.5879672765731812,7775,0.34703624352794143,0.20994788431939082,11202109,0.051899691388469796,0.42001428316372075,0.5482949473308337,8.092808876644543,10.564512671700486
2022-11-30,60,0.002,0.2,4774,11392136,22784,10724732,5564564,0.7849012613296509,0.5967134237289429,6134,0.2692240168539326,0.15555104731957195,11392136,0.052076011030767186,0.3921172752808989,0.558374297752809,7.529710273876986,10.722293944958922
2022-12-30,60,0.002,0.2,4812,11574193,23148,10480641,5602367,0.750495195388794,0.6016571521759033,7719,0.33346293416277867,0.20009331985379888,11574193,0.05233341106373464,0.4330827717297391,0.58471574218075,8.275454684241888,11.172895675931567
2023-01-31,60,0.002,0.2,4838,11699398,23398,9885069,5648822,0.7163175940513611,0.6053302884101868,10321,0.44110607744251645,0.282960932145305,11699398,0.05248449535608584,0.48354560218822124,0.5837251047098042,9.213113299605189,11.121858003005803
2023-02-28,60,0.002,0.2,4853,11772783,23545,10050738,5693449,0.7161769866943359,0.5858974456787109,9968,0.42335952431514123,0.2685200150853941,11772783,0.05255443848748423,0.4717349755786791,0.6257379486090465,8.976120555279497,11.90647196731186
2023-03-31,60,0.002,0.2,4884,11923855,23847,10388101,5816604,0.6887325644493103,0.5386977195739746,10175,0.426678408185516,0.2711959273967856,11923855,0.05274049374132778,0.40512433429781525,0.583259948840525,7.681466470238167,11.059053631564295
2023-04-28,60,0.002,0.2,4896,11982100,23964,10273676,6001079,0.7004919648170471,0.5467320680618286,9466,0.39500918043732264,0.24611304664344028,11982100,0.05284390883067242,0.3971791019863128,0.6311967951927892,7.516081054090692,11.944551589007753
2023-05-31,60,0.002,0.2,4888,11942554,23885,9831365,5958956,0.6902510523796082,0.5550235509872437,9705,0.4063219593887377,0.25495862340732955,11942554,0.053035556715925254,0.3977810341218338,0.6279254762403181,7.500270738223251,11.8397074552018
2023-06-30,60,0.002,0.2,4899,11995594,23991,9863447,5969949,0.6855393648147583,0.5620871186256409,11161,0.4652161227126839,0.30311507020450285,11995594,0.05318144311986551,0.4726355716727106,0.6299862448418156,8.88722727225432,11.845978745290747
2023-07-31,60,0.002,0.2,4920,12100018,24200,9748914,5959430,0.6643100380897522,0.5687138438224792,14426,0.5961157024793389,0.4246188261611821,12100018,0.05333405289149157,0.5388842975206611,0.5768181818181818,10.10394425897136,10.815194993557336
2023-08-31,60,0.002,0.2,4955,12273194,24546,10520344,5988972,0.7050048112869263,0.5883533954620361,11640,0.47421168418479587,0.3107978212111503,12273194,0.05344688595324086,0.5454656563187484,0.5639208017599608,10.205751871043724,10.55105066838354
2023-09-28,60,0.002,0.2,4998,12487240,24974,10957784,6053022,0.7265289425849915,0.5917255878448486,9778,0.39152718827580685,0.24341548419218323,12487240,0.053611606728148097,0.5544966765436053,0.6308560903339473,10.342847573200485,11.767155077684405
2023-10-31,60,0.002,0.2,5021,12602537,25205,11466554,6127632,0.746324360370636,0.5890505909919739,9670,0.383654036897441,0.23735886107020127,12602537,0.053752669006248505,0.4945050585201349,0.6532037294187661,9.199637295455057,12.152024104009312
2023-11-30,60,0.002,0.2,5044,12718180,25436,11444941,6239571,0.7499212026596069,0.5756950974464417,9918,0.3899197987104891,0.24217414660350636,12718180,0.053929178545986924,0.46764428369240446,0.6682261361849348,8.671452009854574,12.390808727322252
2023-12-29,60,0.002,0.2,5056,12778587,25557,11650537,6276674,0.7632375955581665,0.5771343111991882,10486,0.41029854834291973,0.25809786354238456,12778587,0.053994154439767086,0.434714559611848,0.610713307508706,8.051141167453446,11.310730093754579
2024-01-31,60,0.002,0.2,5061,12804052,25608,12549378,6265718,0.8700787425041199,0.5937556624412537,6887,0.2689393939393939,0.15536105032822758,12804052,0.05406288571773998,0.2893626991565136,0.4821540143705092,5.352335438904684,8.918392127416482
2024-02-29,60,0.002,0.2,5068,12839513,25679,12487116,6354708,0.9327549338340759,0.7511646747589111,6570,0.25585108454379063,0.14669107796731268,12839513,0.05416342504579418,0.16951594688266677,0.19969624985396628,3.1297124718265907,3.686920642206928
2024-03-29,60,0.002,0.2,5078,12890381,25780,12510227,6359732,0.9187682271003723,0.7235850095748901,5480,0.2125678820791311,0.1189236111111111,12890381,0.05418792508925842,0.16730023273855701,0.24251357641582622,3.087407987351054,4.475417281919497
2024-04-30,60,0.002,0.2,5091,12956069,25912,12356103,6378872,0.9111104011535645,0.6688826084136963,4798,0.1851651744365545,0.1020286649938332,12956069,0.05424754993200484,0.14784655757949985,0.267868169188021,2.72540525359789,4.937885112300432
2024-05-31,60,0.002,0.2,5075,12874529,25749,12062611,6244165,0.8435729146003723,0.5543525815010071,4154,0.16132665346227038,0.0877407908077053,12874529,0.05443639918788486,0.22031923569847373,0.5309720765854985,4.047277905690483,9.753989692684696
2024-06-28,60,0.002,0.2,5074,12869455,25738,12188815,6265100,0.8621964454650879,0.5632750988006592,4725,0.18358069780091693,0.10106735684798186,12869455,0.054583430300661526,0.21369181754604089,0.5059833708912892,3.914957641338475,9.269907884209266
2024-07-31,60,0.002,0.2,5068,12839406,25678,12126968,6273131,0.8349507451057434,0.5842140913009644,7482,0.29137783316457666,0.1705338013402015,12839406,0.05431092372964918,0.2864319651063167,0.5456421839707142,5.273929173661781,10.046637886087723
2024-08-30,60,0.002,0.2,5068,12839649,25679,12170245,6290776,0.8152542114257812,0.575850784778595,9042,0.35211651544063244,0.2136780414027791,12839649,0.05442329459317774,0.3036333190544803,0.5393512208419331,5.579105809822518,9.91030081647324
2024-09-30,60,0.002,0.2,5067,12834527,25669,12693642,6252442,0.8759446740150452,0.5542252063751221,5818,0.22665471970080642,0.12781195079086116,12834527,0.054519110832833964,0.32202267326346956,0.5306790291791655,5.906601709827087,9.733816657544711
2024-10-31,60,0.002,0.2,5062,12808977,25617,12698326,6319741,0.9007031321525574,0.5976341962814331,4256,0.16613967287348244,0.09059559793946102,12808977,0.05454900887088797,0.27243627278760196,0.49014326423859156,4.994339556790688,8.985374333724586
2024-11-29,60,0.002,0.2,5054,12768120,25536,12687460,6287418,0.8986839652061462,0.600551962852478,3166,0.12398182957393483,0.06608775518724168,12768120,0.05451938108351112,0.2604558270676692,0.4180764411027569,4.777307113386172,7.668400352204295
2024-12-31,60,0.002,0.2,5053,12763162,25526,12550615,6258824,0.8419752717018127,0.5887684226036072,4855,0.19019822925644442,0.10509340433361473,12763162,0.05453288142859896,0.2613805531614824,0.36394264671315524,4.793081647514141,6.673820219635248
2025-01-27,60,0.002,0.2,5059,12793578,25587,12420405,6272016,0.8091424703598022,0.5734836459159851,6167,0.24102083089068668,0.1370231297353745,12793578,0.054671335884300704,0.2830343533825771,0.3913315355453941,5.177015501899462,7.157892325396205
2025-02-28,60,0.002,0.2,5071,12854401,25708,12219926,6323670,0.8003119826316833,0.5584352612495422,7041,0.273883615995021,0.15867042253521127,12854401,0.054680338663777486,0.24716041699081998,0.4085498677454489,4.520096675161034,7.471604560783183
2025-03-31,60,0.002,0.2,5068,12839049,25678,11942259,6300230,0.7706640362739563,0.5459699034690857,8226,0.32035205234052494,0.19072571296081614,12839049,0.05461011948782188,0.3167692187865099,0.5030376197523172,5.800558976201284,9.211435984213423
2025-04-30,60,0.002,0.2,5078,12888501,25777,12431051,6314643,0.8612545132637024,0.5684554576873779,4287,0.1663110524886527,0.09069752681574883,12888501,0.05473832837503756,0.26178376071691817,0.44671606470884895,4.782458078063999,8.160937280513773
2025-05-30,60,0.002,0.2,5066,12826318,25652,12368653,6307354,0.8797472715377808,0.5709043741226196,3496,0.13628566973335413,0.07312583668005354,12826318,0.05476357283516595,0.24536098549820676,0.47785747699984404,4.4803684784541735,8.725827265473667
2025-06-30,60,0.002,0.2,5084,12917182,25834,12468298,6345683,0.8922091722488403,0.5920225977897644,2954,0.11434543624680653,0.06063965184546537,12917182,0.054859411286455516,0.2313617713091275,0.43303398621971045,4.217357895093735,7.893522297542849
2025-07-31,60,0.002,0.2,5093,12965019,25930,10764225,6254071,0.690398633480072,0.5500622391700745,10937,0.421789433089086,0.2672580211616939,12965019,0.05489224504800186,0.3568453528731199,0.4228306980331662,6.500833634351588,7.702922291908659
2025-08-29,60,0.002,0.2,5108,13041467,26082,11068816,6342854,0.6891000270843506,0.5488144159317017,12198,0.4676788589832068,0.30520942801381173,13041467,0.055078619606214546,0.28019323671497587,0.3738593666129898,5.087150671498701,6.787740311683612
2025-09-30,60,0.002,0.2,5119,13097795,26195,11252488,6472783,0.6790141463279724,0.5511879324913025,15088,0.5759877839282306,0.4044823333869498,13097795,0.055124469424051914,0.31715976331360946,0.36037411719793855,5.753520471531764,6.537461874248899
2025-10-31,60,0.002,0.2,5118,13093141,26186,11376728,6557185,0.6819903254508972,0.5464591979980469,13513,0.5160391048651951,0.34774440927455674,13093141,0.05517843273817948,0.3294890399450088,0.3671045596883831,5.97133741562446,6.653044341260772
2025-11-28,60,0.002,0.2,5119,13097949,26195,11576484,6500804,0.7091695070266724,0.5460329651832581,11981,0.4573773620920023,0.29649335544061967,13097949,0.055153520600820787,0.3313227715212827,0.44474136285550675,6.0072823622496365,8.06369852750412
2025-12-31,60,0.002,0.2,5119,13096908,26193,11438031,6468281,0.701910138130188,0.5450208187103271,12762,0.48722941243843776,0.32207752877044216,13096908,0.05522990617327388,0.29672049784293514,0.4241973046233727,5.372460654052681,7.680572610290702
2026-01-30,60,0.002,0.2,5126,13132440,26264,11155455,6418053,0.6925941109657288,0.5710504055023193,14807,0.5637755102040817,0.3925399644760213,13132440,0.05537912223471038,0.37439080109655803,0.48069600974718246,6.760504428181391,8.68009441734873
2026-02-27,60,0.002,0.2,5126,13132703,26265,10797483,6402990,0.6748313307762146,0.5812456011772156,17649,0.6719588806396345,0.505977466242367,13132703,0.05537336830049381,0.44949552636588613,0.4902341519131925,8.117539896193701,8.853247814957658
2026-03-31,60,0.002,0.2,5145,13231226,26462,12283860,6453276,0.7944847941398621,0.6058166027069092,10968,0.41448114277076564,0.2614167222804843,13231226,0.05544096971815008,0.327148363691331,0.5242989947849747,5.90084129759062,9.456887162154587
2026-04-30,60,0.002,0.2,5150,13255454,26510,12454328,6513112,0.8087956309318542,0.5710742473602295,8968,0.3382874387023765,0.20357759012076637,13255454,0.055422847078644005,0.26163711806865336,0.4956242927197284,4.720744816616784,8.942598925249124
2026-05-29,60,0.002,0.2,5149,13250232,26500,12365510,6533287,0.8035047054290771,0.5575201511383057,7123,0.26879245283018866,0.15526298580988296,13250232,0.055483405875459385,0.23256603773584905,0.45237735849056604,4.191632328013127,8.153381202047926
2026-06-30,60,0.002,0.2,5156,13285441,26570,11310675,6705408,0.7396652698516846,0.5922443866729736,13396,0.5041776439593526,0.3370571658615137,13285441,0.05552521741656901,0.2693263078660143,0.41938276251411366,4.850522346368083,7.553014324424197
2026-07-31,60,0.002,0.2,5172,13369845,26739,11503542,6977548,0.7948782444000244,0.6877437829971313,15250,0.5703279853397659,0.39892225593805586,13369845,0.05577431899921054,0.2222222222222222,0.3555480758442724,3.9843108120310293,6.374763192524234
2026-08-31,60,0.002,0.2,5175,13385801,26771,11712414,6978238,0.7936441898345947,0.6850131154060364,15033,0.5615404728997796,0.39037627567581606,13385801,0.05583229572888466,0.22853087295954577,0.3620708976130888,4.093166329202473,6.484972414017585
2026-09-03,60,0.002,0.2,5176,13390845,26781,11597247,6987698,0.7933704257011414,0.6912155747413635,15345,0.5729808446286546,0.4015228824868514,13390845,0.055819629007728785,0.2308726335835107,0.3601060453306449,4.13604743864464,6.4512439751397235
2015-04-30,60,0.005,0.5,1993,1968378,9841,1855596,962724,0.6581198573112488,0.4432089626789093,3253,0.3305558378213596,0.19800353034268672,1968378,0.04823463785919168,0.18880195102123767,0.24672289401483588,3.9142400441026477,5.115056419311748
2015-05-29,60,0.005,0.5,1914,1807026,9035,1771556,896267,0.6865654587745667,0.44955024123191833,3298,0.36502490315439956,0.2232602220417005,1807026,0.047802853971110545,0.1936912008854455,0.2626452684006641,4.051875250011264,5.494342839015275
2015-06-30,60,0.005,0.5,1802,1597135,7985,1594676,790645,0.7837153077125549,0.4595419466495514,2247,0.28140262993112086,0.16373970706113825,1597135,0.04773485021616833,0.17958672510958046,0.24383218534752663,3.762172171826621,5.10805384835874
2015-07-31,60,0.005,0.5,1572,1165107,5825,1164317,567717,0.8818305730819702,0.5680451393127441,1507,0.25871244635193136,0.14857537217785666,1165107,0.04739135547207252,0.14763948497854076,0.18145922746781115,3.115325221401273,3.828952045373425
2015-08-31,60,0.005,0.5,1645,1276608,6383,1276317,616192,0.9110782742500305,0.5960540771484375,1211,0.18972270092433025,0.10480311553440069,1276608,0.048859164285356194,0.12627291242362526,0.16778944070186433,2.5844263664876292,3.434144712789393
2015-09-30,60,0.005,0.5,1769,1509086,7545,1506397,724924,0.9233152270317078,0.6223804354667664,1286,0.1704440026507621,0.0931614024920313,1509086,0.04989775267943643,0.1025844930417495,0.1508283631544069,2.0558940540026773,3.022748622034944
2015-10-30,60,0.005,0.5,1962,1910443,9552,1907483,919879,0.9045789241790771,0.5683961510658264,1298,0.13588777219430487,0.07289677636751657,1910443,0.0502857190714405,0.1196608040201005,0.1513819095477387,2.379618035293468,3.010435414728219
2015-11-30,60,0.005,0.5,2037,2059103,10295,2046352,991791,0.8726071715354919,0.5114454627037048,1917,0.18620689655172415,0.10266159695817491,2059103,0.050097542473591654,0.1330743079164643,0.1751335599805731,2.6563041088614856,3.4958513199104075
2015-12-31,60,0.005,0.5,2119,2225937,11129,2215951,1085875,0.7766851186752319,0.5027053356170654,4596,0.4129751100727828,0.26021968067036577,2225937,0.05061823402908528,0.19875999640578668,0.2116991643454039,3.926648177642448,4.1822708438180864
2016-01-29,60,0.005,0.5,2199,2401665,12008,2401617,1182603,0.8659016489982605,0.5186278223991394,3959,0.3296968687541639,0.19738744577952835,2401665,0.05061904970093664,0.14740173217854763,0.1961192538307795,2.9119814190391673,3.8744159558402487
2016-02-29,60,0.005,0.5,2241,2495860,12479,2495821,1233242,0.8927888870239258,0.5107420682907104,3229,0.2587547079092876,0.14860324911408718,2495860,0.05044553781061438,0.1291770173892139,0.1899991986537383,2.5607223749735386,3.7664223021478036
2016-03-31,60,0.005,0.5,2290,2604572,13022,2604156,1287450,0.9203590154647827,0.5045210719108582,2133,0.16379972354477038,0.08920580485968801,2604572,0.05018367701104059,0.1082782982644755,0.19428659192136385,2.157639788743537,3.8715096918589706
2016-04-29,60,0.005,0.5,2246,2502856,12514,2499350,1220148,0.8727878332138062,0.4691984951496124,1816,0.1451174684353524,0.07823539548509392,2502856,0.04911828726862432,0.13464919290394758,0.21479942464439827,2.7413250826023514,4.373104938893246
2016-05-31,60,0.005,0.5,2265,2541732,12708,2533487,1240957,0.8381755948066711,0.43678200244903564,2137,0.1681617878501731,0.09179947592250526,2541732,0.0492050302706973,0.1394397230091281,0.2221435316336166,2.8338509750326804,4.514650847921702
2016-06-30,60,0.005,0.5,2284,2588457,12942,2576592,1271489,0.8267033696174622,0.43251103162765503,2288,0.1767887498068305,0.09696558738769283,2588457,0.04976632797067906,0.13004172461752433,0.20522330397156544,2.613046409494816,4.1237381245503455
2016-07-29,60,0.005,0.5,2332,2707273,13536,2689315,1330552,0.8049589991569519,0.442218154668808,2400,0.1773049645390071,0.09727626459143969,2707273,0.049376623635665855,0.13608156028368795,0.22318262411347517,2.755991606226254,4.520005777638172
2016-08-31,60,0.005,0.5,2409,2888118,14440,2827181,1405383,0.7456687688827515,0.44128960371017456,3622,0.25083102493074794,0.14340011085596643,2888118,0.04933281811892727,0.17022160664819944,0.23199445983379502,3.4504740077455938,4.702639514217958
2016-09-30,60,0.005,0.5,2429,2934270,14671,2840931,1431672,0.7195850014686584,0.4349253177642822,4110,0.28014450276054803,0.16288839568801522,2934270,0.0491907697655635,0.17742485174834707,0.22847794969668053,3.606872846144302,4.644732147628006
2016-10-31,60,0.005,0.5,2451,2991136,14955,2873220,1463695,0.6946894526481628,0.4108487069606781,3885,0.2597793380140421,0.14927953890489915,2991136,0.049128157328854324,0.16456034770979605,0.23463724506853895,3.3496136769034734,4.7760237270435955
2016-11-30,60,0.005,0.5,2460,3010162,15050,2814463,1474338,0.6640189290046692,0.4213784337043762,4484,0.29794019933554816,0.17504684572142412,3010162,0.0491109780802495,0.17475083056478405,0.23083056478405314,3.5582844690902613,4.700182602897174
2016-12-30,60,0.005,0.5,2499,3110113,15550,2952329,1523606,0.718535840511322,0.41912493109703064,3610,0.23215434083601286,0.13132048017460896,3110113,0.049192103309429594,0.150032154340836,0.21736334405144694,3.049923549662014,4.418663350989116
2017-01-26,60,0.005,0.5,2537,3205770,16028,3063012,1578154,0.7605506777763367,0.42760369181632996,3320,0.2071375093586224,0.11553452115812918,3205770,0.04939218970793288,0.1328300474170202,0.19977539306214126,2.6892925420491403,4.044675772494762
