analysis_date,window,security_id_i,stock_code_i,stock_name_i,security_id_j,stock_code_j,stock_name_j,common_obs,common_ratio,correlation,abs_correlation,top_pair_definition
2022-12-30,252,300528.XSHE,300528,幸福蓝海,600138.XSHG,600138,中青旅,252,1.0,0.6140229818839306,0.6140229818839306,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300155.XSHE,300155,安居宝,603956.XSHG,603956,威派格,252,1.0,0.6135287550947233,0.6135287550947233,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300454.XSHE,300454,深信服,688023.XSHG,688023,安恒信息,252,1.0,0.613500821953495,0.613500821953495,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300190.XSHE,300190,维尔利,300826.XSHE,300826,测绘股份,252,1.0,0.6131484022483134,0.6131484022483134,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300321.XSHE,300321,同大股份,688585.XSHG,688585,上纬新材,252,1.0,0.6128886839307068,0.6128886839307068,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300371.XSHE,300371,汇中股份,688055.XSHG,688055,龙腾光电,252,1.0,0.6122439078172692,0.6122439078172692,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300291.XSHE,300291,百纳千成,603790.XSHG,603790,雅运股份,252,1.0,0.6116185359370134,0.6116185359370134,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,002004.XSHE,002004,华邦健康,605006.XSHG,605006,山东玻纤,252,1.0,0.6111352666846829,0.6111352666846829,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300190.XSHE,300190,维尔利,605298.XSHG,605298,必得科技,252,1.0,0.6107017245479792,0.6107017245479792,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300155.XSHE,300155,安居宝,300514.XSHE,300514,友讯达,252,1.0,0.6097511840394293,0.6097511840394293,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300812.XSHE,300812,易天股份,688055.XSHG,688055,龙腾光电,252,1.0,0.609563323882466,0.609563323882466,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,000063.XSHE,000063,中兴通讯,600183.XSHG,600183,生益科技,252,1.0,0.6092261840092287,0.6092261840092287,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300504.XSHE,300504,天邑股份,600776.XSHG,600776,东方通信,252,1.0,0.6091863012722092,0.6091863012722092,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300185.XSHE,300185,通裕重工,300445.XSHE,300445,康斯特,252,1.0,0.6091568253954713,0.6091568253954713,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300190.XSHE,300190,维尔利,300929.XSHE,300929,华骐环保,252,1.0,0.6091351554692784,0.6091351554692784,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300045.XSHE,300045,华力创通,300227.XSHE,300227,光韵达,252,1.0,0.6088071839479163,0.6088071839479163,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,002605.XSHE,002605,姚记科技,300459.XSHE,300459,汤姆猫,252,1.0,0.608666753824283,0.608666753824283,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,300852.XSHE,300852,四会富仕,605588.XSHG,605588,冠石科技,252,1.0,0.608316787245636,0.608316787245636,Top |rho| within random pair sample; not global full-market top edge
2022-12-30,252,000021.XSHE,000021,深科技,000158.XSHE,000158,常山北明,252,1.0,0.6079803910961888,0.6079803910961888,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300409.XSHE,300409,道氏技术,688388.XSHG,688388,嘉元科技,252,1.0,0.7776586752398192,0.7776586752398192,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002132.XSHE,002132,恒星科技,002996.XSHE,002996,顺博合金,252,1.0,0.69620657408049,0.69620657408049,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000786.XSHE,000786,北新建材,603801.XSHG,603801,志邦家居,252,1.0,0.681489256157437,0.681489256157437,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300182.XSHE,300182,捷成股份,300987.XSHE,300987,川网传媒,252,1.0,0.6678812507775079,0.6678812507775079,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002074.XSHE,002074,国轩高科,300919.XSHE,300919,中伟新材,252,1.0,0.666158994227372,0.666158994227372,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002278.XSHE,002278,神开股份,600538.XSHG,600538,国发股份,252,1.0,0.6589050965678664,0.6589050965678664,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300207.XSHE,300207,欣旺达,688388.XSHG,688388,嘉元科技,252,1.0,0.6567543529261212,0.6567543529261212,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000788.XSHE,000788,北大医药,002550.XSHE,002550,千红制药,252,1.0,0.6507026408229991,0.6507026408229991,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002573.XSHE,002573,清新环境,300152.XSHE,300152,*ST动力,241,0.9563492063492064,0.6401430744455506,0.6401430744455506,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000002.XSHE,000002,万科A,300917.XSHE,300917,特发服务,252,1.0,0.632204745247152,0.632204745247152,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002958.XSHE,002958,青农商行,601992.XSHG,601992,金隅集团,252,1.0,0.6281434076594098,0.6281434076594098,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002121.XSHE,002121,科陆电子,002518.XSHE,002518,科士达,252,1.0,0.6268881342184579,0.6268881342184579,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,003022.XSHE,003022,联泓新科,603185.XSHG,603185,弘元绿能,252,1.0,0.6210992373920231,0.6210992373920231,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300327.XSHE,300327,中颖电子,603078.XSHG,603078,江化微,252,1.0,0.6206941194999416,0.6206941194999416,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300579.XSHE,300579,数字认证,688227.XSHG,688227,品高股份,252,1.0,0.6202695441819222,0.6202695441819222,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300281.XSHE,300281,金明精机,300658.XSHE,300658,延江股份,252,1.0,0.6197442693341091,0.6197442693341091,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000788.XSHE,000788,北大医药,000790.XSHE,000790,华神科技,242,0.9603174603174603,0.6160871346804965,0.6160871346804965,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000032.XSHE,000032,深桑达A,300768.XSHE,300768,迪普科技,252,1.0,0.6128775076815508,0.6128775076815508,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300373.XSHE,300373,扬杰科技,688589.XSHG,688589,力合微,252,1.0,0.6042031024036956,0.6042031024036956,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300274.XSHE,300274,阳光电源,300861.XSHE,300861,美畅股份,252,1.0,0.5993682160113262,0.5993682160113262,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000788.XSHE,000788,北大医药,605199.XSHG,605199,ST葫芦娃,252,1.0,0.5992491187489658,0.5992491187489658,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002421.XSHE,002421,达实智能,300353.XSHE,300353,东土科技,252,1.0,0.597299760937249,0.597299760937249,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000155.XSHE,000155,川能动力,002245.XSHE,002245,蔚蓝锂芯,252,1.0,0.5966501176569482,0.5966501176569482,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002500.XSHE,002500,山西证券,601456.XSHG,601456,国联民生,252,1.0,0.5961247325975385,0.5961247325975385,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002378.XSHE,002378,章源钨业,600392.XSHG,600392,盛和资源,252,1.0,0.5947532694488736,0.5947532694488736,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002545.XSHE,002545,东方铁塔,600727.XSHG,600727,鲁北化工,252,1.0,0.5940557993141226,0.5940557993141226,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000088.XSHE,000088,盐田港,002040.XSHE,002040,南京港,252,1.0,0.5922690134510458,0.5922690134510458,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300024.XSHE,300024,机器人,688081.XSHG,688081,兴图新科,252,1.0,0.5917442884320184,0.5917442884320184,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002743.XSHE,002743,富煌钢构,601996.XSHG,601996,丰林集团,252,1.0,0.5903089752521543,0.5903089752521543,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,001216.XSHE,001216,华瓷股份,002392.XSHE,002392,北京利尔,252,1.0,0.5881843342787706,0.5881843342787706,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002743.XSHE,002743,富煌钢构,600935.XSHG,600935,华塑股份,252,1.0,0.5839596833586679,0.5839596833586679,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000799.XSHE,000799,酒鬼酒,600197.XSHG,600197,伊力特,252,1.0,0.578535683772775,0.578535683772775,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000612.XSHE,000612,焦作万方,000830.XSHE,000830,鲁西化工,252,1.0,0.5782528533995934,0.5782528533995934,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002312.XSHE,002312,川发龙蟒,600876.XSHG,600876,凯盛新能,252,1.0,0.5771171251155934,0.5771171251155934,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300940.XSHE,300940,南极光,301176.XSHE,301176,逸豪新材,252,1.0,0.5763553585746184,0.5763553585746184,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300640.XSHE,300640,德艺文创,603458.XSHG,603458,勘设股份,252,1.0,0.5759989595680546,0.5759989595680546,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002288.XSHE,002288,*ST超华,300940.XSHE,300940,南极光,252,1.0,0.5736482019394298,0.5736482019394298,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002372.XSHE,002372,伟星新材,002677.XSHE,002677,浙江美大,252,1.0,0.5732309149069035,0.5732309149069035,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300666.XSHE,300666,江丰电子,688596.XSHG,688596,正帆科技,252,1.0,0.5718416201023282,0.5718416201023282,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300046.XSHE,300046,台基股份,600360.XSHG,600360,华微电子,252,1.0,0.5712998722956545,0.5712998722956545,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000997.XSHE,000997,新大陆,300383.XSHE,300383,光环新网,252,1.0,0.5706390599415098,0.5706390599415098,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300036.XSHE,300036,超图软件,300531.XSHE,300531,优博讯,252,1.0,0.5705915955730577,0.5705915955730577,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000565.XSHE,000565,渝三峡A,002836.XSHE,002836,新宏泽,252,1.0,0.5688189436128144,0.5688189436128144,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300099.XSHE,300099,尤洛卡,603328.XSHG,603328,依顿电子,252,1.0,0.5678762956458522,0.5678762956458522,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000968.XSHE,000968,蓝焰控股,600997.XSHG,600997,开滦股份,252,1.0,0.567784200809993,0.567784200809993,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300543.XSHE,300543,朗科智能,600590.XSHG,600590,泰豪科技,252,1.0,0.5662700407906495,0.5662700407906495,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002745.XSHE,002745,木林森,600360.XSHG,600360,华微电子,252,1.0,0.5650620928560534,0.5650620928560534,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002562.XSHE,002562,兄弟科技,300107.XSHE,300107,建新股份,252,1.0,0.564882696919876,0.564882696919876,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000420.XSHE,000420,吉林化纤,300477.XSHE,300477,ST合纵,252,1.0,0.5647096026224012,0.5647096026224012,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300091.XSHE,300091,*ST金灵,688565.XSHG,688565,力源科技,252,1.0,0.564696239754616,0.564696239754616,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002202.XSHE,002202,金风科技,688707.XSHG,688707,振华新材,252,1.0,0.561149371997993,0.561149371997993,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000825.XSHE,000825,太钢不锈,603323.XSHG,603323,苏农银行,252,1.0,0.5599378049330748,0.5599378049330748,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002544.XSHE,002544,普天科技,300319.XSHE,300319,麦捷科技,241,0.9563492063492064,0.5592102969476732,0.5592102969476732,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000011.XSHE,000011,深物业A,000029.XSHE,000029,深深房A,252,1.0,0.5590876460302616,0.5590876460302616,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002666.XSHE,002666,德联集团,300717.XSHE,300717,华信新材,252,1.0,0.5585811495608171,0.5585811495608171,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002484.XSHE,002484,江海股份,600580.XSHG,600580,卧龙电驱,252,1.0,0.5568730471786396,0.5568730471786396,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300046.XSHE,300046,台基股份,300543.XSHE,300543,朗科智能,252,1.0,0.5564776482236585,0.5564776482236585,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002774.XSHE,002774,快意电梯,002890.XSHE,002890,弘宇股份,252,1.0,0.5545151746512363,0.5545151746512363,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,001258.XSHE,001258,立新能源,601908.XSHG,601908,京运通,252,1.0,0.554051492481095,0.554051492481095,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000938.XSHE,000938,紫光股份,688183.XSHG,688183,生益电子,252,1.0,0.5514070389071392,0.5514070389071392,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300830.XSHE,300830,金现代,688509.XSHG,688509,正元地信,252,1.0,0.5510354482640122,0.5510354482640122,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002296.XSHE,002296,辉煌科技,600184.XSHG,600184,光电股份,252,1.0,0.5505165113541435,0.5505165113541435,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300219.XSHE,300219,鸿利智汇,300613.XSHE,300613,富瀚微,241,0.9563492063492064,0.5495265398182427,0.5495265398182427,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300590.XSHE,300590,移为通信,688655.XSHG,688655,迅捷兴,252,1.0,0.5494459224846694,0.5494459224846694,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300772.XSHE,300772,运达股份,603098.XSHG,603098,森特股份,252,1.0,0.5493788519702537,0.5493788519702537,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002551.XSHE,002551,尚荣医疗,002817.XSHE,002817,黄山胶囊,252,1.0,0.5484684251893945,0.5484684251893945,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002055.XSHE,002055,ST得润,300241.XSHE,300241,瑞丰光电,252,1.0,0.5476654082033975,0.5476654082033975,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300076.XSHE,300076,*ST宁视,600198.XSHG,600198,大唐电信,252,1.0,0.5476205754580407,0.5476205754580407,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300077.XSHE,300077,国民技术,603650.XSHG,603650,彤程新材,252,1.0,0.5475423314884317,0.5475423314884317,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000959.XSHE,000959,首钢股份,600512.XSHG,600512,腾达建设,252,1.0,0.5473805403541646,0.5473805403541646,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300422.XSHE,300422,博世科,300948.XSHE,300948,冠中生态,252,1.0,0.5469316694304777,0.5469316694304777,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002075.XSHE,002075,沙钢股份,600939.XSHG,600939,重庆建工,252,1.0,0.5455395638486615,0.5455395638486615,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,003043.XSHE,003043,华亚智能,300346.XSHE,300346,南大光电,237,0.9404761904761905,0.5440803742107517,0.5440803742107517,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,301063.XSHE,301063,海锅股份,600207.XSHG,600207,安彩高科,252,1.0,0.5437927942588754,0.5437927942588754,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000626.XSHE,000626,远大控股,002303.XSHE,002303,美盈森,252,1.0,0.5437077484733966,0.5437077484733966,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300720.XSHE,300720,海川智能,301125.XSHE,301125,腾亚精工,252,1.0,0.5427841649796881,0.5427841649796881,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300543.XSHE,300543,朗科智能,688165.XSHG,688165,埃夫特,252,1.0,0.5396154814480476,0.5396154814480476,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300479.XSHE,300479,神思电子,300830.XSHE,300830,金现代,252,1.0,0.5379754476600113,0.5379754476600113,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,001230.XSHE,001230,劲旅环境,688367.XSHG,688367,工大高科,252,1.0,0.5371289508861867,0.5371289508861867,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002938.XSHE,002938,鹏鼎控股,688589.XSHG,688589,力合微,252,1.0,0.5368253533969722,0.5368253533969722,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300608.XSHE,300608,思特奇,300766.XSHE,300766,每日互动,252,1.0,0.5359958954913525,0.5359958954913525,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000656.XSHE,000656,金科股份,600606.XSHG,600606,绿地控股,241,0.9563492063492064,0.5335506781021065,0.5335506781021065,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002296.XSHE,002296,辉煌科技,300397.XSHE,300397,天和防务,252,1.0,0.5333025528630515,0.5333025528630515,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300724.XSHE,300724,捷佳伟创,603051.XSHG,603051,鹿山新材,252,1.0,0.5330422918874236,0.5330422918874236,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300393.XSHE,300393,中来股份,601877.XSHG,601877,正泰电器,252,1.0,0.5320079664131192,0.5320079664131192,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002373.XSHE,002373,千方科技,688588.XSHG,688588,凌志软件,252,1.0,0.5319863134227896,0.5319863134227896,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300987.XSHE,300987,川网传媒,301171.XSHE,301171,易点天下,252,1.0,0.5319595951463479,0.5319595951463479,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000969.XSHE,000969,安泰科技,300259.XSHE,300259,新天科技,252,1.0,0.5312226736831254,0.5312226736831254,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000401.XSHE,000401,金隅冀东,600390.XSHG,600390,五矿资本,252,1.0,0.5309618307198244,0.5309618307198244,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002412.XSHE,002412,汉森制药,300412.XSHE,300412,迦南科技,252,1.0,0.530015225111277,0.530015225111277,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300018.XSHE,300018,中元股份,301003.XSHE,301003,江苏博云,252,1.0,0.5299248686744531,0.5299248686744531,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000887.XSHE,000887,中鼎股份,002540.XSHE,002540,亚太科技,252,1.0,0.5292880059491408,0.5292880059491408,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300283.XSHE,300283,温州宏丰,300320.XSHE,300320,海达股份,252,1.0,0.5287971855941695,0.5287971855941695,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002449.XSHE,002449,国星光电,688509.XSHG,688509,正元地信,252,1.0,0.5286391821276283,0.5286391821276283,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300329.XSHE,300329,海伦钢琴,603980.XSHG,603980,吉华集团,252,1.0,0.5279707030041242,0.5279707030041242,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300607.XSHE,300607,拓斯达,688698.XSHG,688698,伟创电气,252,1.0,0.5278767091223925,0.5278767091223925,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002998.XSHE,002998,优彩资源,603637.XSHG,603637,镇海股份,252,1.0,0.5265564324779399,0.5265564324779399,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,300081.XSHE,300081,ST恒信,300386.XSHE,300386,飞天诚信,252,1.0,0.5256589382648827,0.5256589382648827,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,002129.XSHE,002129,TCL中环,688778.XSHG,688778,厦钨新能,252,1.0,0.5255038582892703,0.5255038582892703,Top |rho| within random pair sample; not global full-market top edge
2023-12-29,252,000656.XSHE,000656,金科股份,600376.XSHG,600376,首开股份,241,0.9563492063492064,0.524600716683037,0.524600716683037,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002839.XSHE,002839,张家港行,002948.XSHE,002948,青岛银行,252,1.0,0.8954248478585773,0.8954248478585773,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000987.XSHE,000987,越秀资本,601555.XSHG,601555,东吴证券,252,1.0,0.858987759845613,0.858987759845613,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300749.XSHE,300749,顶固集创,301057.XSHE,301057,汇隆新材,252,1.0,0.8547749077976394,0.8547749077976394,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,301098.XSHE,301098,金埔园林,301290.XSHE,301290,东星医疗,252,1.0,0.8295753699023126,0.8295753699023126,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,001268.XSHE,001268,联合精密,688659.XSHG,688659,元琛科技,252,1.0,0.8279636003577524,0.8279636003577524,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300126.XSHE,300126,锐奇股份,688199.XSHG,688199,久日新材,252,1.0,0.8246361964345218,0.8246361964345218,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000166.XSHE,000166,申万宏源,600369.XSHG,600369,西南证券,252,1.0,0.8240464482487204,0.8240464482487204,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,301113.XSHE,301113,雅艺科技,688013.XSHG,688013,天臣医疗,252,1.0,0.8211243756775999,0.8211243756775999,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000898.XSHE,000898,鞍钢股份,600507.XSHG,600507,方大特钢,252,1.0,0.8180534986140346,0.8180534986140346,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000931.XSHE,000931,中关村,300883.XSHE,300883,龙利得,252,1.0,0.8163368725706045,0.8163368725706045,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002448.XSHE,002448,中原内配,603633.XSHG,603633,徕木股份,252,1.0,0.8145730866139363,0.8145730866139363,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,301028.XSHE,301028,鼎熔岩,688485.XSHG,688485,九州一轨,252,1.0,0.8133789752299901,0.8133789752299901,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002696.XSHE,002696,百洋股份,600097.XSHG,600097,开创国际,252,1.0,0.8081514375666582,0.8081514375666582,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,301043.XSHE,301043,绿岛风,688571.XSHG,688571,杭华股份,252,1.0,0.8063879456535217,0.8063879456535217,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300306.XSHE,300306,远方信息,688199.XSHG,688199,久日新材,252,1.0,0.802375468725137,0.802375468725137,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000607.XSHE,000607,华媒控股,600180.XSHG,600180,*ST瑞茂,252,1.0,0.7977153116433746,0.7977153116433746,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000055.XSHE,000055,方大集团,000789.XSHE,000789,万年青,252,1.0,0.7973266089446358,0.7973266089446358,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002081.XSHE,002081,金螳螂,600063.XSHG,600063,皖维高新,252,1.0,0.7925120583981705,0.7925120583981705,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000607.XSHE,000607,华媒控股,300414.XSHE,300414,中光防雷,252,1.0,0.7924388969208652,0.7924388969208652,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,001230.XSHE,001230,劲旅环境,603903.XSHG,603903,中持股份,252,1.0,0.7917684571511453,0.7917684571511453,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300869.XSHE,300869,康泰医学,688561.XSHG,688561,奇安信,252,1.0,0.7898095502001768,0.7898095502001768,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,301255.XSHE,301255,通力科技,688160.XSHG,688160,步科股份,252,1.0,0.7881369679624202,0.7881369679624202,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002921.XSHE,002921,联诚精密,688679.XSHG,688679,通源环境,252,1.0,0.7871685233095941,0.7871685233095941,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300854.XSHE,300854,中兰环保,603601.XSHG,603601,再升科技,252,1.0,0.7867125539436028,0.7867125539436028,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300335.XSHE,300335,迪森股份,688395.XSHG,688395,正弦电气,252,1.0,0.7867015533384553,0.7867015533384553,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002609.XSHE,002609,捷顺科技,688229.XSHG,688229,博睿数据,252,1.0,0.7860771471017094,0.7860771471017094,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000060.XSHE,000060,中金岭南,601609.XSHG,601609,金田股份,252,1.0,0.7858834490049846,0.7858834490049846,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002010.XSHE,002010,传化智联,600477.XSHG,600477,杭萧钢构,252,1.0,0.7857429140821455,0.7857429140821455,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300166.XSHE,300166,东方国信,300352.XSHE,300352,ST信源,252,1.0,0.7853732268736316,0.7853732268736316,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300055.XSHE,300055,万邦达,300789.XSHE,300789,唐源电气,252,1.0,0.7843237579181828,0.7843237579181828,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300195.XSHE,300195,长荣股份,301234.XSHE,301234,五洲医疗,252,1.0,0.7824984703468502,0.7824984703468502,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000756.XSHE,000756,新华制药,300434.XSHE,300434,金石亚药,252,1.0,0.7823131495834399,0.7823131495834399,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002048.XSHE,002048,宁波华翔,002249.XSHE,002249,大洋电机,252,1.0,0.7821896871446017,0.7821896871446017,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000790.XSHE,000790,华神科技,688468.XSHG,688468,科美诊断,252,1.0,0.7811263753130212,0.7811263753130212,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002330.XSHE,002330,得利斯,300335.XSHE,300335,迪森股份,252,1.0,0.7804483916106235,0.7804483916106235,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,000153.XSHE,000153,丰原药业,300958.XSHE,300958,建工修复,252,1.0,0.7803568147917656,0.7803568147917656,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,002330.XSHE,002330,得利斯,688565.XSHG,688565,力源科技,252,1.0,0.7800550654656905,0.7800550654656905,Top |rho| within random pair sample; not global full-market top edge
2024-12-31,252,300658.XSHE,300658,延江股份,603700.XSHG,603700,宁水集团,252,1.0,0.7795489368628727,0.7795489368628727,Top |rho| within random pair sample; not global full-market top edge
