design,window_size,step,overlap_ratio,window_id,window_start,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,selected,partial_correlation
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,002415,海康威视,电子,False,True,0.08318963052401804
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,000725,京东方A,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,002475,立讯精密,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,True,0.04906260429802434
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600519,贵州茅台,食品饮料,600030,中信证券,非银金融,False,True,0.003494960163165909
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,True,0.37028797741095004
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,True,0.18672439030557375
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,True,0.01976498938349941
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,002415,海康威视,电子,False,True,0.038957760496295936
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,000725,京东方A,电子,False,True,0.02686097908722487
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,002475,立讯精密,电子,False,True,0.039649464590494045
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,True,0.06630845798059416
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,True,0.05797157987792384
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,True,0.11755756567869825
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,True,0.06904309634457811
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,True,0.000999749029130225
