analysis_date,window,factor_order,factor_name,raw_nonmissing_n,industry_neutral_n,industry_size_neutral_n,industry_count,size_beta,industry_residual_max_abs_mean,industry_size_residual_max_abs_mean,industry_size_residual_logsize_corr
2016-02-29,252,2,delta_degree_percentile,1505,1505,1505,28,0.182956410769538,2.3790493384824782e-17,7.048696181067958e-16,8.404678163546186e-18
2016-02-29,252,3,cross_industry_degree_percentile,1505,1505,1505,28,0.12812876007832522,8.723180907769087e-17,4.886201333652475e-16,1.8619442247096816e-16
2016-02-29,252,4,cross_industry_degree_ratio,932,932,932,28,0.036514391465514974,1.1102230246251565e-16,2.037060996075622e-16,8.431156804576446e-18
2016-02-29,252,5,delta_residual_degree_percentile_1m,1468,1468,1468,28,0.0016509771552724345,2.921639538487254e-18,7.291557467704711e-18,1.5090998230144026e-17
2016-02-29,252,6,delta_cross_industry_degree_percentile_1m,1468,1468,1468,28,0.001389971987074687,4.460717509654647e-18,6.071532165918825e-18,7.061687740276258e-18
2016-02-29,252,7,neighbor_jaccard_1m,934,934,934,28,0.038659558355037156,1.033655919478594e-16,1.7886926507849745e-16,-4.447717637404119e-18
2016-02-29,252,8,neighbor_retention_1m,896,896,896,28,0.025848573070589086,1.2335811384723962e-16,1.300423062884042e-16,-4.1681461850591844e-17
2016-02-29,252,9,outside_community_degree_percentile,1505,1505,1505,28,0.12196525766147781,8.180590707764311e-17,4.471392731045273e-16,1.76910881690035e-17
2016-03-31,60,1,residual_degree_percentile,2290,2290,2290,28,0.0709691547750622,3.9734297723426655e-17,2.0122792321330962e-16,5.78821559019908e-17
2016-03-31,60,2,delta_degree_percentile,2290,2290,2290,28,0.09749598073976486,1.9531701359146273e-17,2.312252953209701e-16,3.8192795452372526e-17
2016-03-31,60,3,cross_industry_degree_percentile,2290,2290,2290,28,0.06360616425273095,1.0362081563168128e-16,2.0585385248258112e-16,4.7986114374609885e-17
2016-03-31,60,4,cross_industry_degree_ratio,2243,2243,2243,28,-0.019297065338317144,1.1693473277117034e-16,1.237299217717422e-16,1.9400141965406385e-17
2016-03-31,60,5,delta_residual_degree_percentile_1m,2127,2127,2127,28,-0.006052986126121627,9.73879846162418e-18,2.3648883305153207e-17,3.299646177945586e-17
2016-03-31,60,6,delta_cross_industry_degree_percentile_1m,2127,2127,2127,28,-0.006159296404976757,6.817158923136926e-18,2.0045693500176437e-17,-4.224503728178698e-18
2016-03-31,60,7,neighbor_jaccard_1m,2115,2115,2115,28,0.05375592916587109,4.163336342344337e-17,2.3026847918151394e-16,3.625237414136413e-17
2016-03-31,60,8,neighbor_retention_1m,2044,2044,2044,28,0.04886353745930818,6.275173617446536e-17,2.5704076548386775e-16,-2.5116978217218737e-17
2016-03-31,60,9,outside_community_degree_percentile,2290,2290,2290,28,0.05473469903677986,7.233271221042686e-17,1.653769713764556e-16,8.470775285881099e-17
2016-03-31,120,1,residual_degree_percentile,2061,2061,2061,28,0.08934636307091386,5.437827059388522e-17,3.3676765080296414e-16,-5.4934082905832394e-17
2016-03-31,120,2,delta_degree_percentile,2061,2061,2061,28,0.08894272477853253,2.413528314402514e-17,3.0346096006420946e-16,-4.672447184305154e-17
2016-03-31,120,3,cross_industry_degree_percentile,2061,2061,2061,28,0.08268630414876642,8.723180907769087e-17,2.935923109564303e-16,-1.0626897577806939e-16
2016-03-31,120,4,cross_industry_degree_ratio,1835,1835,1835,28,-0.012163271539158953,1.2656542480726783e-16,1.4130111222501992e-16,2.0563262361330477e-17
2016-03-31,120,5,delta_residual_degree_percentile_1m,1945,1945,1945,28,-0.0222678089430837,8.921435019309294e-18,6.183884722653074e-17,3.153542660966027e-17
2016-03-31,120,6,delta_cross_industry_degree_percentile_1m,1945,1945,1945,28,-0.02284710805171707,1.0723745124220262e-17,6.252980253635939e-17,2.2530334458469434e-18
2016-03-31,120,7,neighbor_jaccard_1m,1806,1806,1806,28,0.021449826237506957,4.7580986769649563e-17,1.0466164971726737e-16,-4.7281406958812484e-17
2016-03-31,120,8,neighbor_retention_1m,1631,1631,1631,28,-0.013394597816932384,7.858072057411822e-17,9.516197353929913e-17,5.160200499534403e-18
2016-03-31,120,9,outside_community_degree_percentile,2061,2061,2061,28,0.0769972059409408,9.457455394955037e-17,2.7328566760003855e-16,-1.2234806859062328e-17
2016-03-31,252,1,residual_degree_percentile,1540,1540,1540,28,0.13542726206955277,5.003822082817607e-17,4.3930376577840246e-16,5.49050830454258e-17
2016-03-31,252,2,delta_degree_percentile,1540,1540,1540,28,0.1888319055889791,2.5232341468753557e-17,6.795330581757424e-16,9.863928796054848e-17
2016-03-31,252,3,cross_industry_degree_percentile,1540,1540,1540,28,0.13303545409144962,8.018277400070575e-17,4.723233298728576e-16,-1.1753961461851197e-16
2016-03-31,252,4,cross_industry_degree_ratio,952,952,952,28,0.044142926879660024,1.0285889786968363e-16,1.9837073160581842e-16,-3.936399213263309e-18
2016-03-31,252,5,delta_residual_degree_percentile_1m,1461,1461,1461,28,0.004235586269641259,2.120217581749431e-18,1.227650459922048e-17,-1.3843880810023918e-17
2016-03-31,252,6,delta_cross_industry_degree_percentile_1m,1461,1461,1461,28,0.007505341167126753,4.70054103167909e-18,2.2004420307885986e-17,3.089638292660112e-17
2016-03-31,252,7,neighbor_jaccard_1m,952,952,952,28,0.06165088689908234,9.62193288008469e-17,1.6160907737487157e-16,-5.841446757899236e-17
2016-03-31,252,8,neighbor_retention_1m,904,904,904,28,0.05285106183358186,9.159339953157541e-17,1.9790932178100616e-16,2.4431571778759346e-17
2016-03-31,252,9,outside_community_degree_percentile,1540,1540,1540,28,0.12221761823965561,6.217248937900877e-17,4.4217503222139856e-16,1.0046345861260136e-16
2016-04-29,60,1,residual_degree_percentile,2246,2246,2246,28,0.0825370511748299,5.294909809750747e-17,2.478524208483354e-16,-1.2839144435494036e-16
2016-04-29,60,2,delta_degree_percentile,2246,2246,2246,28,0.08636986791266028,2.348548705937831e-17,2.238949766327399e-16,-1.0215162796735741e-16
2016-04-29,60,3,cross_industry_degree_percentile,2246,2246,2246,28,0.0774809883827312,6.693991766122267e-17,1.9854975363636297e-16,-8.296859094142282e-17
2016-04-29,60,4,cross_industry_degree_ratio,2232,2232,2232,28,-0.014082917636293976,8.264993627765054e-17,9.776130522393739e-17,-3.0336418362036784e-17
2016-04-29,60,5,delta_residual_degree_percentile_1m,2148,2148,2148,28,0.014586861602598405,1.708035422500241e-17,5.368512651970329e-17,1.6454615868768933e-17
2016-04-29,60,6,delta_cross_industry_degree_percentile_1m,2148,2148,2148,28,0.016661814469383963,9.477513624848898e-18,5.1128691923526945e-17,-1.8268032667444638e-18
2016-04-29,60,7,neighbor_jaccard_1m,2146,2146,2146,28,0.056144481947349355,2.2551405187698492e-17,1.687246833476389e-16,3.716517102937082e-17
2016-04-29,60,8,neighbor_retention_1m,2098,2098,2098,28,0.07852515968361795,3.849966940232398e-17,2.926146322881729e-16,1.738983757090984e-17
2016-04-29,60,9,outside_community_degree_percentile,2246,2246,2246,28,0.053839073642480285,8.156740589082783e-17,1.7023419710919068e-16,-6.183678318443985e-17
2016-04-29,120,1,residual_degree_percentile,2077,2077,2077,28,0.09001004494464811,5.181040781584064e-17,3.3941103895683355e-16,-6.571043913868632e-17
2016-04-29,120,2,delta_degree_percentile,2077,2077,2077,28,0.07977313730892945,2.590520390792032e-17,2.5799468381765544e-16,-9.447428370814398e-17
2016-04-29,120,3,cross_industry_degree_percentile,2077,2077,2077,28,0.08443756906141218,8.600319204842762e-17,3.0451831532575723e-16,-1.8996070606340415e-16
2016-04-29,120,4,cross_industry_degree_ratio,1790,1790,1790,28,-0.006336303124229744,1.5673736818237505e-16,1.721457943513455e-16,1.7256555867166797e-18
2016-04-29,120,5,delta_residual_degree_percentile_1m,1961,1961,1961,28,0.0033950040462135764,7.304098846218135e-18,1.0922332996891008e-17,-1.1406021905315814e-17
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,1961,1961,1961,28,0.0035913361687843134,7.077671781985373e-18,9.8879238130678e-18,-5.737743342799121e-18
2016-04-29,120,7,neighbor_jaccard_1m,1816,1816,1816,28,0.07155130704642346,5.551115123125783e-17,2.7542071187816384e-16,3.594904906148717e-17
2016-04-29,120,8,neighbor_retention_1m,1731,1731,1731,28,0.08122326877915699,9.756505367918042e-17,3.0753177782116836e-16,3.513986797484529e-18
2016-04-29,120,9,outside_community_degree_percentile,2077,2077,2077,28,0.08598227902306381,6.857259857978908e-17,2.9605947323337506e-16,-1.8767458161084126e-16
2016-04-29,252,1,residual_degree_percentile,1599,1599,1599,28,0.1319387529917542,5.415722071342227e-17,3.3524381527896883e-16,-1.0387863550676096e-17
2016-04-29,252,2,delta_degree_percentile,1599,1599,1599,28,0.17905250726822228,1.523835523995313e-17,4.771315617734304e-16,-2.037652792265376e-17
2016-04-29,252,3,cross_industry_degree_percentile,1599,1599,1599,28,0.13012227253617414,7.930164461608261e-17,3.310843662721449e-16,4.7038040635437084e-17
2016-04-29,252,4,cross_industry_degree_ratio,977,977,977,28,0.052689615047643176,1.1606877075626636e-16,2.603370194317786e-16,-1.3627759322517544e-17
2016-04-29,252,5,delta_residual_degree_percentile_1m,1497,1497,1497,28,0.0026667028578002796,4.4002741829655595e-18,8.367489707652834e-18,5.160902691523745e-18
2016-04-29,252,6,delta_cross_industry_degree_percentile_1m,1497,1497,1497,28,0.002906189245793608,4.836198781511099e-18,1.2490009027033011e-17,-3.0449352000194374e-18
2016-04-29,252,7,neighbor_jaccard_1m,983,983,983,28,0.065184745468438,1.0378171751930812e-16,2.393918396847994e-16,2.1753551314539898e-17
2016-04-29,252,8,neighbor_retention_1m,934,934,934,28,0.06710613232970233,9.92114192218225e-17,2.1973164029039557e-16,-3.2780555669576026e-17
2016-04-29,252,9,outside_community_degree_percentile,1599,1599,1599,28,0.1238600774103113,7.930164461608261e-17,3.308899994961251e-16,8.245540380581753e-18
2016-05-31,60,1,residual_degree_percentile,2265,2265,2265,28,0.07183547085550478,3.700743415417188e-17,2.2530163675747756e-16,-1.8073775961582988e-17
2016-05-31,60,2,delta_degree_percentile,2265,2265,2265,28,0.0907113791206486,2.25262642677568e-17,2.7642287551891654e-16,-9.903838311208955e-18
2016-05-31,60,3,cross_industry_degree_percentile,2265,2265,2265,28,0.060018529095544774,8.881784197001253e-17,2.1298155982605043e-16,-5.870223065048523e-17
2016-05-31,60,4,cross_industry_degree_ratio,2262,2262,2262,28,-0.0262184201963747,1.1195788366304247e-16,1.2178148626857406e-16,-1.617039975868218e-17
2016-05-31,60,5,delta_residual_degree_percentile_1m,2152,2152,2152,28,-0.009334217454225066,1.749808027941823e-17,3.843079700625542e-17,1.3713895040196082e-17
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,2152,2152,2152,28,-0.01679633054639339,9.62193288008469e-18,7.67090908497876e-17,3.405595733105641e-17
2016-05-31,60,7,neighbor_jaccard_1m,2152,2152,2152,28,0.02403692866152882,4.255854927729767e-17,9.973706842099621e-17,-8.081482752754435e-17
2016-05-31,60,8,neighbor_retention_1m,2137,2137,2137,28,0.015475272162280524,6.040919398695704e-17,8.511709855459534e-17,2.6849317410373017e-17
2016-05-31,60,9,outside_community_degree_percentile,2265,2265,2265,28,0.02923288844225832,6.23643797783267e-17,1.462832123007381e-16,1.5906422046734938e-17
2016-05-31,120,1,residual_degree_percentile,2124,2124,2124,28,0.10087660143617758,4.9343245538895844e-17,2.220446049250313e-16,2.032749563240245e-17
2016-05-31,120,2,delta_degree_percentile,2124,2124,2124,28,0.09618220042437149,1.5354148212901102e-17,2.281872323153754e-16,-2.954822476005673e-17
2016-05-31,120,3,cross_industry_degree_percentile,2124,2124,2124,28,0.09348875867465968,9.049078077424222e-17,2.321202590868692e-16,-3.053607725211339e-17
2016-05-31,120,4,cross_industry_degree_ratio,1981,1981,1981,28,-0.017669297404382424,9.355812005268173e-17,1.2559203053321975e-16,-1.506675617055546e-17
2016-05-31,120,5,delta_residual_degree_percentile_1m,2014,2014,2014,28,0.014525111133661605,1.4802973661668754e-17,4.163336342344337e-17,-5.519470207917943e-18
2016-05-31,120,6,delta_cross_industry_degree_percentile_1m,2014,2014,2014,28,0.012499100316149144,1.7270135938613546e-17,3.229254470664518e-17,-1.0286306062428756e-17
2016-05-31,120,7,neighbor_jaccard_1m,1943,1943,1943,28,0.08415719836860544,7.401486830834377e-17,2.6879083754082737e-16,-1.7705530072356047e-17
2016-05-31,120,8,neighbor_retention_1m,1729,1729,1729,28,0.07032514646583465,9.596843094217455e-17,1.9984014443252818e-16,-9.872014207361932e-18
2016-05-31,120,9,outside_community_degree_percentile,2124,2124,2124,28,0.09204352853134942,7.555684473143427e-17,2.0498175106296434e-16,-5.4334890051762064e-17
2016-05-31,252,1,residual_degree_percentile,1665,1665,1665,28,0.12498014217906447,4.131062417209885e-17,3.2636728568722275e-16,9.549757449547003e-17
2016-05-31,252,2,delta_degree_percentile,1665,1665,1665,28,0.16432105337480019,1.7227598657976568e-17,4.067627460911134e-16,1.3366381301896306e-16
2016-05-31,252,3,cross_industry_degree_percentile,1665,1665,1665,28,0.12287844256735748,6.938893903907228e-17,2.991434260795561e-16,1.419788475996931e-16
2016-05-31,252,4,cross_industry_degree_ratio,1084,1084,1084,28,0.038963227082172716,8.326672684688674e-17,1.3782078926381254e-16,3.8183720093208385e-17
2016-05-31,252,5,delta_residual_degree_percentile_1m,1551,1551,1551,28,0.004100106915492115,3.723308924047781e-18,1.1275702593849246e-17,-1.0496671599455409e-17
2016-05-31,252,6,delta_cross_industry_degree_percentile_1m,1551,1551,1551,28,0.002921537756113416,4.4002741829655595e-18,8.631307051201674e-18,3.771977119291239e-18
2016-05-31,252,7,neighbor_jaccard_1m,1037,1037,1037,28,0.0659519095735644,8.524926796228881e-17,2.613650037138389e-16,2.734532792186657e-17
2016-05-31,252,8,neighbor_retention_1m,946,946,946,28,0.0580500256364262,1.1546319456101628e-16,2.331468351712829e-16,2.4436678942488698e-17
2016-05-31,252,9,outside_community_degree_percentile,1665,1665,1665,28,0.12490785388858797,1.004943255048633e-16,3.010044321074239e-16,1.233886056090555e-16
2016-06-30,60,1,residual_degree_percentile,2284,2284,2284,28,0.06499221790036927,5.4842342180278815e-17,1.8770781034899554e-16,2.9517936420008516e-17
2016-06-30,60,2,delta_degree_percentile,2284,2284,2284,28,0.0878150304006027,1.6326809185664067e-17,2.196459749335572e-16,1.7155879768157173e-17
2016-06-30,60,3,cross_industry_degree_percentile,2284,2284,2284,28,0.05006571193048031,5.744197388277984e-17,1.3464406894390197e-16,3.833301040608528e-17
2016-06-30,60,4,cross_industry_degree_ratio,2281,2281,2281,28,-0.027231537046155836,1.2371056560108888e-16,1.8041124150158794e-16,-1.1649911096839505e-16
2016-06-30,60,5,delta_residual_degree_percentile_1m,2183,2183,2183,28,-0.0067793543454179525,1.0211957066127618e-17,2.886579864025407e-17,-1.0746991388132768e-17
2016-06-30,60,6,delta_cross_industry_degree_percentile_1m,2183,2183,2183,28,-0.008331829208055894,1.3877787807814457e-17,3.7624224723408085e-17,-1.0081280680708033e-17
2016-06-30,60,7,neighbor_jaccard_1m,2183,2183,2183,28,0.025242708772657944,3.700743415417188e-17,1.2601031329495527e-16,5.141254124320668e-17
2016-06-30,60,8,neighbor_retention_1m,2180,2180,2180,28,0.03140795483061322,4.9563527885051634e-17,1.2931575002736199e-16,5.607157640949618e-17
2016-06-30,60,9,outside_community_degree_percentile,2284,2284,2284,28,0.03931147256546505,7.497610036429629e-17,1.5644051710627207e-16,3.0227006381114546e-17
2016-06-30,120,1,residual_degree_percentile,2171,2171,2171,28,0.09506628230084789,4.7580986769649563e-17,3.1548837616431533e-16,2.6964938765030965e-17
2016-06-30,120,2,delta_degree_percentile,2171,2171,2171,28,0.09250235851429152,2.4671622769447922e-17,2.8819539347561354e-16,2.6991902129682876e-17
2016-06-30,120,3,cross_industry_degree_percentile,2171,2171,2171,28,0.08695380181578603,6.70323335622736e-17,3.089771625136049e-16,-3.1021120651401453e-17
2016-06-30,120,4,cross_industry_degree_ratio,2045,2045,2045,28,-0.01855352604846811,1.3760510727748418e-16,1.5793313448893073e-16,2.2800377022129235e-17
2016-06-30,120,5,delta_residual_degree_percentile_1m,2064,2064,2064,28,-0.0024834398602614784,1.0092936587501423e-17,8.505740914466925e-18,8.70221039945662e-18
2016-06-30,120,6,delta_cross_industry_degree_percentile_1m,2064,2064,2064,28,-0.0023583589328311887,6.7286243916676156e-18,9.624917350580995e-18,0.0
2016-06-30,120,7,neighbor_jaccard_1m,2010,2010,2010,28,0.08960171857661317,1.0248212535001446e-16,2.687664905446733e-16,-1.344568318214044e-16
2016-06-30,120,8,neighbor_retention_1m,1915,1915,1915,28,0.07564575907704703,1.1529239101876627e-16,2.7853701388007397e-16,-4.276507620132423e-17
2016-06-30,120,9,outside_community_degree_percentile,2171,2171,2171,28,0.0819322110863271,9.868649107779169e-17,3.3306690738754696e-16,-3.2119774219343035e-17
2016-06-30,252,1,residual_degree_percentile,1720,1720,1720,28,0.12445119746397505,5.2867763077388404e-17,3.765104170467922e-16,-3.097046406705392e-17
2016-06-30,252,2,delta_degree_percentile,1720,1720,1720,28,0.15693726923700682,1.586032892321652e-17,5.333897574829556e-16,1.6325111619330123e-16
2016-06-30,252,3,cross_industry_degree_percentile,1720,1720,1720,28,0.1188325443811477,1.030921380009074e-16,4.356418607496538e-16,8.118955852176675e-17
2016-06-30,252,4,cross_industry_degree_ratio,1118,1118,1118,28,0.030580428063153215,6.772360450213455e-17,1.1248312223175927e-16,1.668982430891899e-17
2016-06-30,252,5,delta_residual_degree_percentile_1m,1632,1632,1632,28,0.0018407596433189918,4.073676477293851e-18,9.19988180518037e-18,2.657984745612453e-18
2016-06-30,252,6,delta_cross_industry_degree_percentile_1m,1632,1632,1632,28,-0.0017233115032451996,4.625929269271485e-18,7.93016446160826e-18,1.2236465852824706e-18
2016-06-30,252,7,neighbor_jaccard_1m,1156,1156,1156,28,0.09097479979032226,5.705312765434832e-17,2.9036602182504095e-16,-2.190889767042536e-17
2016-06-30,252,8,neighbor_retention_1m,1067,1067,1067,28,0.08674369873320203,9.171407594729554e-17,3.0772486008632057e-16,7.669963058642002e-17
2016-06-30,252,9,outside_community_degree_percentile,1720,1720,1720,28,0.11812258101364137,5.828670879282072e-17,3.6564953963198093e-16,2.0609674068291162e-16
2016-07-29,60,1,residual_degree_percentile,2332,2332,2332,28,0.08920918313199318,4.4408920985006264e-17,2.792725958850909e-16,-1.584306603100733e-17
2016-07-29,60,2,delta_degree_percentile,2332,2332,2332,28,0.1381705887000419,2.2970131543968756e-17,3.9524660600697536e-16,6.207210788129178e-17
2016-07-29,60,3,cross_industry_degree_percentile,2332,2332,2332,28,0.07639754720425468,6.661338147750939e-17,2.2294722527025503e-16,-3.871466375981809e-17
2016-07-29,60,4,cross_industry_degree_ratio,2322,2322,2322,28,-0.023644076773947618,1.0619524583371063e-16,1.3419594541877103e-16,-6.758654790620689e-18
2016-07-29,60,5,delta_residual_degree_percentile_1m,2209,2209,2209,28,0.022631787443433613,1.3877787807814457e-17,6.356922157127913e-17,-1.9469512498654854e-17
