factor_order,factor_name,neutralization,target_name,window,month_count,mean_risk_ic,median_risk_ic,positive_ic_share,negative_ic_share,hac_lag,hac_risk_ic_se,hac_risk_ic_t_stat
4,cross_industry_degree_ratio,RAW,future_idio_vol_annualized,60,136,-0.017451512839204136,-0.01823639553943792,0.39705882352941174,0.6029411764705882,4,0.008172266321632824,-2.135455717223532
4,cross_industry_degree_ratio,RAW,future_idio_vol_annualized,120,133,-0.023153695555523435,-0.025403572914758542,0.3233082706766917,0.6766917293233082,4,0.00865926921630289,-2.6738625370293083
4,cross_industry_degree_ratio,RAW,future_idio_vol_annualized,252,127,-0.029838607067473627,-0.029732593309443108,0.29133858267716534,0.7086614173228346,4,0.008415801146541883,-3.5455456406232386
4,cross_industry_degree_ratio,RAW,future_max_drawdown,60,136,-0.014775078763023882,-0.01321894039026841,0.4117647058823529,0.5882352941176471,4,0.007641598026716731,-1.9335064094403962
4,cross_industry_degree_ratio,RAW,future_max_drawdown,120,133,-0.017744069105082916,-0.01671823141195723,0.38345864661654133,0.6165413533834586,4,0.007953691762293045,-2.230922398728626
4,cross_industry_degree_ratio,RAW,future_max_drawdown,252,127,-0.028226364936538614,-0.02396124770294812,0.33858267716535434,0.6614173228346457,4,0.008213939293247544,-3.4363980459099253
4,cross_industry_degree_ratio,RAW,future_realized_vol_annualized,60,136,-0.014948774331184396,-0.018639351398556492,0.40441176470588236,0.5955882352941176,4,0.009532719531113357,-1.568154216894125
4,cross_industry_degree_ratio,RAW,future_realized_vol_annualized,120,133,-0.02077712675630722,-0.029637997550767937,0.3609022556390977,0.6390977443609023,4,0.010036827980920073,-2.070088955973378
4,cross_industry_degree_ratio,RAW,future_realized_vol_annualized,252,127,-0.03631257288385783,-0.032353861596918845,0.30708661417322836,0.6929133858267716,4,0.009495369495440185,-3.8242401100131653
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,60,135,-0.014006443065198692,-0.013077756417226315,0.37777777777777777,0.6222222222222222,4,0.004627402782682943,-3.026847612577575
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,120,132,-0.016141197355669462,-0.020073788195804625,0.3409090909090909,0.6590909090909091,4,0.005338024372819305,-3.0238148476539095
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,252,126,-0.01469056884704205,-0.021878405766438083,0.36507936507936506,0.6349206349206349,4,0.005518362016319566,-2.6621248848113495
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,60,135,-0.016694487523571392,-0.017734049068732972,0.32592592592592595,0.674074074074074,4,0.0037647491950945876,-4.434422230655913
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,120,132,-0.022644005333168554,-0.026245528984954785,0.2803030303030303,0.7196969696969697,4,0.004874455064753352,-4.645443445956629
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,252,126,-0.018584339803745402,-0.025431859127841627,0.31746031746031744,0.6825396825396826,4,0.00493717735221088,-3.7641628967254515
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,60,135,-0.01403595700661972,-0.019331340956732845,0.37777777777777777,0.6222222222222222,4,0.00420111190186109,-3.34101003127334
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,120,132,-0.014553692160516624,-0.012948827298365499,0.36363636363636365,0.6363636363636364,4,0.004503636347860878,-3.2315424773204184
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,252,126,-0.011469598280695121,-0.01497758313925742,0.36507936507936506,0.6349206349206349,4,0.004753201915083579,-2.413025679447376
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,60,135,-0.011537603740463231,-0.014310111835396018,0.4,0.6,4,0.003906567327893104,-2.9533866364171204
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,120,132,-0.01567376490407975,-0.01921747515968559,0.3181818181818182,0.6818181818181818,4,0.004823601535489642,-3.249390479035228
5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,252,126,-0.013222857712806756,-0.017878831531035172,0.3968253968253968,0.6031746031746031,4,0.005234418403124105,-2.5261369448255873
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,60,135,-0.01237202064322563,-0.009450231056692356,0.3925925925925926,0.6074074074074074,4,0.004356967110962145,-2.839594683213831
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,120,132,-0.013889462640347511,-0.014263694602954848,0.3712121212121212,0.6287878787878788,4,0.0050949379943981896,-2.726129867648787
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,252,126,-0.011611797441301223,-0.01470802780280342,0.35714285714285715,0.6428571428571429,4,0.005058368107208034,-2.295561966863332
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,60,135,-0.016595934715948207,-0.019629511145316962,0.3037037037037037,0.6962962962962963,4,0.003692107008963666,-4.494976628699205
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,120,132,-0.022442829013299113,-0.027174641865684107,0.2727272727272727,0.7272727272727273,4,0.004736973920634614,-4.737798727482215
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,252,126,-0.017689974588033886,-0.023490594585848262,0.3253968253968254,0.6746031746031746,4,0.004776591331714839,-3.703472488964851
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,60,135,-0.012344586200077697,-0.011141312495173885,0.3925925925925926,0.6074074074074074,4,0.0039445941632804135,-3.1294946169599513
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,120,132,-0.012898218600609522,-0.010751792647329499,0.4015151515151515,0.5984848484848485,4,0.004305663738651372,-2.9956400182447886
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,252,126,-0.010196346805147548,-0.011661927096632094,0.40476190476190477,0.5952380952380952,4,0.004414623157527464,-2.309675467488442
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,60,135,-0.010214976199563595,-0.012902491830950717,0.4148148148148148,0.5851851851851851,4,0.003687898735089722,-2.7698635275339463
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,120,132,-0.013379806454775878,-0.017563976853529277,0.3409090909090909,0.6590909090909091,4,0.004832990553253972,-2.7684321554834153
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,252,126,-0.009952997471830859,-0.016601382739736544,0.38095238095238093,0.6190476190476191,4,0.0049512969299473865,-2.010179880675551
5,delta_residual_degree_percentile_1m,RAW,future_downside_vol_annualized,60,135,-0.012952514719793837,-0.007167217775707112,0.4444444444444444,0.5555555555555556,4,0.005596368803153535,-2.3144498111874148
5,delta_residual_degree_percentile_1m,RAW,future_downside_vol_annualized,120,132,-0.013731061977798865,-0.015315853665920014,0.4090909090909091,0.5909090909090909,4,0.006716136562243945,-2.04448820397588
5,delta_residual_degree_percentile_1m,RAW,future_downside_vol_annualized,252,126,-0.009350540481374148,-0.014230530464069996,0.4365079365079365,0.5634920634920635,4,0.00749496865951192,-1.2475756612413993
5,delta_residual_degree_percentile_1m,RAW,future_idio_vol_annualized,60,135,-0.01373920729133943,-0.014080879271282725,0.37037037037037035,0.6296296296296297,4,0.004222417838030193,-3.2538720274422035
5,delta_residual_degree_percentile_1m,RAW,future_idio_vol_annualized,120,132,-0.018080246299548346,-0.020464961459668866,0.3712121212121212,0.6287878787878788,4,0.005854328740081156,-3.0883551474934268
5,delta_residual_degree_percentile_1m,RAW,future_idio_vol_annualized,252,126,-0.01201589438926744,-0.01788499220893553,0.40476190476190477,0.5952380952380952,4,0.005939859932487797,-2.022925544682804
5,delta_residual_degree_percentile_1m,RAW,future_max_drawdown,60,135,-0.014155472123474643,-0.009109514129867786,0.4444444444444444,0.5555555555555556,4,0.005244878639190467,-2.6989131869902527
5,delta_residual_degree_percentile_1m,RAW,future_max_drawdown,120,132,-0.013457058788082652,-0.0165192701190953,0.3712121212121212,0.6287878787878788,4,0.005872426069128874,-2.2915671699684586
5,delta_residual_degree_percentile_1m,RAW,future_max_drawdown,252,126,-0.006884373660309781,-0.0055243153456072495,0.4603174603174603,0.5396825396825397,4,0.00635098993770651,-1.0839843438322134
5,delta_residual_degree_percentile_1m,RAW,future_realized_vol_annualized,60,135,-0.009755104079941368,-0.0031355167787828478,0.4888888888888889,0.5111111111111111,4,0.004930612848084938,-1.978476992719125
5,delta_residual_degree_percentile_1m,RAW,future_realized_vol_annualized,120,132,-0.01284429226600696,-0.013366552693355672,0.42424242424242425,0.5757575757575758,4,0.0061732616445699445,-2.0806330600461287
5,delta_residual_degree_percentile_1m,RAW,future_realized_vol_annualized,252,126,-0.008619948336883274,-0.006417291763346378,0.4444444444444444,0.5555555555555556,4,0.006804025319474754,-1.266889514977393
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,60,135,-0.01464268691684684,-0.01729709456493162,0.37037037037037035,0.6296296296296297,4,0.004286549824126584,-3.4159609750553623
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,120,132,-0.018108535320507047,-0.021864929487488242,0.30303030303030304,0.696969696969697,4,0.00495763240790914,-3.6526579283324163
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,252,126,-0.017765742718655317,-0.02404182818933142,0.3253968253968254,0.6746031746031746,4,0.005085725300968244,-3.4932564515965874
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,60,135,-0.015775537264319236,-0.0215958350234383,0.31851851851851853,0.6814814814814815,4,0.0034484567922653804,-4.574665775051187
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,120,132,-0.023247461048073396,-0.024369971435007538,0.25757575757575757,0.7424242424242424,4,0.0043812810157901165,-5.306087640644289
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,252,126,-0.01880896323300483,-0.0240557012035872,0.2857142857142857,0.7142857142857143,4,0.0044533526906012045,-4.223551229773721
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,60,135,-0.014779426599935154,-0.018925813308848457,0.35555555555555557,0.6444444444444445,4,0.003955760958106979,-3.73617788244915
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,120,132,-0.015729020175899534,-0.01779725142972126,0.3333333333333333,0.6666666666666666,4,0.004333855984521885,-3.6293361459344324
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_max_drawdown,252,126,-0.013276614153683945,-0.014398453619794856,0.3492063492063492,0.6507936507936508,4,0.004323929063902022,-3.0704976787252827
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,60,135,-0.011594092532174848,-0.01426207830779928,0.37037037037037035,0.6296296296296297,4,0.003559560146518489,-3.2571700027360744
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,120,132,-0.01774772869298489,-0.02026527889588483,0.2803030303030303,0.7196969696969697,4,0.004393787682868643,-4.039277719809538
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,252,126,-0.01638450925071275,-0.019966650822273453,0.3492063492063492,0.6507936507936508,4,0.004859816576854388,-3.3714254420108065
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,60,135,-0.013372179443250443,-0.011321310912322064,0.362962962962963,0.6370370370370371,4,0.00402886398152219,-3.3190942917358437
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,120,132,-0.0163041816723953,-0.019774828435515777,0.3333333333333333,0.6666666666666666,4,0.004687722968856701,-3.4780599836452715
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,252,126,-0.01465455650309913,-0.01920412930199746,0.3333333333333333,0.6666666666666666,4,0.004533764716163058,-3.23231517746279
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,60,135,-0.01578930256579138,-0.022465867555361622,0.3111111111111111,0.6888888888888889,4,0.0033552055996305488,-4.705912081074849
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,120,132,-0.02315404974563765,-0.02620453982668324,0.2803030303030303,0.7196969696969697,4,0.004291896223472725,-5.394829823472034
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,252,126,-0.017633956664763785,-0.025048133365248172,0.2777777777777778,0.7222222222222222,4,0.004317837800788725,-4.083978481438708
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,60,135,-0.013481657263300448,-0.016154197686367444,0.37777777777777777,0.6222222222222222,4,0.003670590644833512,-3.6728849844033586
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,120,132,-0.014619900231023508,-0.0164392437322456,0.3712121212121212,0.6287878787878788,4,0.004116859657645629,-3.5512262857618055
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,252,126,-0.012287508711559631,-0.010969736059671132,0.3412698412698413,0.6587301587301587,4,0.003992012663046088,-3.0780234805627344
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,60,135,-0.010549889445359376,-0.013248517518804718,0.4222222222222222,0.5777777777777777,4,0.003350264114923028,-3.148972464101314
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,120,132,-0.015672575222657123,-0.018145456571385235,0.29545454545454547,0.7045454545454546,4,0.004446987392049104,-3.524312942887711
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,252,126,-0.012812600071820026,-0.019486724065998343,0.30158730158730157,0.6984126984126984,4,0.004481572439396687,-2.8589519069661335
6,delta_cross_industry_degree_percentile_1m,RAW,future_downside_vol_annualized,60,135,-0.01759686210268428,-0.015666480564503708,0.3925925925925926,0.6074074074074074,4,0.005615377347305396,-3.133691827696733
6,delta_cross_industry_degree_percentile_1m,RAW,future_downside_vol_annualized,120,132,-0.02059595685987857,-0.021879077160691193,0.3333333333333333,0.6666666666666666,4,0.006341814391214785,-3.247644221251543
6,delta_cross_industry_degree_percentile_1m,RAW,future_downside_vol_annualized,252,126,-0.01741042409011405,-0.02043602514697611,0.42857142857142855,0.5714285714285714,4,0.007061373618770268,-2.4655860219369132
6,delta_cross_industry_degree_percentile_1m,RAW,future_idio_vol_annualized,60,135,-0.01725982942276194,-0.022063775048993636,0.31851851851851853,0.6814814814814815,4,0.0042865990986191765,-4.02646224330187
6,delta_cross_industry_degree_percentile_1m,RAW,future_idio_vol_annualized,120,132,-0.023099557308819282,-0.027700317706884817,0.3106060606060606,0.6893939393939394,4,0.0054432473620362,-4.243708906181005
6,delta_cross_industry_degree_percentile_1m,RAW,future_idio_vol_annualized,252,126,-0.01786828046966464,-0.019292260643448238,0.3888888888888889,0.6111111111111112,4,0.005675467394901373,-3.148336379434905
6,delta_cross_industry_degree_percentile_1m,RAW,future_max_drawdown,60,135,-0.018387752210940835,-0.017079470639033863,0.37037037037037035,0.6296296296296297,4,0.0052119009750757565,-3.5280317678471556
6,delta_cross_industry_degree_percentile_1m,RAW,future_max_drawdown,120,132,-0.01871506803074177,-0.018993452578475484,0.3560606060606061,0.6439393939393939,4,0.0054966416245391244,-3.4048186709481847
6,delta_cross_industry_degree_percentile_1m,RAW,future_max_drawdown,252,126,-0.012935022412496553,-0.006152740774061447,0.4523809523809524,0.5476190476190477,4,0.005969164934834699,-2.166973530419755
6,delta_cross_industry_degree_percentile_1m,RAW,future_realized_vol_annualized,60,135,-0.013710324989238949,-0.01605683653538541,0.4222222222222222,0.5777777777777777,4,0.0049083188392879075,-2.7932832886683507
6,delta_cross_industry_degree_percentile_1m,RAW,future_realized_vol_annualized,120,132,-0.01904625689805202,-0.019989762401427247,0.3484848484848485,0.6515151515151515,4,0.005769320911801059,-3.301299613806053
6,delta_cross_industry_degree_percentile_1m,RAW,future_realized_vol_annualized,252,126,-0.016876908007393172,-0.013905195844442338,0.3888888888888889,0.6111111111111112,4,0.0066761298245775445,-2.527947845660883
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,60,135,-0.049896915727474456,-0.04492902963313205,0.21481481481481482,0.7851851851851852,4,0.008685686252572787,-5.744729233420617
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,120,132,-0.05748350844671033,-0.050021963897926354,0.18181818181818182,0.8181818181818182,4,0.00846066969340353,-6.794203122186426
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,252,126,-0.054145175192615774,-0.048240205958834194,0.1349206349206349,0.8650793650793651,4,0.0074830461976765385,-7.235713072228216
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,60,135,-0.05296687075399478,-0.05654195538377368,0.17037037037037037,0.8296296296296296,4,0.006322651261051306,-8.377319666558307
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,120,132,-0.05587318519870256,-0.05586845599021899,0.1590909090909091,0.8409090909090909,4,0.006427000993389877,-8.693508100616091
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,252,126,-0.048161170788676315,-0.04473699744312647,0.15079365079365079,0.8492063492063492,4,0.006363604751199545,-7.568221577494719
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_max_drawdown,60,135,-0.04470321423413063,-0.03714595962976239,0.21481481481481482,0.7851851851851852,4,0.006847442497450571,-6.528454127329213
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_max_drawdown,120,132,-0.04875719685640532,-0.04208073658394218,0.2196969696969697,0.7803030303030303,4,0.006857277091170951,-7.110285352065235
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_max_drawdown,252,126,-0.046792300372342166,-0.04325555664665446,0.18253968253968253,0.8174603174603174,4,0.006747117324913778,-6.935154395427699
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,60,135,-0.05281949844824025,-0.053337002952194686,0.1925925925925926,0.8074074074074075,4,0.00886350970710439,-5.9592080556874345
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,120,132,-0.05819677798560877,-0.058990636416535985,0.18181818181818182,0.8181818181818182,4,0.008935110112940237,-6.513269254659272
7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,252,126,-0.05275996639237543,-0.05290838766826273,0.14285714285714285,0.8571428571428571,4,0.007141003371121729,-7.388312769286334
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,60,135,-0.03283042970686317,-0.03304661769546991,0.3111111111111111,0.6888888888888889,4,0.008794133516442544,-3.733219383749354
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,120,132,-0.039537912434783176,-0.03784318771541566,0.2878787878787879,0.7121212121212122,4,0.008221966385309032,-4.808814653563814
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,252,126,-0.03608680560087479,-0.034960695447624,0.2698412698412698,0.7301587301587301,4,0.0076492815625475085,-4.717672542943559
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,60,135,-0.05579673110429042,-0.05590592545633547,0.1111111111111111,0.8888888888888888,4,0.006641830677820279,-8.40080601431439
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,120,132,-0.06069944529856204,-0.0580144775793531,0.10606060606060606,0.8939393939393939,4,0.006683129114948425,-9.082488794476996
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,252,126,-0.05832049292052763,-0.05895631531757056,0.1349206349206349,0.8650793650793651,4,0.006573406485948039,-8.872187205400921
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,60,135,-0.033516588317901504,-0.026676082251005893,0.34814814814814815,0.6518518518518519,4,0.007153502170680901,-4.685339784374631
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,120,132,-0.03728192090200661,-0.03617772488297129,0.29545454545454547,0.7045454545454546,4,0.007050857945967636,-5.287572262511405
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_max_drawdown,252,126,-0.03477704965529,-0.03509542324246755,0.25396825396825395,0.746031746031746,4,0.006820469976487682,-5.098922768544909
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,60,135,-0.036942807170846095,-0.03252998034534922,0.2740740740740741,0.725925925925926,4,0.008533339893795575,-4.3292318870020035
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,120,132,-0.04161974249746434,-0.046683711215571695,0.22727272727272727,0.7727272727272727,4,0.008323266748151153,-5.000409545532027
7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_realized_vol_annualized,252,126,-0.03710503054751059,-0.036067070059405494,0.2619047619047619,0.7380952380952381,4,0.007274471059109506,-5.100718697759552
7,neighbor_jaccard_1m,RAW,future_downside_vol_annualized,60,135,-0.0689615938031806,-0.058826257376070425,0.21481481481481482,0.7851851851851852,4,0.010723848248913375,-6.430676022496712
7,neighbor_jaccard_1m,RAW,future_downside_vol_annualized,120,132,-0.08403704629781959,-0.08171645666911301,0.18181818181818182,0.8181818181818182,4,0.011123936544630545,-7.554613958885243
7,neighbor_jaccard_1m,RAW,future_downside_vol_annualized,252,126,-0.08700244119514391,-0.07763435758234441,0.1349206349206349,0.8650793650793651,4,0.009927956786336052,-8.76337831313753
7,neighbor_jaccard_1m,RAW,future_idio_vol_annualized,60,135,-0.05714112625084589,-0.051644137452256905,0.2074074074074074,0.7925925925925926,4,0.007883636754284115,-7.24806685439868
7,neighbor_jaccard_1m,RAW,future_idio_vol_annualized,120,132,-0.06253293597984684,-0.061562988902915755,0.16666666666666666,0.8333333333333334,4,0.007926071033913792,-7.889525051224387
7,neighbor_jaccard_1m,RAW,future_idio_vol_annualized,252,126,-0.05786375824462605,-0.05501570026823862,0.19047619047619047,0.8095238095238095,4,0.008123815104853035,-7.122732053571625
7,neighbor_jaccard_1m,RAW,future_max_drawdown,60,135,-0.05797275736218421,-0.05311955407385256,0.2074074074074074,0.7925925925925926,4,0.008523177469038343,-6.801777573302741
7,neighbor_jaccard_1m,RAW,future_max_drawdown,120,132,-0.06934997350979129,-0.0651099323282702,0.22727272727272727,0.7727272727272727,4,0.009183505921523515,-7.551579331729373
7,neighbor_jaccard_1m,RAW,future_max_drawdown,252,126,-0.07321074608945828,-0.06598985073111717,0.18253968253968253,0.8174603174603174,4,0.008685451460077683,-8.429123854524827
7,neighbor_jaccard_1m,RAW,future_realized_vol_annualized,60,135,-0.07343892036934375,-0.07200193111670283,0.1925925925925926,0.8074074074074075,4,0.011057747043485163,-6.6413999235596
7,neighbor_jaccard_1m,RAW,future_realized_vol_annualized,120,132,-0.08511085683290322,-0.09092601283074504,0.16666666666666666,0.8333333333333334,4,0.01150995015644439,-7.394546081961082
7,neighbor_jaccard_1m,RAW,future_realized_vol_annualized,252,126,-0.08479100176092111,-0.0835908641659871,0.1349206349206349,0.8650793650793651,4,0.009571033205917828,-8.85912732060049
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,60,135,-0.05096221576180545,-0.044332441419348494,0.2222222222222222,0.7777777777777778,4,0.009252622772077335,-5.507867014269703
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,120,132,-0.05232404194707255,-0.0499416717702614,0.2196969696969697,0.7803030303030303,4,0.008110027449805258,-6.451771251197057
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_downside_vol_annualized,252,126,-0.03746662860721563,-0.040112452727791174,0.2777777777777778,0.7222222222222222,4,0.0064769195668149945,-5.784637005402821
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,60,135,-0.053772203468110645,-0.0552809955775329,0.17037037037037037,0.8296296296296296,4,0.006566364832249533,-8.1890368326807
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,120,132,-0.05370672523696014,-0.05631656005879978,0.1590909090909091,0.8409090909090909,4,0.006419973645469264,-8.365567867223618
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_idio_vol_annualized,252,126,-0.041185541958602745,-0.04009049737347871,0.1746031746031746,0.8253968253968254,4,0.005718127238066358,-7.202627756238955
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_max_drawdown,60,135,-0.046025865345691114,-0.039350475645116234,0.24444444444444444,0.7555555555555555,4,0.007333585069468241,-6.276038923624084
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_max_drawdown,120,132,-0.04495807812573348,-0.037730087580857004,0.26515151515151514,0.7348484848484849,4,0.0068053175099625956,-6.60631602565456
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_max_drawdown,252,126,-0.031014704229582017,-0.028622445971692174,0.3333333333333333,0.6666666666666666,4,0.005541443820621925,-5.596863422879777
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,60,135,-0.05184506754565186,-0.041815944020874365,0.2074074074074074,0.7925925925925926,4,0.009168123011340647,-5.654927129743059
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,120,132,-0.051601620218418964,-0.050229092823085866,0.19696969696969696,0.803030303030303,4,0.008350080636527894,-6.179775078181256
8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_realized_vol_annualized,252,126,-0.03560610196267208,-0.03404973620911062,0.2698412698412698,0.7301587301587301,4,0.006281225696616572,-5.668655081420106
8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,60,135,-0.03517909381669059,-0.03476198620872237,0.34074074074074073,0.6592592592592592,4,0.009396415092399829,-3.7438846060711763
8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,120,132,-0.03571815931714362,-0.03384568695818325,0.2878787878787879,0.7121212121212122,4,0.008152338801159462,-4.381338924734535
8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_downside_vol_annualized,252,126,-0.02141593159771345,-0.015717096668138194,0.36507936507936506,0.6349206349206349,4,0.007323782165847904,-2.9241628318192943
8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_idio_vol_annualized,60,135,-0.0567267956013163,-0.05740836954365768,0.13333333333333333,0.8666666666666667,4,0.006855528055834565,-8.274606294264608
