analysis_date,window,factor_order,factor_name,neutralization,target_name,pair_n,alpha_rank_ic,ic_status
2025-06-30,60,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,5037,0.07148289057461042,PASS
2025-06-30,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5037,0.07571675982344989,PASS
2025-06-30,60,8,neighbor_retention_1m,RAW,future_excess_return,5010,0.07427909884219357,PASS
2025-06-30,60,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,5010,0.0854340117435121,PASS
2025-06-30,60,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5010,0.08838340352534521,PASS
2025-06-30,60,9,outside_community_degree_percentile,RAW,future_excess_return,5084,0.05414002454909064,PASS
2025-06-30,60,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5084,0.053904723798952975,PASS
2025-06-30,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5084,0.05671595634234927,PASS
2025-06-30,120,1,residual_degree_percentile,RAW,future_excess_return,5091,0.11793726435934962,PASS
2025-06-30,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5091,0.10037153849891271,PASS
2025-06-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5091,0.10544690991224821,PASS
2025-06-30,120,2,delta_degree_percentile,RAW,future_excess_return,5091,-0.015976232315851813,PASS
2025-06-30,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5091,-0.0322191528999198,PASS
2025-06-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5091,-0.03564411269210303,PASS
2025-06-30,120,3,cross_industry_degree_percentile,RAW,future_excess_return,5091,0.015071376706243573,PASS
2025-06-30,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5091,0.05489788790784153,PASS
2025-06-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5091,0.05821068797161292,PASS
2025-06-30,120,4,cross_industry_degree_ratio,RAW,future_excess_return,5020,-0.12852049246609704,PASS
2025-06-30,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,5020,-0.06855458829937777,PASS
2025-06-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5020,-0.07026588442135286,PASS
2025-06-30,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5081,0.010373378279542175,PASS
2025-06-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5081,-0.009582917487097707,PASS
2025-06-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5081,-0.010191149599836953,PASS
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5081,-0.03401734279361828,PASS
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5081,-0.013757052335261413,PASS
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5081,-0.014322700107362236,PASS
2025-06-30,120,7,neighbor_jaccard_1m,RAW,future_excess_return,5045,0.08993116584281409,PASS
2025-06-30,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,5045,0.07963943660994773,PASS
2025-06-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5045,0.08780941643109126,PASS
2025-06-30,120,8,neighbor_retention_1m,RAW,future_excess_return,4999,0.07425660450219272,PASS
2025-06-30,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,4999,0.059139136430701456,PASS
2025-06-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4999,0.06314114251421714,PASS
2025-06-30,120,9,outside_community_degree_percentile,RAW,future_excess_return,5091,0.07281351532798098,PASS
2025-06-30,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5091,0.054822813862290556,PASS
2025-06-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5091,0.05659456017304538,PASS
2025-06-30,252,1,residual_degree_percentile,RAW,future_excess_return,5049,0.09407044479409132,PASS
2025-06-30,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5049,0.08109084566220888,PASS
2025-06-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5049,0.09583813914159198,PASS
2025-06-30,252,2,delta_degree_percentile,RAW,future_excess_return,5049,-0.08291974427974771,PASS
2025-06-30,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5049,-0.08548291566947389,PASS
2025-06-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5049,-0.09261318636757868,PASS
2025-06-30,252,3,cross_industry_degree_percentile,RAW,future_excess_return,5049,0.002562243426807818,PASS
2025-06-30,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5049,0.0411883867997196,PASS
2025-06-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5049,0.05145836239259238,PASS
2025-06-30,252,4,cross_industry_degree_ratio,RAW,future_excess_return,4773,-0.11860793535612318,PASS
2025-06-30,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,4773,-0.054307070492597184,PASS
2025-06-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4773,-0.053710184867869507,PASS
2025-06-30,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5044,0.019521902408425853,PASS
2025-06-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5044,0.005896772430864096,PASS
2025-06-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5044,0.005835283177996236,PASS
2025-06-30,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5044,-0.006338315397775777,PASS
2025-06-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5044,-0.013815541081218057,PASS
2025-06-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5044,-0.012669211744195786,PASS
2025-06-30,252,7,neighbor_jaccard_1m,RAW,future_excess_return,4818,0.006618538549100862,PASS
2025-06-30,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,4818,0.01678605113015813,PASS
2025-06-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4818,0.027128241929680132,PASS
2025-06-30,252,8,neighbor_retention_1m,RAW,future_excess_return,4758,-0.0011862515425021787,PASS
2025-06-30,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,4758,0.0034488040067382018,PASS
2025-06-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4758,0.015705175903770102,PASS
2025-06-30,252,9,outside_community_degree_percentile,RAW,future_excess_return,5049,0.0821384229262764,PASS
2025-06-30,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5049,0.07700806530084893,PASS
2025-06-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5049,0.08305387721581889,PASS
2025-07-31,60,1,residual_degree_percentile,RAW,future_excess_return,5093,-0.07948391097165589,PASS
2025-07-31,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5093,-0.06196414679462667,PASS
2025-07-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5093,-0.08290147891998233,PASS
2025-07-31,60,2,delta_degree_percentile,RAW,future_excess_return,5093,-0.11123052606382398,PASS
2025-07-31,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5093,-0.0005242547372607155,PASS
2025-07-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5093,-0.03858529298109103,PASS
2025-07-31,60,3,cross_industry_degree_percentile,RAW,future_excess_return,5093,-0.02564910630330455,PASS
2025-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5093,-0.04247798126420385,PASS
2025-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5093,-0.0527191367629016,PASS
2025-07-31,60,4,cross_industry_degree_ratio,RAW,future_excess_return,5078,0.014427882640651306,PASS
2025-07-31,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,5078,0.03312580581545828,PASS
2025-07-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5078,0.055389835762327665,PASS
2025-07-31,60,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5072,-0.027362574092154673,PASS
2025-07-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5072,-0.0033448495353918493,PASS
2025-07-31,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5072,-0.009091854463146757,PASS
2025-07-31,60,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5072,-0.013392232078539243,PASS
2025-07-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5072,0.004025312666343431,PASS
2025-07-31,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5072,8.974221322523399e-05,PASS
2025-07-31,60,7,neighbor_jaccard_1m,RAW,future_excess_return,5069,0.0030459423555580767,PASS
2025-07-31,60,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,5069,0.02207719078268371,PASS
2025-07-31,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5069,0.008218254374892429,PASS
2025-07-31,60,8,neighbor_retention_1m,RAW,future_excess_return,4975,-0.006270444858006472,PASS
2025-07-31,60,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,4975,0.019130298101051126,PASS
2025-07-31,60,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4975,0.01000633659065987,PASS
2025-07-31,60,9,outside_community_degree_percentile,RAW,future_excess_return,5093,-0.1476194009394172,PASS
2025-07-31,60,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5093,-0.10823186937051285,PASS
2025-07-31,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5093,-0.10534570962173873,PASS
2025-07-31,120,1,residual_degree_percentile,RAW,future_excess_return,5102,-0.06267737763739717,PASS
2025-07-31,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5102,-0.044249177973790556,PASS
2025-07-31,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5102,-0.07881667125160247,PASS
2025-07-31,120,2,delta_degree_percentile,RAW,future_excess_return,5102,-0.08236041032422975,PASS
2025-07-31,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5102,0.0008995595417860351,PASS
2025-07-31,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5102,-0.0497385291969424,PASS
2025-07-31,120,3,cross_industry_degree_percentile,RAW,future_excess_return,5102,-0.033512444208875176,PASS
2025-07-31,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5102,-0.03386387768340952,PASS
2025-07-31,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5102,-0.05598819731967715,PASS
2025-07-31,120,4,cross_industry_degree_ratio,RAW,future_excess_return,5046,0.005760230993046984,PASS
2025-07-31,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,5046,0.025387819897311675,PASS
2025-07-31,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5046,0.045437593673345954,PASS
2025-07-31,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5090,0.054142115457432936,PASS
2025-07-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5090,-0.0231748962916561,PASS
2025-07-31,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5090,-0.023584923085263526,PASS
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5090,0.04254317204502234,PASS
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5090,-0.02369195295027007,PASS
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5090,-0.01890738531642315,PASS
2025-07-31,120,7,neighbor_jaccard_1m,RAW,future_excess_return,5063,0.04669948310479022,PASS
2025-07-31,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,5063,0.03397688104949583,PASS
2025-07-31,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5063,0.014879982323336217,PASS
2025-07-31,120,8,neighbor_retention_1m,RAW,future_excess_return,5019,0.07323947052679046,PASS
2025-07-31,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,5019,0.03156190083915427,PASS
2025-07-31,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5019,0.013124614799775109,PASS
2025-07-31,120,9,outside_community_degree_percentile,RAW,future_excess_return,5102,-0.10202261255034031,PASS
2025-07-31,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5102,-0.07301125485868068,PASS
2025-07-31,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5102,-0.08531957541308349,PASS
2025-07-31,252,1,residual_degree_percentile,RAW,future_excess_return,5055,-0.02762563641060541,PASS
2025-07-31,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5055,0.011560138693200352,PASS
2025-07-31,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5055,-0.05303253800100038,PASS
2025-07-31,252,2,delta_degree_percentile,RAW,future_excess_return,5055,-0.07388148650853277,PASS
2025-07-31,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5055,0.018118222669731777,PASS
2025-07-31,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5055,-0.047891304783892676,PASS
2025-07-31,252,3,cross_industry_degree_percentile,RAW,future_excess_return,5055,0.004913232204653505,PASS
2025-07-31,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5055,0.022523903132616672,PASS
2025-07-31,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5055,-0.032186972125749856,PASS
2025-07-31,252,4,cross_industry_degree_ratio,RAW,future_excess_return,4778,-0.004897541222540693,PASS
2025-07-31,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,4778,0.019257106224539234,PASS
2025-07-31,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4778,0.01462939347829015,PASS
2025-07-31,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5047,0.009651097681696747,PASS
2025-07-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5047,-0.017630901074180114,PASS
2025-07-31,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5047,-0.03085850581077759,PASS
2025-07-31,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5047,-0.0005947225625839615,PASS
2025-07-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5047,-0.03494783744739213,PASS
2025-07-31,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5047,-0.04140881768238645,PASS
2025-07-31,252,7,neighbor_jaccard_1m,RAW,future_excess_return,4835,0.03660452407528745,PASS
2025-07-31,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,4835,0.035814537787566214,PASS
2025-07-31,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4835,0.0020638250334347923,PASS
2025-07-31,252,8,neighbor_retention_1m,RAW,future_excess_return,4770,0.02447108556357074,PASS
2025-07-31,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,4770,0.015254667893003964,PASS
2025-07-31,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4770,-0.02464803066199423,PASS
2025-07-31,252,9,outside_community_degree_percentile,RAW,future_excess_return,5055,-0.042959903868225874,PASS
2025-07-31,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5055,-0.003570179189757919,PASS
2025-07-31,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5055,-0.04917769823501495,PASS
2025-08-29,60,1,residual_degree_percentile,RAW,future_excess_return,5108,0.04372283387719909,PASS
2025-08-29,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5108,0.04367634632656145,PASS
2025-08-29,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5108,0.03875296446065919,PASS
2025-08-29,60,2,delta_degree_percentile,RAW,future_excess_return,5108,-0.04879691774831464,PASS
2025-08-29,60,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5108,-0.02223009762621974,PASS
2025-08-29,60,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5108,-0.03669096592013528,PASS
2025-08-29,60,3,cross_industry_degree_percentile,RAW,future_excess_return,5108,0.0764663637695602,PASS
2025-08-29,60,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5108,0.04366250511185921,PASS
2025-08-29,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5108,0.040980149025301615,PASS
2025-08-29,60,4,cross_industry_degree_ratio,RAW,future_excess_return,5099,0.056067828267923545,PASS
2025-08-29,60,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,5099,0.013307746347557981,PASS
2025-08-29,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5099,0.016584122410789708,PASS
2025-08-29,60,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5082,0.09401807049514806,PASS
2025-08-29,60,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5082,0.053216824009271795,PASS
2025-08-29,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5082,0.05461059754576167,PASS
2025-08-29,60,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5082,0.07458458262082467,PASS
2025-08-29,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5082,0.05029674500041475,PASS
2025-08-29,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5082,0.05084111016273184,PASS
2025-08-29,60,7,neighbor_jaccard_1m,RAW,future_excess_return,5081,-0.015196299414126343,PASS
2025-08-29,60,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,5081,0.004313581530474616,PASS
2025-08-29,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5081,0.000609166082619262,PASS
2025-08-29,60,8,neighbor_retention_1m,RAW,future_excess_return,5067,0.027582933596532758,PASS
2025-08-29,60,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,5067,0.03774538366236633,PASS
2025-08-29,60,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5067,0.03427738838197781,PASS
2025-08-29,60,9,outside_community_degree_percentile,RAW,future_excess_return,5108,0.009275361796283157,PASS
2025-08-29,60,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5108,-0.0006629433472470514,PASS
2025-08-29,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5108,-0.0022672546102681023,PASS
2025-08-29,120,1,residual_degree_percentile,RAW,future_excess_return,5111,-0.004703648094903186,PASS
2025-08-29,120,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5111,0.024819038242992423,PASS
2025-08-29,120,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5111,0.01598613631941249,PASS
2025-08-29,120,2,delta_degree_percentile,RAW,future_excess_return,5111,-0.07323521115335982,PASS
2025-08-29,120,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5111,-0.036727972034311794,PASS
2025-08-29,120,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5111,-0.05397393756729112,PASS
2025-08-29,120,3,cross_industry_degree_percentile,RAW,future_excess_return,5111,0.02507069027623439,PASS
2025-08-29,120,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5111,0.013589803961833133,PASS
2025-08-29,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5111,0.0077719955682703816,PASS
2025-08-29,120,4,cross_industry_degree_ratio,RAW,future_excess_return,5056,0.04879346478244294,PASS
2025-08-29,120,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,5056,-0.005804491690791727,PASS
2025-08-29,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5056,-0.0024115778951786762,PASS
2025-08-29,120,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5100,0.044302765906340455,PASS
2025-08-29,120,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5100,0.026557934344981715,PASS
2025-08-29,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5100,0.02974740200761208,PASS
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5100,0.0485216810607702,PASS
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5100,0.025232740479173562,PASS
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5100,0.026298812689869996,PASS
2025-08-29,120,7,neighbor_jaccard_1m,RAW,future_excess_return,5077,-0.07827690777982099,PASS
2025-08-29,120,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,5077,-0.040767470238620686,PASS
2025-08-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5077,-0.04396642692345118,PASS
2025-08-29,120,8,neighbor_retention_1m,RAW,future_excess_return,5045,-0.048667182779318696,PASS
2025-08-29,120,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,5045,-0.015583945976448773,PASS
2025-08-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5045,-0.016981933335697037,PASS
2025-08-29,120,9,outside_community_degree_percentile,RAW,future_excess_return,5111,0.007596102329007545,PASS
2025-08-29,120,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5111,0.007932013721656441,PASS
2025-08-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5111,0.0032215114868234147,PASS
2025-08-29,252,1,residual_degree_percentile,RAW,future_excess_return,5061,-0.004353388757717319,PASS
2025-08-29,252,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5061,0.05068992469600602,PASS
2025-08-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5061,0.03475171701959105,PASS
2025-08-29,252,2,delta_degree_percentile,RAW,future_excess_return,5061,-0.07156953369905307,PASS
2025-08-29,252,2,delta_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5061,-0.032083281497475864,PASS
2025-08-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5061,-0.0568552166758368,PASS
2025-08-29,252,3,cross_industry_degree_percentile,RAW,future_excess_return,5061,0.026539086626356654,PASS
2025-08-29,252,3,cross_industry_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5061,0.050950934598029456,PASS
2025-08-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5061,0.03714631392612947,PASS
2025-08-29,252,4,cross_industry_degree_ratio,RAW,future_excess_return,4787,0.0384523482910877,PASS
2025-08-29,252,4,cross_industry_degree_ratio,INDUSTRY_NEUTRAL,future_excess_return,4787,0.010500906147343987,PASS
2025-08-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4787,0.009261556914960504,PASS
2025-08-29,252,5,delta_residual_degree_percentile_1m,RAW,future_excess_return,5054,0.02535055212024454,PASS
2025-08-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5054,0.023891082945064923,PASS
2025-08-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5054,0.029436633159460244,PASS
2025-08-29,252,6,delta_cross_industry_degree_percentile_1m,RAW,future_excess_return,5054,0.03158274483011624,PASS
2025-08-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_NEUTRAL,future_excess_return,5054,0.01839689721823497,PASS
2025-08-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5054,0.024320379433820493,PASS
2025-08-29,252,7,neighbor_jaccard_1m,RAW,future_excess_return,4853,0.0001193664297723217,PASS
2025-08-29,252,7,neighbor_jaccard_1m,INDUSTRY_NEUTRAL,future_excess_return,4853,0.03296969943546092,PASS
2025-08-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4853,0.020886521983563236,PASS
2025-08-29,252,8,neighbor_retention_1m,RAW,future_excess_return,4777,0.024151829338251742,PASS
2025-08-29,252,8,neighbor_retention_1m,INDUSTRY_NEUTRAL,future_excess_return,4777,0.057541882185680245,PASS
2025-08-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,future_excess_return,4777,0.049711971133880636,PASS
2025-08-29,252,9,outside_community_degree_percentile,RAW,future_excess_return,5061,0.0051769584731580194,PASS
2025-08-29,252,9,outside_community_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5061,0.026676158535688714,PASS
2025-08-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5061,0.016134987158135584,PASS
2025-09-30,60,1,residual_degree_percentile,RAW,future_excess_return,5119,0.11514661973145017,PASS
2025-09-30,60,1,residual_degree_percentile,INDUSTRY_NEUTRAL,future_excess_return,5119,0.07353656052469043,PASS
2025-09-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,future_excess_return,5119,0.09149241056338053,PASS
2025-09-30,60,2,delta_degree_percentile,RAW,future_excess_return,5119,-0.012613581983577366,PASS
