analysis_date,window,expected_node_count,actual_node_count,expected_edge_count,node_industry_label_coverage,same_industry_edge_count,cross_industry_edge_count,unknown_industry_edge_count,same_industry_edge_share_all,cross_industry_edge_share_all,unknown_industry_edge_share,same_industry_edge_share_labeled,mean_industry_labeled_degree_share_active,min_industry_labeled_degree_share_active,max_abs_degree_reconstruction_diff,max_abs_strength_reconstruction_diff,max_degree_ratio_identity_diff,node_count_ok,edge_count_ok,key_unique,edge_category_identity_ok,degree_reconstruction_ok,degree_handshake_ok,strength_reconstruction_ok,ratio_valid,invalid_ratio_columns,max_ratio_upper_excess,strength_ratio_atol,degree_ratio_identity_ok,isolated_degree_ok,qa_pass,qa_errors
2023-11-30,60,5044,5044,127181,1.0,60622,66559,0,0.47665924941618637,0.5233407505838136,0.0,0.47665924941618637,1.0,1.0,0,7.3909759521484375e-06,0.0,True,True,True,True,True,True,True,True,,5.934642022253911e-08,2.384185791015625e-07,True,True,True,
2023-12-29,60,5056,5056,127785,1.0,55246,72539,0,0.432335563642055,0.567664436357945,0.0,0.432335563642055,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.927353408097247e-08,2.384185791015625e-07,True,True,True,
2024-01-31,60,5061,5061,128040,1.0,41324,86716,0,0.3227428928459856,0.6772571071540143,0.0,0.3227428928459856,1.0,1.0,0,7.539987564086914e-06,0.0,True,True,True,True,True,True,True,True,,5.957194937344923e-08,2.384185791015625e-07,True,True,True,
2024-02-29,60,5068,5068,128395,1.0,19411,108984,0,0.1511818996066825,0.8488181003933175,0.0,0.1511818996066825,1.0,1.0,0,1.4960765838623047e-05,0.0,True,True,True,True,True,True,True,True,,5.949969805740807e-08,2.384185791015625e-07,True,True,True,
2024-03-29,60,5078,5078,128903,1.0,21863,107040,0,0.16960815496924045,0.8303918450307596,0.0,0.16960815496924045,1.0,1.0,0,1.519918441772461e-05,0.0,True,True,True,True,True,True,True,True,,5.831099625375202e-08,2.384185791015625e-07,True,True,True,
2024-04-30,60,5091,5091,129560,1.0,23992,105568,0,0.1851806112997839,0.8148193887002161,0.0,0.1851806112997839,1.0,1.0,0,1.4722347259521484e-05,0.0,True,True,True,True,True,True,True,True,,5.9296703103228765e-08,2.384185791015625e-07,True,True,True,
2024-05-31,60,5075,5075,128745,1.0,42411,86334,0,0.329418618198765,0.670581381801235,0.0,0.329418618198765,1.0,1.0,0,6.109476089477539e-06,0.0,True,True,True,True,True,True,True,True,,5.7320570512331415e-08,2.384185791015625e-07,True,True,True,
2024-06-28,60,5074,5074,128694,1.0,41826,86868,0,0.32500349666651124,0.6749965033334887,0.0,0.32500349666651124,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.923881429836797e-08,2.384185791015625e-07,True,True,True,
2024-07-31,60,5068,5068,128394,1.0,46539,81855,0,0.3624702088882658,0.6375297911117342,0.0,0.3624702088882658,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.9491372494946404e-08,2.384185791015625e-07,True,True,True,
2024-08-30,60,5068,5068,128396,1.0,48116,80280,0,0.3747468768497461,0.6252531231502539,0.0,0.3747468768497461,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.944221803666494e-08,2.384185791015625e-07,True,True,True,
2024-09-30,60,5067,5067,128345,1.0,46367,81978,0,0.3612684561143792,0.6387315438856208,0.0,0.3612684561143792,1.0,1.0,0,7.063150405883789e-06,0.0,True,True,True,True,True,True,True,True,,5.856002305293373e-08,2.384185791015625e-07,True,True,True,
2024-10-31,60,5062,5062,128089,1.0,37968,90121,0,0.29641889623621076,0.7035811037637892,0.0,0.29641889623621076,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.939629144080527e-08,2.384185791015625e-07,True,True,True,
2024-11-29,60,5054,5054,127681,1.0,32186,95495,0,0.2520813590119125,0.7479186409880875,0.0,0.2520813590119125,1.0,1.0,0,9.834766387939453e-06,0.0,True,True,True,True,True,True,True,True,,5.9584401190804215e-08,2.384185791015625e-07,True,True,True,
2024-12-31,60,5053,5053,127631,1.0,30158,97473,0,0.23629055636953405,0.763709443630466,0.0,0.23629055636953405,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.9502728522176085e-08,2.384185791015625e-07,True,True,True,
2025-01-27,60,5059,5059,127935,1.0,32263,95672,0,0.2521827490522531,0.7478172509477469,0.0,0.2521827490522531,1.0,1.0,0,7.539987564086914e-06,0.0,True,True,True,True,True,True,True,True,,5.9437822885755054e-08,2.384185791015625e-07,True,True,True,
2025-02-28,60,5071,5071,128544,1.0,34102,94442,0,0.2652943739108788,0.7347056260891213,0.0,0.2652943739108788,1.0,1.0,0,7.450580596923828e-06,0.0,True,True,True,True,True,True,True,True,,5.893160293091171e-08,2.384185791015625e-07,True,True,True,
2025-03-31,60,5068,5068,128390,1.0,41286,87104,0,0.32156710024145185,0.6784328997585481,0.0,0.32156710024145185,1.0,1.0,0,7.4803829193115234e-06,0.0,True,True,True,True,True,True,True,True,,5.909154077166079e-08,2.384185791015625e-07,True,True,True,
2025-04-30,60,5078,5078,128885,1.0,36265,92620,0,0.28137486906932535,0.7186251309306746,0.0,0.28137486906932535,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.944684011716106e-08,2.384185791015625e-07,True,True,True,
2025-05-30,60,5066,5066,128263,1.0,37801,90462,0,0.2947147657547383,0.7052852342452617,0.0,0.2947147657547383,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.943823255805114e-08,2.384185791015625e-07,True,True,True,
2025-06-30,60,5084,5084,129171,1.0,36775,92396,0,0.28470012618931495,0.715299873810685,0.0,0.28470012618931495,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.931545699056073e-08,2.384185791015625e-07,True,True,True,
2025-07-31,60,5093,5093,129650,1.0,36773,92877,0,0.283632857693791,0.716367142306209,0.0,0.283632857693791,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.9374285266144966e-08,2.384185791015625e-07,True,True,True,
2025-08-29,60,5108,5108,130414,1.0,32194,98220,0,0.24685999969328445,0.7531400003067156,0.0,0.24685999969328445,1.0,1.0,0,7.539987564086914e-06,0.0,True,True,True,True,True,True,True,True,,5.958834936592439e-08,2.384185791015625e-07,True,True,True,
2025-09-30,60,5119,5119,130977,1.0,31409,99568,0,0.23980546202768424,0.7601945379723157,0.0,0.23980546202768424,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.913046519090415e-08,2.384185791015625e-07,True,True,True,
2025-10-31,60,5118,5118,130931,1.0,31576,99355,0,0.24116519388074634,0.7588348061192537,0.0,0.24116519388074634,1.0,1.0,0,8.791685104370117e-06,0.0,True,True,True,True,True,True,True,True,,5.92336353300027e-08,2.384185791015625e-07,True,True,True,
2025-11-28,60,5119,5119,130979,1.0,37932,93047,0,0.28960367692530864,0.7103963230746914,0.0,0.28960367692530864,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.892526910855622e-08,2.384185791015625e-07,True,True,True,
2025-12-31,60,5119,5119,130969,1.0,37263,93706,0,0.2845177102978567,0.7154822897021432,0.0,0.2845177102978567,1.0,1.0,0,7.539987564086914e-06,0.0,True,True,True,True,True,True,True,True,,5.915259881916768e-08,2.384185791015625e-07,True,True,True,
2026-01-30,60,5126,5126,131324,1.0,43529,87795,0,0.3314626420151686,0.6685373579848314,0.0,0.3314626420151686,1.0,1.0,0,7.510185241699219e-06,0.0,True,True,True,True,True,True,True,True,,5.9561389820217414e-08,2.384185791015625e-07,True,True,True,
2026-02-27,60,5126,5126,131327,1.0,42523,88804,0,0.32379480228741997,0.67620519771258,0.0,0.32379480228741997,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.955550164138401e-08,2.384185791015625e-07,True,True,True,
2026-03-31,60,5145,5145,132312,1.0,45924,86388,0,0.3470886994376927,0.6529113005623073,0.0,0.3470886994376927,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.9591019674343215e-08,2.384185791015625e-07,True,True,True,
2026-04-30,60,5150,5150,132554,1.0,44163,88391,0,0.33316987793653907,0.6668301220634609,0.0,0.33316987793653907,1.0,1.0,0,7.62939453125e-06,0.0,True,True,True,True,True,True,True,True,,5.949346792988308e-08,2.384185791015625e-07,True,True,True,
2026-05-29,60,5149,5149,132502,1.0,40279,92223,0,0.3039878643341233,0.6960121356658767,0.0,0.3039878643341233,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.915240275378153e-08,2.384185791015625e-07,True,True,True,
2026-06-30,60,5156,5156,132854,1.0,38039,94815,0,0.2863218269679498,0.7136781730320502,0.0,0.2863218269679498,1.0,1.0,0,1.52587890625e-05,0.0,True,True,True,True,True,True,True,True,,5.9104756866545927e-08,2.384185791015625e-07,True,True,True,
2026-07-31,60,5172,5172,133698,1.0,34224,99474,0,0.25597989498720997,0.74402010501279,0.0,0.25597989498720997,1.0,1.0,0,1.4781951904296875e-05,0.0,True,True,True,True,True,True,True,True,,5.8489013632367914e-08,2.384185791015625e-07,True,True,True,
2026-08-31,60,5175,5175,133858,1.0,37190,96668,0,0.2778317321340525,0.7221682678659475,0.0,0.2778317321340525,1.0,1.0,0,1.4960765838623047e-05,0.0,True,True,True,True,True,True,True,True,,5.933532087887272e-08,2.384185791015625e-07,True,True,True,
2026-09-03,60,5176,5176,133908,1.0,36775,97133,0,0.27462884965797413,0.7253711503420258,0.0,0.27462884965797413,1.0,1.0,0,1.52587890625e-05,0.0,True,True,True,True,True,True,True,True,,5.773141409370908e-08,2.384185791015625e-07,True,True,True,
2015-07-31,120,1534,1534,10899,1.0,1920,8979,0,0.17616295072942473,0.8238370492705753,0.0,0.17616295072942473,1.0,1.0,0,3.4868717193603516e-06,0.0,True,True,True,True,True,True,True,True,,5.805205183229134e-08,2.384185791015625e-07,True,True,True,
2015-08-31,120,1506,1506,10457,1.0,1842,8615,0,0.17614994740365306,0.8238500525963469,0.0,0.17614994740365306,1.0,1.0,0,3.516674041748047e-06,0.0,True,True,True,True,True,True,True,True,,5.959915982955977e-08,2.384185791015625e-07,True,True,True,
2015-09-30,120,1562,1562,11229,1.0,1812,9417,0,0.16136788672188085,0.8386321132781192,0.0,0.16136788672188085,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.946161540926198e-08,2.384185791015625e-07,True,True,True,
2015-10-30,120,1618,1618,12072,1.0,1825,10247,0,0.1511762756792578,0.8488237243207423,0.0,0.1511762756792578,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.7382262497185366e-08,2.384185791015625e-07,True,True,True,
2015-11-30,120,1723,1723,13733,1.0,2072,11661,0,0.15087744848175927,0.8491225515182408,0.0,0.15087744848175927,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.928129254151315e-08,2.384185791015625e-07,True,True,True,
2015-12-31,120,1836,1836,15991,1.0,2360,13631,0,0.1475830154461885,0.8524169845538115,0.0,0.1475830154461885,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.924339085972008e-08,2.384185791015625e-07,True,True,True,
2016-01-29,120,1972,1972,18964,1.0,3181,15783,0,0.16773887365534698,0.832261126344653,0.0,0.16773887365534698,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.748593312482342e-08,2.384185791015625e-07,True,True,True,
2016-02-29,120,2013,2013,19794,1.0,3367,16427,0,0.170102051126604,0.829897948873396,0.0,0.170102051126604,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.955890669540054e-08,2.384185791015625e-07,True,True,True,
2016-03-31,120,2061,2061,20712,1.0,3837,16875,0,0.18525492468134414,0.8147450753186558,0.0,0.18525492468134414,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.70827605184121e-08,2.384185791015625e-07,True,True,True,
2016-04-29,120,2077,2077,21073,1.0,3670,17403,0,0.17415650358278364,0.8258434964172163,0.0,0.17415650358278364,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.8741512543036833e-08,2.384185791015625e-07,True,True,True,
2016-05-31,120,2124,2124,22091,1.0,4076,18015,0,0.18450952876737134,0.8154904712326286,0.0,0.18450952876737134,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.8355341003846206e-08,2.384185791015625e-07,True,True,True,
2016-06-30,120,2171,2171,23088,1.0,4101,18987,0,0.17762474012474014,0.8223752598752598,0.0,0.17762474012474014,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.8495500443456194e-08,2.384185791015625e-07,True,True,True,
2016-07-29,120,2198,2198,23671,1.0,4862,18809,0,0.205399011448608,0.794600988551392,0.0,0.205399011448608,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.9256435980259425e-08,2.384185791015625e-07,True,True,True,
2016-08-31,120,2258,2258,24962,1.0,5386,19576,0,0.21576796731031167,0.7842320326896883,0.0,0.21576796731031167,1.0,1.0,0,1.8775463104248047e-06,0.0,True,True,True,True,True,True,True,True,,5.95356457466778e-08,2.384185791015625e-07,True,True,True,
2016-09-30,120,2294,2294,25698,1.0,5745,19953,0,0.22355825356058837,0.7764417464394117,0.0,0.22355825356058837,1.0,1.0,0,1.9073486328125e-06,0.0,True,True,True,True,True,True,True,True,,5.952183967927738e-08,2.384185791015625e-07,True,True,True,
2016-10-31,120,2315,2315,26275,1.0,5894,20381,0,0.22431969552806852,0.7756803044719315,0.0,0.22431969552806852,1.0,1.0,0,1.9073486328125e-06,0.0,True,True,True,True,True,True,True,True,,5.956806004014936e-08,2.384185791015625e-07,True,True,True,
2016-11-30,120,2356,2356,27165,1.0,6047,21118,0,0.2226026136572796,0.7773973863427204,0.0,0.2226026136572796,1.0,1.0,0,1.9073486328125e-06,0.0,True,True,True,True,True,True,True,True,,5.93705626883434e-08,2.384185791015625e-07,True,True,True,
2016-12-30,120,2394,2394,28109,1.0,6014,22095,0,0.21395282649685154,0.7860471735031485,0.0,0.21395282649685154,1.0,1.0,0,1.9073486328125e-06,0.0,True,True,True,True,True,True,True,True,,5.944795677947923e-08,2.384185791015625e-07,True,True,True,
2017-01-26,120,2428,2428,28941,1.0,5907,23034,0,0.20410490307867732,0.7958950969213227,0.0,0.20410490307867732,1.0,1.0,0,2.9206275939941406e-06,0.0,True,True,True,True,True,True,True,True,,5.844665174059571e-08,2.384185791015625e-07,True,True,True,
2017-02-28,120,2432,2432,29084,1.0,5697,23387,0,0.19588089671296932,0.8041191032870306,0.0,0.19588089671296932,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.892132493023894e-08,2.384185791015625e-07,True,True,True,
2017-03-31,120,2490,2490,30542,1.0,6047,24495,0,0.19798965359177526,0.8020103464082248,0.0,0.19798965359177526,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.913892775488705e-08,2.384185791015625e-07,True,True,True,
2017-04-28,120,2519,2519,31237,1.0,5911,25326,0,0.18923071997951146,0.8107692800204885,0.0,0.18923071997951146,1.0,1.0,0,1.8775463104248047e-06,0.0,True,True,True,True,True,True,True,True,,5.913810241509054e-08,2.384185791015625e-07,True,True,True,
2017-05-31,120,2528,2528,31517,1.0,5636,25881,0,0.17882412666180156,0.8211758733381984,0.0,0.17882412666180156,1.0,1.0,0,1.9073486328125e-06,0.0,True,True,True,True,True,True,True,True,,5.9475238067818736e-08,2.384185791015625e-07,True,True,True,
2017-06-30,120,2594,2594,33235,1.0,5575,27660,0,0.16774484729953362,0.8322551527004663,0.0,0.16774484729953362,1.0,1.0,0,2.5033950805664062e-06,0.0,True,True,True,True,True,True,True,True,,5.901788568962729e-08,2.384185791015625e-07,True,True,True,
2017-07-31,120,2639,2639,34394,1.0,6734,27660,0,0.1957899633657033,0.8042100366342967,0.0,0.1957899633657033,1.0,1.0,0,3.2186508178710938e-06,0.0,True,True,True,True,True,True,True,True,,5.9221497927808286e-08,2.384185791015625e-07,True,True,True,
2017-08-31,120,2674,2674,35358,1.0,7139,28219,0,0.2019062164149556,0.7980937835850445,0.0,0.2019062164149556,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.8840544658878e-08,2.384185791015625e-07,True,True,True,
2017-09-29,120,2754,2754,37513,1.0,7918,29595,0,0.21107349452189908,0.788926505478101,0.0,0.21107349452189908,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.9476964242577424e-08,2.384185791015625e-07,True,True,True,
2017-10-31,120,2795,2795,38654,1.0,9062,29592,0,0.23443886790500337,0.7655611320949967,0.0,0.23443886790500337,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.954239523653371e-08,2.384185791015625e-07,True,True,True,
2017-11-30,120,2837,2837,39831,1.0,9803,30028,0,0.2461148351786297,0.7538851648213702,0.0,0.2461148351786297,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.9161151755304786e-08,2.384185791015625e-07,True,True,True,
2017-12-29,120,2851,2851,40274,1.0,9907,30367,0,0.245989968714307,0.754010031285693,0.0,0.245989968714307,1.0,1.0,0,3.6954879760742188e-06,0.0,True,True,True,True,True,True,True,True,,5.941180414303915e-08,2.384185791015625e-07,True,True,True,
2018-01-31,120,2901,2901,41679,1.0,11264,30415,0,0.2702560042227501,0.7297439957772499,0.0,0.2702560042227501,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.9392340379105235e-08,2.384185791015625e-07,True,True,True,
2018-02-28,120,2854,2854,40287,1.0,10084,30203,0,0.2503040683098766,0.7496959316901234,0.0,0.2503040683098766,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.888137177834096e-08,2.384185791015625e-07,True,True,True,
2018-03-30,120,2901,2901,41688,1.0,10341,31347,0,0.24805699481865284,0.7519430051813472,0.0,0.24805699481865284,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.9240919947356474e-08,2.384185791015625e-07,True,True,True,
2018-04-27,120,2942,2942,42860,1.0,10056,32804,0,0.23462435837610826,0.7653756416238917,0.0,0.23462435837610826,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.914760259351226e-08,2.384185791015625e-07,True,True,True,
2018-05-31,120,2966,2966,43584,1.0,11032,32552,0,0.25312041116005873,0.7468795888399412,0.0,0.25312041116005873,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.936554381413828e-08,2.384185791015625e-07,True,True,True,
2018-06-29,120,2972,2972,43806,1.0,11136,32670,0,0.25421175181481986,0.7457882481851801,0.0,0.25421175181481986,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.9575782307419445e-08,2.384185791015625e-07,True,True,True,
2018-07-31,120,3020,3020,45320,1.0,11369,33951,0,0.2508605472197705,0.7491394527802295,0.0,0.2508605472197705,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.9474785318869294e-08,2.384185791015625e-07,True,True,True,
2018-08-31,120,3102,3102,47925,1.0,13260,34665,0,0.27668231611893584,0.7233176838810642,0.0,0.27668231611893584,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.918915113589662e-08,2.384185791015625e-07,True,True,True,
2018-09-28,120,3146,3146,49338,1.0,13801,35537,0,0.27972353966516683,0.7202764603348332,0.0,0.27972353966516683,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.955313242544946e-08,2.384185791015625e-07,True,True,True,
2018-10-31,120,3207,3207,51298,1.0,13585,37713,0,0.2648251393816523,0.7351748606183477,0.0,0.2648251393816523,1.0,1.0,0,2.0563602447509766e-06,0.0,True,True,True,True,True,True,True,True,,5.941565883738065e-08,2.384185791015625e-07,True,True,True,
2018-11-30,120,3273,3273,53462,1.0,12913,40549,0,0.2415360442931428,0.7584639557068572,0.0,0.2415360442931428,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.945431880149954e-08,2.384185791015625e-07,True,True,True,
2018-12-28,120,3343,3343,55801,1.0,14152,41649,0,0.25361552660346587,0.7463844733965341,0.0,0.25361552660346587,1.0,1.0,0,2.6226043701171875e-06,0.0,True,True,True,True,True,True,True,True,,5.9483728831466465e-08,2.384185791015625e-07,True,True,True,
2019-01-31,120,3389,3389,57344,1.0,13473,43871,0,0.23495047433035715,0.7650495256696429,0.0,0.23495047433035715,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.771712596747136e-08,2.384185791015625e-07,True,True,True,
2019-02-28,120,3422,3422,58457,1.0,13528,44929,0,0.23141796534204628,0.7685820346579537,0.0,0.23141796534204628,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.9302216914858263e-08,2.384185791015625e-07,True,True,True,
2019-03-29,120,3470,3470,60086,1.0,13552,46534,0,0.22554338781080452,0.7744566121891955,0.0,0.22554338781080452,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.9553430187264667e-08,2.384185791015625e-07,True,True,True,
2019-04-30,120,3516,3516,61630,1.0,15584,46046,0,0.2528638650008113,0.7471361349991887,0.0,0.2528638650008113,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.9576222399826406e-08,2.384185791015625e-07,True,True,True,
2019-05-31,120,3532,3532,62204,1.0,16368,45836,0,0.26313420358819367,0.7368657964118063,0.0,0.26313420358819367,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.909661138225886e-08,2.384185791015625e-07,True,True,True,
2019-06-28,120,3546,3546,62665,1.0,16002,46663,0,0.255357855262108,0.7446421447378919,0.0,0.255357855262108,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.929171065233163e-08,2.384185791015625e-07,True,True,True,
2019-07-31,120,3561,3561,63192,1.0,16234,46958,0,0.25689960754525887,0.7431003924547411,0.0,0.25689960754525887,1.0,1.0,0,3.725290298461914e-06,0.0,True,True,True,True,True,True,True,True,,5.930269519893727e-08,2.384185791015625e-07,True,True,True,
2019-08-30,120,3570,3570,63526,1.0,16198,47328,0,0.2549822120076819,0.7450177879923181,0.0,0.2549822120076819,1.0,1.0,0,3.7550926208496094e-06,0.0,True,True,True,True,True,True,True,True,,5.954606852043298e-08,2.384185791015625e-07,True,True,True,
2019-09-30,120,3580,3580,63938,1.0,15788,48150,0,0.24692671025055524,0.7530732897494448,0.0,0.24692671025055524,1.0,1.0,0,3.6656856536865234e-06,0.0,True,True,True,True,True,True,True,True,,5.940073677379587e-08,2.384185791015625e-07,True,True,True,
2019-10-31,120,3594,3594,64474,1.0,15686,48788,0,0.2432918695908428,0.7567081304091572,0.0,0.2432918695908428,1.0,1.0,0,3.606081008911133e-06,0.0,True,True,True,True,True,True,True,True,,5.809391079303339e-08,2.384185791015625e-07,True,True,True,
2019-11-29,120,3600,3600,64704,1.0,14852,49852,0,0.2295375865479723,0.7704624134520277,0.0,0.2295375865479723,1.0,1.0,0,5.066394805908203e-06,0.0,True,True,True,True,True,True,True,True,,5.9439023925023093e-08,2.384185791015625e-07,True,True,True,
2019-12-31,120,3635,3635,65954,1.0,15193,50761,0,0.23035752190920944,0.7696424780907906,0.0,0.23035752190920944,1.0,1.0,0,5.334615707397461e-06,0.0,True,True,True,True,True,True,True,True,,5.915005152345998e-08,2.384185791015625e-07,True,True,True,
2020-01-23,120,3647,3647,66413,1.0,18804,47609,0,0.28313733756945175,0.7168626624305482,0.0,0.28313733756945175,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.9149170006378426e-08,2.384185791015625e-07,True,True,True,
2020-02-28,120,3657,3657,66794,1.0,19075,47719,0,0.2855795430727311,0.714420456927269,0.0,0.2855795430727311,1.0,1.0,0,7.510185241699219e-06,0.0,True,True,True,True,True,True,True,True,,5.9156419984773834e-08,2.384185791015625e-07,True,True,True,
2020-03-31,120,3668,3668,67189,1.0,22442,44747,0,0.33401300808168005,0.66598699191832,0.0,0.33401300808168005,1.0,1.0,0,7.599592208862305e-06,0.0,True,True,True,True,True,True,True,True,,5.937179992088204e-08,2.384185791015625e-07,True,True,True,
2020-04-30,120,3700,3700,68349,1.0,24132,44217,0,0.3530702716938068,0.6469297283061932,0.0,0.3530702716938068,1.0,1.0,0,7.361173629760742e-06,0.0,True,True,True,True,True,True,True,True,,5.926608670492328e-08,2.384185791015625e-07,True,True,True,
2020-05-29,120,3715,3715,68897,1.0,24890,44007,0,0.3612639157002482,0.6387360842997518,0.0,0.3612639157002482,1.0,1.0,0,6.467103958129883e-06,0.0,True,True,True,True,True,True,True,True,,5.9244935179947333e-08,2.384185791015625e-07,True,True,True,
2020-06-30,120,3729,3729,69405,1.0,25518,43887,0,0.3676680354441323,0.6323319645558677,0.0,0.3676680354441323,1.0,1.0,0,6.020069122314453e-06,0.0,True,True,True,True,True,True,True,True,,5.879516939977236e-08,2.384185791015625e-07,True,True,True,
2020-07-31,120,3752,3752,70253,1.0,24354,45899,0,0.34666135254010505,0.653338647459895,0.0,0.34666135254010505,1.0,1.0,0,7.063150405883789e-06,0.0,True,True,True,True,True,True,True,True,,5.822271220701225e-08,2.384185791015625e-07,True,True,True,
2020-08-31,120,3761,3761,70590,1.0,22510,48080,0,0.3188836945743023,0.6811163054256977,0.0,0.3188836945743023,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.937688007939812e-08,2.384185791015625e-07,True,True,True,
2020-09-30,120,3780,3780,71279,1.0,18282,52997,0,0.2564850797570112,0.7435149202429888,0.0,0.2564850797570112,1.0,1.0,0,6.973743438720703e-06,0.0,True,True,True,True,True,True,True,True,,5.954672088748225e-08,2.384185791015625e-07,True,True,True,
2020-10-30,120,3802,3802,72132,1.0,17607,54525,0,0.2440941607053735,0.7559058392946265,0.0,0.2440941607053735,1.0,1.0,0,7.569789886474609e-06,0.0,True,True,True,True,True,True,True,True,,5.937429947699968e-08,2.384185791015625e-07,True,True,True,
2020-11-30,120,3828,3828,73144,1.0,18933,54211,0,0.2588455649130482,0.7411544350869518,0.0,0.2588455649130482,1.0,1.0,0,7.033348083496094e-06,0.0,True,True,True,True,True,True,True,True,,5.940144265359493e-08,2.384185791015625e-07,True,True,True,
2020-12-31,120,3879,3879,75107,1.0,20337,54770,0,0.2707736961934307,0.7292263038065693,0.0,0.2707736961934307,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.948677195277696e-08,2.384185791015625e-07,True,True,True,
2021-01-29,120,3922,3922,76788,1.0,21686,55102,0,0.28241391884148564,0.7175860811585143,0.0,0.28241391884148564,1.0,1.0,0,3.7848949432373047e-06,0.0,True,True,True,True,True,True,True,True,,5.8819612736016325e-08,2.384185791015625e-07,True,True,True,
2021-02-26,120,3971,3971,78728,1.0,21970,56758,0,0.2790620871862616,0.7209379128137384,0.0,0.2790620871862616,1.0,1.0,0,3.814697265625e-06,0.0,True,True,True,True,True,True,True,True,,5.9487932579926905e-08,2.384185791015625e-07,True,True,True,
