analysis_date,window,factor_name,n,nonmissing_count,missing_share,zero_share,mean,std,p01,p05,median,p95,p99
2026-06-30,252,cross_industry_strength,5115,5115,0.0,0.15034213098729227,10.986247986770678,18.987040619206205,0.0,0.0,3.4880931079387665,45.203100565075886,92.74928666234003
2026-07-31,252,cross_industry_strength,5122,5122,0.0,0.22315501757126122,12.253633161230693,23.598403619611574,0.0,0.0,2.861256167292595,55.319269987940785,121.41003437310455
2026-08-31,252,cross_industry_strength,5124,5124,0.0,0.23965651834504292,12.53214434259204,24.86402321576394,0.0,0.0,2.661777839064598,59.49936727136367,126.09985914170677
2026-09-03,252,cross_industry_strength,5125,5125,0.0,0.24585365853658536,12.589652793116686,24.964122700476505,0.0,0.0,2.6472530364990234,59.30854986906053,126.71915082573895
2016-01-29,252,cross_industry_strength_percentile,1487,1487,0.0,0.0,0.5003362474781439,0.27333935617342947,0.23503698722259583,0.23503698722259583,0.5003362474781439,0.9500336247478144,0.990006724949563
2016-02-29,252,cross_industry_strength_percentile,1505,1505,0.0,0.0,0.5003322259136213,0.2744131051351384,0.22956810631229235,0.22956810631229235,0.5006644518272425,0.9500332225913621,0.9900066445182725
2016-03-31,252,cross_industry_strength_percentile,1540,1540,0.0,0.0,0.5003246753246753,0.2751483959101583,0.22564935064935066,0.22564935064935066,0.5003246753246753,0.9500324675324675,0.9900064935064935
2016-04-29,252,cross_industry_strength_percentile,1599,1599,0.0,0.0,0.5003126954346466,0.27405651277493603,0.2313946216385241,0.2313946216385241,0.5003126954346466,0.9500312695434646,0.9900062539086929
2016-05-31,252,cross_industry_strength_percentile,1665,1665,0.0,0.0,0.5003003003003003,0.2778849264681292,0.20960960960960962,0.20960960960960962,0.5003003003003003,0.95003003003003,0.990006006006006
2016-06-30,252,cross_industry_strength_percentile,1720,1720,0.0,0.0,0.5002906976744186,0.2773737175095039,0.2127906976744186,0.2127906976744186,0.5002906976744186,0.9500290697674418,0.9900058139534883
2016-07-29,252,cross_industry_strength_percentile,1797,1797,0.0,0.0,0.5002782415136338,0.2795920757765147,0.19810795770728992,0.19810795770728992,0.5002782415136339,0.9500278241513632,0.9900055648302727
2016-08-31,252,cross_industry_strength_percentile,1857,1857,0.0,0.0,0.5002692514808832,0.2837400105679318,0.16208939149165322,0.16208939149165322,0.5002692514808832,0.9500269251480883,0.9900053850296177
2016-09-30,252,cross_industry_strength_percentile,1939,1939,0.0,0.0,0.5002578648788035,0.28640742945076475,0.12532233109850438,0.12532233109850438,0.5002578648788035,0.9500257864878803,0.990005157297576
2016-10-31,252,cross_industry_strength_percentile,1977,1977,0.0,0.0,0.5002529084471422,0.2868030257425608,0.11760242792109256,0.11760242792109256,0.5002529084471421,0.9500252908447141,0.9900050581689429
2016-11-30,252,cross_industry_strength_percentile,2042,2042,0.0,0.0,0.5002448579823702,0.28673466907960826,0.11900097943192949,0.11900097943192949,0.5002448579823702,0.950024485798237,0.9900048971596473
2016-12-30,252,cross_industry_strength_percentile,2092,2092,0.0,0.0,0.5002390057361377,0.2882742030866362,0.07050669216061185,0.07050669216061185,0.5002390057361377,0.9500239005736136,0.9900047801147228
2017-01-26,252,cross_industry_strength_percentile,2109,2109,0.0,0.0,0.5002370791844476,0.2885242684180336,0.05097202465623518,0.05097202465623518,0.5002370791844476,0.9500237079184447,0.990004741583689
2017-02-28,252,cross_industry_strength_percentile,2136,2136,0.0,0.0,0.5002340823970037,0.2884651246824563,0.05688202247191011,0.05688202247191011,0.5002340823970037,0.9500234082397003,0.9900046816479401
2017-03-31,252,cross_industry_strength_percentile,2163,2163,0.0,0.0,0.5002311604253352,0.288662087152686,0.022653721682847898,0.05043920480813685,0.5002311604253352,0.9500231160425335,0.9900046232085068
