network_date,regime,stock_code,stock_name,industry,degree,strength,same_degree,cross_degree,same_strength,cross_strength,degree_rank,strength_rank,degree_top5,strength_top5
2026-04-15,5,601288,农业银行,银行,3,0.5879095243832164,3,0,0.5879095243832164,0.0,15.0,12.0,False,False
2026-04-15,5,601318,中国平安,非银金融,6,0.8435178355467102,1,5,0.3533676520184636,0.49015018352824663,7.5,5.0,False,True
2026-04-15,5,601398,工商银行,银行,4,0.8653098438204417,3,1,0.8317403477280396,0.0335694960924021,14.0,4.0,False,True
2026-04-15,5,603501,韦尔股份,电子,6,0.6921049368498378,3,3,0.5299289556669272,0.1621759811829105,7.5,10.0,False,False
2026-05-18,5,000001,平安银行,银行,6,0.6962490176714097,3,3,0.4229522778188471,0.2732967398525626,6.0,8.0,False,False
2026-05-18,5,000568,泸州老窖,食品饮料,5,0.8247941572959795,3,2,0.8025584700712397,0.0222356872247398,10.0,5.0,False,True
2026-05-18,5,000725,京东方A,电子,5,0.5290470660339598,3,2,0.3597849826232546,0.1692620834107052,10.0,11.0,False,False
2026-05-18,5,000858,五粮液,食品饮料,7,0.9165601597510457,3,4,0.8071201069490499,0.1094400528019956,3.0,1.0,True,True
2026-05-18,5,002415,海康威视,电子,7,0.4879848551359221,3,4,0.2475531538489898,0.2404317012869323,3.0,13.0,True,False
2026-05-18,5,002460,赣锋锂业,新能源,4,0.1321923776881751,0,4,0.0,0.1321923776881751,14.0,15.0,False,False
2026-05-18,5,002475,立讯精密,电子,5,0.4998268650662778,3,2,0.3920535399066718,0.107773325159606,10.0,12.0,False,False
2026-05-18,5,600030,中信证券,非银金融,8,0.889710528417405,1,7,0.356171923873827,0.533538604543578,1.0,3.0,True,True
2026-05-18,5,600036,招商银行,银行,5,0.7391101902896261,3,2,0.6415066277434813,0.0976035625461447,10.0,7.0,False,False
2026-05-18,5,600519,贵州茅台,食品饮料,5,0.8089274329141206,3,2,0.6216359131109327,0.18729151980318798,10.0,6.0,False,False
2026-05-18,5,600887,伊利股份,食品饮料,6,0.39307676970860206,3,3,0.2363264508020089,0.1567503189065931,6.0,14.0,False,False
2026-05-18,5,601288,农业银行,银行,4,0.5751324750724993,3,1,0.5255677777822387,0.0495646972902606,14.0,10.0,False,False
2026-05-18,5,601318,中国平安,非银金融,7,0.8595135225982069,1,6,0.356171923873827,0.5033415987243799,3.0,4.0,True,True
2026-05-18,5,601398,工商银行,银行,4,0.901029190368672,3,1,0.8634295262085832,0.0375996641600889,14.0,2.0,False,True
2026-05-18,5,603501,韦尔股份,电子,6,0.6656877737079657,3,3,0.4661838755084816,0.19950389819948422,6.0,9.0,False,False
2026-06-15,5,000001,平安银行,银行,6,0.7821370985312752,3,3,0.47011473788025576,0.3120223606510194,5.5,5.0,False,True
2026-06-15,5,000568,泸州老窖,食品饮料,5,0.7746873453740742,3,2,0.7639019754165737,0.0107853699575005,10.0,6.0,False,False
2026-06-15,5,000725,京东方A,电子,3,0.1678659091293595,3,0,0.1678659091293595,0.0,15.0,14.0,False,False
2026-06-15,5,000858,五粮液,食品饮料,6,0.9382650292722094,3,3,0.8544942010857053,0.0837708281865041,5.5,2.0,False,True
2026-06-15,5,002415,海康威视,电子,6,0.42793533126621397,3,3,0.1725405757303692,0.2553947555358448,5.5,13.0,False,False
2026-06-15,5,002460,赣锋锂业,新能源,4,0.11270572311442038,0,4,0.0,0.11270572311442038,13.5,15.0,False,False
2026-06-15,5,002475,立讯精密,电子,5,0.4345140350860185,3,2,0.3391036487347524,0.09541038635126611,10.0,12.0,False,False
2026-06-15,5,600030,中信证券,非银金融,8,0.7225978818830552,1,7,0.3573060197363162,0.3652918621467389,1.0,8.0,True,False
2026-06-15,5,600036,招商银行,银行,5,0.7278416938501331,3,2,0.6149888174452142,0.1128528764049189,10.0,7.0,False,False
2026-06-15,5,600519,贵州茅台,食品饮料,5,0.8233987438075537,3,2,0.6440507875195155,0.1793479562880382,10.0,4.0,False,True
2026-06-15,5,600887,伊利股份,食品饮料,7,0.5294115074294152,3,4,0.308800968370164,0.2206105390592512,2.5,11.0,True,False
2026-06-15,5,601288,农业银行,银行,4,0.5609286251224284,3,1,0.5114060631313114,0.0495225619911169,13.5,10.0,False,False
2026-06-15,5,601318,中国平安,非银金融,7,0.8352834863352874,1,6,0.3573060197363162,0.4779774665989711,2.5,3.0,True,True
2026-06-15,5,601398,工商银行,银行,5,0.9398350416499809,3,2,0.889725390917376,0.0501096507326049,10.0,1.0,False,True
2026-06-15,5,603501,韦尔股份,电子,6,0.6881662345415206,3,3,0.5037785120855619,0.1843877224559588,5.5,9.0,False,False
2026-07-14,5,000001,平安银行,银行,6,0.8627438982123268,3,3,0.5073151460533225,0.3554287521590042,5.0,4.0,True,True
2026-07-14,5,000568,泸州老窖,食品饮料,5,0.7793380717806286,3,2,0.758218179510392,0.021119892270236598,9.5,6.0,False,False
2026-07-14,5,000725,京东方A,电子,3,0.2488686033969062,2,1,0.24521433278753052,0.0036542706093757,15.0,14.0,False,False
2026-07-14,5,000858,五粮液,食品饮料,6,0.9468357482904197,3,3,0.8491370265202874,0.0976987217701323,5.0,2.0,True,True
2026-07-14,5,002415,海康威视,电子,5,0.5050023153095097,3,2,0.29502003556757894,0.2099822797419308,9.5,12.0,False,False
2026-07-14,5,002460,赣锋锂业,新能源,4,0.19059484261669302,0,4,0.0,0.19059484261669302,13.0,15.0,False,False
2026-07-14,5,002475,立讯精密,电子,4,0.4360315715341623,2,2,0.3613603188012347,0.0746712527329275,13.0,13.0,False,False
2026-07-14,5,600030,中信证券,非银金融,8,0.6682234272898313,1,7,0.3717424604763288,0.29648096681350256,1.0,9.0,True,False
2026-07-14,5,600036,招商银行,银行,5,0.734261146698263,3,2,0.6027559690067237,0.1315051776915394,9.5,7.0,False,False
2026-07-14,5,600519,贵州茅台,食品饮料,5,0.8586771250134386,3,2,0.640113972756514,0.21856315225692452,9.5,5.0,False,True
2026-07-14,5,600887,伊利股份,食品饮料,6,0.5166310764827935,3,3,0.30472374906654753,0.21190732741624602,5.0,11.0,True,False
2026-07-14,5,601288,农业银行,银行,4,0.5854495269774083,3,1,0.5151309306061558,0.0703185963712525,13.0,10.0,False,False
2026-07-14,5,601318,中国平安,非银金融,7,0.9001700611973067,1,6,0.3717424604763288,0.5284276007209778,2.0,3.0,True,True
2026-07-14,5,601398,工商银行,银行,6,0.9782599505004457,3,3,0.8954179662055709,0.0828419842948748,5.0,1.0,True,True
2026-07-14,5,603501,韦尔股份,电子,6,0.6990869375152123,3,3,0.5179074581736309,0.18117947934158152,5.0,8.0,True,False
