analysis_date,window,factor_name,family,tier,row_count,eligible_count,nonmissing_count,eligible_nonmissing_share,mean,std,q01,q25,median,q75,q99,iqr,unique_count,zero_share,varying,range_violation_count
2019-07-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3401,3351,3351,1.0,0.5001492091912861,0.2885970674202367,0.0408833184124142,0.25022381378692926,0.5001492091912861,0.750074604595643,0.9900029841838258,0.49985079080871375,3079,0.0,True,0
2019-08-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3451,3421,3421,1.0,0.5001461560947091,0.2886351410355461,0.03273896521484946,0.2502192341420637,0.5001461560947091,0.7500730780473546,0.9900029231218942,0.49985384390529086,3199,0.0,True,0
2019-09-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3482,3444,3444,1.0,0.5001451800232288,0.28862379012033723,0.03556910569105691,0.2502177700348432,0.5001451800232288,0.7500725900116144,0.9900029036004646,0.4998548199767712,3201,0.0,True,0
2019-10-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3517,3479,3479,1.0,0.5001437194596148,0.2886106013230119,0.038373095717160105,0.2502155791894222,0.5001437194596148,0.7500718597298075,0.9900028743891923,0.4998562805403853,3214,0.0,True,0
2019-11-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3534,3492,3492,1.0,0.5001431844215349,0.288601498808881,0.04009163802978236,0.2502147766323024,0.5001431844215349,0.7500715922107675,0.9900028636884308,0.49985681557846506,3214,0.0,True,0
2019-12-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3552,3505,3505,1.0,0.5001426533523537,0.2885662887462152,0.0456490727532097,0.2502139800285307,0.5001426533523537,0.7500713266761769,0.990002853067047,0.49985734664764625,3187,0.0,True,0
2020-01-23,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3560,3504,3504,1.0,0.500142694063927,0.28858632593825273,0.04266552511415525,0.2502140410958904,0.5001426940639269,0.7500713470319634,0.9900028538812785,0.499857305936073,3207,0.0,True,0
2020-02-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3566,3443,3443,1.0,0.5001452221899506,0.28787524923635455,0.08858553586988092,0.250217833284926,0.5001452221899506,0.7500726110949754,0.990002904443799,0.4998547778100494,2835,0.0,True,0
2020-03-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3579,3456,3456,1.0,0.5001446759259259,0.2877698967835738,0.09230324074074074,0.2502170138888889,0.5001446759259259,0.750072337962963,0.9900028935185186,0.4998553240740741,2820,0.0,True,0
2020-04-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3591,3426,3426,1.0,0.5001459427904261,0.2872346533796778,0.10770577933450087,0.25021891418563924,0.5001459427904262,0.750072971395213,0.9900029188558085,0.49985405720957377,2690,0.0,True,0
2020-05-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3599,3422,3422,1.0,0.500146113383986,0.2868110348017921,0.11732904734073642,0.25021917007597894,0.500146113383986,0.750073056691993,0.9900029222676797,0.49985388661601404,2621,0.0,True,0
2020-06-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3626,3435,3435,1.0,0.5001455604075692,0.2872576063147441,0.10713245997088792,0.25021834061135373,0.5001455604075692,0.7500727802037845,0.9900029112081514,0.4998544395924308,2701,0.0,True,0
2020-07-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3635,3350,3350,1.0,0.5001492537313433,0.2858720307520582,0.13432835820895522,0.13432835820895522,0.5001492537313432,0.7500746268656717,0.9900029850746268,0.6157462686567166,2452,0.0,True,0
2020-08-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3641,3402,3402,1.0,0.5001469723691946,0.28688265832635934,0.11581422692533803,0.2502204585537919,0.5001469723691946,0.7500734861845972,0.9900029394473838,0.49985302763080536,2616,0.0,True,0
2020-09-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3661,3353,3353,1.0,0.5001491201908739,0.2854359223228393,0.1409185803757829,0.1409185803757829,0.5001491201908739,0.7500745600954369,0.9900029824038175,0.6091559797196541,2410,0.0,True,0
2020-10-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3688,3390,3390,1.0,0.5001474926253687,0.2853990935272063,0.14144542772861357,0.14144542772861357,0.5001474926253687,0.7500737463126843,0.9900029498525075,0.6086283185840707,2433,0.0,True,0
2020-11-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3715,3395,3395,1.0,0.5001472754050075,0.2856636717822934,0.13755522827687777,0.13755522827687777,0.5001472754050074,0.7500736377025037,0.9900029455081002,0.612518409425626,2463,0.0,True,0
2020-12-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3737,3433,3433,1.0,0.5001456452082726,0.28702262577315735,0.11272939120302942,0.250218467812409,0.5001456452082726,0.7500728226041363,0.9900029129041654,0.49985435479172735,2661,0.0,True,0
2021-01-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3758,3485,3485,1.0,0.5001434720229555,0.2868571174128127,0.11635581061692969,0.2502152080344333,0.5001434720229555,0.7500717360114778,0.9900028694404591,0.4998565279770445,2676,0.0,True,0
2021-02-26,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3766,3557,3557,1.0,0.500140567894293,0.2878796887530928,0.08841720551026146,0.25021085184143943,0.500140567894293,0.7500702839471465,0.9900028113578858,0.49985943210570705,2930,0.0,True,0
2021-03-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3781,3562,3562,1.0,0.5001403705783268,0.2879740294739066,0.08478382930937675,0.2502105558674902,0.5001403705783267,0.7500701852891634,0.9900028074115665,0.49985962942167317,2960,0.0,True,0
2021-04-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3805,3618,3618,1.0,0.500138197899392,0.2881365236923971,0.07766721945826423,0.25020729684908793,0.500138197899392,0.750069098949696,0.9900027639579878,0.49986180210060804,3058,0.0,True,0
2021-05-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3829,3621,3621,1.0,0.5001380834023751,0.2878467210971139,0.08961612814139741,0.2502071251035626,0.5001380834023751,0.7500690417011875,0.9900027616680476,0.4998619165976249,2974,0.0,True,0
2021-06-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3874,3670,3670,1.0,0.5001362397820164,0.2880341883603781,0.08228882833787465,0.2502043596730245,0.5001362397820164,0.7500681198910082,0.9900027247956403,0.4998637602179837,3068,0.0,True,0
2021-07-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3936,3798,3798,1.0,0.5001316482359136,0.28832748617032644,0.06714060031595577,0.25019747235387046,0.5001316482359137,0.7500658241179567,0.9900026329647182,0.4998683517640863,3290,0.0,True,0
2021-08-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,3994,3855,3855,1.0,0.5001297016861219,0.28814660406379095,0.07717250324254216,0.2501945525291829,0.5001297016861219,0.750064850843061,0.9900025940337225,0.4998702983138781,3262,0.0,True,0
2021-09-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4036,3862,3862,1.0,0.5001294665976178,0.28782905489520944,0.09023821853961678,0.2501941998964267,0.5001294665976178,0.7500647332988089,0.9900025893319524,0.49987053340238213,3167,0.0,True,0
2021-10-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4053,3860,3860,1.0,0.5001295336787565,0.28790910807742254,0.08730569948186528,0.25019430051813474,0.5001295336787565,0.7500647668393783,0.9900025906735751,0.49987046632124355,3188,0.0,True,0
2021-11-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4094,3920,3920,1.0,0.5001275510204082,0.28774529646982405,0.09311224489795919,0.2501913265306122,0.5001275510204082,0.7500637755102041,0.9900025510204081,0.4998724489795919,3192,0.0,True,0
2021-12-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4137,3931,3931,1.0,0.5001271940981938,0.28806319618200205,0.0810226405494785,0.25019079114729076,0.5001271940981938,0.750063597049097,0.9900025438819638,0.4998728059018062,3296,0.0,True,0
2022-01-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4174,3919,3919,1.0,0.5001275835672365,0.2880834267375432,0.08012248022454709,0.2501913753508548,0.5001275835672365,0.7500637917836183,0.9900025516713448,0.4998724164327635,3293,0.0,True,0
2022-02-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4196,3891,3891,1.0,0.5001285016705217,0.2875234626051817,0.09997429966589566,0.25019275250578255,0.5001285016705217,0.7500642508352608,0.9900025700334104,0.4998714983294783,3115,0.0,True,0
2022-03-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4253,3939,3939,1.0,0.5001269357705002,0.28753480315380386,0.09964457984259964,0.2501904036557502,0.5001269357705002,0.75006346788525,0.99000253871541,0.49987306422949984,3156,0.0,True,0
2022-04-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4296,3988,3988,1.0,0.5001253761283851,0.28748553725154075,0.10105315947843531,0.2501880641925777,0.5001253761283851,0.7500626880641925,0.9900025075225677,0.4998746238716148,3184,0.0,True,0
2022-05-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4332,4028,4028,1.0,0.500124131082423,0.28765717069034596,0.09595332671300894,0.25018619662363456,0.500124131082423,0.7500620655412116,0.9900024826216485,0.499875868917577,3257,0.0,True,0
2022-06-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4338,3994,3994,1.0,0.5001251877816725,0.28743247151815343,0.10252879318978468,0.25018778167250877,0.5001251877816726,0.7500625938908363,0.9900025037556335,0.4998748122183275,3177,0.0,True,0
2022-07-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4389,4052,4052,1.0,0.5001233958538993,0.28709445925649435,0.11105626850937808,0.25018509378084897,0.5001233958538993,0.7500616979269497,0.9900024679170779,0.4998766041461007,3154,0.0,True,0
2022-08-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4429,4065,4065,1.0,0.5001230012300123,0.2869915044986507,0.11340713407134072,0.25018450184501845,0.5001230012300123,0.7500615006150062,0.9900024600246004,0.49987699876998776,3145,0.0,True,0
2022-09-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4470,4069,4069,1.0,0.5001228803145736,0.2866824749762911,0.11993118702383879,0.2501843204718604,0.5001228803145736,0.7500614401572868,0.9900024576062915,0.4998771196854264,3095,0.0,True,0
2022-10-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4497,4085,4085,1.0,0.5001223990208078,0.2860694606078703,0.13108935128518973,0.13108935128518973,0.5001223990208078,0.750061199510404,0.9900024479804161,0.6189718482252142,3016,0.0,True,0
2022-11-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4532,4066,4066,1.0,0.500122970978849,0.28504297957369384,0.14633546483030005,0.14633546483030005,0.5001229709788491,0.7500614854894245,0.990002459419577,0.6037260206591245,2878,0.0,True,0
2022-12-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4568,4046,4046,1.0,0.500123578843302,0.28376790776654026,0.16164112703905092,0.16164112703905092,0.500123578843302,0.750061789421651,0.9900024715768662,0.5884206623826,2740,0.0,True,0
2023-01-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4590,4059,4059,1.0,0.5001231830500124,0.2827808295498631,0.1717171717171717,0.1717171717171717,0.5001231830500124,0.7500615915250062,0.9900024636610003,0.5783444198078345,2667,0.0,True,0
2023-02-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4613,4138,4138,1.0,0.500120831319478,0.28306676104182577,0.16892218463025616,0.16892218463025616,0.500120831319478,0.750060415659739,0.9900024166263895,0.5811382310294828,2742,0.0,True,0
2023-03-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4648,4183,4183,1.0,0.5001195314367679,0.28298443991833944,0.16973464021037532,0.16973464021037532,0.5001195314367679,0.750059765718384,0.9900023906287354,0.5803251255080086,2765,0.0,True,0
2023-04-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4669,4157,4157,1.0,0.50012027904739,0.2823658861921186,0.17560740918931922,0.17560740918931922,0.50012027904739,0.750060139523695,0.9900024055809477,0.5744527303343758,2699,0.0,True,0
2023-05-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4688,4107,4107,1.0,0.5001217433649866,0.27851048613002816,0.20538105673240808,0.20538105673240808,0.5001217433649866,0.7500608716824932,0.9900024348672998,0.5446798149500851,2422,0.0,True,0
2023-06-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4690,4091,4091,1.0,0.5001222195062331,0.2755855708571115,0.22305059887558054,0.22305059887558054,0.5001222195062331,0.7500611097531167,0.9900024443901246,0.5270105108775361,2268,0.0,True,0
2023-07-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4724,4149,4149,1.0,0.5001205109664979,0.27562594234947974,0.222824777054712,0.222824777054712,0.5001205109664979,0.750060255483249,0.9900024102193299,0.5272354784285369,2302,0.0,True,0
2023-08-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4766,4198,4198,1.0,0.5001191043353979,0.2768647480120013,0.21569795140543116,0.21569795140543116,0.5001191043353979,0.7500595521676989,0.9900023820867079,0.5343616007622678,2389,0.0,True,0
2023-09-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4801,4262,4262,1.0,0.5001173158141717,0.2770136377174619,0.2148052557484749,0.2148052557484749,0.5001173158141717,0.7500586579070858,0.9900023463162835,0.535253402158611,2433,0.0,True,0
2023-10-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4825,4330,4330,1.0,0.5001154734411085,0.2814653048310184,0.18348729792147805,0.18348729792147805,0.5001154734411086,0.7500577367205543,0.9900023094688222,0.5665704387990762,2743,0.0,True,0
2023-11-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4844,4383,4383,1.0,0.5001140771161305,0.2814576351145404,0.18355007985398128,0.18355007985398128,0.5001140771161305,0.7500570385580653,0.9900022815423226,0.566506958704084,2776,0.0,True,0
2023-12-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4861,4467,4467,1.0,0.5001119319453772,0.2839907528753527,0.15916722632639355,0.15916722632639355,0.5001119319453772,0.7500559659726886,0.9900022386389076,0.5908887396462951,3047,0.0,True,0
2024-01-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4876,4473,4473,1.0,0.5001117818019226,0.28389962897285936,0.16018332215515313,0.16018332215515313,0.5001117818019226,0.7500558909009614,0.9900022356360384,0.5898725687458082,3042,0.0,True,0
2024-02-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4892,4315,4315,1.0,0.5001158748551564,0.2825591362293836,0.17381228273464658,0.17381228273464658,0.5001158748551564,0.7500579374275782,0.9900023174971031,0.5762456546929317,2817,0.0,True,0
2024-03-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4919,4369,4369,1.0,0.5001144426642252,0.2831810023488217,0.16777294575417714,0.16777294575417714,0.5001144426642252,0.7500572213321126,0.9900022888532845,0.5822842755779355,2905,0.0,True,0
2024-04-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4942,4440,4440,1.0,0.5001126126126126,0.28396473178716647,0.15945945945945947,0.15945945945945947,0.5001126126126126,0.7500563063063064,0.9900022522522522,0.5905968468468469,3026,0.0,True,0
2024-05-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4964,4473,4473,1.0,0.5001117818019226,0.28376725099940653,0.16163648558014757,0.16163648558014757,0.5001117818019226,0.7500558909009614,0.9900022356360384,0.5884194053208138,3029,0.0,True,0
2024-06-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4980,4457,4457,1.0,0.5001121830827912,0.28375518557433227,0.16176800538478797,0.16176800538478797,0.5001121830827912,0.7500560915413955,0.9900022436616557,0.5882880861566075,3017,0.0,True,0
2024-07-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,4999,4485,4485,1.0,0.5001114827201784,0.28373516527847886,0.16198439241917503,0.16198439241917503,0.5001114827201784,0.7500557413600892,0.9900022296544035,0.5880713489409142,3034,0.0,True,0
2024-08-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5006,4515,4515,1.0,0.5001107419712071,0.2842165197525989,0.15658914728682172,0.15658914728682172,0.5001107419712071,0.7500553709856035,0.9900022148394241,0.5934662236987818,3103,0.0,True,0
2024-09-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5015,4415,4415,1.0,0.5001132502831257,0.2844906662431086,0.15334088335220838,0.15334088335220838,0.5001132502831257,0.7500566251415628,0.9900022650056625,0.5967157417893544,3063,0.0,True,0
2024-10-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5023,4416,4416,1.0,0.5001132246376812,0.28141839919381934,0.1838768115942029,0.1838768115942029,0.5001132246376812,0.7500566123188406,0.9900022644927537,0.5661798007246377,2794,0.0,True,0
2024-11-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5034,4456,4456,1.0,0.5001122082585279,0.28126517098191106,0.18514362657091563,0.18514362657091563,0.5001122082585279,0.7500561041292639,0.9900022441651705,0.5649124775583483,2808,0.0,True,0
2024-12-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5042,4440,4440,1.0,0.5001126126126126,0.2810167178410419,0.18716216216216217,0.18716216216216217,0.5001126126126126,0.7500563063063064,0.9900022522522522,0.5628941441441442,2780,0.0,True,0
2025-01-27,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5049,4455,4455,1.0,0.5001122334455668,0.2817018401271165,0.1814814814814815,0.1814814814814815,0.5001122334455668,0.7500561167227834,0.9900022446689114,0.5685746352413019,2840,0.0,True,0
2025-02-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5052,4629,4629,1.0,0.5001080146899979,0.28391853894481545,0.1599697558868006,0.1599697558868006,0.5001080146899979,0.7500540073449989,0.9900021602938001,0.5900842514581983,3150,0.0,True,0
2025-03-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5057,4743,4743,1.0,0.5001054185114906,0.2871670120027785,0.10931899641577061,0.2501581277672359,0.5001054185114906,0.7500527092557453,0.9900021083702297,0.4998945814885094,3708,0.0,True,0
2025-04-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5054,4777,4777,1.0,0.5001046682018003,0.2880065451646586,0.08342055683483358,0.25015700230270044,0.5001046682018003,0.7500523341009001,0.990002093364036,0.49989533179819967,3982,0.0,True,0
2025-05-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5056,4771,4771,1.0,0.5001047998323203,0.28784029396928373,0.08981345629846993,0.2501571997484804,0.5001047998323203,0.7500523999161601,0.9900020959966465,0.49989520016767974,3916,0.0,True,0
2025-06-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5049,4773,4773,1.0,0.5001047559187094,0.28770905305478106,0.09428032683846638,0.2501571338780641,0.5001047559187094,0.7500523779593548,0.9900020951183741,0.49989524408129066,3875,0.0,True,0
2025-07-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5055,4778,4778,1.0,0.5001046462955211,0.2875879855908699,0.09805357890330682,0.2501569694432817,0.5001046462955212,0.7500523231477605,0.9900020929259103,0.4998953537044788,3843,0.0,True,0
2025-08-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5062,4788,4788,1.0,0.5001044277360067,0.28774033686985906,0.09325396825396826,0.25015664160401,0.5001044277360067,0.7500522138680034,0.9900020885547202,0.49989557226399334,3897,0.0,True,0
2025-09-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5070,4733,4733,1.0,0.500105641242341,0.2877202959375042,0.09391506444115783,0.25015846186351154,0.500105641242341,0.7500528206211705,0.9900021128248468,0.499894358757659,3846,0.0,True,0
2025-10-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5075,4866,4866,1.0,0.5001027538018906,0.28812901749460856,0.0779901356350185,0.250154130702836,0.5001027538018907,0.7500513769009454,0.9900020550760379,0.4998972461981094,4109,0.0,True,0
2025-11-28,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5082,4879,4879,1.0,0.5001024800163968,0.2881812503804381,0.07542529206804673,0.25015372002459524,0.5001024800163968,0.7500512400081984,0.990002049600328,0.4998975199836032,4145,0.0,True,0
2025-12-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5093,4887,4887,1.0,0.5001023122570084,0.2882703535237799,0.07059545733578883,0.25015346838551256,0.5001023122570084,0.7500511561285041,0.9900020462451402,0.4998976877429916,4199,0.0,True,0
2026-01-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5096,4865,4865,1.0,0.5001027749229188,0.28814369388291816,0.07728674203494347,0.2501541623843782,0.5001027749229188,0.7500513874614594,0.9900020554984583,0.4998972250770812,4115,0.0,True,0
2026-02-27,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5104,4820,4820,1.0,0.500103734439834,0.2878824607541355,0.08827800829875519,0.25015560165975104,0.500103734439834,0.750051867219917,0.9900020746887968,0.499896265560166,3971,0.0,True,0
2026-03-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5111,4797,4797,1.0,0.5001042318115488,0.2877330153614326,0.09349593495934959,0.2501563477173233,0.5001042318115488,0.7500521159057745,0.990002084636231,0.49989576818845116,3902,0.0,True,0
2026-04-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5116,4772,4772,1.0,0.5001047778709137,0.2878260922931705,0.09031852472757754,0.2501571668063705,0.5001047778709137,0.7500523889354569,0.9900020955574182,0.4998952221290864,3912,0.0,True,0
2026-05-29,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5123,4754,4754,1.0,0.5001051745898191,0.2878013267914164,0.09118636937315945,0.25015776188472866,0.5001051745898191,0.7500525872949095,0.9900021034917964,0.4998948254101809,3889,0.0,True,0
2026-06-30,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5115,4590,4590,1.0,0.5001089324618736,0.2866924965412908,0.11971677559912854,0.25016339869281046,0.5001089324618737,0.7500544662309367,0.9900021786492375,0.4998910675381263,3493,0.0,True,0
2026-07-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5122,4318,4318,1.0,0.5001157943492358,0.28300555717735565,0.16952292728114868,0.16952292728114868,0.5001157943492358,0.7500578971746179,0.9900023158869846,0.5805349698934692,2856,0.0,True,0
2026-08-31,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5124,4248,4248,1.0,0.500117702448211,0.2808420526369012,0.1885593220338983,0.1885593220338983,0.5001177024482109,0.7500588512241054,0.9900023540489641,0.5614995291902072,2648,0.0,True,0
2026-09-03,252,weighted_participation_coefficient_percentile,community_bridge,auxiliary,5125,4229,4229,1.0,0.5001182312603453,0.2805826172597366,0.19058879167651926,0.19058879167651926,0.5001182312603453,0.7500591156301726,0.990002364625207,0.5594703239536534,2619,0.0,True,0
2016-01-29,252,within_community_degree_percentile,community,auxiliary,1487,1487,1487,1.0,0.5003362474781439,0.27940048202908435,0.1956960322797579,0.1956960322797579,0.46200403496973774,0.7565568258238063,0.9899125756556826,0.5608607935440484,82,0.0,True,0
2016-02-29,252,within_community_degree_percentile,community,auxiliary,1505,1505,1505,1.0,0.5003322259136213,0.2799786746266109,0.19069767441860466,0.19069767441860466,0.45714285714285713,0.7485049833887043,0.9897009966777409,0.5578073089700997,80,0.0,True,0
2016-03-31,252,within_community_degree_percentile,community,auxiliary,1540,1540,1540,1.0,0.5003246753246753,0.27994580938341934,0.19123376623376623,0.19123376623376623,0.45714285714285713,0.7464285714285714,0.9892857142857143,0.5551948051948052,84,0.0,True,0
2016-04-29,252,within_community_degree_percentile,community,auxiliary,1599,1599,1599,1.0,0.5003126954346466,0.27956700797916023,0.19480925578486555,0.19480925578486555,0.45934959349593496,0.7410881801125704,0.9915572232645403,0.5462789243277049,92,0.0,True,0
2016-05-31,252,within_community_degree_percentile,community,auxiliary,1665,1665,1665,1.0,0.5003003003003004,0.28202080129207296,0.17477477477477477,0.17477477477477477,0.5225225225225225,0.7453453453453454,0.9897897897897898,0.5705705705705706,85,0.0,True,0
2016-06-30,252,within_community_degree_percentile,community,auxiliary,1720,1720,1720,1.0,0.5002906976744186,0.281859400328613,0.1752906976744186,0.1752906976744186,0.5340116279069768,0.748546511627907,0.9904069767441861,0.5732558139534883,94,0.0,True,0
2016-07-29,252,within_community_degree_percentile,community,auxiliary,1797,1797,1797,1.0,0.5002782415136338,0.2835115605969022,0.15943238731218698,0.15943238731218698,0.48887033945464664,0.7515303283249861,0.9897718419588202,0.5920979410127991,126,0.0,True,0
2016-08-31,252,within_community_degree_percentile,community,auxiliary,1857,1857,1857,1.0,0.5002692514808833,0.28565866844593935,0.1284329563812601,0.1284329563812601,0.5102315562735595,0.7447495961227787,0.9903069466882067,0.6163166397415186,132,0.0,True,0
2016-09-30,252,within_community_degree_percentile,community,auxiliary,1939,1939,1939,1.0,0.5002578648788035,0.2869727947105836,0.09308922124806601,0.2656008251676122,0.4708612686952037,0.7490974729241877,0.9900670448684888,0.4834966477565755,123,0.0,True,0
2016-10-31,252,within_community_degree_percentile,community,auxiliary,1977,1977,1977,1.0,0.5002529084471422,0.2869514872052053,0.08952959028831563,0.26479514415781485,0.5182094081942337,0.7541729893778453,0.9899342438037431,0.4893778452200304,131,0.0,True,0
2016-11-30,252,within_community_degree_percentile,community,auxiliary,2042,2042,2042,1.0,0.5002448579823703,0.286925601719202,0.09378060724779627,0.2686092066601371,0.47037218413320275,0.752203721841332,0.9899608227228207,0.4835945151811949,131,0.0,True,0
2016-12-30,252,within_community_degree_percentile,community,auxiliary,2092,2092,2092,1.0,0.5002390057361377,0.2877322401386818,0.053776290630975145,0.1799713193116635,0.5119502868068834,0.752868068833652,0.9900047801147228,0.5728967495219885,131,0.0,True,0
2017-01-26,252,within_community_degree_percentile,community,auxiliary,2109,2109,2109,1.0,0.5002370791844476,0.2878832427941568,0.03816974869606449,0.2721669037458511,0.4829302987197724,0.7465623518255097,0.990403034613561,0.47439544807965855,123,0.0,True,0
2017-02-28,252,within_community_degree_percentile,community,auxiliary,2136,2136,2136,1.0,0.5002340823970037,0.28779319860094427,0.04049625468164794,0.28581460674157305,0.49204119850187267,0.7514044943820225,0.989934456928839,0.46558988764044945,124,0.0,True,0
2017-03-31,252,within_community_degree_percentile,community,auxiliary,2163,2163,2163,1.0,0.5002311604253352,0.2880999960058214,0.015487748497457236,0.20064724919093851,0.5108645399907535,0.7526583448913546,0.989861303744799,0.5520110957004161,97,0.0,True,0
2017-04-28,252,within_community_degree_percentile,community,auxiliary,2189,2189,2189,1.0,0.5002284148012791,0.2881607448410806,0.01735952489721334,0.28688899040657834,0.503654636820466,0.7512562814070352,0.9892827775239833,0.4643672910004568,87,0.0,True,0
2017-05-31,252,within_community_degree_percentile,community,auxiliary,2210,2210,2210,1.0,0.5002262443438914,0.2881511204481682,0.019457013574660634,0.20633484162895926,0.49049773755656106,0.7461538461538462,0.9900452488687783,0.539819004524887,88,0.0,True,0
2017-06-30,252,within_community_degree_percentile,community,auxiliary,2231,2231,2231,1.0,0.5002241147467503,0.28812174346385466,0.018377409233527566,0.20416853428955625,0.5,0.7532496638278798,0.9901389511429852,0.5490811295383236,96,0.0,True,0
2017-07-31,252,within_community_degree_percentile,community,auxiliary,2271,2271,2271,1.0,0.5002201673271687,0.28809565604767184,0.02047556142668428,0.21466314398943198,0.5105680317040951,0.7525319242624394,0.9905328049317481,0.5378687802730074,104,0.0,True,0
