analysis_date,window,sampler,eligible_stock_count,sampled_pair_count,mean_first_index_ratio,mean_second_index_ratio,valid_pair_count,mean_corr,same_mean_corr,cross_mean_corr,same_cross_gap,top1_threshold,top1_same_share,top1_same_enrichment
2016-04-29,60,uniform,2246,20000,0.3330189532293987,0.6684910467706013,19853,0.5913314205993551,0.6166148321289672,0.590046708003768,0.026568124125199155,0.8561883321849166,0.08040201005025126,1.6354772523280259
2016-05-31,60,legacy,2265,20000,0.2302529151943463,0.6152374558303887,19814,0.5231374535008555,0.544446423019681,0.5220179543850988,0.022428468634582255,0.817785180030291,0.09547738693467336,1.9397333725774444
2016-05-31,60,uniform,2265,20000,0.33318701413427565,0.6674609761484099,19837,0.5211513733120114,0.5441943330676686,0.5199897689864946,0.024204564081173996,0.816545291948555,0.10050251256281408,2.0418246027130995
2016-06-30,60,legacy,2284,20000,0.22890543144984668,0.6128588480070084,19861,0.48926977926059695,0.5130608200460578,0.487924429949237,0.025136390096820782,0.8033252633050099,0.16080402010050251,3.2321544814992462
2016-06-30,60,uniform,2284,20000,0.33243164695576,0.6664521901007446,19851,0.4904900389390022,0.5180394686726718,0.48901475103956094,0.029024717633110875,0.8054323395065495,0.1306532663316583,2.6261255162181376
2016-07-29,60,legacy,2332,20000,0.2286293650793651,0.6141311239811239,19930,0.4524308689951509,0.48144969081668393,0.45094947359786985,0.030500217218814074,0.7754808009513539,0.12,2.4302997697517936
2016-07-29,60,uniform,2332,20000,0.3317291076791077,0.6643267481767482,19919,0.4495797057301898,0.4808741498444344,0.44790117802154955,0.03297297182288483,0.7789210726342277,0.105,2.1265122985328198
2016-08-31,60,legacy,2409,20000,0.23169372923588039,0.615605627076412,19928,0.3619212369896039,0.3930111222510146,0.36032187867535936,0.032689243575655225,0.7188770420818069,0.15,3.0401830823521188
2016-08-31,60,uniform,2409,20000,0.3335584925249169,0.6671577034883721,19914,0.3635803492228849,0.3880358150604232,0.3622941719139177,0.025741643146505455,0.71382440390895,0.1,2.0267887215680793
2016-09-30,60,legacy,2429,20000,0.22877697693574958,0.6165303953871499,19902,0.32164288147064374,0.34779482800424977,0.3202009334060191,0.027593894598230695,0.6916365671562398,0.165,3.354034329438528
