analysis_date,window,next_analysis_date,is_last_date,expected_rows,actual_rows,expected_trade_days,market_trade_day_count,market_date_coverage,min_market_stock_count,suspension_zero_stock_days,reopen_stock_days,reopen_return_recovered_stock_days,unresolved_open_missing_stock_days,unresolved_reopen_missing_stock_days,mean_return_coverage,return_label_valid_share,risk_label_valid_share,mean_suspended_days_per_stock,mean_unresolved_open_missing_days,row_count_ok,key_unique,security_unique,coverage_range_ok,last_date_policy_ok,forward_direction_ok,market_calendar_ok,market_count_ok,reopen_recovery_ok,return_label_complete,risk_label_complete,vol_nonnegative,drawdown_range_ok,total_return_range_ok,qa_pass,qa_errors
2022-07-29,252,2022-08-31,False,4389,4389,23,23,1.0,4739.0,92,24,24,0,0,1.0,1.0,1.0,0.02096149464570517,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-08-31,252,2022-09-30,False,4429,4429,21,21,1.0,4786.0,84,20,20,0,0,1.0,1.0,1.0,0.018965906525174984,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-09-30,252,2022-10-31,False,4470,4470,16,16,1.0,4828.0,105,19,19,0,0,1.0,1.0,1.0,0.02348993288590604,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-10-31,252,2022-11-30,False,4497,4497,22,22,1.0,4852.0,122,39,39,0,0,1.0,1.0,1.0,0.027129197242606182,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-11-30,252,2022-12-30,False,4532,4532,22,22,1.0,4876.0,124,30,30,0,0,1.0,1.0,1.0,0.02736098852603707,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2022-12-30,252,2023-01-31,False,4568,4568,16,16,1.0,4904.0,97,14,14,0,0,1.0,1.0,1.0,0.021234676007005255,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-01-31,252,2023-02-28,False,4590,4590,20,20,1.0,4910.0,165,20,20,0,0,0.9998910675381264,0.9997821350762527,0.9997821350762527,0.03594771241830065,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-02-28,252,2023-03-31,False,4613,4613,23,23,1.0,4924.0,113,12,12,0,0,0.9999057484047916,0.9995664426620421,0.9995664426620421,0.024495989594623888,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-03-31,252,2023-04-28,False,4648,4648,19,19,1.0,4945.0,142,35,35,0,0,1.0,1.0,1.0,0.03055077452667814,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-04-28,252,2023-05-31,False,4669,4669,20,20,1.0,4972.0,590,79,79,0,0,0.9999785821375026,1.0,1.0,0.12636538873420433,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-05-31,252,2023-06-30,False,4688,4688,20,20,1.0,4994.0,541,41,41,0,0,0.9995520477815699,0.9993600682593856,0.9993600682593856,0.11540102389078498,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-06-30,252,2023-07-31,False,4690,4690,21,21,1.0,5013.0,225,16,16,0,0,0.9998273936440247,0.9995735607675906,0.9995735607675906,0.04797441364605544,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-07-31,252,2023-08-31,False,4724,4724,23,23,1.0,5029.0,37,8,8,0,0,1.0,1.0,1.0,0.007832345469940728,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-08-31,252,2023-09-28,False,4766,4766,20,20,1.0,5049.0,55,8,8,0,0,1.0,1.0,1.0,0.011540075535039865,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-09-28,252,2023-10-31,False,4801,4801,17,17,1.0,5064.0,58,12,12,0,0,0.9999509906024481,0.9997917100604041,0.9997917100604041,0.012080816496563215,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-10-31,252,2023-11-30,False,4825,4825,22,22,1.0,5071.0,58,20,20,0,0,1.0,1.0,1.0,0.012020725388601036,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-11-30,252,2023-12-29,False,4844,4844,21,21,1.0,5080.0,79,23,23,0,0,1.0,1.0,1.0,0.016308835672997523,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2023-12-29,252,2024-01-31,False,4861,4861,22,22,1.0,5095.0,132,13,13,0,0,0.9998410353275606,0.9995885620242748,0.9995885620242748,0.027154906397860522,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-01-31,252,2024-02-29,False,4876,4876,15,15,1.0,5103.0,68,3,3,0,0,1.0,1.0,1.0,0.01394585726004922,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-02-29,252,2024-03-29,False,4892,4892,21,21,1.0,5107.0,111,11,11,0,0,0.999795584627964,0.999795584627964,0.999795584627964,0.022690106295993457,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-03-29,252,2024-04-30,False,4919,4919,20,20,1.0,5111.0,153,41,41,0,0,0.999969505997154,1.0,1.0,0.03110388290302907,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-04-30,252,2024-05-31,False,4942,4942,20,20,1.0,5112.0,439,70,70,0,0,1.0,1.0,1.0,0.08883043302306759,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-05-31,252,2024-06-28,False,4964,4964,19,19,1.0,5112.0,371,34,34,0,0,0.9994592645998558,0.9993956486704271,0.9993956486704271,0.07473811442385173,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-06-28,252,2024-07-31,False,4980,4980,23,23,1.0,5105.0,427,16,16,0,0,0.9995896629998253,0.9991967871485944,0.9991967871485944,0.0857429718875502,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-07-31,252,2024-08-30,False,4999,4999,22,22,1.0,5097.0,205,12,12,0,0,0.9995817345287239,0.9991998399679936,0.9991998399679936,0.04100820164032806,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-08-30,252,2024-09-30,False,5006,5006,19,19,1.0,5096.0,151,20,20,0,0,1.0,1.0,1.0,0.03016380343587695,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-09-30,252,2024-10-31,False,5015,5015,18,18,1.0,5099.0,181,20,20,0,0,1.0,1.0,1.0,0.03609172482552343,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-10-31,252,2024-11-29,False,5023,5023,21,21,1.0,5106.0,246,40,40,0,0,1.0,1.0,1.0,0.048974716304997015,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-11-29,252,2024-12-31,False,5034,5034,22,22,1.0,5112.0,247,27,27,0,0,1.0,1.0,1.0,0.049066348827969807,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2024-12-31,252,2025-01-27,False,5042,5042,18,18,1.0,5120.0,202,24,24,0,0,1.0,1.0,1.0,0.04006346687822293,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-01-27,252,2025-02-28,False,5049,5049,18,18,1.0,5130.0,147,18,18,0,0,0.999834950815343,0.9998019409784116,0.9998019409784116,0.029114676173499703,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-02-28,252,2025-03-31,False,5052,5052,21,21,1.0,5131.0,255,40,40,0,0,0.999934019530219,0.9998020585906572,0.9998020585906572,0.050475059382422804,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-03-31,252,2025-04-30,False,5057,5057,21,21,1.0,5140.0,384,110,110,0,0,0.9999717506144242,1.0,1.0,0.0759343484279217,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-04-30,252,2025-05-30,False,5054,5054,19,19,1.0,5146.0,437,61,61,0,0,0.9999375169225,0.9998021369212505,0.9998021369212505,0.08646616541353383,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-05-30,252,2025-06-30,False,5056,5056,20,20,1.0,5147.0,324,55,55,0,0,0.9999802215189872,1.0,1.0,0.06408227848101265,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-06-30,252,2025-07-31,False,5049,5049,23,23,1.0,5148.0,210,43,43,0,0,1.0,1.0,1.0,0.041592394533571005,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-07-31,252,2025-08-29,False,5055,5055,21,21,1.0,5150.0,169,27,27,0,0,1.0,1.0,1.0,0.033432245301681505,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-08-29,252,2025-09-30,False,5062,5062,22,22,1.0,5152.0,149,32,32,0,0,0.9998383678747171,0.9998024496246543,0.9998024496246543,0.02943500592651126,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-09-30,252,2025-10-31,False,5070,5070,17,17,1.0,5158.0,159,27,27,0,0,1.0,1.0,1.0,0.031360946745562134,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-10-31,252,2025-11-28,False,5075,5075,20,20,1.0,5164.0,219,29,29,0,0,0.9998620689655173,0.9998029556650246,0.9998029556650246,0.04315270935960591,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-11-28,252,2025-12-31,False,5082,5082,23,23,1.0,5169.0,322,65,65,0,0,0.9998288931095256,0.9998032270759544,0.9998032270759544,0.06336088154269973,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2025-12-31,252,2026-01-30,False,5093,5093,20,20,1.0,5182.0,210,42,42,0,0,1.0,1.0,1.0,0.041233064991164345,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-01-30,252,2026-02-27,False,5096,5096,14,14,1.0,5185.0,151,24,24,0,0,1.0,1.0,1.0,0.029631083202511774,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-27,252,2026-03-31,False,5104,5104,22,22,1.0,5190.0,238,30,30,0,0,0.9999643773154745,1.0,1.0,0.04663009404388715,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-03-31,252,2026-04-30,False,5111,5111,21,21,1.0,5193.0,289,111,111,0,0,0.9999627321090832,1.0,1.0,0.05654470749364117,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-04-30,252,2026-05-29,False,5116,5116,18,18,1.0,5201.0,341,64,64,0,0,1.0,1.0,1.0,0.06665363565285379,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-05-29,252,2026-06-30,False,5123,5123,21,21,1.0,5205.0,299,62,62,0,0,0.9997769164273166,0.999804801873902,0.999804801873902,0.05836423970329885,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-06-30,252,2026-07-31,False,5115,5115,23,23,1.0,5200.0,145,38,38,0,0,1.0,1.0,1.0,0.028347996089931573,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-07-31,252,2026-08-31,False,5122,5122,21,21,1.0,5203.0,94,29,29,0,0,1.0,1.0,1.0,0.018352206169465052,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-08-31,252,2026-09-03,False,5124,5124,3,3,1.0,5212.0,17,3,3,0,0,1.0,0.0,0.0,0.003317720530835285,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-09-03,252,,True,5125,5125,0,0,,,0,0,0,0,0,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
