window_prev,window_curr,date_prev,date_curr,regime_prev,regime_curr,transition_type,pair_key,stock_i,name_i,industry_i,stock_j,name_j,industry_j,relation,partial_prev,partial_curr,delta_partial,abs_delta_partial,transition_energy,selected_prev,selected_curr,support_change
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002415|600887,600887,伊利股份,食品饮料,002415,海康威视,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600887|603501,600887,伊利股份,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|601318,002460,赣锋锂业,新能源,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600030|600887,600887,伊利股份,食品饮料,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|600887,600887,伊利股份,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|002475,000568,泸州老窖,食品饮料,002475,立讯精密,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|603501,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|600887,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,601318|603501,603501,韦尔股份,电子,601318,中国平安,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|600030,002475,立讯精密,电子,600030,中信证券,非银金融,Cross,0.0,0.0,0.0,0.0,0.0,False,False,Absent
