analysis_date,window,eligible_stock_count,possible_unordered_pairs,density_fraction,density_percent,approximate_edge_count,approximate_mean_degree,is_primary_density,important_note
2024-11-29,120,5066,12829645,0.005,0.5,64148,25.3249111725227,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-11-29,120,5066,12829645,0.01,1.0,128296,50.6498223450454,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-11-29,120,5066,12829645,0.02,2.0,256592,101.2996446900908,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,120,5073,12865128,0.002,0.2,25730,10.143899073526512,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,120,5073,12865128,0.005,0.5,64325,25.35974768381628,False,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,120,5073,12865128,0.01,1.0,128651,50.71988961166962,True,Approximation only. Step 2 will use the exact common valid pair universe.
2024-12-31,120,5073,12865128,0.02,2.0,257302,101.43977922333924,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,120,5078,12890503,0.002,0.2,25781,10.153997636864908,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,120,5078,12890503,0.005,0.5,64452,25.384797164237888,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,120,5078,12890503,0.01,1.0,128905,50.76998818432454,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-01-27,120,5078,12890503,0.02,2.0,257810,101.53997636864908,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,120,5082,12910821,0.002,0.2,25821,10.161747343565525,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,120,5082,12910821,0.005,0.5,64554,25.40495867768595,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,120,5082,12910821,0.01,1.0,129108,50.8099173553719,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-02-28,120,5082,12910821,0.02,2.0,258216,101.6198347107438,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,120,5089,12946416,0.002,0.2,25892,10.175673020239733,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,120,5089,12946416,0.005,0.5,64732,25.439968559638437,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,120,5089,12946416,0.01,1.0,129464,50.879937119276875,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-03-31,120,5089,12946416,0.02,2.0,258928,101.75987423855375,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,120,5089,12946416,0.002,0.2,25892,10.175673020239733,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,120,5089,12946416,0.005,0.5,64732,25.439968559638437,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,120,5089,12946416,0.01,1.0,129464,50.879937119276875,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-04-30,120,5089,12946416,0.02,2.0,258928,101.75987423855375,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-05-30,120,5083,12915903,0.002,0.2,25831,10.163682864450127,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-05-30,120,5083,12915903,0.005,0.5,64579,25.40979736376156,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-05-30,120,5083,12915903,0.01,1.0,129159,50.819988195947275,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-05-30,120,5083,12915903,0.02,2.0,258318,101.63997639189455,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-06-30,120,5091,12956595,0.002,0.2,25913,10.179925358475742,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-06-30,120,5091,12956595,0.005,0.5,64782,25.449616971125515,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-06-30,120,5091,12956595,0.01,1.0,129565,50.899626792378704,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-06-30,120,5091,12956595,0.02,2.0,259131,101.79964643488509,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-07-31,120,5102,13012651,0.002,0.2,26025,10.20188161505292,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-07-31,120,5102,13012651,0.005,0.5,65063,25.504900039200315,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-07-31,120,5102,13012651,0.01,1.0,130126,51.00980007840063,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-07-31,120,5102,13012651,0.02,2.0,260253,102.01999215993727,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-08-29,120,5111,13058605,0.002,0.2,26117,10.219917824300529,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-08-29,120,5111,13058605,0.005,0.5,65293,25.549990217178635,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-08-29,120,5111,13058605,0.01,1.0,130586,51.09998043435727,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-08-29,120,5111,13058605,0.02,2.0,261172,102.19996086871454,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-09-30,120,5122,13114881,0.002,0.2,26229,10.241702459976572,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-09-30,120,5122,13114881,0.005,0.5,65574,25.604841858648964,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-09-30,120,5122,13114881,0.01,1.0,131148,51.20968371729793,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-09-30,120,5122,13114881,0.02,2.0,262297,102.41975790706755,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-10-31,120,5124,13125126,0.002,0.2,26250,10.245901639344263,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-10-31,120,5124,13125126,0.005,0.5,65625,25.614754098360656,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-10-31,120,5124,13125126,0.01,1.0,131251,51.22989851678376,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-10-31,120,5124,13125126,0.02,2.0,262502,102.45979703356753,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-11-28,120,5130,13155885,0.002,0.2,26311,10.257699805068226,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-11-28,120,5130,13155885,0.005,0.5,65779,25.644834307992202,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-11-28,120,5130,13155885,0.01,1.0,131558,51.289668615984404,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-11-28,120,5130,13155885,0.02,2.0,263117,102.57972709551657,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-12-31,120,5132,13166146,0.002,0.2,26332,10.261886204208885,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-12-31,120,5132,13166146,0.005,0.5,65830,25.654715510522212,False,Approximation only. Step 2 will use the exact common valid pair universe.
2025-12-31,120,5132,13166146,0.01,1.0,131661,51.30982073265783,True,Approximation only. Step 2 will use the exact common valid pair universe.
2025-12-31,120,5132,13166146,0.02,2.0,263322,102.61964146531567,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-01-30,120,5138,13196953,0.002,0.2,26393,10.273647333592837,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-01-30,120,5138,13196953,0.005,0.5,65984,25.684702218762165,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-01-30,120,5138,13196953,0.01,1.0,131969,51.369793694044375,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-01-30,120,5138,13196953,0.02,2.0,263939,102.7399766446088,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-02-27,120,5136,13186680,0.002,0.2,26373,10.269859813084112,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-02-27,120,5136,13186680,0.005,0.5,65933,25.674844236760123,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-02-27,120,5136,13186680,0.01,1.0,131866,51.349688473520246,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-02-27,120,5136,13186680,0.02,2.0,263733,102.69976635514018,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-03-31,120,5142,13217511,0.002,0.2,26435,10.281991443018281,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-03-31,120,5142,13217511,0.005,0.5,66087,25.70478413068845,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-03-31,120,5142,13217511,0.01,1.0,132175,51.4099572150914,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-03-31,120,5142,13217511,0.02,2.0,264350,102.8199144301828,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-04-30,120,5150,13258675,0.002,0.2,26517,10.297864077669903,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-04-30,120,5150,13258675,0.005,0.5,66293,25.74485436893204,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-04-30,120,5150,13258675,0.01,1.0,132586,51.48970873786408,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-04-30,120,5150,13258675,0.02,2.0,265173,102.97980582524272,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-05-29,120,5140,13207230,0.002,0.2,26414,10.277821011673153,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-05-29,120,5140,13207230,0.005,0.5,66036,25.694941634241246,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-05-29,120,5140,13207230,0.01,1.0,132072,51.38988326848249,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-05-29,120,5140,13207230,0.02,2.0,264144,102.77976653696498,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-06-30,120,5157,13294746,0.002,0.2,26589,10.311809191390344,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-06-30,120,5157,13294746,0.005,0.5,66473,25.779716889664535,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-06-30,120,5157,13294746,0.01,1.0,132947,51.55982160170642,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-06-30,120,5157,13294746,0.02,2.0,265894,103.11964320341283,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-07-31,120,5168,13351528,0.002,0.2,26703,10.333978328173375,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-07-31,120,5168,13351528,0.005,0.5,66757,25.834752321981423,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-07-31,120,5168,13351528,0.01,1.0,133515,51.66989164086687,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-07-31,120,5168,13351528,0.02,2.0,267030,103.33978328173374,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-08-31,120,5170,13361865,0.002,0.2,26723,10.33771760154739,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-08-31,120,5170,13361865,0.005,0.5,66809,25.84487427466151,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-08-31,120,5170,13361865,0.01,1.0,133618,51.68974854932302,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-08-31,120,5170,13361865,0.02,2.0,267237,103.3798839458414,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-09-03,120,5170,13361865,0.002,0.2,26723,10.33771760154739,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-09-03,120,5170,13361865,0.005,0.5,66809,25.84487427466151,False,Approximation only. Step 2 will use the exact common valid pair universe.
2026-09-03,120,5170,13361865,0.01,1.0,133618,51.68974854932302,True,Approximation only. Step 2 will use the exact common valid pair universe.
2026-09-03,120,5170,13361865,0.02,2.0,267237,103.3798839458414,False,Approximation only. Step 2 will use the exact common valid pair universe.
