analysis_date,window,raw_all_mean_corr,residual_all_mean_corr,raw_same_cross_gap,residual_same_cross_gap,raw_top1_same_enrichment,residual_top1_same_enrichment,raw_residual_top1_overlap,raw_residual_top5_overlap,raw_residual_pair_corr,raw_residual_sign_change_share,overall_corr_reduction_fraction,pc1_evr,ew_market_r2_median,pc1_ew_factor_corr
2016-07-29,60,0.4495797057301898,0.0048932748314125,0.0329729718228848,0.0481353192039657,2.12651229853282,2.6328247505644438,0.2261306532663316,0.2680722891566265,0.4958497568020336,0.5020834379235906,0.98911589031034,0.4711184250222102,0.482335842550994,0.9978584299160648
2016-08-31,60,0.3635803492228849,0.0026738529473226,0.0257416431465054,0.0415353852362386,2.0267887215680798,3.1415225184305227,0.2010050251256281,0.321285140562249,0.5458794664051375,0.4932710655820026,0.9926457715521816,0.3862265117693968,0.3868790873168179,0.997947457572242
2016-09-30,60,0.3184836601285958,0.0022339825909113,0.0278001022360047,0.0463440500825266,2.553703616140192,3.3708887733050528,0.3266331658291457,0.3487437185929648,0.5911093063370926,0.4793122517721582,0.992985566072654,0.3457096245298376,0.3418444278685407,0.9983794181364282
2016-10-31,60,0.2889671569282332,0.0006423386689973,0.0339007991574275,0.0433675971798683,2.9514655336054125,4.0709869429040175,0.2562814070351759,0.3483935742971887,0.5889612425015732,0.4767856246549214,0.9977771222313792,0.318635495496433,0.3020272432007992,0.9979742139466976
2016-11-30,60,0.2484147916738854,0.0045305810516631,0.0357094373052002,0.0347310031928633,2.3412820909788508,3.1556410791454077,0.3015075376884422,0.3527638190954774,0.6455205378398965,0.4411513537951474,0.9817620318776716,0.2776382374147786,0.255459306273293,0.9960461655276596
2016-12-30,60,0.2945641314996675,0.0027151907665385,0.0355783093212023,0.0356629477102541,1.9312407677578187,2.846039026169417,0.3015075376884422,0.3172690763052209,0.5625367400029574,0.4634378920953576,0.99078234422937,0.3279901833364902,0.3139067096615893,0.9974145321032094
2017-01-26,60,0.3320654886155396,0.0024126130277126,0.044599071793077,0.0348165979520483,2.2266316809504034,2.732684335711859,0.2311557788944723,0.2811244979919678,0.502121901968906,0.4744162691438614,0.992734526440036,0.3702221380778981,0.35898377062037,0.9983642234668946
2017-02-28,60,0.3451204424109925,0.0044907825240883,0.040805656689373,0.0313262148291414,2.811018874762178,3.01180593724519,0.23,0.2474949899799599,0.4683449752668437,0.4618391380606364,0.986987781735802,0.3871403764144403,0.3872241467325742,0.9980151917773588
2017-03-31,60,0.2663411201573807,0.0027155819768684,0.0428504078167009,0.0465871377484837,2.9029427031851016,3.5035515383268465,0.225,0.313627254509018,0.5699661224135532,0.436259771497294,0.989804120463022,0.3076381976112172,0.295237584532359,0.9975042453177946
2017-04-28,60,0.2368954235987331,0.0052537213759504,0.0422997491598338,0.0407388805141338,1.795482701812191,3.1919692476661177,0.3768844221105528,0.4277108433734939,0.6808530002613438,0.4229996988254191,0.9778226134716326,0.2648864817248242,0.2421763805811883,0.9946944715766548
2017-05-31,60,0.2630673155983473,0.0038071761812446,0.0337359156758251,0.0300757211758845,1.9140207454873448,2.619186283298472,0.3165829145728643,0.414070351758794,0.6128708295721704,0.4330922242314647,0.9855277491520174,0.2997184582071966,0.285678110508148,0.9952389975136652
2017-06-30,60,0.3120088821772613,0.0042335609795807,0.0328771591822839,0.0265640761892611,2.408107180028104,1.806080385021078,0.371859296482412,0.3678391959798995,0.5050713420961149,0.4551439915565161,0.9864312805775334,0.3510297685501368,0.3449898665496052,0.9969183770299151
2017-07-31,60,0.3576652858028881,0.0015391378151158,0.0454590101772418,0.03915720340563,1.9227447089947087,2.9347156084656083,0.236180904522613,0.2868605817452357,0.4323607121079097,0.4793840288924558,0.9956967089728576,0.4032332043353117,0.4090751114594732,0.998763607267416
2017-08-31,60,0.3045602983387481,0.000823231893466,0.0414867615374158,0.0386112347969748,2.6226577513769955,3.429629367185301,0.225,0.314629258517034,0.5344100608453562,0.4642356241234222,0.9972969822463515,0.3488287188298788,0.3407356882435979,0.9973971141745558
2017-09-29,60,0.2746417458167685,0.0008688647543711,0.0538527411587723,0.0542666616589354,2.8374707812130087,3.850853203074797,0.33,0.3787575150300601,0.5736300498567605,0.4559987972336373,0.9968363704076114,0.3138236396446311,0.3017241091675572,0.996266201286206
2017-10-31,60,0.2112527895481021,-0.0006103035164348,0.0522917058794332,0.0631704544780681,3.823480701558398,4.62842400714964,0.42,0.4298597194388777,0.6395256878242112,0.4246568480112213,1.002888972579914,0.2469936375989739,0.2285774761117541,0.9973832590406414
2017-11-30,60,0.2408591646036913,0.0022346599196964,0.0572929963498879,0.0529406981662993,3.1171378581439697,4.122666199480734,0.3,0.3807615230460922,0.6135602549827937,0.4278267842822774,0.9907221304060682,0.2784337848173439,0.2662508368802767,0.9947257864507796
2017-12-29,60,0.2805780668481382,0.003417966965719,0.0382863439898545,0.0484085209062515,2.699659796435389,3.999495994719096,0.255,0.312625250501002,0.5373453259810934,0.4392467194230191,0.9878181249015128,0.3252713953625302,0.3125102280966942,0.9957964643136632
2018-01-31,60,0.2603083976196526,0.0025954081446046,0.0432111576072269,0.0452206625598014,2.8857033373192738,3.084717360582672,0.275,0.3406813627254509,0.5804965659920894,0.4334151349727049,0.9900294874528138,0.3012284301167959,0.2884841816486351,0.9960401717314756
2018-02-28,60,0.3743159617449156,0.0028614014681418,0.0402855723018554,0.0486192017522956,1.4995277918451706,3.598866700428409,0.225,0.2565130260521042,0.5083000570184989,0.4735945485519591,0.9923556520144022,0.408109811754461,0.4090733139778663,0.9985015643048284
2018-03-30,60,0.4021761772899154,0.0023005403644112,0.0689407147011708,0.0840042764259648,3.49626448968052,5.0945568278201865,0.215,0.3096192384769539,0.5036102176062691,0.4912834385332131,0.9942797696772752,0.4337396418899485,0.4410513659948881,0.9990041230604556
2018-04-27,60,0.4025387133778219,0.0026846163708985,0.0475773467277975,0.0578834800718336,1.8989786419477916,3.198279818017333,0.2462311557788944,0.308926780341023,0.5137785667093422,0.4923524396971064,0.9933307871226318,0.4274893618714528,0.4374517289521273,0.9987621523760984
2018-05-31,60,0.3271021443033791,0.0010361885414926,0.044943852011355,0.0490435583468668,2.2787325218541405,3.665787100374052,0.255,0.3517034068136273,0.55741549269593,0.4739953903196713,0.9968322172155142,0.3603369038137414,0.363759218467159,0.996717438216465
2018-06-29,60,0.3839460314483379,0.0038376883610113,0.0410922715183271,0.0561525702580037,2.488193091751746,3.4834703284524444,0.19,0.3003003003003003,0.5265527626721896,0.4821562640772811,0.9900046151107889,0.4121416979224371,0.4141098397892799,0.9975733927851164
2018-07-31,60,0.4093230430981459,0.0026002859631725,0.0327713719332177,0.0655116849220348,2.3847850921033844,5.067668320719692,0.235,0.2972972972972973,0.4878925275769971,0.492267654271558,0.9936473501626218,0.4413522946173827,0.4488438539618524,0.9982743797336756
2018-08-31,60,0.4349844107945399,0.0020721255795172,0.0368631568463107,0.0530952545657834,1.683830089371792,4.754343781755647,0.185,0.316,0.474343175119964,0.4881696763543595,0.9952363222035192,0.4650078713449055,0.4730800460432587,0.9985136013107628
2018-09-28,60,0.3509027474341892,0.00333472976677,0.0404138782494231,0.069272754640002,1.7818264389482572,5.0485082436867295,0.215,0.334,0.5652289519917646,0.4802940882264679,0.9904967122909304,0.378637545506739,0.3736906541553682,0.9976313214003076
2018-10-31,60,0.4732588835543259,0.0043894782357936,0.0276098412098389,0.0467797920603916,2.2842610176416103,3.376733678252815,0.235,0.29,0.4814744210528959,0.4877719429857464,0.9907249955820644,0.4982272057721059,0.5051455926308815,0.9986610750077608
2018-11-30,60,0.4771131567612669,-8.395668933389439e-05,0.0210482287105005,0.0467705455574057,1.999378428044877,3.298974406274047,0.16,0.239,0.4727932783499857,0.5085271317829457,1.0001759680866984,0.5001483065197238,0.504329515248068,0.9991212254627244
