analysis_date,window,density_fraction,degree_spearman_raw_residual,strength_spearman_raw_residual,median_abs_degree_percentile_change,p90_abs_degree_percentile_change,median_abs_strength_percentile_change,p90_abs_strength_percentile_change,top1pct_degree_hub_overlap,top1pct_degree_hub_jaccard,top1pct_strength_hub_overlap,top1pct_strength_hub_jaccard,top5pct_degree_hub_overlap,top5pct_degree_hub_jaccard,top5pct_strength_hub_overlap,top5pct_strength_hub_jaccard
2017-04-28,60,0.01,0.4909425007852477,0.4988501392879783,0.17433235049247742,0.4888724088668823,0.17507420480251312,0.48961424827575684,0.0,0.0,0.0,0.0,0.13333333333333333,0.07142857142857142,0.14074074074074075,0.07569721115537849
2017-05-31,60,0.01,0.5188011233273109,0.5228062543827879,0.17562061548233032,0.474138468503952,0.17117449641227722,0.4741755425930023,0.0,0.0,0.0,0.0,0.14814814814814814,0.08,0.16296296296296298,0.08870967741935484
2017-06-30,60,0.01,0.515642219620545,0.5185241087403714,0.17581818997859955,0.47563636302948,0.1727272868156433,0.4786907136440277,0.0,0.0,0.0,0.0,0.2753623188405797,0.15966386554621848,0.2971014492753623,0.17446808510638298
2017-07-31,60,0.01,0.4111488279648497,0.41303820949836906,0.19295722246170044,0.5311893820762634,0.19151994585990906,0.5269853472709656,0.0,0.0,0.0,0.0,0.16428571428571428,0.08949416342412451,0.15714285714285714,0.08527131782945736
2017-08-31,60,0.01,0.4351617208990632,0.44124488546793866,0.1838391125202179,0.5218772292137146,0.18525052070617676,0.51723712682724,0.034482758620689655,0.017543859649122806,0.0,0.0,0.15492957746478872,0.08396946564885496,0.16901408450704225,0.09230769230769231
2017-09-29,60,0.01,0.5069650741620554,0.510730325844051,0.162236750125885,0.47942689061164856,0.1618916392326355,0.4776664674282074,0.034482758620689655,0.017543859649122806,0.034482758620689655,0.017543859649122806,0.2,0.1111111111111111,0.19310344827586207,0.10687022900763359
2017-10-31,60,0.01,0.5392688805107401,0.5473047212974113,0.15997958183288574,0.47109827399253845,0.1591295301914215,0.46310776472091675,0.03333333333333333,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.14864864864864866,0.08029197080291971,0.16891891891891891,0.09225092250922509
2017-11-30,60,0.01,0.5070061390936441,0.5139102197451852,0.1677931547164917,0.4848596453666687,0.1688070446252823,0.4840148389339447,0.0,0.0,0.0,0.0,0.08783783783783784,0.045936395759717315,0.08108108108108109,0.04225352112676056
2017-12-29,60,0.01,0.46944451289342765,0.47431095615148927,0.18196994066238403,0.4974958300590515,0.18080133199691772,0.49308833479881287,0.0,0.0,0.0,0.0,0.06,0.030927835051546393,0.04,0.02040816326530612
2018-01-31,60,0.01,0.48269371895636604,0.488408413491367,0.1756444275379181,0.49644744396209717,0.1749834567308426,0.49735623598098755,0.03225806451612903,0.01639344262295082,0.03225806451612903,0.01639344262295082,0.08552631578947369,0.044673539518900345,0.07236842105263158,0.03754266211604096
2018-02-28,60,0.01,0.38642500792934303,0.3913186365662747,0.1957109123468399,0.5341100692749023,0.1948665976524353,0.5295507907867432,0.03333333333333333,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.04697986577181208,0.024054982817869417,0.040268456375838924,0.02054794520547945
2018-03-30,60,0.01,0.35036761746137146,0.3564124439514292,0.19780585169792175,0.5616024136543274,0.19514626264572144,0.55648273229599,0.0,0.0,0.0,0.0,0.013245033112582781,0.006666666666666667,0.0,0.0
2018-04-27,60,0.01,0.35374082213716374,0.3600204513390175,0.20495867729187012,0.5502479076385498,0.20132231712341309,0.5542479157447815,0.0,0.0,0.0,0.0,0.05921052631578947,0.030508474576271188,0.05921052631578947,0.030508474576271188
2018-05-31,60,0.01,0.3750757997140032,0.3798758897917888,0.20277684926986694,0.5473683476448059,0.20180821418762207,0.5466580390930176,0.06451612903225806,0.03333333333333333,0.0967741935483871,0.05084745762711865,0.2,0.1111111111111111,0.1935483870967742,0.10714285714285714
2018-06-29,60,0.01,0.34506353971307563,0.34695086287714133,0.1983766257762909,0.571509599685669,0.20064935088157654,0.5670452117919922,0.03225806451612903,0.01639344262295082,0.03225806451612903,0.01639344262295082,0.15584415584415584,0.08450704225352113,0.14935064935064934,0.08070175438596491
2018-07-31,60,0.01,0.3501227553550204,0.35107349696325163,0.19867339730262756,0.5615918636322021,0.2005685567855835,0.5593809485435486,0.0625,0.03225806451612903,0.0625,0.03225806451612903,0.09433962264150944,0.04950495049504951,0.07547169811320754,0.0392156862745098
2018-08-31,60,0.01,0.3450505894191429,0.3439984140776123,0.20946979522705078,0.5600674152374268,0.20349371433258057,0.5590558648109436,0.09090909090909091,0.047619047619047616,0.030303030303030304,0.015384615384615385,0.1402439024390244,0.07540983606557378,0.1402439024390244,0.07540983606557378
2018-09-28,60,0.01,0.40085343491089565,0.40274966163510995,0.19496101140975952,0.5293940901756287,0.19181162118911743,0.5311037302017212,0.0,0.0,0.029411764705882353,0.014925373134328358,0.16167664670658682,0.08794788273615635,0.1497005988023952,0.08090614886731391
2018-10-31,60,0.01,0.3640362522915604,0.3621768950349287,0.2048228681087494,0.5456981062889099,0.20571598410606384,0.5439714193344116,0.11764705882352941,0.0625,0.08823529411764706,0.046153846153846156,0.19047619047619047,0.10526315789473684,0.16071428571428573,0.08737864077669903
2018-11-30,60,0.01,0.25621696380977327,0.257536642535186,0.22154712677001953,0.5874333381652832,0.2221398949623108,0.5920419692993164,0.0,0.0,0.0,0.0,0.03550295857988166,0.018072289156626505,0.023668639053254437,0.011976047904191617
2018-12-28,60,0.01,0.1973623357443277,0.19915876046503725,0.23124635219573975,0.6065382361412048,0.2337273806333542,0.6087273359298706,0.0,0.0,0.0,0.0,0.01744186046511628,0.008797653958944282,0.005813953488372093,0.0029154518950437317
2019-01-31,60,0.01,0.3509869578207087,0.3555130148860657,0.20604239404201508,0.5585194230079651,0.20718786120414734,0.5592783689498901,0.0,0.0,0.0,0.0,0.10857142857142857,0.05740181268882175,0.10285714285714286,0.05421686746987952
2019-02-28,60,0.01,0.3343673695871536,0.3372261875600162,0.20797842741012573,0.5682851076126099,0.20954002439975739,0.5682564973831177,0.0,0.0,0.0,0.0,0.0903954802259887,0.047337278106508875,0.0903954802259887,0.047337278106508875
2019-03-29,60,0.01,0.3073289735135222,0.3139734127206853,0.2163776159286499,0.5739266276359558,0.21467161178588867,0.5726470947265625,0.05555555555555555,0.02857142857142857,0.05555555555555555,0.02857142857142857,0.06818181818181818,0.03529411764705882,0.0625,0.03225806451612903
2019-04-30,60,0.01,0.2641448321327616,0.2710835446596921,0.22588905692100525,0.5908392071723938,0.22418206930160522,0.5881364345550537,0.0,0.0,0.0,0.0,0.022727272727272728,0.011494252873563218,0.022727272727272728,0.011494252873563218
2019-05-31,60,0.01,0.275945192817996,0.282400845617231,0.21590262651443481,0.5903759002685547,0.2172551155090332,0.589123010635376,0.0,0.0,0.0,0.0,0.05113636363636364,0.026239067055393587,0.056818181818181816,0.029239766081871343
2019-06-28,60,0.01,0.2994475612388059,0.3026983457219296,0.21045918762683868,0.5776076316833496,0.2129393219947815,0.5744897723197937,0.0,0.0,0.0,0.0,0.04519774011299435,0.023121387283236993,0.03954802259887006,0.020172910662824207
2019-07-31,60,0.01,0.3577199211245964,0.3592992885361819,0.19419389963150024,0.5538753867149353,0.1982807219028473,0.5540866255760193,0.027777777777777776,0.014084507042253521,0.0,0.0,0.16292134831460675,0.08868501529051988,0.14606741573033707,0.07878787878787878
2019-08-30,60,0.01,0.34969271899021376,0.3500938485725022,0.20078521966934204,0.5557347536087036,0.20092539489269257,0.5569265484809875,0.08333333333333333,0.043478260869565216,0.05555555555555555,0.02857142857142857,0.11173184357541899,0.05917159763313609,0.09497206703910614,0.04985337243401759
2019-09-30,60,0.01,0.3425512215722743,0.34502599007245954,0.1927257478237152,0.5622629523277283,0.19439798593521118,0.5627090334892273,0.027777777777777776,0.014084507042253521,0.027777777777777776,0.014084507042253521,0.14444444444444443,0.07784431137724551,0.13333333333333333,0.07142857142857142
2019-10-31,60,0.01,0.3971150864160933,0.4008713518410269,0.183434396982193,0.540738582611084,0.18701764941215515,0.5370175838470459,0.13513513513513514,0.07246376811594203,0.10810810810810811,0.05714285714285714,0.2087912087912088,0.1165644171779141,0.18681318681318682,0.10303030303030303
2019-11-29,60,0.01,0.4610328195422619,0.465048667896417,0.16643762588500977,0.5029273629188538,0.16994228959083557,0.5024188756942749,0.02702702702702703,0.0136986301369863,0.02702702702702703,0.0136986301369863,0.2087912087912088,0.1165644171779141,0.21428571428571427,0.12
2019-12-31,60,0.01,0.5299839400798235,0.5353851646503514,0.1592969000339508,0.4750068485736847,0.15655040740966797,0.47212305665016174,0.05405405405405406,0.027777777777777776,0.05405405405405406,0.027777777777777776,0.32786885245901637,0.19607843137254902,0.31693989071038253,0.18831168831168832
2020-01-23,60,0.01,0.4825660012971221,0.48739688021231053,0.16461914777755737,0.503275990486145,0.1624351590871811,0.5022112131118774,0.16216216216216217,0.08823529411764706,0.10810810810810811,0.05714285714285714,0.19021739130434784,0.10510510510510511,0.1956521739130435,0.10843373493975904
2020-02-28,60,0.01,0.5976469739726189,0.5991267814260943,0.1618880182504654,0.42372196912765503,0.15444952249526978,0.42261290550231934,0.2972972972972973,0.1746031746031746,0.21621621621621623,0.12121212121212122,0.4,0.25,0.3945945945945946,0.24579124579124578
2020-03-31,60,0.01,0.5185497657624167,0.5211242076162187,0.15277031064033508,0.4854893386363983,0.1572081446647644,0.48168355226516724,0.23684210526315788,0.13432835820895522,0.23684210526315788,0.13432835820895522,0.4032258064516129,0.25252525252525254,0.3709677419354839,0.22772277227722773
2020-04-30,60,0.01,0.4429408252094225,0.44779987520760034,0.17668268084526062,0.5127670764923096,0.17628206312656403,0.5105101466178894,0.02631578947368421,0.013333333333333334,0.05263157894736842,0.02702702702702703,0.19148936170212766,0.10588235294117647,0.19148936170212766,0.10588235294117647
2020-05-29,60,0.01,0.44256620593396534,0.44881115348997835,0.18331995606422424,0.5155163407325745,0.1801096796989441,0.5131487250328064,0.05263157894736842,0.02702702702702703,0.02631578947368421,0.013333333333333334,0.15508021390374332,0.08405797101449275,0.1497326203208556,0.08092485549132948
2020-06-30,60,0.01,0.4681676649310168,0.47934174314183103,0.18831688165664673,0.4962656497955322,0.18618297576904297,0.4920245110988617,0.0,0.0,0.0,0.0,0.0797872340425532,0.04155124653739612,0.09574468085106383,0.05027932960893855
2020-07-31,60,0.01,0.5751658429704333,0.5810156336803965,0.14382469654083252,0.45683932304382324,0.14422309398651123,0.45418328046798706,0.34210526315789475,0.20634920634920634,0.2894736842105263,0.16923076923076924,0.42857142857142855,0.2727272727272727,0.43915343915343913,0.28135593220338984
2020-08-31,60,0.01,0.5798068081656356,0.5866910687931538,0.15404903888702393,0.45739907026290894,0.1522025763988495,0.4518596827983856,0.13157894736842105,0.07042253521126761,0.15789473684210525,0.08571428571428572,0.4631578947368421,0.3013698630136986,0.4631578947368421,0.3013698630136986
2020-09-30,60,0.01,0.5909605195153611,0.5949783568474606,0.14917561411857605,0.4401988685131073,0.14865219593048096,0.44176915287971497,0.07692307692307693,0.04,0.07692307692307693,0.04,0.3177083333333333,0.18885448916408668,0.3072916666666667,0.18153846153846154
2020-10-30,60,0.01,0.5885875616559171,0.5944442765455704,0.15741463005542755,0.43676236271858215,0.1577380895614624,0.433255672454834,0.10256410256410256,0.05405405405405406,0.10256410256410256,0.05405405405405406,0.29381443298969073,0.17220543806646527,0.28865979381443296,0.1686746987951807
2020-11-30,60,0.01,0.5972215651299306,0.6022732253133898,0.15663111209869385,0.42073169350624084,0.1544715315103531,0.41920730471611023,0.0,0.0,0.0,0.0,0.2131979695431472,0.11931818181818182,0.2233502538071066,0.12571428571428572
2020-12-31,60,0.01,0.5726937491819749,0.5782967571450505,0.16558441519737244,0.446703165769577,0.1657717078924179,0.4398975968360901,0.0,0.0,0.0,0.0,0.13432835820895522,0.072,0.13930348258706468,0.0748663101604278
2021-01-29,60,0.01,0.6596762596520424,0.6657461008420599,0.14578163623809814,0.3905085623264313,0.1459677517414093,0.38563272356987,0.3170731707317073,0.18840579710144928,0.2682926829268293,0.15492957746478872,0.3069306930693069,0.18128654970760233,0.27722772277227725,0.16091954022988506
2021-02-26,60,0.01,0.5973352147098533,0.603935316786819,0.1449938267469406,0.4396786093711853,0.14660075306892395,0.43357226252555847,0.2926829268292683,0.17142857142857143,0.3170731707317073,0.18840579710144928,0.35960591133004927,0.21921921921921922,0.3103448275862069,0.1836734693877551
2021-03-31,60,0.01,0.6310177527550705,0.6368229523370604,0.1378384828567505,0.4216881990432739,0.13710659742355347,0.4196145236492157,0.2926829268292683,0.17142857142857143,0.24390243902439024,0.1388888888888889,0.32195121951219513,0.19186046511627908,0.2975609756097561,0.17478510028653296
2021-04-30,60,0.01,0.547309160799619,0.556104324315779,0.16283850371837616,0.45859524607658386,0.16543763875961304,0.4556334614753723,0.023809523809523808,0.012048192771084338,0.023809523809523808,0.012048192771084338,0.1111111111111111,0.058823529411764705,0.1111111111111111,0.058823529411764705
2021-05-31,60,0.01,0.6671458908928739,0.6760664289670929,0.14254805445671082,0.38593748211860657,0.14038461446762085,0.3779086172580719,0.047619047619047616,0.024390243902439025,0.023809523809523808,0.012048192771084338,0.10096153846153846,0.053164556962025315,0.11057692307692307,0.058524173027989825
2021-06-30,60,0.01,0.7036242776408888,0.7153234859334493,0.12943556904792786,0.3714693784713745,0.1266968548297882,0.3605620265007019,0.11904761904761904,0.06329113924050633,0.047619047619047616,0.024390243902439025,0.3238095238095238,0.19318181818181818,0.3952380952380952,0.24629080118694363
2021-07-30,60,0.01,0.6505127428544337,0.6619659796950446,0.14585289359092712,0.4023143947124481,0.14461936056613922,0.3969689607620239,0.0,0.0,0.0,0.0,0.15492957746478872,0.08396946564885496,0.1784037558685446,0.0979381443298969
2021-08-31,60,0.01,0.599925687240935,0.6098536631094286,0.15664887428283691,0.4345555603504181,0.15386399626731873,0.42775583267211914,0.022727272727272728,0.011494252873563218,0.022727272727272728,0.011494252873563218,0.125,0.06666666666666667,0.14351851851851852,0.0773067331670823
2021-09-30,60,0.01,0.6533264175341011,0.6589550244365491,0.1367546021938324,0.40508025884628296,0.13514910638332367,0.4007338881492615,0.11363636363636363,0.060240963855421686,0.11363636363636363,0.060240963855421686,0.3073394495412844,0.18157181571815717,0.29357798165137616,0.17204301075268819
2021-10-29,60,0.01,0.662066108486574,0.6676958968192664,0.13699409365653992,0.4053887128829956,0.1356298327445984,0.4018188416957855,0.2727272727272727,0.15789473684210525,0.22727272727272727,0.1282051282051282,0.35909090909090907,0.2188365650969529,0.34545454545454546,0.2087912087912088
2021-11-30,60,0.01,0.6912302211539231,0.6970441433822813,0.12240526080131531,0.38311144709587097,0.12184114009141922,0.37969309091567993,0.2,0.1111111111111111,0.2222222222222222,0.125,0.42342342342342343,0.26857142857142857,0.4099099099099099,0.2577903682719547
2021-12-31,60,0.01,0.6502104695723383,0.6577781212693165,0.14562836289405823,0.40194544196128845,0.14451029896736145,0.3949016034603119,0.08888888888888889,0.046511627906976744,0.06666666666666667,0.034482758620689655,0.2544642857142857,0.14578005115089515,0.25892857142857145,0.14871794871794872
2022-01-28,60,0.01,0.6249274168352664,0.6307169976144317,0.15048864483833313,0.41614830493927,0.14915594458580017,0.4129275977611542,0.043478260869565216,0.022222222222222223,0.021739130434782608,0.01098901098901099,0.17699115044247787,0.0970873786407767,0.168141592920354,0.09178743961352658
2022-02-28,60,0.01,0.5435933627752224,0.5497540787950808,0.16703441739082336,0.4623786509037018,0.1680273562669754,0.46028247475624084,0.0,0.0,0.0,0.0,0.10572687224669604,0.05581395348837209,0.11013215859030837,0.05827505827505827
2022-03-31,60,0.01,0.4561202586997854,0.4602411842258416,0.15945827960968018,0.5263870358467102,0.15945827960968018,0.5278068780899048,0.0,0.0,0.0,0.0,0.10480349344978165,0.055299539170506916,0.10043668122270742,0.052873563218390804
2022-04-29,60,0.01,0.28348865911430554,0.28516553071446205,0.20371578633785248,0.595284640789032,0.2055628001689911,0.5981746315956116,0.0,0.0,0.0,0.0,0.008658008658008658,0.004347826086956522,0.004329004329004329,0.0021691973969631237
2022-05-31,60,0.01,0.27192826370151324,0.27240287643023103,0.2143717110157013,0.593257486820221,0.21667033433914185,0.5939469933509827,0.0,0.0,0.0,0.0,0.013100436681222707,0.006593406593406593,0.013100436681222707,0.006593406593406593
2022-06-30,60,0.01,0.3553120776688016,0.35791212190439164,0.20675790309906006,0.5485872626304626,0.20621469616889954,0.5504128932952881,0.0,0.0,0.0,0.0,0.012987012987012988,0.006535947712418301,0.008658008658008658,0.004347826086956522
2022-07-29,60,0.01,0.6361276682972211,0.6413182657862609,0.14430326223373413,0.4055135250091553,0.14085721969604492,0.40346741676330566,0.0,0.0,0.0,0.0,0.09012875536480687,0.04719101123595506,0.07725321888412018,0.04017857142857143
2022-08-31,60,0.01,0.6464700546552634,0.6514792997615376,0.13573111593723297,0.39841577410697937,0.13423246145248413,0.3945621848106384,0.06382978723404255,0.03296703296703297,0.06382978723404255,0.03296703296703297,0.15384615384615385,0.08333333333333333,0.14102564102564102,0.07586206896551724
2022-09-30,60,0.01,0.6100572481407236,0.6138332593362463,0.1370779275894165,0.42601385712623596,0.13314926624298096,0.42399656772613525,0.0625,0.03225806451612903,0.0625,0.03225806451612903,0.25,0.14285714285714285,0.2542372881355932,0.14563106796116504
2022-10-31,60,0.01,0.5639842062815392,0.5672143436853015,0.1458069086074829,0.4593256413936615,0.14390580356121063,0.45961105823516846,0.0,0.0,0.0,0.0,0.2320675105485232,0.13126491646778043,0.2320675105485232,0.13126491646778043
2022-11-30,60,0.01,0.5137052394361047,0.516299004640419,0.16527020931243896,0.480069100856781,0.16301843523979187,0.47779640555381775,0.0,0.0,0.0,0.0,0.03765690376569038,0.019189765458422176,0.029288702928870293,0.014861995753715499
2022-12-30,60,0.01,0.5758003424587679,0.579300794890945,0.14915835857391357,0.4410848021507263,0.14775562286376953,0.43825846910476685,0.0,0.0,0.0,0.0,0.02074688796680498,0.010482180293501049,0.029045643153526972,0.014736842105263158
2023-01-31,60,0.01,0.6207425822130757,0.6248083534029645,0.14158743619918823,0.40461912751197815,0.14127738773822784,0.4008266031742096,0.0,0.0,0.0,0.0,0.05785123966942149,0.029787234042553193,0.049586776859504134,0.025423728813559324
2023-02-28,60,0.01,0.605818272845307,0.609852863511432,0.14382857084274292,0.42101776599884033,0.14424067735671997,0.4168349504470825,0.02040816326530612,0.010309278350515464,0.0,0.0,0.102880658436214,0.05422993492407809,0.09465020576131687,0.04967602591792657
2023-03-31,60,0.01,0.6002599345644385,0.6042773992838648,0.15090090036392212,0.43076369166374207,0.15069615840911865,0.4308147132396698,0.04081632653061224,0.020833333333333332,0.04081632653061224,0.020833333333333332,0.21224489795918366,0.1187214611872146,0.20816326530612245,0.11617312072892938
2023-04-28,60,0.01,0.5795385178654427,0.5845221926200311,0.16104984283447266,0.43586599826812744,0.15895630419254303,0.4345894455909729,0.0,0.0,0.0,0.0,0.11836734693877551,0.06290672451193059,0.11020408163265306,0.058315334773218146
2023-05-31,60,0.01,0.603143957723438,0.6069804353309007,0.14760640263557434,0.4228005111217499,0.1456117033958435,0.42108213901519775,0.0,0.0,0.0,0.0,0.10612244897959183,0.05603448275862069,0.11428571428571428,0.06060606060606061
2023-06-30,60,0.01,0.6578213721120012,0.6601182011768771,0.13604816794395447,0.38926270604133606,0.1359460949897766,0.3862009346485138,0.0,0.0,0.0,0.0,0.2,0.1111111111111111,0.20816326530612245,0.11617312072892938
2023-07-31,60,0.01,0.716217258264591,0.7194536827858,0.11976627260446548,0.34911590814590454,0.11798781156539917,0.3455488383769989,0.08,0.041666666666666664,0.04,0.02040816326530612,0.2682926829268293,0.15492957746478872,0.2967479674796748,0.17422434367541767
2023-08-31,60,0.01,0.6475077103096806,0.651143202665927,0.14096873998641968,0.3985268473625183,0.1396569013595581,0.3943491578102112,0.0,0.0,0.0,0.0,0.1532258064516129,0.08296943231441048,0.1532258064516129,0.08296943231441048
2023-09-28,60,0.01,0.5556066638070611,0.5585672170325282,0.17131851613521576,0.4479091167449951,0.16996797919273376,0.44915956258773804,0.0,0.0,0.0,0.0,0.072,0.03734439834024896,0.068,0.035196687370600416
2023-10-31,60,0.01,0.5467647200491544,0.5484393190235585,0.16281616687774658,0.45986858010292053,0.16351324319839478,0.45787695050239563,0.0,0.0,0.0,0.0,0.06349206349206349,0.03278688524590164,0.06746031746031746,0.03490759753593429
2023-11-30,60,0.01,0.5994062486223578,0.6010289033185318,0.1438838243484497,0.4335547089576721,0.14185169339179993,0.43193885684013367,0.0,0.0,0.0,0.0,0.09881422924901186,0.05197505197505198,0.08695652173913043,0.045454545454545456
2023-12-29,60,0.01,0.6760271830452351,0.6769396604106758,0.13103246688842773,0.37712621688842773,0.13073575496673584,0.3752472400665283,0.0392156862745098,0.02,0.058823529411764705,0.030303030303030304,0.21739130434782608,0.12195121951219512,0.20553359683794467,0.1145374449339207
2024-01-31,60,0.01,0.5718294171918602,0.5707346127466024,0.1636040210723877,0.4493183493614197,0.16083776950836182,0.45010870695114136,0.09803921568627451,0.05154639175257732,0.09803921568627451,0.05154639175257732,0.28346456692913385,0.1651376146788991,0.2795275590551181,0.16247139588100687
2024-02-29,60,0.01,0.3893842566676533,0.38997893451573296,0.14749407768249512,0.5331884622573853,0.15380819141864777,0.5323104858398438,0.0,0.0,0.0,0.0,0.14566929133858267,0.07855626326963906,0.14566929133858267,0.07855626326963906
2024-03-29,60,0.01,0.3648907156851429,0.3665834936012567,0.1710319072008133,0.5496553778648376,0.1735919713973999,0.5499408841133118,0.0,0.0,0.0,0.0,0.08661417322834646,0.04526748971193416,0.09448818897637795,0.049586776859504134
2024-04-30,60,0.01,0.22906153132714588,0.2313293811761663,0.2074248492717743,0.5914359092712402,0.20290708541870117,0.5936946868896484,0.0,0.0,0.0,0.0,0.10196078431372549,0.05371900826446281,0.10980392156862745,0.058091286307053944
2024-05-31,60,0.01,0.35960554010988766,0.3636492482462426,0.19793103635311127,0.5504631400108337,0.19704437255859375,0.5480985045433044,0.0784313725490196,0.04081632653061224,0.058823529411764705,0.030303030303030304,0.1220472440944882,0.0649895178197065,0.1062992125984252,0.056133056133056136
2024-06-28,60,0.01,0.3785154089437373,0.3815716597525446,0.19767442345619202,0.543821394443512,0.19841349124908447,0.5419490933418274,0.058823529411764705,0.030303030303030304,0.0784313725490196,0.04081632653061224,0.20078740157480315,0.11159737417943107,0.18110236220472442,0.09956709956709957
2024-07-31,60,0.01,0.5137487338504327,0.5156484110474489,0.16732439398765564,0.4840465784072876,0.16421663761138916,0.4830603301525116,0.23529411764705882,0.13333333333333333,0.2549019607843137,0.14606741573033707,0.2874015748031496,0.167816091954023,0.2755905511811024,0.1598173515981735
2024-08-30,60,0.01,0.5483008428722894,0.5503892440179855,0.14522495865821838,0.4724052846431732,0.1483820080757141,0.47085630893707275,0.11764705882352941,0.0625,0.1568627450980392,0.0851063829787234,0.31496062992125984,0.18691588785046728,0.30708661417322836,0.1813953488372093
2024-09-30,60,0.01,0.4363464720583913,0.4334242618579642,0.17969214916229248,0.5240378379821777,0.17949476838111877,0.5256167054176331,0.0196078431372549,0.009900990099009901,0.0196078431372549,0.009900990099009901,0.047244094488188976,0.024193548387096774,0.047244094488188976,0.024193548387096774
2024-10-31,60,0.01,0.3414002555362523,0.3409483517116978,0.19369813799858093,0.5665645599365234,0.1939944624900818,0.5663769245147705,0.0,0.0,0.0,0.0,0.031496062992125984,0.016,0.031496062992125984,0.016
2024-11-29,60,0.01,0.3009925130543359,0.30107992567396114,0.2074594348669052,0.5914127826690674,0.20953701436519623,0.5910366177558899,0.0,0.0,0.0,0.0,0.015810276679841896,0.00796812749003984,0.015810276679841896,0.00796812749003984
2024-12-31,60,0.01,0.4318572564101236,0.4349828251649785,0.1773204207420349,0.5197902321815491,0.17415398359298706,0.5226597785949707,0.0,0.0,0.0,0.0,0.05533596837944664,0.028455284552845527,0.05533596837944664,0.028455284552845527
2025-01-27,60,0.01,0.5025975322782826,0.5058872951639761,0.15605850517749786,0.4903143048286438,0.15605850517749786,0.48653873801231384,0.0,0.0,0.0,0.0,0.04743083003952569,0.024291497975708502,0.04743083003952569,0.024291497975708502
2025-02-28,60,0.01,0.4908681193869264,0.4940314052333463,0.15342141687870026,0.5064089894294739,0.15361857414245605,0.5073949694633484,0.0,0.0,0.0,0.0,0.16141732283464566,0.08779443254817987,0.15748031496062992,0.08547008547008547
2025-03-31,60,0.01,0.5053138959173993,0.5110318451581918,0.15543606877326965,0.4997040033340454,0.15588003396987915,0.4956391751766205,0.0196078431372549,0.009900990099009901,0.0196078431372549,0.009900990099009901,0.15354330708661418,0.08315565031982942,0.15354330708661418,0.08315565031982942
2025-04-30,60,0.01,0.39900333616819,0.40370048667124114,0.1864907443523407,0.547459602355957,0.1866876482963562,0.5437770485877991,0.058823529411764705,0.030303030303030304,0.058823529411764705,0.030303030303030304,0.1062992125984252,0.056133056133056136,0.1062992125984252,0.056133056133056136
2025-05-30,60,0.01,0.38774323987354276,0.3910675284904154,0.19729569554328918,0.5405645370483398,0.19384130835533142,0.5376036167144775,0.0,0.0,0.0,0.0,0.051181102362204724,0.026262626262626262,0.047244094488188976,0.024193548387096774
2025-06-30,60,0.01,0.40432963252761006,0.4071837743353993,0.1980723738670349,0.5336349606513977,0.1949252486228943,0.5299370288848877,0.0,0.0,0.0,0.0,0.0196078431372549,0.009900990099009901,0.0196078431372549,0.009900990099009901
