security_id,EXPLICIT_SUSPENSION,OPEN_BUT_RETURN_MISSING,RETURN_OBSERVED,NO_RAW_RECORD,OTHER,expected_trade_days,diagnostic_raw_coverage,suspension_adjusted_coverage,missing_day_count,suspension_share_of_missing,analysis_date,next_analysis_date,window,future_return_coverage,future_valid_return_days
600664.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600673.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600683.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600686.XSHG,7,0,16,0,0,23,0.6956521739130435,1.0,7,1.0,2015-06-30,2015-07-31,60,0.6956521739130435,16
600687.XSHG,12,2,9,0,0,23,0.391304347826087,0.9130434782608695,14,0.8571428571428571,2015-06-30,2015-07-31,60,0.391304347826087,9
600695.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600699.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600702.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600704.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600706.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600710.XSHG,11,0,12,0,0,23,0.5217391304347826,1.0,11,1.0,2015-06-30,2015-07-31,60,0.5217391304347826,12
600728.XSHG,10,2,11,0,0,23,0.4782608695652174,0.9130434782608695,12,0.8333333333333334,2015-06-30,2015-07-31,60,0.4782608695652174,11
600729.XSHG,6,0,17,0,0,23,0.7391304347826086,1.0,6,1.0,2015-06-30,2015-07-31,60,0.7391304347826086,17
600733.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600735.XSHG,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
600739.XSHG,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
600749.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600754.XSHG,18,0,5,0,0,23,0.21739130434782608,1.0,18,1.0,2015-06-30,2015-07-31,60,0.21739130434782608,5
600758.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600759.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600767.XSHG,8,1,14,0,0,23,0.6086956521739131,0.9565217391304348,9,0.8888888888888888,2015-06-30,2015-07-31,60,0.6086956521739131,14
600771.XSHG,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
600794.XSHG,5,0,18,0,0,23,0.782608695652174,1.0,5,1.0,2015-06-30,2015-07-31,60,0.782608695652174,18
600804.XSHG,14,2,7,0,0,23,0.30434782608695654,0.9130434782608695,16,0.875,2015-06-30,2015-07-31,60,0.30434782608695654,7
600807.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600818.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600848.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
600860.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600867.XSHG,20,0,3,0,0,23,0.13043478260869565,1.0,20,1.0,2015-06-30,2015-07-31,60,0.13043478260869565,3
600886.XSHG,23,0,0,0,0,23,0.0,1.0,23,1.0,2015-06-30,2015-07-31,60,0.0,0
600975.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
600983.XSHG,14,0,9,0,0,23,0.391304347826087,1.0,14,1.0,2015-06-30,2015-07-31,60,0.391304347826087,9
600986.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
600988.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
601021.XSHG,14,1,8,0,0,23,0.34782608695652173,0.9565217391304348,15,0.9333333333333333,2015-06-30,2015-07-31,60,0.34782608695652173,8
601100.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
601111.XSHG,20,1,2,0,0,23,0.08695652173913043,0.9565217391304348,21,0.9523809523809523,2015-06-30,2015-07-31,60,0.08695652173913043,2
601199.XSHG,19,0,4,0,0,23,0.17391304347826086,1.0,19,1.0,2015-06-30,2015-07-31,60,0.17391304347826086,4
601388.XSHG,11,1,11,0,0,23,0.4782608695652174,0.9565217391304348,12,0.9166666666666666,2015-06-30,2015-07-31,60,0.4782608695652174,11
601908.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
601929.XSHG,7,2,14,0,0,23,0.6086956521739131,0.9130434782608695,9,0.7777777777777778,2015-06-30,2015-07-31,60,0.6086956521739131,14
603077.XSHG,6,1,16,0,0,23,0.6956521739130435,0.9565217391304348,7,0.8571428571428571,2015-06-30,2015-07-31,60,0.6956521739130435,16
603128.XSHG,9,0,14,0,0,23,0.6086956521739131,1.0,9,1.0,2015-06-30,2015-07-31,60,0.6086956521739131,14
603456.XSHG,7,1,15,0,0,23,0.6521739130434783,0.9565217391304348,8,0.875,2015-06-30,2015-07-31,60,0.6521739130434783,15
603555.XSHG,5,1,17,0,0,23,0.7391304347826086,0.9565217391304348,6,0.8333333333333334,2015-06-30,2015-07-31,60,0.7391304347826086,17
603678.XSHG,4,1,18,0,0,23,0.782608695652174,0.9565217391304348,5,0.8,2015-06-30,2015-07-31,60,0.782608695652174,18
603766.XSHG,11,2,10,0,0,23,0.43478260869565216,0.9130434782608695,13,0.8461538461538461,2015-06-30,2015-07-31,60,0.43478260869565216,10
