analysis_date,window,factor_name,n,nonmissing_count,missing_share,mean,std,p01,p05,median,p95,p99
2019-09-30,252,delta_residual_degree_percentile_1m,3482,3451,0.008902929350947731,-0.0004813429019466513,0.06530038273937523,-0.17847737669944763,-0.10353647544980049,-0.0008538737893104553,0.10192626714706421,0.1969718039035797
2019-10-31,252,delta_residual_degree_percentile_1m,3517,3481,0.010235996588001138,0.0011555536135633045,0.07421867129604326,-0.24985651969909667,-0.12456193566322327,0.002492845058441162,0.11173182725906372,0.18955655694007842
2019-11-29,252,delta_residual_degree_percentile_1m,3534,3515,0.005376344086021506,0.0007175795068887525,0.07494820733944778,-0.2370807546377182,-0.12823598086833954,0.0037087202072143555,0.11215215921401978,0.20794692635536194
2019-12-31,252,delta_residual_degree_percentile_1m,3552,3533,0.005349099099099099,0.00012924169178892895,0.07197215565250738,-0.22757005393505098,-0.1158569574356079,0.0024988949298858643,0.10866972804069519,0.17042129755020102
2020-01-23,252,delta_residual_degree_percentile_1m,3560,3550,0.0028089887640449437,2.5553463656507747e-05,0.08602151538933124,-0.2126614971458912,-0.11621780693531036,-0.0007651746273040771,0.12571367621421806,0.3480769139528268
2020-02-28,252,delta_residual_degree_percentile_1m,3566,3559,0.001962983735277622,-0.00015370005934835988,0.13789916520916198,-0.2605443298816681,-0.1800822913646698,-0.015978455543518066,0.24518750905990597,0.5352982744574549
2020-03-31,252,delta_residual_degree_percentile_1m,3579,3566,0.0036322995250069852,0.0003666941810919539,0.10813057971890251,-0.31475630402565,-0.1652391515672207,-0.0004887282848358154,0.17439566552639008,0.3171282798051832
2020-04-30,252,delta_residual_degree_percentile_1m,3591,3576,0.004177109440267335,9.197724505975609e-05,0.08406265959766145,-0.2593586891889572,-0.14463715255260468,0.004063636064529419,0.1297789216041565,0.21460342407226562
2020-05-29,252,delta_residual_degree_percentile_1m,3599,3591,0.0022228396776882466,0.0003189050595853628,0.07526113230466151,-0.24452131539583208,-0.1263599693775177,0.002499818801879883,0.10965284705162048,0.19427729249000528
2020-06-30,252,delta_residual_degree_percentile_1m,3626,3592,0.009376723662437948,-0.0010194776067406536,0.0721777677037133,-0.22000067804008722,-0.12379266172647475,0.0017463639378547668,0.11011055111885071,0.20506011545658145
2020-07-31,252,delta_residual_degree_percentile_1m,3635,3619,0.004401650618982118,-6.896902815549207e-05,0.08521855032776747,-0.22150373965501785,-0.1335124507546425,-0.0009577274322509766,0.1363944560289383,0.25413861870765686
2020-08-31,252,delta_residual_degree_percentile_1m,3641,3630,0.0030211480362537764,-6.036617415995637e-05,0.07172587900870589,-0.20061827071011068,-0.11375074088573456,-0.0039813220500946045,0.11814814805984497,0.21738651394844055
2020-09-30,252,delta_residual_degree_percentile_1m,3661,3641,0.005462988254575253,0.00023965414770027335,0.10940683266917148,-0.206637442111969,-0.12711209058761597,-0.00976291298866272,0.1745399534702301,0.505815841257572
2020-10-30,252,delta_residual_degree_percentile_1m,3688,3661,0.007321041214750542,-0.00028336977566307734,0.050270092814302475,-0.14394289255142212,-0.07732709124684334,-0.0016647092998027802,0.07439277321100235,0.15070979297161102
2020-11-30,252,delta_residual_degree_percentile_1m,3715,3688,0.007267833109017497,0.00010619514850079366,0.0564837762446931,-0.1545645247399807,-0.08997349441051483,0.001117020845413208,0.08820849657058716,0.1782237584888936
2020-12-31,252,delta_residual_degree_percentile_1m,3737,3714,0.006154669521006155,-0.0006541709185416941,0.0619664211249904,-0.17342849016189574,-0.09531143307685852,-0.00239509716629982,0.09830517470836637,0.19236346684396266
2021-01-29,252,delta_residual_degree_percentile_1m,3758,3736,0.005854177754124534,3.233932983728496e-05,0.06613447533349993,-0.1777876488864422,-0.10452423617243767,-0.004114314913749695,0.11333975195884705,0.20197933912277222
2021-02-26,252,delta_residual_degree_percentile_1m,3766,3757,0.002389803505045141,0.00024615656827433425,0.09123548057288296,-0.31626503229141234,-0.14372559785842895,0.004225552082061768,0.12339796423912047,0.2240889883041382
2021-03-31,252,delta_residual_degree_percentile_1m,3781,3761,0.005289605924358635,-2.9709868626339706e-05,0.10014159033246932,-0.31430248618125917,-0.17134606838226318,0.001211792230606079,0.1477493941783905,0.2500256180763245
2021-04-30,252,delta_residual_degree_percentile_1m,3805,3781,0.006307490144546649,4.351309716654215e-05,0.06884290326870991,-0.21546238660812378,-0.12097054719924927,-0.00011354684829711914,0.10576054453849792,0.1611124575138089
2021-05-31,252,delta_residual_degree_percentile_1m,3829,3805,0.006267955079655263,0.0007201782791200982,0.06713101729173972,-0.19526514053344726,-0.1102856993675232,0.0025873836129903793,0.10600864887237549,0.17883766889572147
2021-06-30,252,delta_residual_degree_percentile_1m,3874,3828,0.011874032008260196,0.00022378972806464667,0.06460787950434416,-0.181021586060524,-0.10425454564392567,-0.0008332803845405579,0.10276904702186584,0.17902653574943544
2021-07-30,252,delta_residual_degree_percentile_1m,3936,3874,0.015752032520325202,-0.00012929606980802353,0.07923713514628876,-0.21892539881169795,-0.1296139806509018,-0.00035455822944641113,0.12779438495635986,0.20693564414978027
2021-08-31,252,delta_residual_degree_percentile_1m,3994,3936,0.014521782674011016,0.00108009566386359,0.0774793848449279,-0.21001907289028168,-0.12204701453447342,-0.00013123080134391785,0.1251605898141861,0.21306706704199316
2021-09-30,252,delta_residual_degree_percentile_1m,4036,3992,0.010901883052527254,0.0009528520504919764,0.10626734753112384,-0.3686869540810585,-0.17280874848365782,0.0048986077308654785,0.16254951432347298,0.2859720176458359
2021-10-29,252,delta_residual_degree_percentile_1m,4053,4035,0.0044411547002220575,-8.963283331420785e-05,0.05589895608256906,-0.14366209506988525,-0.08927024900913239,0.0004524439573287964,0.0904394686222075,0.16371194273233414
2021-11-30,252,delta_residual_degree_percentile_1m,4094,4053,0.010014655593551539,0.0011851404187614876,0.06403861244264236,-0.19397583603858948,-0.09795910716056823,0.0002955198287963867,0.0992509126663208,0.1667119562625885
2021-12-31,252,delta_residual_degree_percentile_1m,4137,4093,0.010635726371766982,0.000980314447558395,0.07200540501587482,-0.16978786528110504,-0.0991353690624237,-0.001397937536239624,0.1191795825958251,0.2534785258769987
2022-01-28,252,delta_residual_degree_percentile_1m,4174,4137,0.008864398658361285,0.0005416427665800469,0.07312420987029551,-0.1944326114654541,-0.11362587213516234,0.0037928223609924316,0.12096932232379885,0.21554452180862427
2022-02-28,252,delta_residual_degree_percentile_1m,4196,4174,0.005243088655862726,0.0006809387441722754,0.06473382402910403,-0.19513313561677934,-0.10295046120882034,0.003772944211959839,0.0997480735182762,0.1775947061181066
2022-03-31,252,delta_residual_degree_percentile_1m,4253,4196,0.013402304255819422,0.0017665967627564308,0.07003975331116706,-0.1912797138094902,-0.11189117282629013,0.0005693845450878143,0.11363964900374413,0.20817473530769348
2022-04-29,252,delta_residual_degree_percentile_1m,4296,4250,0.010707635009310988,0.001123484319623779,0.06951566041182938,-0.16921880841255188,-0.10369341373443604,-0.001068994402885437,0.11009648442268372,0.23057567805051885
2022-05-31,252,delta_residual_degree_percentile_1m,4332,4290,0.009695290858725761,0.000984712409632745,0.0565685776951742,-0.1714839243888855,-0.09165259003639221,-0.0007605478167533875,0.08825837075710295,0.14945169299840885
2022-06-30,252,delta_residual_degree_percentile_1m,4338,4293,0.01037344398340249,-0.0007604465102041459,0.05915604767230465,-0.17361120283603668,-0.09948220103979111,0.001997530460357666,0.0939996182918547,0.17155241370201063
2022-07-29,252,delta_residual_degree_percentile_1m,4389,4337,0.011847801321485532,0.0011888058975953947,0.05907395339021011,-0.1823084545135498,-0.09023794531822205,-0.0012595169246196747,0.09136875867843622,0.16520282447338136
2022-08-31,252,delta_residual_degree_percentile_1m,4429,4389,0.009031384059607135,0.0010241589698440584,0.07100351741969953,-0.21056886613368989,-0.11376246064901352,0.002700336277484894,0.11593130975961685,0.19139976739883413
2022-09-30,252,delta_residual_degree_percentile_1m,4470,4429,0.009172259507829978,0.0010895749857259352,0.06416302862910332,-0.19633454084396362,-0.10801949501037597,0.0037607550621032715,0.101308715343475,0.17019497871399022
2022-10-31,252,delta_residual_degree_percentile_1m,4497,4469,0.00622637313764732,0.0005229714666871476,0.0657853056157259,-0.22268816471099853,-0.11577405929565429,0.0036303848028182983,0.09481906890869134,0.1690665513277049
2022-11-30,252,delta_residual_degree_percentile_1m,4532,4497,0.007722859664607238,0.00011817525433571518,0.06163670730682952,-0.18424285173416138,-0.09805771112442016,0.0054867565631866455,0.10089516937732694,0.17273397445678704
2022-12-30,252,delta_residual_degree_percentile_1m,4568,4532,0.00788091068301226,0.0005013251978006388,0.059687358688848446,-0.1649516522884369,-0.08917083144187926,0.003258615732192993,0.09588459134101868,0.18148439064621913
2023-01-31,252,delta_residual_degree_percentile_1m,4590,4568,0.004793028322440087,0.0006343746482804026,0.050028836864326534,-0.1390247729420662,-0.08578023165464399,0.000706009566783905,0.08728387951850891,0.14266931295394897
2023-02-28,252,delta_residual_degree_percentile_1m,4613,4587,0.0056362453934532845,0.000725386165210773,0.05912073110253806,-0.163562171459198,-0.0959012322127819,-0.004368126392364502,0.08826330900192259,0.17074943333864212
2023-03-31,252,delta_residual_degree_percentile_1m,4648,4609,0.008390705679862307,0.00032564713406469693,0.06287765912083126,-0.17656454205513,-0.09541232585906982,-0.0014642328023910522,0.0990641117095947,0.18476915955543524
2023-04-28,252,delta_residual_degree_percentile_1m,4669,4648,0.004497751124437781,0.00045717779383473673,0.07336201887244018,-0.2176535502076149,-0.11008509546518325,0.0048077292740345,0.1271553337574004,0.22055315792560545
2023-05-31,252,delta_residual_degree_percentile_1m,4688,4666,0.00469283276450512,0.0003429308527281394,0.07601785930381129,-0.26141026616096497,-0.12378986179828644,0.0071365609765052795,0.10889191552996635,0.19495651870965958
2023-06-30,252,delta_residual_degree_percentile_1m,4690,4663,0.005756929637526652,-0.0007862088801956422,0.059584110841063125,-0.19212037324905396,-0.09260408580303192,0.0018925070762634277,0.10050657391548157,0.16293729245662716
2023-07-31,252,delta_residual_degree_percentile_1m,4724,4681,0.009102455546147333,0.0006185472902898171,0.06278261863177165,-0.18332670927047728,-0.10161466896533966,-0.003000602126121521,0.10126298666000366,0.18434062600135803
2023-08-31,252,delta_residual_degree_percentile_1m,4766,4724,0.008812421317666807,0.0012124382577691412,0.06944716372921896,-0.18861284852027893,-0.10220191329717636,-0.0012716203927993774,0.11623275279998779,0.22242227077484103
2023-09-28,252,delta_residual_degree_percentile_1m,4801,4766,0.007290147885857113,0.00035742697185995795,0.061225148734860034,-0.18419542107731104,-0.09481765236705542,-0.003455381840467453,0.09967236965894699,0.16734236478805542
2023-10-31,252,delta_residual_degree_percentile_1m,4825,4800,0.0051813471502590676,0.0005338812968693674,0.06161187630308742,-0.1870415210723877,-0.09367796778678894,-0.0033771395683288574,0.09793428480625165,0.18149005293846157
2023-11-30,252,delta_residual_degree_percentile_1m,4844,4825,0.003922378199834847,0.0004685245701377256,0.07194744257234038,-0.22526849091053008,-0.11617167294025421,-0.002148151397705078,0.1110675036907196,0.2049192357063298
2023-12-29,252,delta_residual_degree_percentile_1m,4861,4844,0.003497222793663855,0.0006033149482505465,0.0694740569504009,-0.19804114058613778,-0.10714559406042098,-0.002482175827026367,0.10821817815303802,0.19475207183510065
2024-01-31,252,delta_residual_degree_percentile_1m,4876,4858,0.0036915504511894994,0.000238848308744672,0.07908431149628795,-0.22351895187050105,-0.11676703542470931,0.0007979013025760651,0.12724865376949274,0.2638941989839081
2024-02-29,252,delta_residual_degree_percentile_1m,4892,4875,0.003475061324611611,0.000823437709838916,0.16998699716012275,-0.30273453176021575,-0.21824508309364318,-0.02421709895133972,0.3546681255102158,0.5767491567134865
2024-03-29,252,delta_residual_degree_percentile_1m,4919,4888,0.006302093921528766,0.0008681296521825212,0.06312707450358565,-0.20236340373754502,-0.09270188808441163,-0.002934664487838745,0.09374824613332744,0.16686032533645648
2024-04-30,252,delta_residual_degree_percentile_1m,4942,4918,0.004856333468231485,0.0012364884358976565,0.07702100427046149,-0.22025578647851943,-0.11387358903884888,-0.005116991698741913,0.12332981824874878,0.21442974358797073
2024-05-31,252,delta_residual_degree_percentile_1m,4964,4939,0.005036261079774376,0.0009691793487414244,0.07149086397187446,-0.21811220049858093,-0.11581366956233978,-0.0013335160911083221,0.11389728784561128,0.20863760650157917
2024-06-28,252,delta_residual_degree_percentile_1m,4980,4945,0.007028112449799197,0.0009687177264352901,0.06604709940754576,-0.2065230429172516,-0.09684109687805174,0.0030536316335201263,0.10340443253517151,0.1941039359569585
2024-07-31,252,delta_residual_degree_percentile_1m,4999,4967,0.00640128025605121,0.0008334781309296866,0.06801573581366323,-0.197586078196764,-0.10395368039608002,-0.001100141555070877,0.1123526513576507,0.1948589923977852
2024-08-30,252,delta_residual_degree_percentile_1m,5006,4990,0.0031961646024770275,6.557521009015177e-05,0.05723057247199254,-0.19491226151585578,-0.09259583055973053,-0.001879185438156128,0.08021551370620732,0.14484299212694143
2024-09-30,252,delta_residual_degree_percentile_1m,5015,5005,0.0019940179461615153,0.00046844339885792653,0.07185066246471505,-0.21500333786010742,-0.11011463403701781,0.005066812038421631,0.10210523381829262,0.2090070748329164
2024-10-31,252,delta_residual_degree_percentile_1m,5023,5014,0.0017917579135974518,0.00042020521781622387,0.077849728149758,-0.21704569831490517,-0.11091351509094238,0.0006013587117195129,0.13305996358394623,0.24995432421565056
2024-11-29,252,delta_residual_degree_percentile_1m,5034,5023,0.0021851410409217324,0.000269123055849231,0.07089731249482649,-0.22140804678201675,-0.10463958382606506,-0.003012660890817642,0.10203848183155029,0.20675012469291687
2024-12-31,252,delta_residual_degree_percentile_1m,5042,5029,0.002578341927806426,0.0005501314010978528,0.06489791626791275,-0.2190489077568054,-0.09984850883483887,0.0027945637702941895,0.09243156760931015,0.17104216337203995
2025-01-27,252,delta_residual_degree_percentile_1m,5049,5041,0.0015844721727074668,0.000367919210343814,0.053476387718726474,-0.178351491689682,-0.091017946600914,-0.00040593743324279785,0.08973686769604683,0.14867637157440244
2025-02-28,252,delta_residual_degree_percentile_1m,5052,5046,0.0011876484560570072,0.0002600918101309974,0.07626632315342902,-0.2272736132144928,-0.12406133115291595,0.0006553828716278076,0.1161547303199768,0.20191039144992828
2025-03-31,252,delta_residual_degree_percentile_1m,5057,5051,0.0011864741941862765,6.904922111556922e-05,0.0942300634808273,-0.29958494007587433,-0.16110948473215103,0.003910064697265625,0.1409861147403717,0.23699471354484558
2025-04-30,252,delta_residual_degree_percentile_1m,5054,5052,0.0003957261574990107,-0.0002741979870883275,0.08595057282137437,-0.23380164355039595,-0.13010526299476624,-0.003641979768872261,0.14758199453353882,0.2641568443179127
2025-05-30,252,delta_residual_degree_percentile_1m,5056,5052,0.0007911392405063291,0.00017893638075436284,0.05655748973405426,-0.18511635832488538,-0.09115939512848853,0.0009899735450744629,0.08637657463550566,0.14679590135812756
2025-06-30,252,delta_residual_degree_percentile_1m,5049,5044,0.0009902951079421667,-0.0004298958918530255,0.06628399888826265,-0.2194831818342209,-0.10828311741352081,-0.0003222823143005371,0.09477166831493378,0.18261484801769257
2025-07-31,252,delta_residual_degree_percentile_1m,5055,5047,0.001582591493570722,7.282141083085657e-05,0.06590563260147386,-0.20345816016197205,-0.11060149669647215,0.001955866813659668,0.09735135734081268,0.19111867487430556
2025-08-29,252,delta_residual_degree_percentile_1m,5062,5055,0.001382852627419992,0.00014475352037790148,0.06428993751861735,-0.19506621569395066,-0.10735223293304443,0.002505257725715637,0.09192167408764362,0.16990518867969515
2025-09-30,252,delta_residual_degree_percentile_1m,5070,5061,0.0017751479289940828,0.00029083144606467036,0.06134390678206871,-0.19269230961799622,-0.09546098113059998,0.004044294357299805,0.08860975503921509,0.17037710547447205
2025-10-31,252,delta_residual_degree_percentile_1m,5075,5069,0.0011822660098522167,0.00012206598090382341,0.08863074837657475,-0.3259685277938843,-0.1503888726234436,0.007120609283447266,0.11890530586242669,0.19799671694636345
2025-11-28,252,delta_residual_degree_percentile_1m,5082,5073,0.0017709563164108619,1.294875035395454e-05,0.07608253257055858,-0.2437353265285492,-0.12680808901786803,-0.00030177831649780273,0.11564521491527557,0.19989607572555487
2025-12-31,252,delta_residual_degree_percentile_1m,5093,5079,0.0027488709994109564,0.0003784955733168381,0.07449616175724301,-0.24243085622787475,-0.12222641706466675,0.00025117211043834686,0.11271791160106652,0.19903306841850282
2026-01-30,252,delta_residual_degree_percentile_1m,5096,5093,0.0005886970172684458,3.1863524120073524e-05,0.08306343578206714,-0.20761978149414062,-0.12658576667308807,-0.0015691518783569336,0.14298996329307556,0.25136223316192624
2026-02-27,252,delta_residual_degree_percentile_1m,5104,5096,0.001567398119122257,0.000420876417902636,0.05317764080341014,-0.14397442042827607,-0.07969477772712708,0.00037726759910583496,0.08904793858528137,0.16126257777214054
2026-03-31,252,delta_residual_degree_percentile_1m,5111,5099,0.002347877127763647,-3.0322518008997637e-05,0.06960514877721526,-0.19694293409585953,-0.10776055157184601,0.0028966087847948074,0.10983506813645343,0.21410591840743984
2026-04-30,252,delta_residual_degree_percentile_1m,5116,5110,0.0011727912431587178,0.00029626910277658715,0.08264118742219202,-0.2723804067075252,-0.1490052491426468,0.006661802530288696,0.1139812678098679,0.20104447185993193
2026-05-29,252,delta_residual_degree_percentile_1m,5123,5115,0.0015615850087839158,0.0003629610248325158,0.0721708757887756,-0.20372569262981416,-0.11289464235305786,0.002393905073404312,0.11286579966545125,0.20691130906343444
2026-06-30,252,delta_residual_degree_percentile_1m,5115,5108,0.0013685239491691105,-0.0008576058577702395,0.08939437829235858,-0.24892354175448417,-0.13398132845759392,-0.003249824047088623,0.15085794031620026,0.26495878696441666
2026-07-31,252,delta_residual_degree_percentile_1m,5122,5115,0.0013666536509176104,0.00039402355065793236,0.08653190007250834,-0.2175139957666397,-0.12822100520133972,-0.0007551908493041992,0.15076711773872375,0.24961603820323802
2026-08-31,252,delta_residual_degree_percentile_1m,5124,5122,0.00039032006245121,9.942694637329492e-05,0.058317585901694606,-0.1787722036242485,-0.10009198635816574,0.00699508935213089,0.0950290873646736,0.17766891479492178
2026-09-03,252,delta_residual_degree_percentile_1m,5125,5124,0.0001951219512195122,5.786238379258834e-05,0.02064797901440109,-0.07494489580392837,-0.02573758363723755,0.0019345209002494812,0.024945437908172607,0.06004560232162447
2016-01-29,252,delta_residual_strength_percentile_1m,1487,0,1.0,,,,,,,
2016-02-29,252,delta_residual_strength_percentile_1m,1505,1468,0.02458471760797342,0.00040452771030914555,0.061246510027352194,-0.219732725918293,-0.05462355315685272,-0.004998356103897095,0.06770919710397715,0.24184218615293496
2016-03-31,252,delta_residual_strength_percentile_1m,1540,1461,0.0512987012987013,-0.0007255979897142028,0.0784587863259083,-0.2664406567811966,-0.11475387215614319,0.0005360990762710571,0.11304742097854614,0.2717698574066165
2016-04-29,252,delta_residual_strength_percentile_1m,1599,1497,0.06378986866791744,-0.004849536992664248,0.08791377488173831,-0.3195024585723877,-0.19506086707115175,0.0035754889249801636,0.1100056767463685,0.30605204761028226
2016-05-31,252,delta_residual_strength_percentile_1m,1665,1551,0.06846846846846846,-0.00586246911899879,0.0909098389311326,-0.27832090854644775,-0.12722310423851013,-0.02003447711467743,0.17125681042671204,0.2979835271835327
2016-06-30,252,delta_residual_strength_percentile_1m,1720,1632,0.05116279069767442,-0.0004969570676193518,0.10975476127016319,-0.35517788082361224,-0.20936394929885863,0.0005159229040145874,0.199367661774158,0.31283568471670153
2016-07-29,252,delta_residual_strength_percentile_1m,1797,1696,0.0562047857540345,0.006167288676326005,0.12112019466809701,-0.3431839108467102,-0.22203632444143295,-0.015858322381973267,0.21907859295606613,0.35960079729557026
2016-08-31,252,delta_residual_strength_percentile_1m,1857,1770,0.046849757673667204,0.004143575625231037,0.11828157495136511,-0.34496094346046446,-0.19230038523674012,-0.010194242000579834,0.20743851959705342,0.3312730658054351
2016-09-30,252,delta_residual_strength_percentile_1m,1939,1840,0.05105724600309438,0.0066285265609622,0.13854227986351297,-0.4800093686580658,-0.2543808497488499,0.005480587482452393,0.21744705736637113,0.3350069537758827
2016-10-31,252,delta_residual_strength_percentile_1m,1977,1910,0.03388973191704603,0.003956385651184002,0.08072340193214078,-0.24560437962412834,-0.13405026197433473,-0.0020621567964553833,0.140750129520893,0.23247952401638047
2016-11-30,252,delta_residual_strength_percentile_1m,2042,1946,0.04701273261508325,0.0003254788890404422,0.12195932869629111,-0.4116104207932949,-0.22616594284772873,0.004251018166542053,0.17794382944703102,0.27753702104091643
2016-12-30,252,delta_residual_strength_percentile_1m,2092,2004,0.04206500956022945,-0.0013210151656837521,0.12569093417407484,-0.4033908058702946,-0.20339648127555848,0.00011986494064331055,0.19653919041156762,0.3182509481906891
2017-01-26,252,delta_residual_strength_percentile_1m,2109,2062,0.022285443338074917,0.0002609501122185377,0.13120586444558352,-0.4932237174361944,-0.22406115531921383,0.006500750780105591,0.18933193832635875,0.30259606376290277
2017-02-28,252,delta_residual_strength_percentile_1m,2136,2082,0.025280898876404494,-0.0003415193376520525,0.08753760547820896,-0.28910395570099356,-0.16467649452388283,0.002326507121324539,0.13127688840031615,0.2086090274900198
2017-03-31,252,delta_residual_strength_percentile_1m,2163,2101,0.028663892741562644,-0.0012970695720683218,0.11810308910392202,-0.40864938497543335,-0.20319586992263794,0.004712164402008057,0.18321669101715088,0.272957269102335
2017-04-28,252,delta_residual_strength_percentile_1m,2189,2139,0.02284148012791229,0.0007747282431247135,0.12209312551019436,-0.35118783921003344,-0.17724751979112624,-0.0016955137252807617,0.1787377804517745,0.3833022239804244
2017-05-31,252,delta_residual_strength_percentile_1m,2210,2149,0.02760180995475113,-0.0015480862986755792,0.10396210957990576,-0.3648050713539124,-0.18900312781333922,0.005224823951721191,0.14884635806083674,0.2416049826145172
2017-06-30,252,delta_residual_strength_percentile_1m,2231,2171,0.02689376961004034,0.0011252052721643382,0.09064265167304911,-0.3021390691399574,-0.15911448746919632,0.001852571964263916,0.13884982839226723,0.2218112416565419
2017-07-31,252,delta_residual_strength_percentile_1m,2271,2203,0.029942756494936152,-0.001999653623867619,0.10991909109915737,-0.34117121160030367,-0.18926594406366348,0.0020981524139642715,0.16550034433603303,0.29697390764951714
2017-08-31,252,delta_residual_strength_percentile_1m,2284,2229,0.024080560420315235,-0.0016949117574765577,0.09839440700352688,-0.301819794178009,-0.16148741245269777,0.0004125833511352539,0.1543735787272453,0.2913288700580594
2017-09-29,252,delta_residual_strength_percentile_1m,2344,2267,0.03284982935153584,-0.0013717089388987857,0.08678031067450281,-0.2648011596500874,-0.13953753113746642,-0.0018977522850036621,0.13752869665622672,0.24145152837038075
2017-10-31,252,delta_residual_strength_percentile_1m,2379,2328,0.021437578814627996,-0.0015807007503442954,0.07132890678250416,-0.19969413593411445,-0.1133725505322218,-0.001138538122177124,0.11569014005362989,0.2018914413452149
2017-11-30,252,delta_residual_strength_percentile_1m,2433,2349,0.0345252774352651,-0.003546667410946491,0.09585540621682287,-0.27422984898090363,-0.14948389530181885,-0.0029776692390441895,0.16028286814689635,0.27189255475997925
2017-12-29,252,delta_residual_strength_percentile_1m,2485,2398,0.03501006036217304,-0.006035611816403068,0.08256657189637077,-0.24898402035236358,-0.1441537633538246,5.225092172622681e-05,0.11880552917718888,0.20398283690214294
2018-01-31,252,delta_residual_strength_percentile_1m,2527,2449,0.030866640284922833,-0.006606546056062507,0.08482414342998407,-0.24679105281829833,-0.14332800805568693,-0.0032672882080078125,0.13060657382011412,0.24311870694160462
2018-02-28,252,delta_residual_strength_percentile_1m,2537,2497,0.015766653527788728,-0.004385977886500815,0.08406866153601904,-0.2300031353533268,-0.12423558235168457,-0.0055512189865112305,0.13556643724441522,0.26296188116073577
2018-03-30,252,delta_residual_strength_percentile_1m,2566,2470,0.037412314886983634,-0.0062421073677086155,0.08706422050481016,-0.22452915795147418,-0.1375114956870675,-0.0033290982246398926,0.14209249708801494,0.2617055946961044
2018-04-27,252,delta_residual_strength_percentile_1m,2593,2537,0.021596606247589665,-0.0020924807152834565,0.10305236669295574,-0.3436024212837219,-0.18724178075790404,0.005326561629772186,0.14273918122053136,0.24279260158538798
2018-05-31,252,delta_residual_strength_percentile_1m,2630,2560,0.026615969581749048,0.00029861940274713563,0.09204312205554464,-0.2892414724826813,-0.14795159101486205,0.0018422901630401611,0.14195264074951405,0.2441320089623318
2018-06-29,252,delta_residual_strength_percentile_1m,2647,2595,0.019644880997355497,-0.0003892468234707165,0.0892863462622091,-0.2298024368286133,-0.13278003521263598,-0.0007360577583312988,0.1394175928086042,0.29796483390033246
2018-07-31,252,delta_residual_strength_percentile_1m,2695,2614,0.030055658627087197,-0.00026939475129329255,0.07782839256768576,-0.2004754787683487,-0.12677170466631651,-0.0014843568205833435,0.12771532833576202,0.22046044260263437
2018-08-31,252,delta_residual_strength_percentile_1m,2774,2693,0.029199711607786588,-0.00016284084332794936,0.0798974701031207,-0.22392864838242532,-0.1266975462436676,0.0017049312591552734,0.1252574384212494,0.2254699164628978
2018-09-28,252,delta_residual_strength_percentile_1m,2834,2772,0.021877205363443897,-0.0009349625763277728,0.05867494412510134,-0.17168126352131366,-0.08810458024963735,0.0011020898818969727,0.08503920109942548,0.14246541358530518
2018-10-31,252,delta_residual_strength_percentile_1m,2899,2830,0.023801310796826493,0.00040903138819515914,0.08140630156144736,-0.2149453866481781,-0.12639442831277847,-0.002099752426147461,0.13129370659589754,0.2526242580264807
2018-11-30,252,delta_residual_strength_percentile_1m,2953,2894,0.019979681679647816,0.0011222204032567097,0.08115255927580847,-0.19882705822587013,-0.11942557841539383,-0.00043964385986328125,0.1330382287502289,0.27673774279654045
2018-12-28,252,delta_residual_strength_percentile_1m,3008,2953,0.018284574468085107,0.0009776388654214748,0.06309919528790991,-0.1790963503718376,-0.10273986905813218,0.0009763836860656738,0.10303483605384828,0.17055497229099276
2019-01-31,252,delta_residual_strength_percentile_1m,3066,3008,0.018917155903457272,0.0012243931625097832,0.07110273382997633,-0.20115179613232612,-0.109145125746727,0.0010049305856227875,0.11088208109140398,0.1990073364973068
2019-02-28,252,delta_residual_strength_percentile_1m,3099,3066,0.010648596321393998,0.0013720416685655003,0.07317415408229354,-0.20796473920345307,-0.11270904541015625,0.0007839798927307129,0.1115160807967186,0.222250352799892
2019-03-29,252,delta_residual_strength_percentile_1m,3161,3098,0.019930401771591267,0.0016240520797203325,0.10067747375466723,-0.23344634383916854,-0.14149124473333358,-0.0037457868456840515,0.17146705538034357,0.36074912346899446
2019-04-30,252,delta_residual_strength_percentile_1m,3237,3160,0.023787457522397283,0.0026959756347999164,0.10001163675785237,-0.23661192506551743,-0.14774219170212746,-0.001407599076628685,0.17383505553007111,0.3329573268443345
2019-05-31,252,delta_residual_strength_percentile_1m,3300,3236,0.019393939393939394,0.0014098196702563791,0.07723218506206345,-0.19819957707077265,-0.1149376928806305,-0.00164756178855896,0.12643734365701675,0.25465615838766104
2019-06-28,252,delta_residual_strength_percentile_1m,3356,3296,0.017878426698450536,0.00172756985282001,0.06863680610806387,-0.21162806153297423,-0.11539503931999207,0.0017825961112976074,0.10874146968126297,0.19244679957628252
2019-07-31,252,delta_residual_strength_percentile_1m,3401,3356,0.01323140252866804,0.0011358662964654053,0.06890723681049252,-0.20687617240473627,-0.11491556465625763,0.002156555652618408,0.11197923868894577,0.18513173200190064
2019-08-30,252,delta_residual_strength_percentile_1m,3451,3401,0.014488554042306577,0.0007609365107061687,0.07099128836226094,-0.21803446114063263,-0.11644009500741959,0.0025046467781066895,0.10804714262485504,0.1881186068058014
2019-09-30,252,delta_residual_strength_percentile_1m,3482,3451,0.008902929350947731,-0.00048725149518413774,0.06084317436405622,-0.1703130602836609,-0.09676652401685715,4.246830940246582e-06,0.0949135571718216,0.18217797577381134
