analysis_date,window,is_first_date,expected_node_count,actual_node_count,expected_edge_count,expected_common_node_count,dynamic_comparable_count,dynamic_comparable_share,current_common_edge_count,previous_common_edge_count,mean_neighbor_jaccard,median_neighbor_jaccard,mean_neighbor_retention,mean_abs_delta_residual_degree_percentile,mean_abs_delta_cross_industry_degree_percentile,mean_new_neighbor_count,mean_lost_neighbor_count,node_count_ok,key_unique,first_date_policy_ok,neighbor_identity_ok,neighbor_jaccard_valid,neighbor_retention_valid,common_degree_handshake_ok,delta_identity_ok,max_delta_identity_error,qa_pass,qa_errors
2020-11-30,252,False,3715,3715,68939,3688,3688,0.9927321668909825,68062,67933,0.667881145282463,0.7333333333333333,0.79500367020618,0.03619002382050788,0.04649339577892907,4.579718004338395,4.509761388286334,True,True,True,True,True,True,True,True,0.0,True,
2020-12-31,252,False,3737,3737,69764,3714,3714,0.9938453304789938,68805,68938,0.6598952154829548,0.725925925925926,0.8156261616254435,0.0401333435491233,0.05256109515544446,4.935379644588045,5.007000538502962,True,True,True,True,True,True,True,True,0.0,True,
2021-01-29,252,False,3758,3758,70558,3736,3736,0.9941458222458754,70032,69721,0.6155151048826951,0.6744186046511628,0.7711623384660925,0.04396737885324392,0.0581917564710659,5.730728051391863,5.56423982869379,True,True,True,True,True,True,True,True,0.0,True,
2021-02-26,252,False,3766,3766,70860,3757,3757,0.9976101964949549,70747,70546,0.5714977288331314,0.6125,0.7656555497820379,0.06027652899441422,0.07234736657979687,7.672611125898323,7.5656108597285066,True,True,True,True,True,True,True,True,0.0,True,
2021-03-31,252,False,3781,3781,71418,3761,3761,0.9947103940756413,70996,70840,0.5080685617536773,0.5384615384615384,0.6880585410933752,0.06914222181413884,0.07977698251959735,9.096516883807498,9.013560223344856,True,True,True,True,True,True,True,True,0.0,True,
2021-04-30,252,False,3805,3805,72333,3781,3781,0.9936925098554533,71769,71418,0.5910313096153702,0.6470588235294118,0.7470439580396775,0.048089560942024316,0.05906072301848569,6.373446178259719,6.1877810103147315,True,True,True,True,True,True,True,True,0.0,True,
2021-05-31,252,False,3829,3829,73235,3805,3805,0.9937320449203447,72813,72333,0.6120686750977165,0.6666666666666666,0.7453567946861056,0.045591594378675646,0.057254234797403436,6.109855453350854,5.857555847568988,True,True,True,True,True,True,True,True,0.0,True,
2021-06-30,252,False,3874,3874,74931,3828,3828,0.9881259679917398,74027,73201,0.6027823807104031,0.6666666666666666,0.7468406598279813,0.043678504412910095,0.05387194104644531,6.087774294670846,5.656217345872518,True,True,True,True,True,True,True,True,0.0,True,
2021-07-30,252,False,3936,3936,77297,3874,3874,0.9842479674796748,75781,74931,0.5259166138032092,0.5714285714285714,0.7183394053442298,0.055357948994715,0.07389774994040148,8.802271553949407,8.363448631905008,True,True,True,True,True,True,True,True,0.0,True,
2021-08-31,252,False,3994,3994,79656,3936,3936,0.985478217325989,78362,77297,0.5336944489626032,0.5882352941176471,0.6856088364223552,0.05461616687310057,0.06876784164691209,8.520833333333334,7.979674796747967,True,True,True,True,True,True,True,True,0.0,True,
2021-09-30,252,False,4036,4036,81368,3992,3992,0.9890981169474727,80291,79636,0.5207727849290222,0.5531015037593985,0.6725329638238733,0.06972642384986495,0.08522008228446334,9.81813627254509,9.48997995991984,True,True,True,True,True,True,True,True,0.0,True,
2021-10-29,252,False,4053,4053,82089,4035,4035,0.9955588452997779,81541,81365,0.6665403232171149,0.7222222222222222,0.7976570342311876,0.03793261320395984,0.048779215158720954,5.52912019826518,5.4418835192069395,True,True,True,True,True,True,True,True,0.0,True,
2021-11-30,252,False,4094,4094,83727,4053,4053,0.9899853444064485,83039,82089,0.62208282227216,0.6748493975903614,0.7663595952879101,0.04264377923248037,0.05524184037209414,6.197384653343202,5.728596101653096,True,True,True,True,True,True,True,True,0.0,True,
2021-12-31,252,False,4137,4137,85499,4093,4093,0.989364273628233,84649,83727,0.6140689195662457,0.6754485972043224,0.7436783263056805,0.04664632182767637,0.0579706028307148,6.71096994869289,6.260444661617395,True,True,True,True,True,True,True,True,0.0,True,
2022-01-28,252,False,4174,4174,87030,4137,4137,0.9911356013416387,86253,85499,0.5731266780850032,0.625,0.7106144487751038,0.05024298721983406,0.06468499105560563,8.04641044234953,7.6818950930626055,True,True,True,True,True,True,True,True,0.0,True,
2022-02-28,252,False,4196,4196,87965,4174,4174,0.9947569113441372,87658,87030,0.6164265043292335,0.673469387755102,0.7385286108763585,0.04295761206298424,0.057360881215910396,6.905126976521323,6.6042165788212746,True,True,True,True,True,True,True,True,0.0,True,
2022-03-31,252,False,4253,4253,90361,4196,4196,0.9865976957441805,89327,87965,0.6004274738763812,0.6530612244897959,0.75303637454714,0.04719782795835183,0.06008743110966627,8.165395614871306,7.516205910390848,True,True,True,True,True,True,True,True,0.0,True,
2022-04-29,252,False,4296,4296,92203,4250,4250,0.9892923649906891,91321,90353,0.6016577556004125,0.6666666666666666,0.7460267141844286,0.04500314028035192,0.05673521678472397,7.903529411764706,7.448,True,True,True,True,True,True,True,True,0.0,True,
2022-05-31,252,False,4332,4332,93701,4290,4290,0.9903047091412742,93005,92181,0.6453875302482843,0.7123287671232876,0.7931072044678525,0.03812382287825599,0.04947383407888445,6.317482517482517,5.933333333333334,True,True,True,True,True,True,True,True,0.0,True,
2022-06-30,252,False,4338,4338,94028,4293,4293,0.9896265560165975,93025,93283,0.6490759944316826,0.7209302325581395,0.7675002490722338,0.03944138452174668,0.054348000399922936,5.784300023293734,5.904495690659212,True,True,True,True,True,True,True,True,0.0,True,
2022-07-29,252,False,4389,4389,96247,4337,4337,0.9881521986785144,95104,93963,0.6503977026901164,0.7142857142857143,0.7882760878654897,0.03826774908446595,0.05277949992092203,6.116209361309661,5.590039197602029,True,True,True,True,True,True,True,True,0.0,True,
2022-08-31,252,False,4429,4429,98015,4389,4389,0.9909686159403929,97049,96247,0.5911611583450792,0.6557377049180327,0.7360967747598341,0.048265424056038495,0.060681820421312566,7.381180223285487,7.015721120984279,True,True,True,True,True,True,True,True,0.0,True,
2022-09-30,252,False,4470,4470,99833,4429,4429,0.99082774049217,99190,98015,0.6252834174289096,0.6827332559039876,0.7570635319588778,0.04310741845655452,0.0555742894947644,7.30322871980131,6.77263490629939,True,True,True,True,True,True,True,True,0.0,True,
2022-10-31,252,False,4497,4497,101051,4469,4469,0.9937736268623527,100400,99833,0.6403043992632698,0.7,0.7751371412716959,0.04190582835212813,0.0514125153164118,6.986350413962855,6.732602371895279,True,True,True,True,True,True,True,True,0.0,True,
2022-11-30,252,False,4532,4532,102633,4497,4497,0.9922771403353927,101472,101051,0.6316851832445242,0.6923076923076923,0.7576616042718791,0.0414391957258208,0.05406177730101324,6.657327106960196,6.470091171892372,True,True,True,True,True,True,True,True,0.0,True,
2022-12-30,252,False,4568,4568,104280,4532,4532,0.9921190893169878,103394,102633,0.6418013907217667,0.7124446902654867,0.7702690396102845,0.03955101726177195,0.05422483039211672,6.29126213592233,5.955428067078553,True,True,True,True,True,True,True,True,0.0,True,
2023-01-31,252,False,4590,4590,105288,4568,4568,0.9952069716775599,104966,104280,0.7070499095008115,0.7750790457027881,0.8276206261245432,0.03127306359518326,0.04240724305200024,5.130910683012259,4.830560420315236,True,True,True,True,True,True,True,True,0.0,True,
2023-02-28,252,False,4613,4613,106330,4587,4587,0.9943637546065467,105978,105234,0.6563939891581082,0.726027397260274,0.8241620885052345,0.03883151868238464,0.05198939182317863,6.507521255722694,6.1831262262916935,True,True,True,True,True,True,True,True,0.0,True,
2023-03-31,252,False,4648,4648,107958,4609,4609,0.9916092943201377,106992,106325,0.6442660592810514,0.7009345794392523,0.7980059203810035,0.04091658637276775,0.05504607533150066,7.467997396398351,7.178563679756997,True,True,True,True,True,True,True,True,0.0,True,
2023-04-28,252,False,4669,4669,108946,4648,4648,0.9955022488755623,108543,107958,0.5952855781094119,0.6521739130434783,0.741676108165461,0.0488597222126174,0.06146387396850394,9.102839931153184,8.851118760757315,True,True,True,True,True,True,True,True,0.0,True,
2023-05-31,252,False,4688,4688,109809,4666,4666,0.9953071672354948,109269,108940,0.572294811122263,0.6363636363636364,0.7108495046637685,0.049160640701121444,0.06589671125927912,9.30390055722246,9.162880411487356,True,True,True,True,True,True,True,True,0.0,True,
2023-06-30,252,False,4690,4690,109936,4663,4663,0.9942430703624734,109333,109428,0.6413644737328308,0.7142857142857143,0.7737637292867434,0.038013949405474645,0.05103556841285518,6.760454642933734,6.801200943598542,True,True,True,True,True,True,True,True,0.0,True,
2023-07-31,252,False,4724,4724,111524,4681,4681,0.9908975444538527,110216,109581,0.6159952944097475,0.6875,0.7682824215393689,0.040527633617535995,0.05572781091354033,7.315530869472335,7.04422132023072,True,True,True,True,True,True,True,True,0.0,True,
2023-08-31,252,False,4766,4766,113525,4724,4724,0.9911875786823332,112787,111524,0.6056936334525375,0.6739130434782609,0.763137622702192,0.04465457146307556,0.05634722100457971,7.762489415749365,7.227773073666384,True,True,True,True,True,True,True,True,0.0,True,
2023-09-28,252,False,4801,4801,115207,4766,4766,0.9927098521141429,114227,113525,0.6481369319340876,0.71875,0.8018492969964577,0.03970933292863052,0.05188731451990196,6.955937893411666,6.661351237935375,True,True,True,True,True,True,True,True,0.0,True,
2023-10-31,252,False,4825,4825,116361,4800,4800,0.9948186528497409,115739,115203,0.6582192900255489,0.729085333825471,0.8142925025578556,0.03938818681286648,0.0515902737187021,6.5441666666666665,6.320833333333334,True,True,True,True,True,True,True,True,0.0,True,
2023-11-30,252,False,4844,4844,117286,4825,4825,0.9960776218001651,116818,116361,0.6129331241604185,0.6779982023626091,0.7719170189550647,0.0466487463528937,0.059161530472090884,7.89761658031088,7.708186528497409,True,True,True,True,True,True,True,True,0.0,True,
2023-12-29,252,False,4861,4861,118116,4844,4844,0.9965027772063362,117845,117286,0.6245613677622427,0.6818181818181818,0.8060885951303169,0.047874333394628286,0.06240731285924578,8.619735755573906,8.388934764657307,True,True,True,True,True,True,True,True,0.0,True,
2024-01-31,252,False,4876,4876,118843,4858,4858,0.9963084495488105,118400,118110,0.6195863878604686,0.6813346228239845,0.7586265633846423,0.050625951862527836,0.06387276992149364,8.573898723754631,8.45450802799506,True,True,True,True,True,True,True,True,0.0,True,
2024-02-29,252,False,4892,4892,119619,4875,4875,0.9965249386753884,119511,118842,0.38420930603035086,0.3924050632911392,0.5316129993521637,0.12111472930434422,0.14030760681106294,19.564307692307693,19.289846153846153,True,True,True,True,True,True,True,True,0.0,True,
2024-03-29,252,False,4919,4919,120942,4888,4888,0.9936979060784712,120607,119610,0.6487554937925247,0.7142857142857143,0.8032324978689437,0.0400107738161048,0.046368220685419584,7.490998363338789,7.083060556464812,True,True,True,True,True,True,True,True,0.0,True,
2024-04-30,252,False,4942,4942,122075,4918,4918,0.9951436665317686,121925,120930,0.5786548080572819,0.6224318658280923,0.7469076225833438,0.049741380137852315,0.059283320627120606,10.397315982106548,9.992679951199674,True,True,True,True,True,True,True,True,0.0,True,
2024-05-31,252,False,4964,4964,123150,4939,4939,0.9949637389202256,122920,122071,0.5886858832856724,0.6410256410256411,0.7462072876670715,0.04698741631659691,0.05496971446728402,9.670378619153675,9.326584328811501,True,True,True,True,True,True,True,True,0.0,True,
2024-06-28,252,False,4980,4980,123959,4945,4945,0.9929718875502008,123696,122885,0.6538557166249025,0.7157894736842105,0.7865964408182351,0.04105158033502958,0.047993956059689306,7.3573306370070775,7.029322548028311,True,True,True,True,True,True,True,True,0.0,True,
2024-07-31,252,False,4999,4999,124907,4967,4967,0.9935987197439488,124608,123850,0.6347371419459091,0.687665343915344,0.7841796778399726,0.0438987605216723,0.051317047578606015,8.067646466680088,7.7624320515401655,True,True,True,True,True,True,True,True,0.0,True,
2024-08-30,252,False,5006,5006,125267,4990,4990,0.9968038353975229,125082,124888,0.6802880912283042,0.7464788732394366,0.8159167187031757,0.03470298489761018,0.042078662642649214,6.927454909819639,6.849699398797595,True,True,True,True,True,True,True,True,0.0,True,
2024-09-30,252,False,5015,5015,125722,5005,5005,0.9980059820538385,125672,125260,0.6353012180560492,0.6842105263157895,0.7433742960271494,0.0469638381826949,0.056898038199829984,9.18001998001998,9.015384615384615,True,True,True,True,True,True,True,True,0.0,True,
2024-10-31,252,False,5023,5023,126123,5014,5014,0.9982082420864026,126093,125722,0.582929835617205,0.6339869281045751,0.7396852386412414,0.04938324258819157,0.05708207064856537,10.652971679297966,10.504986039090547,True,True,True,True,True,True,True,True,0.0,True,
2024-11-29,252,False,5034,5034,126670,5023,5023,0.9978148589590783,126495,126123,0.5956410078966405,0.6666666666666666,0.75112748671381,0.04478401302914564,0.05369767334678798,9.082619948238104,8.934501294047383,True,True,True,True,True,True,True,True,0.0,True,
2024-12-31,252,False,5042,5042,127075,5029,5029,0.9974216580721936,127053,126665,0.6481105331279745,0.7191011235955056,0.7734101707715116,0.03930427614050562,0.045843807419968664,6.929011731954663,6.774706701133426,True,True,True,True,True,True,True,True,0.0,True,
2025-01-27,252,False,5049,5049,127430,5041,5041,0.9984155278272925,127327,127067,0.7095413472068474,0.7777777777777778,0.8246304322076302,0.03169676801457667,0.03635810838837279,5.58381273556834,5.480658599484229,True,True,True,True,True,True,True,True,0.0,True,
2025-02-28,252,False,5052,5052,127577,5046,5046,0.998812351543943,127543,127372,0.5852259996677185,0.6346153846153846,0.8156935040215098,0.05239628944317122,0.06534387463380271,9.069758224336107,9.00198176773682,True,True,True,True,True,True,True,True,0.0,True,
2025-03-31,252,False,5057,5057,127834,5051,5051,0.9988135258058137,127582,127563,0.5349264035750522,0.5714285714285714,0.7763253670318374,0.06542503732138401,0.08030154754920973,11.245693921995644,11.238170659275392,True,True,True,True,True,True,True,True,0.0,True,
2025-04-30,252,False,5054,5054,127682,5052,5052,0.999604273842501,127531,127771,0.5630377096465169,0.6086956521739131,0.7468537509593625,0.057901471157529506,0.07137369231320895,10.187648456057007,10.282660332541568,True,True,True,True,True,True,True,True,0.0,True,
2025-05-30,252,False,5056,5056,127759,5052,5052,0.9992088607594937,127718,127617,0.6699693694824459,0.7272727272727273,0.7849676626633897,0.03657246878192195,0.048300793576920804,7.10965954077593,7.069675376088678,True,True,True,True,True,True,True,True,0.0,True,
2025-06-30,252,False,5049,5049,127427,5044,5044,0.9990097048920579,127393,127696,0.6663382391590197,0.7272727272727273,0.803740680018527,0.04226552056625757,0.05289351666393324,6.753766851704996,6.87390959555908,True,True,True,True,True,True,True,True,0.0,True,
2025-07-31,252,False,5055,5055,127725,5047,5047,0.9984174085064292,127353,127411,0.6459996992760225,0.7052631578947368,0.7756423349167095,0.04310016865060191,0.052525497205446345,7.8462452942341985,7.869229245096097,True,True,True,True,True,True,True,True,0.0,True,
2025-08-29,252,False,5062,5062,128077,5055,5055,0.99861714737258,127839,127725,0.6575431021057143,0.7209302325581395,0.7911336290853291,0.040953948654595514,0.050496931792984784,7.013649851632048,6.968545994065282,True,True,True,True,True,True,True,True,0.0,True,
2025-09-30,252,False,5070,5070,128482,5061,5061,0.9982248520710059,128326,127991,0.6500009442797358,0.7096774193548387,0.772793158881413,0.03966952437625834,0.05075129100799047,7.606006718039913,7.473621813870777,True,True,True,True,True,True,True,True,0.0,True,
2025-10-31,252,False,5075,5075,128735,5069,5069,0.9988177339901478,128661,128480,0.5588592174378273,0.6,0.8161619585249064,0.059018689497473395,0.07191778338209052,12.133359637009272,12.061945156835668,True,True,True,True,True,True,True,True,0.0,True,
2025-11-28,252,False,5082,5082,129083,5073,5073,0.9982290436835891,128829,128733,0.5819043150288098,0.6338028169014085,0.7472013685780374,0.0511963208423178,0.062191955864227835,10.104474669820618,10.06662724226296,True,True,True,True,True,True,True,True,0.0,True,
2025-12-31,252,False,5093,5093,129628,5079,5079,0.9972511290005891,129436,129083,0.5906995065091816,0.6439517065242628,0.7514743088311342,0.049291386456617715,0.05976624055545137,9.914156329986218,9.775152589092341,True,True,True,True,True,True,True,True,0.0,True,
2026-01-30,252,False,5096,5096,129805,5093,5093,0.9994113029827315,129706,129628,0.5694479406412458,0.6171428571428571,0.7193055704792614,0.05689825459103465,0.06850102392752619,10.979776163361477,10.949145886510898,True,True,True,True,True,True,True,True,0.0,True,
2026-02-27,252,False,5104,5104,130191,5096,5096,0.9984326018808778,130114,129805,0.692835811770773,0.75,0.8030152622721272,0.03586724595886069,0.04330655712544024,7.295918367346939,7.174646781789639,True,True,True,True,True,True,True,True,0.0,True,
2026-03-31,252,False,5111,5111,130563,5099,5099,0.9976521228722364,130328,130173,0.5999333618667129,0.6556466302367941,0.7444866496046048,0.04572674715725271,0.05457864648505159,10.324377328888017,10.263581094332222,True,True,True,True,True,True,True,True,0.0,True,
2026-04-30,252,False,5116,5116,130823,5110,5110,0.9988272087568413,130778,130560,0.5463251415099298,0.5977667192620464,0.7106615118578771,0.05643986379053378,0.06465456920909064,11.819569471624266,11.734246575342466,True,True,True,True,True,True,True,True,0.0,True,
2026-05-29,252,False,5123,5123,131148,5115,5115,0.9984384149912161,131102,130822,0.5947327943292473,0.6666666666666666,0.7273217775300498,0.04769866434185386,0.05682453984384037,9.637145650048875,9.527663734115347,True,True,True,True,True,True,True,True,0.0,True,
2026-06-30,252,False,5115,5115,130766,5108,5108,0.9986314760508309,130557,131101,0.525743088423146,0.5915650406504065,0.6431398877419987,0.06236166027998121,0.07422184484683869,11.61041503523884,11.823414252153485,True,True,True,True,True,True,True,True,0.0,True,
2026-07-31,252,False,5122,5122,131131,5115,5115,0.9986333463490824,131063,130766,0.532867659672331,0.6,0.6429278121553477,0.06159213853240712,0.07485455292103785,10.87820136852395,10.762072336265884,True,True,True,True,True,True,True,True,0.0,True,
2026-08-31,252,False,5124,5124,131236,5122,5122,0.9996096799375488,131226,131131,0.673690061712461,0.7407407407407407,0.7846446479642236,0.036061165684871214,0.04161127308668366,8.000780944943381,7.963686060132761,True,True,True,True,True,True,True,True,0.0,True,
2026-09-03,252,False,5125,5125,131284,5124,5124,0.9998048780487805,131283,131236,0.896239985559025,0.9429280397022333,0.9386357894852341,0.01020498370212284,0.012313861942676925,2.002341920374707,1.9839968774395005,True,True,True,True,True,True,True,True,0.0,True,
