factor_order,factor_name,target_name,target_role,window,year,month_count,mean_q5_minus_q1,median_q5_minus_q1,positive_spread_share,mean_portfolio_return_spearman,mean_q5_minus_q1_bps
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2025,12,0.006537014536134425,0.006014011971320369,0.6666666666666666,0.3916666666666666,65.37014536134424
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2026,7,0.0006133130898169131,-0.0003599823300616256,0.42857142857142855,-0.08571428571428572,6.1331308981691315
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2015,5,0.011045213924420542,0.0097134560177412,1.0,0.31999999999999995,110.45213924420541
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2016,12,-0.001598792474720127,-0.003970433935743396,0.25,-0.20833333333333334,-15.987924747201271
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2017,12,0.001194922951624297,0.0042631698584415685,0.6666666666666666,0.19166666666666665,11.94922951624297
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2018,12,0.0001362681155557989,0.002680308346589784,0.5833333333333334,0.041666666666666664,1.362681155557989
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2019,12,-0.005406145536740498,-0.005705367599011088,0.3333333333333333,-0.27499999999999997,-54.061455367404974
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2020,12,0.011156050971757923,0.010843675347421628,0.8333333333333334,0.4833333333333332,111.56050971757924
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2021,12,-0.003319766394113622,-0.0021184910999200307,0.3333333333333333,-0.17499999999999996,-33.19766394113622
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2022,12,0.00669085489889729,0.0066788845268160695,0.6666666666666666,0.26666666666666666,66.90854898897291
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2023,12,-0.00220049520505771,-0.0005727212233992446,0.5,0.05833333333333332,-22.004952050577103
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2024,12,0.0003051047518092995,0.005880294016741824,0.6666666666666666,0.19166666666666662,3.051047518092995
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2025,12,0.00603473708536862,0.005154281571346668,0.75,0.26666666666666666,60.3473708536862
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2026,7,-0.011451411178228515,-0.01074594253267367,0.2857142857142857,-0.3428571428571428,-114.51411178228516
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2016,7,0.002268091584738114,0.0038548206863010283,0.7142857142857143,0.04285714285714285,22.68091584738114
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2017,12,0.0007993181105981151,0.0029431679996914824,0.6666666666666666,0.06666666666666665,7.993181105981151
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2018,12,-0.004969471206195281,-0.003229226739166053,0.4166666666666667,-0.1333333333333333,-49.694712061952806
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2019,12,-0.001281129186904304,0.001749386869250039,0.5833333333333334,-0.075,-12.81129186904304
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2020,12,0.00823444344359931,0.00654732350422365,0.6666666666666666,0.29166666666666663,82.3444344359931
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2021,12,-0.004492846010768796,-0.00922641170693543,0.3333333333333333,-0.27499999999999997,-44.928460107687954
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2022,12,0.002116079244034823,0.004528514711064975,0.75,0.19999999999999998,21.16079244034823
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2023,12,0.0029130846162829516,0.0071583446816935415,0.6666666666666666,0.27499999999999997,29.130846162829517
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2024,12,-0.002056897527297834,-6.630188239926949e-05,0.5,0.09999999999999998,-20.568975272978342
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2025,12,-0.0016176838585784472,-0.0011454500316171162,0.4166666666666667,-0.0583333333333333,-16.176838585784473
5,delta_residual_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2026,7,-0.007227841624808177,-0.010383047097345069,0.2857142857142857,-0.2857142857142857,-72.27841624808177
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2015,8,0.0013785477536469694,0.0007623268196655323,0.5,-0.04999999999999999,13.785477536469694
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2016,12,-0.002143208960529964,-0.004304581638359901,0.3333333333333333,-0.3083333333333333,-21.432089605299637
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2017,12,-0.002154603842254565,-0.0008047905456101826,0.5,-0.19166666666666665,-21.54603842254565
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2018,12,-0.0020611736144523518,-0.003404917644533587,0.4166666666666667,-0.18333333333333332,-20.61173614452352
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2019,12,-0.0009924748309578636,0.0004367078603982953,0.5,-0.033333333333333305,-9.924748309578636
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2020,12,0.011690893024048571,0.010181081137656315,0.75,0.4333333333333333,116.90893024048572
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2021,12,0.0045089159882198806,0.005539779321421857,0.6666666666666666,0.22499999999999998,45.08915988219881
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2022,12,0.002613558991784035,0.0041604293993294855,0.75,0.27499999999999997,26.13558991784035
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2023,12,0.003804937547362767,0.004665868598272428,0.6666666666666666,0.13333333333333333,38.04937547362767
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2024,12,-0.004090231738717181,-0.004457844822739391,0.4166666666666667,-0.15833333333333333,-40.902317387171806
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2025,12,0.008238510289637938,0.007977643267888787,0.8333333333333334,0.5333333333333332,82.38510289637938
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,60,2026,7,0.0032098260482565436,0.008151156039377319,0.5714285714285714,0.04285714285714284,32.098260482565436
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2015,4,0.013476334912882396,0.01108970414122715,1.0,0.4499999999999999,134.76334912882396
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2016,12,-0.0011202941921575392,-0.002741721232012294,0.3333333333333333,-0.16666666666666666,-11.202941921575393
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2017,12,0.0014315034423174236,0.0032597082134217924,0.6666666666666666,0.10000000000000002,14.315034423174236
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2018,12,-0.0004679646098415839,0.0011625063379421057,0.5,0.008333333333333323,-4.679646098415839
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2019,12,-0.004387684537957985,-0.0036430651573147346,0.4166666666666667,-0.17499999999999996,-43.87684537957985
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2020,12,0.007922533792615807,0.010432681506186536,0.75,0.4166666666666666,79.22533792615808
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2021,12,0.002442211374235948,0.002304069386701296,0.5833333333333334,0.024999999999999977,24.42211374235948
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2022,12,0.005019569129564662,0.005554018719187572,0.8333333333333334,0.3833333333333333,50.19569129564662
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2023,12,-0.0007958661470022829,0.001554183940050308,0.6666666666666666,0.16666666666666666,-7.958661470022829
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2024,12,-0.0011700123178836803,-0.0013840367988978658,0.5,0.08333333333333333,-11.700123178836803
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2025,12,0.005028695853156391,0.004201235742488815,0.6666666666666666,0.00833333333333336,50.286958531563904
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,120,2026,7,-0.006502360875380412,-0.006989761478496305,0.2857142857142857,-0.3571428571428571,-65.02360875380411
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2016,6,0.0016108245402246875,0.0012732123268570546,0.5,0.016666666666666653,16.108245402246876
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2017,12,0.00030700764273353955,0.002617475102072826,0.6666666666666666,0.09166666666666666,3.0700764273353953
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2018,12,-0.0054958963739533,-0.0026054313796085014,0.3333333333333333,-0.19166666666666662,-54.958963739533
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2019,12,-0.0020933980741477142,-0.001966388074808798,0.4166666666666667,-0.10833333333333334,-20.933980741477143
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2020,12,0.006121496799645472,0.002455485361030049,0.6666666666666666,0.3166666666666666,61.21496799645472
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2021,12,0.00034415223785662016,-0.0013167446998354174,0.5,-0.06666666666666667,3.4415223785662015
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2022,12,0.001954502356135545,0.0051261153446192,0.5833333333333334,0.18333333333333332,19.54502356135545
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2023,12,0.002926968808249294,0.009249889300997238,0.6666666666666666,0.16666666666666666,29.26968808249294
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2024,12,-0.004392181698576923,0.003109048213135265,0.5833333333333334,0.07499999999999998,-43.92181698576923
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2025,12,-0.0021133319649490356,-0.0030542699850703023,0.4166666666666667,-0.05000000000000001,-21.133319649490357
6,delta_cross_industry_degree_percentile_1m,future_excess_return,PRIMARY_ALPHA,252,2026,7,-0.001583652322689254,-0.002850666170659449,0.42857142857142855,-0.2714285714285714,-15.83652322689254
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2015,8,0.0013782820379164649,0.0007626566412508931,0.5,-0.04999999999999999,13.782820379164649
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2016,12,-0.0021425000017194587,-0.004303242720222236,0.3333333333333333,-0.3083333333333333,-21.425000017194588
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2017,12,-0.002153997494510054,-0.0008045024183223476,0.5,-0.19166666666666665,-21.53997494510054
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2018,12,-0.0020585189721772953,-0.003404022486510713,0.4166666666666667,-0.18333333333333332,-20.585189721772952
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2019,12,-0.000992316309754231,0.0004366044254089166,0.5,-0.033333333333333305,-9.923163097542309
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2020,12,0.011686282353868907,0.01017819509176851,0.75,0.4333333333333333,116.86282353868907
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2021,12,0.004507705320316679,0.005538617121629435,0.6666666666666666,0.22499999999999998,45.07705320316679
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2022,12,0.0026130501207041897,0.004159518804394198,0.75,0.27499999999999997,26.130501207041895
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2023,12,0.003804092497641765,0.004665038728336651,0.6666666666666666,0.13333333333333333,38.04092497641765
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2024,12,-0.004090446608649737,-0.004456904490349661,0.4166666666666667,-0.15833333333333333,-40.904466086497365
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2025,12,0.008237559339593513,0.007976164382592143,0.8333333333333334,0.5333333333333332,82.37559339593513
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2026,7,0.00320939938982072,0.008150998798989298,0.5714285714285714,0.04285714285714284,32.0939938982072
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2015,4,0.01347147371064801,0.011085462547359107,1.0,0.4499999999999999,134.7147371064801
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2016,12,-0.0011198931622278692,-0.002740738543727395,0.3333333333333333,-0.16666666666666666,-11.198931622278693
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2017,12,0.0014309889301334228,0.0032588569099780114,0.6666666666666666,0.10000000000000002,14.309889301334227
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2018,12,-0.00046781416286097253,0.00116209151574129,0.5,0.008333333333333323,-4.678141628609725
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2019,12,-0.0043864499033695265,-0.003641910044397386,0.4166666666666667,-0.17499999999999996,-43.86449903369527
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2020,12,0.007920389073877982,0.010429805529136374,0.75,0.4166666666666666,79.20389073877982
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2021,12,0.0024416211937167433,0.0023036512350284436,0.5833333333333334,0.024999999999999977,24.416211937167432
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2022,12,0.005020585869721659,0.005552960689891924,0.8333333333333334,0.3833333333333333,50.20585869721659
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2023,12,-0.0007958423723644541,0.0015537933313674944,0.6666666666666666,0.16666666666666666,-7.958423723644541
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2024,12,-0.0011688618339615073,-0.0013897047372745212,0.5,0.08333333333333333,-11.688618339615072
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2025,12,0.0050291065578515984,0.004200614071052207,0.6666666666666666,0.00833333333333336,50.29106557851598
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2026,7,-0.0065008025060372095,-0.006988446180777964,0.2857142857142857,-0.3571428571428571,-65.00802506037209
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2016,6,0.0016102487314797864,0.0012727347407462254,0.5,0.016666666666666653,16.102487314797862
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2017,12,0.00030696491208362923,0.0026166266505472068,0.6666666666666666,0.09166666666666666,3.069649120836292
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2018,12,-0.005494336411439696,-0.0026049646271340664,0.3333333333333333,-0.19166666666666662,-54.943364114396964
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2019,12,-0.002092782162238927,-0.0019659275943153,0.4166666666666667,-0.10833333333333334,-20.92782162238927
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2020,12,0.006122476939450475,0.0024701056071585997,0.6666666666666666,0.3166666666666666,61.22476939450475
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2021,12,0.00034406799384787985,-0.0013165920636417552,0.5,-0.06666666666666667,3.4406799384787985
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2022,12,0.0019553660214678054,0.005125331798059959,0.5833333333333334,0.18333333333333332,19.553660214678054
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2023,12,0.0029249542037537413,0.009247964836105628,0.6666666666666666,0.16666666666666666,29.249542037537413
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2024,12,-0.00439217350925856,0.0031085946563490048,0.5833333333333334,0.07499999999999998,-43.9217350925856
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2025,12,-0.0021128402707911316,-0.0030538198425877072,0.4166666666666667,-0.05000000000000001,-21.128402707911317
6,delta_cross_industry_degree_percentile_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,252,2026,7,-0.0015836793209337305,-0.0028498219539168715,0.42857142857142855,-0.2714285714285714,-15.836793209337305
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2015,1,0.10558488379995529,0.10558488379995529,1.0,0.9999999999999999,1055.8488379995529
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2016,8,-0.004877094437771546,-0.007111724960852356,0.375,-0.12499999999999997,-48.77094437771546
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2017,12,0.004279538864829996,0.006443019563312072,0.6666666666666666,0.19999999999999998,42.79538864829996
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2018,12,0.0006009027827624921,-0.00035460673807910916,0.5,0.2083333333333333,6.009027827624921
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2019,12,0.004138365870159383,0.003873890563631493,0.5833333333333334,0.15,41.38365870159382
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2020,11,-0.00921788409022553,-0.00019062157550716339,0.45454545454545453,-0.045454545454545435,-92.17884090225529
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2021,12,-0.0033420314671489624,-0.0032415208686968496,0.4166666666666667,-0.08333333333333331,-33.42031467148962
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2022,11,0.005912687388110061,0.009128501598186194,0.6363636363636364,0.17272727272727273,59.126873881100614
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2023,12,-0.0038258030879486024,-0.004125956300054544,0.4166666666666667,-0.17499999999999996,-38.25803087948602
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2024,8,0.004943495774718719,0.00271077305300774,0.625,0.3374999999999999,49.43495774718719
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2025,12,-0.003683369626552035,-0.00852422914144602,0.4166666666666667,-0.08333333333333333,-36.833696265520345
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,60,2026,6,-0.0049333457987494845,-0.023420615264329998,0.16666666666666666,-0.3999999999999999,-49.333457987494846
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2015,1,-0.048228128732498377,-0.048228128732498377,0.0,-0.7,-482.28128732498374
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2016,6,0.00031597324954795065,0.004698826375173498,0.6666666666666666,0.1333333333333333,3.1597324954795067
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2017,12,0.007803897579075903,0.001062735997754147,0.5833333333333334,0.20833333333333334,78.03897579075904
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2018,12,0.005866484610596325,0.007037379578139029,0.75,0.27499999999999997,58.66484610596325
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2019,12,0.0038738692998690743,0.002077754218863386,0.5833333333333334,0.14166666666666664,38.738692998690745
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2020,12,-0.004831616817632191,-0.0005380830881661744,0.5,-0.041666666666666664,-48.31616817632191
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2021,12,-0.0018691706247211239,-0.005184493366715916,0.4166666666666667,-0.02499999999999997,-18.69170624721124
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2022,12,-0.002158627430238738,0.007417392555945225,0.5833333333333334,0.22499999999999995,-21.58627430238738
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2023,12,-0.0032375549920479613,-0.009188787413091534,0.25,-0.3,-32.375549920479614
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2024,11,0.007265920779321705,0.00838239140160988,0.6363636363636364,0.24545454545454543,72.65920779321705
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2025,12,0.0012913272000131006,0.001826983571291613,0.5833333333333334,-0.00833333333333335,12.913272000131006
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,120,2026,7,-0.006602204714869252,-0.016930364052919762,0.14285714285714285,-0.5714285714285713,-66.02204714869252
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2016,5,0.004472279681643562,-0.010700546643299853,0.4,0.039999999999999994,44.72279681643562
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2017,12,0.007849208804072697,0.008646790040302388,0.75,0.40833333333333327,78.49208804072697
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2018,12,0.0020896346922168367,0.0012092143549805345,0.5,0.1083333333333333,20.896346922168366
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2019,12,0.000803654312299207,0.00038221135366344155,0.5833333333333334,0.10833333333333332,8.03654312299207
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2020,12,0.0001518007907407837,0.004049286405238797,0.5833333333333334,0.03333333333333334,1.518007907407837
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2021,12,0.0064488099530507085,0.006098310542180966,0.6666666666666666,0.21666666666666667,64.48809953050709
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2022,12,0.009218825708280887,0.010820849963196363,0.75,0.27499999999999997,92.18825708280887
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2023,12,-0.009652758618003842,-0.010353503213446243,0.16666666666666666,-0.4666666666666666,-96.52758618003841
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2024,12,0.007740894641302554,0.0054846231045019836,0.6666666666666666,0.2416666666666666,77.40894641302555
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2025,12,-0.0008489860397396367,0.001958163545593655,0.6666666666666666,0.18333333333333332,-8.489860397396367
7,neighbor_jaccard_1m,future_excess_return,PRIMARY_ALPHA,252,2026,7,-0.002303180121616643,-0.003372072265927454,0.42857142857142855,-0.042857142857142816,-23.031801216166432
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2015,1,0.10554650923030988,0.10554650923030988,1.0,0.9999999999999999,1055.4650923030988
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2016,8,-0.004875309000889399,-0.00710921327059617,0.375,-0.12499999999999997,-48.75309000889399
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2017,12,0.004278295811645562,0.006441170276619158,0.6666666666666666,0.19999999999999998,42.78295811645562
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2018,12,0.0006027570208011667,-0.00035456584247937906,0.5,0.2083333333333333,6.027570208011666
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2019,12,0.004137224424265074,0.0038729015991296138,0.5833333333333334,0.15,41.37224424265074
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2020,11,-0.009215751296622953,-0.00018976621374522384,0.45454545454545453,-0.045454545454545435,-92.15751296622953
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2021,12,-0.0033411940470638286,-0.00324045083356396,0.4166666666666667,-0.08333333333333331,-33.411940470638285
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2022,11,0.0059136560946493975,0.009126491887023164,0.6363636363636364,0.17272727272727273,59.13656094649397
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2023,12,-0.0038251510332175122,-0.004125038429842222,0.4166666666666667,-0.17499999999999996,-38.25151033217512
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2024,8,0.004942625604168235,0.002710547464666611,0.625,0.3374999999999999,49.42625604168235
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2025,12,-0.0036809244584976065,-0.008522755742465131,0.4166666666666667,-0.08333333333333333,-36.809244584976064
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,60,2026,6,-0.004935108271787156,-0.02342367141453955,0.16666666666666666,-0.3999999999999999,-49.351082717871556
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2015,1,-0.0482105215769024,-0.0482105215769024,0.0,-0.7,-482.105215769024
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2016,6,0.0003158743440296718,0.004697255022295373,0.6666666666666666,0.1333333333333333,3.1587434402967176
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2017,12,0.007801634145350535,0.0010624026052727074,0.5833333333333334,0.20833333333333334,78.01634145350535
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2018,12,0.005864814504578268,0.007035622451730842,0.75,0.27499999999999997,58.648145045782684
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2019,12,0.00387276070570452,0.002076929243479169,0.5833333333333334,0.14166666666666664,38.7276070570452
7,neighbor_jaccard_1m,future_total_return,ROBUSTNESS_TOTAL_RETURN,120,2020,12,-0.0048290275527837845,-0.0005378123089273788,0.5,-0.041666666666666664,-48.29027552783784
