analysis_date,window,expected_node_count,actual_node_count,expected_edge_count,expected_degree_sum,raw_degree_sum,residual_degree_sum,node_count_ok,key_unique,raw_degree_sum_ok,residual_degree_sum_ok,degree_nonnegative,strength_nonnegative,percentile_valid,degree_percentile_match,percentile_source_copy_ok,max_raw_degree_percentile_diff,max_residual_degree_percentile_diff,raw_strength_float32_rank_diff,residual_strength_float32_rank_diff,raw_degree_source_copy_diff,raw_strength_source_copy_diff,residual_degree_source_copy_diff,residual_strength_source_copy_diff,raw_isolated_share,residual_isolated_share,mean_delta_degree_percentile,mean_delta_strength_percentile,median_abs_delta_degree_percentile,median_abs_delta_strength_percentile,qa_pass,qa_errors
2019-07-31,120,3561,3561,63192,126384,126384,126384,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9793953304491083e-08,2.9793953304491083e-08,0.0,0.0,0.0,0.0,0.36001123279977537,0.001965739960685201,4.135506377733012e-10,1.0281555381794721e-09,0.19825893640518188,0.20008425414562225,True,
2019-08-30,120,3570,3570,63526,127052,127052,127052,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978562640976179e-08,2.978562640976179e-08,0.0,0.0,0.0,0.0,0.37478991596638656,0.0016806722689075631,1.0852386303642551e-10,7.965808071676088e-10,0.18669468903681263,0.1910364031791687,True,
2019-09-30,120,3580,3580,63938,127876,127876,127876,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9769023690562335e-08,2.9769023690562335e-08,0.0,0.0,0.0,0.0,0.42150837988826817,0.0011173184357541898,2.8045036356542363e-09,1.316663793511897e-10,0.19036316871643066,0.19189947843551636,True,
2019-10-31,120,3594,3594,64474,128948,128948,128948,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9785737876153462e-08,0.0001391252512127905,0.0,0.0,0.0,0.0,0.3989983305509182,0.0,-1.3142233868904358e-09,-2.463719417311512e-09,0.1726488657295704,0.1784223848953843,True,
2019-11-29,120,3600,3600,64704,129408,129408,129408,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9669867673831618e-08,2.9669867673831618e-08,0.0,0.0,0.0,0.0,0.4008333333333333,0.0,-1.6289737282527818e-09,-2.9943961029251418e-09,0.17048609256744385,0.1688888818025589,True,
2019-12-31,120,3635,3635,65954,131908,131908,131908,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794123723725363e-08,2.9794123723725363e-08,0.0,0.0,0.0,0.0,0.3807427785419532,0.0002751031636863824,-2.724590917544483e-09,-2.1983680419080688e-09,0.16671250760555267,0.16602475941181183,True,
2020-01-23,120,3647,3647,66413,132826,132826,132826,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979415070214486e-08,2.979415070214486e-08,0.0,0.0,0.0,0.0,0.37894159583219084,0.0013709898546750755,-2.3348182889249577e-09,-2.4945501974585416e-09,0.16342198848724365,0.1625993847846985,True,
2020-02-28,120,3657,3657,66794,133588,133588,133588,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794173017627656e-08,2.9794173017627656e-08,0.0,0.0,0.0,0.0,0.4418922614164616,0.052502050861361775,2.7993157616005853e-09,1.628859498835275e-09,0.1446540802717209,0.15340441465377808,True,
2020-03-31,120,3668,3668,67189,134378,134378,134378,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9769822607050855e-08,2.9769822607050855e-08,0.0,0.0,0.0,0.0,0.37704471101417664,0.03462377317339149,1.29034387246343e-09,-3.6054472626880576e-11,0.14231187105178833,0.1483097057789564,True,
2020-04-30,120,3700,3700,68349,136698,136698,136698,True,True,True,True,True,True,True,True,True,0.0,0.0,2.977010371552069e-08,2.977010371552069e-08,0.0,0.0,0.0,0.0,0.35783783783783785,0.03648648648648649,1.5656287605698045e-10,8.895389131597571e-10,0.16067567281425,0.16067567281425,True,
2020-05-29,120,3715,3715,68897,137794,137794,137794,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979430024918628e-08,2.979430024918628e-08,0.0,0.0,0.0,0.0,0.34697173620457605,0.026917900403768506,2.4066478374989483e-09,-1.687160411079992e-09,0.1600269228219986,0.15989232063293457,True,
2020-06-30,120,3729,3729,69405,138810,138810,138810,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794330336230246e-08,2.9794330336230246e-08,0.0,0.0,0.0,0.0,0.3392330383480826,0.02708500938589434,-1.1443604282349484e-09,8.206827514578875e-10,0.1560740116983652,0.1560740116983652,True,
2020-07-31,120,3752,3752,70253,140506,140506,140506,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9738777995724774e-08,2.9738777995724774e-08,0.0,0.0,0.0,0.0,0.3291577825159915,0.025319829424307036,-1.2651788813473066e-09,-2.4442253177608256e-09,0.14725476503372192,0.14458957314491272,True,
2020-08-31,120,3761,3761,70590,141180,141180,141180,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794398392901655e-08,2.9794398392901655e-08,0.0,0.0,0.0,0.0,0.3254453602765222,0.007710715235309758,3.3120019769960184e-10,-5.481208505480888e-10,0.14690242148935795,0.1483648121356964,True,
2020-09-30,120,3780,3780,71279,142558,142558,142558,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00013226346364092478,2.9770785503480113e-08,0.0,0.0,0.0,0.0,0.2695767195767196,0.023015873015873017,1.453651637627334e-10,-1.7527589406916703e-09,0.12328043021261692,0.12328043021261692,True,
2020-10-30,120,3802,3802,72132,144264,144264,144264,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9786645261431488e-08,2.9786645261431488e-08,0.0,0.0,0.0,0.0,0.2659126775381378,0.023145712782745922,2.606331455525695e-10,1.305125375473769e-09,0.12539450824260712,0.12677539885044098,True,
2020-11-30,120,3828,3828,73144,146288,146288,146288,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9771180964921484e-08,2.9771180964921484e-08,0.0,0.0,0.0,0.0,0.27560083594566354,0.02089864158829676,1.7127771487181214e-09,1.2651194848486125e-10,0.1273510968312621,0.1273510968312621,True,
2020-12-31,120,3879,3879,75107,150214,150214,150214,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00012889906253110706,2.97946394223203e-08,0.0,0.0,0.0,0.0,0.2693993297241557,0.007218355246197474,6.458514374105793e-10,-9.219589292403809e-10,0.1461716890335083,0.14436709880828857,True,
2021-01-29,120,3922,3922,76788,153576,153576,153576,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9787124877778126e-08,2.9787124877778126e-08,0.0,0.0,0.0,0.0,0.2557368689444161,0.004334523202447731,-2.535966199797553e-09,-6.879249104184195e-10,0.14119070768356323,0.14278429746627808,True,
2021-02-26,120,3971,3971,78728,157456,157456,157456,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979481739107115e-08,2.979481739107115e-08,0.0,0.0,0.0,0.0,0.28128934777134224,0.006799294887937547,-4.6261238439411516e-10,7.251698314558196e-10,0.1391337513923645,0.14253336191177368,True,
2021-03-31,120,4028,4028,81033,162066,162066,162066,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9772727283550182e-08,2.9772727283550182e-08,0.0,0.0,0.0,0.0,0.2477656405163853,0.007696127110228402,-5.991863088669346e-10,5.124817494129117e-10,0.13704070448875427,0.13803374767303467,True,
2021-04-30,120,4055,4055,82120,164240,164240,164240,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9794972822294596e-08,0.00012330996416942686,0.0,0.0,0.0,0.0,0.21035758323057954,0.0044389642416769425,-1.304540622396034e-10,1.5376583568558886e-10,0.1416769027709961,0.1400740146636963,True,
2021-05-31,120,4085,4085,83286,166572,166572,166572,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00012241566925330627,2.9795026890155896e-08,0.0,0.0,0.0,0.0,0.211750305997552,0.006119951040391677,1.4015435807707844e-10,-6.22572612149625e-10,0.14320684969425201,0.14247244596481323,True,
2021-06-30,120,4120,4120,84741,169482,169482,169482,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9744453788893566e-08,0.00012135575118576991,0.0,0.0,0.0,0.0,0.14029126213592233,0.0048543689320388345,7.41441272994847e-11,-2.0333122715209295e-10,0.1395024061203003,0.1383495181798935,True,
2021-07-30,120,4163,4163,86524,173048,173048,173048,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795163558610227e-08,2.9795163558610227e-08,0.0,0.0,0.0,0.0,0.10088878212827287,0.0033629594042757626,2.4435192940758023e-10,-9.580564318498167e-11,0.1358395218849182,0.13307711482048035,True,
2021-08-31,120,4196,4196,87913,175826,175826,175826,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9773912113562062e-08,2.9773912113562062e-08,0.0,0.0,0.0,0.0,0.05433746425166826,0.0023832221163012394,1.062886315345537e-09,1.3372780057336173e-11,0.1252383142709732,0.12297427654266357,True,
2021-09-30,120,4249,4249,90153,180306,180306,180306,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00011767800147743923,2.979530844271494e-08,0.0,0.0,0.0,0.0,0.09484584608143093,0.00894328077194634,1.930812087500059e-09,1.75349037348172e-11,0.11496824026107788,0.11273240856826305,True,
2021-10-29,120,4289,4289,91871,183742,183742,183742,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979537383485109e-08,2.979537383485109e-08,0.0,0.0,0.0,0.0,0.1226393098624388,0.013522965726276521,-1.1986245306312523e-10,1.0205679880374794e-11,0.1185590922832489,0.11611098051071167,True,
2021-11-30,120,4340,4340,94091,188182,188182,188182,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00011523687345094125,2.977485480393227e-08,0.0,0.0,0.0,0.0,0.15207373271889402,0.023271889400921657,3.2853798657518376e-10,3.341173384046774e-10,0.11394008994102478,0.11463135480880737,True,
2021-12-31,120,4390,4390,96287,192574,192574,192574,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978874502623796e-08,2.978874502623796e-08,0.0,0.0,0.0,0.0,0.15353075170842825,0.02824601366742597,-2.4184686447873476e-10,1.272878234098604e-10,0.1203872561454773,0.11879269778728485,True,
2022-01-28,120,4433,4433,98182,196364,196364,196364,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795599543191997e-08,2.9795599543191997e-08,0.0,0.0,0.0,0.0,0.18407399052560344,0.03135574103316039,1.932394550262389e-09,-1.5084358415833829e-10,0.1294834017753601,0.1258741021156311,True,
2022-02-28,120,4458,4458,99292,198584,198584,198584,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9788952082832054e-08,2.9788952082832054e-08,0.0,0.0,0.0,0.0,0.18012561686855091,0.04104979811574697,-1.430618436735486e-09,1.7297781332023693e-10,0.13402870297431946,0.13369225338101387,True,
2022-03-31,120,4501,4501,101221,202442,202442,202442,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00011108871619713856,2.979570112859875e-08,0.0,0.0,0.0,0.0,0.20862030659853367,0.031992890468784715,-1.388810735574115e-09,-7.076479016185151e-10,0.15007776021957397,0.1473006010055542,True,
2022-04-29,120,4532,4532,102605,205210,205210,205210,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9776018539706683e-08,0.00011032922333147066,0.0,0.0,0.0,0.0,0.26721094439541043,0.027140335392762577,3.5093105928306548e-09,1.4128073037249372e-09,0.1809355914592743,0.18203884363174438,True,
2022-05-31,120,4521,4521,102082,204164,204164,204164,True,True,True,True,True,True,True,True,True,0.0,0.0,2.97957304384866e-08,2.97957304384866e-08,0.0,0.0,0.0,0.0,0.2744967927449679,0.019907100199071003,2.4884708474574165e-10,-5.261220649342916e-10,0.19287768006324768,0.19508957862854004,True,
2022-06-30,120,4555,4555,103631,207262,207262,207262,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979577962136659e-08,2.979577962136659e-08,0.0,0.0,0.0,0.0,0.28342480790340285,0.02941822173435785,7.442402133041365e-10,-1.9873667234385184e-10,0.18847417831420898,0.19253569841384888,True,
2022-07-29,120,4585,4585,105014,210028,210028,210028,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795822475975342e-08,0.00010905421807172466,0.0,0.0,0.0,0.0,0.2813522355507088,0.02050163576881134,-1.442178905075223e-10,-1.0014002819747674e-09,0.1882224678993225,0.18735003471374512,True,
2022-08-31,120,4615,4615,106388,212776,212776,212776,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795864664450278e-08,2.9795864664450278e-08,0.0,0.0,0.0,0.0,0.27843986998916576,0.018418201516793065,5.844225733665061e-10,1.711292618145018e-09,0.17735648155212402,0.1768147349357605,True,
2022-09-30,120,4652,4652,108106,216212,216212,216212,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9776696996997032e-08,2.9776696996997032e-08,0.0,0.0,0.0,0.0,0.3046001719690456,0.026225279449699053,-3.248017508719158e-09,-1.5451306171286035e-09,0.16863715648651123,0.16831469535827637,True,
2022-10-31,120,4667,4667,108835,217670,217670,217670,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9795936606902274e-08,2.9795936606902274e-08,0.0,0.0,0.0,0.0,0.24341118491536318,0.05013927576601671,-5.64341170133399e-10,-8.24560719586706e-10,0.13509750366210938,0.13584741950035095,True,
2022-11-30,120,4692,4692,110014,220028,220028,220028,True,True,True,True,True,True,True,True,True,0.0,0.0,2.9776915488888278e-08,2.9776915488888278e-08,0.0,0.0,0.0,0.0,0.2259164535379369,0.08248081841432225,3.1949207504285468e-09,7.193335486799859e-10,0.13251280784606934,0.12872976064682007,True,
2022-12-30,120,4729,4729,111754,223508,223508,223508,True,True,True,True,True,True,True,True,True,0.0,0.0,2.979602031771833e-08,0.00010572868261660151,0.0,0.0,0.0,0.0,0.2342990061323747,0.10340452526961302,1.0871009963792433e-10,1.7330595594451703e-11,0.1356523633003235,0.1368153691291809,True,
2023-01-31,120,4754,4754,112940,225880,225880,225880,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00010520320105156244,2.978978463907822e-08,0.0,0.0,0.0,0.0,0.2538914598233067,0.09802271771140092,2.86801903499592e-10,-5.093476428271443e-10,0.1511358618736267,0.1480858325958252,True,
2023-02-28,120,4794,4794,114842,229684,229684,229684,True,True,True,True,True,True,True,True,True,0.0,0.0,2.978988922208714e-08,2.978988922208714e-08,0.0,0.0,0.0,0.0,0.26303712974551524,0.08156028368794327,-1.1166546013537277e-09,-1.0109726070711203e-09,0.14914476871490479,0.1499791517853737,True,
2023-03-31,120,4833,4833,116729,233458,233458,233458,True,True,True,True,True,True,True,True,True,0.0,0.0,0.00010345969638198005,2.979615598697194e-08,0.0,0.0,0.0,0.0,0.19594454789985516,0.05607283260914546,-7.072116384934422e-10,-5.931328128836008e-10,0.14245814085006714,0.141526997089386,True,
