analysis_date,previous_analysis_date,window,factor_name,method,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2024-01-31,2023-12-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2176,1.0394917729102884,0.0015949705383439163,PASS,1503017801.4767904,15.030178014767904,0.9984050294616562,0.9500000000006678,1503017801.4910462,40,1784804856.980673,21056199292.3019,184801747191.97855,3006035602.953581
2024-02-29,2024-01-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2419,1.6086216807135498,0.0013564100915144021,PASS,1986326637.9963505,19.863266379963505,0.9986435899084856,0.9500000000006716,1986326638.0086303,40,1981558168.6037357,10326143047.345938,232984837341.61935,3972653275.992701
2024-03-29,2024-02-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2094,0.9578449666084712,0.0029986526389170765,PASS,1588213965.1627266,15.882139651627266,0.997001347361083,0.9500000000000315,1588213965.172738,41,2309726480.6820083,35194471635.670074,352208874061.84705,3176427930.3254533
2024-04-30,2024-03-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2167,1.045072595834698,0.018613802698971216,PASS,1502183744.936912,15.021837449369121,0.9813861973010288,0.9500000000002797,1502183744.9456165,41,2261051508.3636856,31570220769.844654,352006113423.1462,3004367489.873824
2024-05-31,2024-04-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2184,0.9981858172321039,0.004267366322684679,PASS,1380320356.666421,13.803203566664209,0.9957326336773155,0.9500000000002469,1380320356.6748793,41,1929289464.6412845,38157783581.46658,398885317419.7029,2760640713.332842
2024-06-28,2024-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2143,0.9142977488097606,0.014325722646131845,PASS,979423778.7882557,9.794237787882556,0.9856742773538683,0.9500000000003737,979423778.7957907,41,1588354988.9838967,30455526042.18,325788247485.1336,1958847557.5765114
2024-07-31,2024-06-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2186,0.9948904727541628,0.009215389323651863,PASS,900447999.8307481,9.004479998307481,0.9907846106763482,0.9500000000002515,900447999.8374305,41,1343782662.447013,23662444317.927765,247922460411.03427,1800895999.6614962
2024-08-30,2024-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2169,0.9214983392309332,0.002764808161221804,PASS,884392957.1384654,8.843929571384654,0.9972351918387782,0.9500000000005165,884392957.1448565,41,1327371162.9570286,26857176627.523006,278251346663.8855,1768785914.2769308
2024-09-30,2024-08-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2185,1.0050173136698677,0.003187176133235582,PASS,1158973707.046874,11.58973707046874,0.9968128238667643,0.950000000000208,1158973707.0545964,41,1633573038.8447196,25789797993.900513,275253026889.884,2317947414.093748
2024-10-31,2024-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2247,1.269672549418031,0.002240007622027076,PASS,3324518131.9853578,33.24518131985358,0.9977599923779729,0.9500000000005995,3324518132.0176954,40,3681316438.8946786,36701530480.02774,346092355090.40875,6649036263.9707155
2024-11-29,2024-10-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2225,1.1450575872103812,0.001167006224019228,PASS,3150592331.114018,31.50592331114018,0.9988329937759809,0.9500000000003457,3150592331.130247,41,4008568568.738,54189944753.05396,527792612112.0026,6301184662.228036
2024-12-31,2024-11-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2192,1.0603820972544138,0.005788198456293132,PASS,2511050934.22201,25.1105093422201,0.9942118015437069,0.9500000000003248,2511050934.236582,41,3952023051.8513155,47114447929.573456,560947176752.4343,5022101868.44402
2025-01-27,2024-12-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2136,0.9113897358561652,0.00284859802582033,PASS,1668938828.2033448,16.68938828203345,0.9971514019741796,0.9500000000007922,1668938828.2157288,41,2474898476.0481124,48105246615.186325,467838590802.908,3337877656.4066896
2025-02-28,2025-01-27,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2271,1.1318107272529243,0.0018808487449256848,PASS,2272079693.098609,22.72079693098609,0.9981191512550742,0.9500000000005545,2272079693.114669,41,3172282745.4972563,50690095443.722176,528475544059.7415,4544159386.197218
2025-03-31,2025-02-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2394,1.2275651543582544,0.004131858892398199,PASS,2346194436.177144,23.46194436177144,0.9958681411076019,0.9500000000002164,2346194436.190159,41,3024024187.5824285,42500552060.38908,561391178569.2407,4692388872.354288
2025-04-30,2025-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2426,1.2058355696435572,0.014424662231083837,PASS,1749268112.2009478,17.49268112200948,0.9855753377689163,0.9500000000003782,1749268112.2113717,41,2465265110.0323544,36647398985.88812,455878402568.8946,3498536224.4018955
2025-05-30,2025-04-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2303,0.9455916858474789,0.006528477663272694,PASS,2232326054.820581,22.32326054820581,0.9934715223367274,0.950000000000135,2232326054.8336515,41,3499489085.9156666,61278531238.99329,512982767432.38403,4464652109.641162
2025-06-30,2025-05-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2298,0.9289789697670485,0.004636872927270496,PASS,2369522870.8682375,23.695228708682375,0.9953631270727294,0.9500000000005722,2369522870.882971,41,3392627700.2674994,62002649841.570206,710651663794.7158,4739045741.736475
2025-07-31,2025-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2328,1.000740866232753,0.0021106796501379867,PASS,3064565803.010318,30.645658030103178,0.997889320349862,0.9500000000000031,3064565803.026718,41,4113043599.5940003,70564185782.99115,838499687083.6848,6129131606.020636
2025-08-29,2025-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2299,0.9519765572433336,0.006009639408984704,PASS,4205421723.9968104,42.054217239968104,0.9939903605910153,0.9500000000000309,4205421724.0209875,41,5889901915.430001,74986230122.3605,830325475204.5985,8410843447.993621
2025-09-30,2025-08-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2332,1.0577033718666813,0.007469804172882051,PASS,3068270188.555777,30.68270188555777,0.992530195827118,0.9500000000000384,3068270188.579294,41,4492948293.017788,54024067710.87482,642847988260.5039,6136540377.111554
2025-10-31,2025-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2418,1.1436326143827693,0.003967822320129249,PASS,2805897794.2082844,28.058977942082844,0.9960321776798708,0.9500000000004148,2805897794.227771,41,3560084901.2230034,61362035007.10866,711348921740.5022,5611795588.416569
2025-11-28,2025-10-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2387,1.0179711870904704,0.005131901624091036,PASS,2959071394.4290075,29.590713944290076,0.9948680983759091,0.9500000000003617,2959071394.4478054,41,4120780381.8802752,68319114100.52365,656050925283.2264,5918142788.858015
2025-12-31,2025-11-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2405,1.0549422121349463,0.0015894958453730164,PASS,2493240017.7186975,24.932400177186974,0.998410504154627,0.9500000000004006,2493240017.7356544,41,3326102220.9902835,45888050382.869995,610390459969.3585,4986480035.437395
2026-01-30,2025-12-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2465,1.2173683233253094,0.005759398752805165,PASS,4128935211.4593096,41.28935211459309,0.9942406012471949,0.9500000000004116,4128935211.4855523,41,5473785599.875179,63300461998.44067,684095506317.3098,8257870422.918619
2026-02-27,2026-01-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2291,0.8519889263452942,0.00281657549248651,PASS,3695945620.0739584,36.95945620073958,0.9971834245075135,0.9500000000005312,3695945620.103649,41,5542684889.620687,110543808512.86041,1051139585576.0259,7391891240.147917
2026-03-31,2026-02-27,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2358,1.0560191529183696,0.003606987224834671,PASS,3039763265.478674,30.39763265478674,0.9963930127751652,0.9500000000006498,3039763265.4996853,41,3928742620.1262817,56699629279.247665,588295247241.2411,6079526530.957348
2026-04-30,2026-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2419,1.2125002075668334,0.015593597221572799,PASS,2661625707.7873926,26.616257077873925,0.9844064027784272,0.9500000000001556,2661625707.806852,41,3498398355.6286855,42573021122.29914,580870594177.4423,5323251415.574785
2026-05-29,2026-04-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2383,1.1847028237517552,0.006041838152929817,PASS,3875838289.2305136,38.758382892305136,0.9939581618470703,0.9500000000006941,3875838289.257122,41,4670920846.876587,47630853482.94798,599237046684.8802,7751676578.461027
2026-06-30,2026-05-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2403,1.3975438059713479,0.002221668287202332,PASS,2963532770.538149,29.63532770538149,0.9977783317127977,0.9500000000001168,2963532770.560283,41,3300360869.710447,27863351699.137604,351626464890.2384,5927065541.076298
2026-07-31,2026-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2297,1.3686040598192406,0.0018094534194746912,PASS,2222993080.149359,22.22993080149359,0.9981905465805254,0.9500000000003577,2222993080.165675,41,2458113886.0215583,27663898861.68653,226785325001.47296,4445986160.298718
2026-08-31,2026-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,2095,1.0474312661085703,0.002384299392029946,PASS,1969310158.9787507,19.693101589787506,0.99761570060797,0.9500000000007913,1969310158.9965224,41,2954087651.73503,42219071621.0181,444045415874.10645,3938620317.9575014
2026-09-03,2026-08-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1846,0.4046520158134195,0.005876029254225371,PASS,2450376953.6781473,24.503769536781473,0.9941239707457746,0.9500000000004732,2450376953.6984243,42,10990159918.623545,273143217596.16833,2358672620673.91,4900753907.356295
2016-02-29,2016-01-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,711,0.8532658320162343,0.09276109961620146,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9072389003837986,0.9072389003837986,0.0,0,1093149547.0700002,20362762041.11468,157878320908.59753,0.0
2016-03-31,2016-02-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,748,1.0112893282218076,0.08718032297933385,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9128196770206662,0.9128196770206662,0.0,0,1257030033.2035575,17238101934.338165,153793207512.41766,0.0
2016-04-29,2016-03-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,787,1.1227330394505108,0.09843057005940149,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9015694299405987,0.9015694299405987,0.0,0,1375298486.9141107,15878014631.218796,153597827045.3536,0.0
2016-05-31,2016-04-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,819,1.119925392039561,0.08082064889505292,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9191793511049471,0.9191793511049471,0.0,0,916993348.5957524,13184968318.82302,103880956093.7503,0.0
2016-06-30,2016-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,863,1.1882657413039301,0.05311122203912195,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.946888777960878,0.946888777960878,0.0,0,1137813989.1900365,17596987065.258778,146418673459.01163,0.0
2016-07-29,2016-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,952,1.5033894788981068,0.04775539562343951,PASS,678639606.6728375,6.786396066728375,0.9522446043765604,0.9500000000000088,678639606.678691,40,1416731501.7409883,9964934285.976343,110865558740.87088,1357279213.345675
2016-08-31,2016-07-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,966,1.3488608451790065,0.03886892168413864,PASS,684471448.7483499,6.844714487483499,0.9611310783158613,0.9500000000003124,684471448.7537079,40,1022328796.5962822,12204084145.857128,169070572898.27454,1368942897.4966998
2016-09-30,2016-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1037,1.5311737015095996,0.037448727297831594,PASS,736915751.8715309,7.369157518715309,0.9625512727021684,0.9500000000002781,736915751.8756168,40,982561131.4155234,6603534150.435893,116350290047.25201,1473831503.7430618
2016-10-31,2016-09-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,958,0.9542379022035481,0.061571570282151815,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9384284297178482,0.9384284297178482,0.0,0,1422133434.7546976,30455710064.45896,334813831588.1895,0.0
2016-11-30,2016-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1043,1.2548199156195747,0.06038168894628011,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9396183110537197,0.9396183110537197,0.0,0,1769323820.450064,28566295113.236427,236714947093.33606,0.0
2016-12-30,2016-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1080,1.2968055204095563,0.04588111190738798,PASS,595689191.7362155,5.956891917362155,0.9541188880926118,0.9500000000002102,595689191.7412035,40,976462675.1010906,13539067219.546902,134688962746.5649,1191378383.472431
2017-01-26,2016-12-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1117,1.3843069474481866,0.038705973390174994,PASS,657168958.6519103,6.571689586519103,0.961294026609825,0.9500000000000647,657168958.6563051,40,907514847.8932785,11974160168.506327,117646551940.8547,1314337917.3038206
2017-02-28,2017-01-26,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1068,1.0806707194093708,0.029548125584776656,PASS,751371153.3615736,7.513711533615735,0.9704518744152232,0.9500000000004379,751371153.367291,40,1011915081.4849786,27348939774.48539,249888991621.02075,1502742306.7231472
2017-03-31,2017-02-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1160,1.4624683530564768,0.03446408326289364,PASS,921775626.4196498,9.217756264196499,0.9655359167371063,0.9500000000001712,921775626.4250966,40,1154280592.45856,11203409245.715002,149080645210.55762,1843551252.8392997
2017-04-28,2017-03-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1139,1.3346787953179673,0.02683391819388929,PASS,895533480.2404007,8.955334802404007,0.9731660818061106,0.9500000000001695,895533480.2474093,40,1046730944.0880002,11727831843.175325,132224090411.64278,1791066960.4808013
2017-05-31,2017-04-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1168,1.4022260566645584,0.046662690168698465,PASS,379104981.02554977,3.7910498102554975,0.9533373098313016,0.9500000000000624,379104981.02791137,41,612798553.6173065,7276295493.724569,71750101776.41737,758209962.0510995
2017-06-30,2017-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1146,1.2188394785949566,0.0390811319672223,PASS,438639616.91743994,4.386396169174399,0.9609188680327777,0.9500000000000905,438639616.92008436,41,636460823.528011,14405896511.337454,152945697917.18918,877279233.8348799
2017-07-31,2017-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1185,1.362167216115163,0.04668446905640809,PASS,337723824.9617164,3.377238249617164,0.9533155309435919,0.9500000000000557,337723824.96484274,41,740976592.4925001,9553351600.35821,116872947423.03645,675447649.9234328
2017-08-31,2017-07-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1170,1.2001640088918917,0.025812180980639872,PASS,609385583.9030397,6.093855839030397,0.97418781901936,0.950000000000268,609385583.9069517,41,821319392.9003816,14673828801.037655,222452084008.58954,1218771167.8060794
2017-09-29,2017-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1177,1.164522317180512,0.017707114973968,PASS,798848082.9974583,7.988480829974583,0.9822928850260317,0.9500000000003839,798848083.0015764,41,989305641.3938394,18114690595.62108,194389890217.55292,1597696165.9949167
2017-10-31,2017-09-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1165,1.0206943263448467,0.022830242828204967,PASS,609627880.7709389,6.096278807709389,0.9771697571717951,0.9500000000001576,609627880.7746801,41,890151363.1669639,17722517336.644787,145425616384.1183,1219255761.5418777
2017-11-30,2017-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1212,1.1266049654803338,0.045623588631525,PASS,314850519.9792118,3.148505199792118,0.9543764113684752,0.9500000000001377,314850519.98097837,42,641302225.9629836,11910106561.794489,144327415704.17844,629701039.9584236
2017-12-29,2017-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1229,1.074908756651265,0.05760853950607582,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9423914604939244,0.9423914604939244,0.0,0,518478903.302524,10640119793.86861,125728957890.30995,0.0
2018-01-31,2017-12-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1279,1.19185957652256,0.052588168190717925,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9474118318092821,0.9474118318092821,0.0,0,635167678.0758822,10980250043.7591,117656220591.50984,0.0
2018-02-28,2018-01-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1273,1.101738729050512,0.06287867553781862,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9371213244621815,0.9371213244621815,0.0,0,570217930.9563284,10452628127.246553,148850680478.35095,0.0
2018-03-30,2018-02-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1294,1.170486020008241,0.05776841922099511,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9422315807790047,0.9422315807790047,0.0,0,738985066.3400939,10774472029.036915,106677422644.66281,0.0
2018-04-27,2018-03-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1330,1.2375481032180529,0.036288529983269556,PASS,355025423.425417,3.55025423425417,0.9637114700167305,0.9500000000002027,355025423.4283198,41,643584433.7194813,9419043775.046223,135672613943.67091,710050846.850834
2018-05-31,2018-04-27,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1324,1.1785316839740028,0.04397927332616564,PASS,291744061.5989086,2.917440615989086,0.9560207266738342,0.9500000000000052,291744061.60037124,42,720451937.5987086,9714836442.930254,129112062716.87311,583488123.1978172
2018-06-29,2018-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1333,1.1475842821779867,0.03575468450381046,PASS,236064578.05834937,2.3606457805834937,0.9642453154961896,0.950000000000127,236064578.05956697,42,475941711.15322685,7224317724.025465,100581787300.71938,472129156.11669874
2018-07-31,2018-06-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1318,1.0224196657054963,0.03300771513109386,PASS,274121160.2168542,2.741211602168542,0.966992284868906,0.9500000000002466,274121160.2194249,41,512001324.2575001,10033881832.115025,103464962456.27673,548242320.4337084
2018-08-31,2018-07-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1355,1.0478233742785013,0.0027003214978913717,PASS,333845044.09083617,3.3384504409083617,0.9972996785021087,0.9500000000004494,333845044.09285563,41,438764810.7292867,6479825953.051457,90834575908.10825,667690088.1816723
2018-09-28,2018-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1351,0.8944442819866831,0.006559606558232772,PASS,287988076.96016127,2.8798807696016127,0.9934403934417672,0.9500000000008735,287988076.9624146,41,400189894.461,9768618867.96084,98672453483.42784,575976153.9203225
2018-10-31,2018-09-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1442,1.1294768153100416,0.014869908028942952,PASS,302322110.7075316,3.0232211070753157,0.985130091971057,0.9500000000005828,302322110.70961404,41,425917384.15000004,6001725462.423766,85361887785.12283,604644221.4150631
2018-11-30,2018-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,ADV20,0.05,0.95,1,1454,1.0579236326804533,0.003217299145215952,PASS,614239926.9215174,6.142399269215174,0.9967827008547843,0.9500000000006106,614239926.9270275,40,756828650.7081015,13446644183.553545,161720238219.00485,1228479853.8430347
