analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny,rebalance_type
2016-04-29,2016-03-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,388,0.526139504482382,0.0837281715539569,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9162718284460434,0.9162718284460434,0.0,0,1596798588.350397,16529848400.956411,176623013614.57526,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,401,0.5072654062040277,0.06110078236473203,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.938899217635268,0.938899217635268,0.0,0,993352641.3085668,18505705178.869286,132436858488.08165,0.0,PORTFOLIO_LEG
2016-06-30,2016-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,418,0.5169443788369095,0.0850951544514717,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9149048455485285,0.9149048455485285,0.0,0,1277822542.2440002,22050010983.300003,183189009445.55872,0.0,PORTFOLIO_LEG
2016-10-31,2016-09-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,480,0.48220566098759304,0.05775816238961742,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9422418376103825,0.9422418376103825,0.0,0,1441230013.3271866,32850951770.47358,363315212337.6403,0.0,PORTFOLIO_LEG
2016-11-30,2016-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,525,0.6455684458568138,0.06536182993057983,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.93463817006942,0.93463817006942,0.0,0,1763587778.5865276,27653252025.708557,225731994878.90564,0.0,PORTFOLIO_LEG
2017-11-30,2017-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,601,0.5420672391904171,0.06252585667533478,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9374741433246653,0.9374741433246653,0.0,0,622172294.4740479,13709712399.102016,135440224801.01251,0.0,PORTFOLIO_LEG
2017-12-29,2017-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,609,0.5128920249470869,0.07877885062950284,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9212211493704973,0.9212211493704973,0.0,0,522005187.89952326,10501564288.111286,116808114926.22177,0.0,PORTFOLIO_LEG
2018-01-31,2017-12-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,634,0.5754946197532614,0.06912720639640624,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9308727936035937,0.9308727936035937,0.0,0,679798107.2035781,11280779798.13397,133272229856.83652,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,365,0.49387338747816434,0.061278872887459895,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9387211271125402,0.9387211271125402,0.0,0,914075418.0901841,13948541789.264893,144592666028.1486,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,379,0.5451272978299752,0.08477841288511664,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9152215871148833,0.9152215871148833,0.0,0,1199295734.8817663,14914829709.666897,148243796625.4515,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,399,0.596593534968129,0.11139670564578585,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.8886032943542141,0.8886032943542141,0.0,0,1237903958.2320752,14793460361.020376,126095536315.40318,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,418,0.6126599858355333,0.09714814920038178,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9028518507996182,0.9028518507996182,0.0,0,897528349.4493995,10340317217.01017,73215132385.12868,0.0,PORTFOLIO_LEG
2016-07-29,2016-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,478,0.763360991818587,0.05395844030474629,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9460415596952538,0.9460415596952538,0.0,0,1427913082.55232,7727273051.527593,84519885737.04175,0.0,PORTFOLIO_LEG
2016-10-31,2016-09-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,478,0.47203224121595516,0.06546716620309563,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9345328337969044,0.9345328337969044,0.0,0,1413554348.8143072,27677649115.814762,263511585368.8971,0.0,PORTFOLIO_LEG
2016-11-30,2016-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,518,0.6092514697627608,0.05510468587785238,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9448953141221474,0.9448953141221474,0.0,0,1780101656.2511852,28933478239.907143,256830798170.6569,0.0,PORTFOLIO_LEG
2016-12-30,2016-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,547,0.6814327674465788,0.05163449784333693,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.948365502156663,0.948365502156663,0.0,0,1012859165.8296821,11966597897.17047,117440203705.5481,0.0,PORTFOLIO_LEG
2017-06-30,2017-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,580,0.645906715142469,0.05330941946563377,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9466905805343664,0.9466905805343664,0.0,0,667418729.3401418,12602663602.89733,168814158599.30017,0.0,PORTFOLIO_LEG
2017-07-31,2017-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,603,0.7323894386414391,0.063329320835117,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.936670679164883,0.936670679164883,0.0,0,735961633.1606268,8388397964.3545475,95015018097.98706,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,643,0.577112532775861,0.08212111963792507,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9178788803620749,0.9178788803620749,0.0,0,514364924.18420315,9080695636.496677,160074735501.64435,0.0,PORTFOLIO_LEG
2018-03-30,2018-02-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,658,0.6330937148339213,0.08216636279296381,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9178336372070364,0.9178336372070364,0.0,0,776000223.9099984,8687608801.161846,90643582643.72025,0.0,PORTFOLIO_LEG
2018-05-31,2018-04-27,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,684,0.6699113575055267,0.054989429183698216,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9450105708163017,0.9450105708163017,0.0,0,670568598.205065,8172734454.618635,116665761658.10625,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,373,0.5406818404437312,0.10771889938535426,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.8922811006146458,0.8922811006146458,0.0,0,965170221.0066384,19780976760.833145,158972530952.26675,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,380,0.5423536967615457,0.07992847744370737,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9200715225562925,0.9200715225562925,0.0,0,1234214356.9535284,20452548142.92201,209942183594.41302,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,395,0.5685297262610177,0.08240731472299488,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9175926852770053,0.9175926852770053,0.0,0,1379593542.8223403,18910126154.015663,294980082610.34576,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,415,0.5839528867454213,0.06756614665197655,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9324338533480236,0.9324338533480236,0.0,0,823549901.2329848,18714932410.643303,137377664818.46193,0.0,PORTFOLIO_LEG
2016-09-30,2016-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,552,0.9369530482527069,0.05862007993985917,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9413799200601409,0.9413799200601409,0.0,0,921618206.7456663,3655607658.33,109717052375.17256,0.0,PORTFOLIO_LEG
2016-12-30,2016-11-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,618,1.0166936737595678,0.05519263033431931,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9448073696656807,0.9448073696656807,0.0,0,832381488.7083207,3080598050.7441025,74316943236.09018,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,652,0.9989055087773598,0.0621805106570774,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9378194893429226,0.9378194893429226,0.0,0,564096044.1004816,2670577425.0538445,53183692228.82698,0.0,PORTFOLIO_LEG
2017-12-29,2017-11-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,698,0.8707778124021439,0.05272311355949398,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9472768864405061,0.9472768864405061,0.0,0,428311296.30022377,3787726317.450968,80611572000.43352,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,709,0.8317762232930906,0.05443237060856318,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9455676293914368,0.9455676293914368,0.0,0,546793795.6386698,4189033577.580281,90944287834.88983,0.0,PORTFOLIO_LEG
2018-03-30,2018-02-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,710,0.8235329306091688,0.06342915916792637,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9365708408320736,0.9365708408320736,0.0,0,784495078.0565138,7137188466.081339,98286066458.33965,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,371,0.4819962009178187,0.05500552579105966,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9449944742089404,0.9449944742089404,0.0,0,1251036412.1664174,25909299915.039818,253218821784.11353,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,386,0.5058891961248045,0.05031074576747005,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.94968925423253,0.94968925423253,0.0,0,1444067217.2647736,24370874947.786472,194523019598.31497,0.0,PORTFOLIO_LEG
2016-02-29,2016-01-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,366,0.4927116103695044,0.13367202725209848,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.8663279727479014,0.8663279727479014,0.0,0,1123756027.8714457,21854720207.95565,220255672044.4615,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,385,0.5766175247135111,0.08040194524510162,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9195980547548983,0.9195980547548983,0.0,0,1186402809.983292,16818591950.8847,160037185215.72305,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,405,0.6300863439515008,0.05188404139537975,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9481159586046206,0.9481159586046206,0.0,0,1413429641.3990314,14595499849.28869,245657562242.3826,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,429,0.6699052007237177,0.06197485943832841,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9380251405616717,0.9380251405616717,0.0,0,871289218.8397851,12338358609.894203,115591482055.2936,0.0,PORTFOLIO_LEG
2016-09-30,2016-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,546,0.9107813555656981,0.05145259489694918,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9485474051030507,0.9485474051030507,0.0,0,876841160.1727076,3544298867.2600007,103985973122.69548,0.0,PORTFOLIO_LEG
2016-10-31,2016-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,512,0.6448943935689999,0.053656801470204685,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9463431985297953,0.9463431985297953,0.0,0,1145564640.4701183,15905256499.679691,197396783333.68735,0.0,PORTFOLIO_LEG
2016-12-30,2016-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,572,0.8081757220117158,0.061838845807660074,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9381611541923399,0.9381611541923399,0.0,0,804178736.5237592,5429675978.8625,80235462041.44994,0.0,PORTFOLIO_LEG
2017-02-28,2017-01-26,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,540,0.5688395287823858,0.0512799447548302,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.94872005524517,0.94872005524517,0.0,0,921907719.4041613,20419790146.11088,193430101679.0056,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,568,0.6336633516398222,0.08317034413557921,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9168296558644209,0.9168296558644209,0.0,0,636519485.0706247,8833247404.636868,67700772200.2932,0.0,PORTFOLIO_LEG
2017-06-30,2017-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,553,0.5282274551922692,0.05121022833176149,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9487897716682385,0.9487897716682385,0.0,0,658858907.5125,14473323222.299025,128531260525.89153,0.0,PORTFOLIO_LEG
2017-07-31,2017-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,569,0.571887599459473,0.06326868008992707,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9367313199100726,0.9367313199100726,0.0,0,678253107.0551555,11250212470.737522,107487722697.90588,0.0,PORTFOLIO_LEG
2017-08-31,2017-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,586,0.6075543480091574,0.0815486388059517,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9184513611940484,0.9184513611940484,0.0,0,691148379.9146514,14506857425.187029,116352944452.43356,0.0,PORTFOLIO_LEG
2017-11-30,2017-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,628,0.6602498187840795,0.052911123155202286,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9470888768447976,0.9470888768447976,0.0,0,584812479.5668162,8304076074.387501,97408286827.56535,0.0,PORTFOLIO_LEG
2017-12-29,2017-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,629,0.6016521304986954,0.08088338789794433,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9191166121020558,0.9191166121020558,0.0,0,459715622.5193778,8351303768.704507,79019389425.68617,0.0,PORTFOLIO_LEG
2018-01-31,2017-12-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,644,0.6156045814943497,0.09171357033127737,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9082864296687228,0.9082864296687228,0.0,0,554994921.3568649,9676434696.488733,93368560242.09203,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,647,0.5998024894204829,0.07744216452888829,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9225578354711117,0.9225578354711117,0.0,0,518829909.81513107,8893002051.801567,94423047338.9018,0.0,PORTFOLIO_LEG
2018-03-30,2018-02-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,653,0.6059423571257444,0.07662246745078631,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9233775325492136,0.9233775325492136,0.0,0,641702144.0277622,10999792084.668983,114950730401.65013,0.0,PORTFOLIO_LEG
2018-05-31,2018-04-27,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,647,0.5420313137474504,0.06595505872464816,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9340449412753519,0.9340449412753519,0.0,0,683090257.8059344,10541041402.494358,85903419152.43005,0.0,PORTFOLIO_LEG
2018-06-29,2018-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,652,0.5167253447792939,0.058125807719038004,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9418741922809623,0.9418741922809623,0.0,0,515859064.6510806,8186424400.047689,79700820839.14224,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,369,0.4729021886595544,0.0840827479608217,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9159172520391783,0.9159172520391783,0.0,0,1387026695.9564404,21655690598.311478,201153637276.41138,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,388,0.5212909680685802,0.08506421606536173,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9149357839346384,0.9149357839346384,0.0,0,1419980500.0447974,18203682999.03883,145368717838.7111,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,407,0.5475007819861377,0.08021631263472126,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9197836873652789,0.9197836873652789,0.0,0,969626919.9745699,13823647641.747084,101718990093.80977,0.0,PORTFOLIO_LEG
2016-08-31,2016-07-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,462,0.5624771849530611,0.050423721593459245,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9495762784065407,0.9495762784065407,0.0,0,1139311176.450756,17742876276.584114,203945066142.01422,0.0,PORTFOLIO_LEG
2016-10-31,2016-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,463,0.3968112175651757,0.07052040427471512,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.929479595725285,0.929479595725285,0.0,0,1679453725.0823286,41355813354.97021,275569845770.2258,0.0,PORTFOLIO_LEG
2017-05-31,2017-04-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,552,0.5626914216346635,0.055658873788665075,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9443411262113348,0.9443411262113348,0.0,0,798966781.3293313,14838120992.448658,98508662026.04504,0.0,PORTFOLIO_LEG
2017-06-30,2017-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,538,0.45696390829361133,0.05302549583199848,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9469745041680016,0.9469745041680016,0.0,0,901142509.4000001,26105703130.033768,231698842090.76187,0.0,PORTFOLIO_LEG
2017-11-30,2017-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,576,0.4356352236992801,0.0560809828393612,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9439190171606389,0.9439190171606389,0.0,0,795777401.3275304,18431924054.079254,168926325722.69925,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,527,1.6039578212415275,0.0613667186164185,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9386332813835814,0.9386332813835814,0.0,0,926339672.805131,2521231961.32,18388581067.790714,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,529,1.5822101778735704,0.0614659037343348,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.938534096265665,0.938534096265665,0.0,0,1036560958.8037462,2580096386.8394003,21596376469.4633,0.0,PORTFOLIO_LEG
2016-04-29,2016-03-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,549,1.7158003774224904,0.0637216987533935,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9362783012466065,0.9362783012466065,0.0,0,927180323.3496724,2037645970.3413913,10389827689.49778,0.0,PORTFOLIO_LEG
2016-05-31,2016-04-29,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,539,1.5483174517472702,0.05154699438041257,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9484530056195876,0.9484530056195876,0.0,0,634091533.2148513,1577248445.847673,20848969108.405533,0.0,PORTFOLIO_LEG
2018-02-28,2018-01-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PORTFOLIO_LEG,Q5,ADV20,0.05,0.95,1,897,1.6412252424721103,0.055902152470466523,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9440978475295334,0.9440978475295334,0.0,0,324832019.2842377,1145818497.8217554,14279616840.942875,0.0,PORTFOLIO_LEG
2016-03-31,2016-02-29,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,518,1.544670624676097,0.07663521500097349,ZERO_CAPACITY_BASELINE_BELOW_TARGET,0.0,0.0,0.9233647849990264,0.9233647849990264,0.0,0,969138045.4005191,2461728957.9051633,20315319215.952972,0.0,PORTFOLIO_LEG
