regime_type,sample_scope,factor_name,window,regime,alpha_ic,alpha_ic_t,idio_ic,idio_ic_t,mean_capacity_yi,median_capacity_yi,p10_capacity_yi,zero_capacity_share
RECONFIG,NATIVE,delta_degree_percentile,120,LOW,-0.0181622125365831,-2.3832340803546823,0.0285946682195576,3.531315693737252,14.807725974253325,10.6079982810743,6.554087741912465,0.0
RECONFIG,NATIVE,delta_degree_percentile,120,MEDIUM,-0.0092355237759829,-1.7375009426764991,0.0248639804622256,3.5165135706541344,17.810089359036297,14.310046383375436,6.905851348935212,0.0
RECONFIG,NATIVE,delta_degree_percentile,252,HIGH,-0.0130807010965583,-1.8238068735815764,0.0491244822528201,8.015903806522159,16.18868740350599,13.28804052200476,6.994507756257995,0.0
RECONFIG,NATIVE,delta_degree_percentile,252,LOW,-0.006311555514271,-0.7279130620590916,0.0622829671371081,8.12192922798301,17.520605801520688,13.482227089626951,7.715771317530855,0.0
RECONFIG,NATIVE,delta_degree_percentile,252,MEDIUM,-0.0093788484578943,-1.3930294559088183,0.0573448368889781,5.51960243225263,15.165883018815403,12.471459188076244,6.996319255294415,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,60,HIGH,-0.0005557394111386,-0.1241800931135241,-0.0120723164467802,-2.1205890556811653,14.564453344463942,12.358369964094898,6.827766259186811,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,60,LOW,0.0091943340165497,1.823531742013376,-0.0128037186815705,-2.1331886471772563,12.740150402844709,9.338934732125225,5.335878915882252,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,60,MEDIUM,0.0058709913522202,1.0561873097195662,0.0005377713740011,0.073819936637305,16.529108477168965,12.476090775734274,5.342087435125564,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,120,HIGH,0.0033428624860733,0.5285647674407484,-0.0007084040459072,-0.1084573960245442,13.532433435837206,11.96385022163293,5.697796081417015,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,120,LOW,0.0032293299605835,0.7290776698670443,0.0068930117575772,1.4155232731380245,13.51963702965674,9.730816812347603,5.656768308036091,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,120,MEDIUM,-0.0028493575244482,-0.7373260999989071,-0.0004160574611254,-0.083890346217659,16.7242118579379,13.308469100170289,6.395742831462725,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,252,HIGH,-0.0022920851531523,-0.4233319806607816,-0.0005883048227507,-0.1268886958476466,14.833778909509022,12.481539470105744,6.051255489508688,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,252,LOW,0.0034267940409177,0.8672095875538663,0.0108938033259489,2.1053133951411307,15.423645128839404,12.131888770397987,6.550934150780828,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,252,MEDIUM,0.005470447867316,0.926416745341604,0.005607652798599,0.9538461643075604,13.379193770647976,11.267363086359282,6.033447816579413,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,60,HIGH,0.0045962693701325,0.7796037880859206,-0.0677227097971271,-11.346043885447836,14.689792244963144,12.022985323079888,7.335023433378515,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,60,LOW,0.024790688706746,3.825898797873992,-0.0744228087737947,-11.708178549767396,12.557933000288616,9.473447311704293,5.730080625689827,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,60,MEDIUM,0.0060502616715632,0.5819017303063506,-0.078571825694748,-8.949647337862638,16.484860929856985,12.86904598162208,5.67037041021047,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,120,HIGH,0.0036801112242676,0.5175800711355333,-0.0424267385818979,-6.571474667399577,12.730314286361146,11.2202736590489,5.926845762629148,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,120,LOW,0.009911994164444,1.274963916889723,-0.0541774863371194,-6.88948268303653,12.772876998978264,9.21234491701869,5.4570700999562645,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,120,MEDIUM,0.0010667629647862,0.1489360190813897,-0.0407605777712597,-7.150287699031494,15.869079614433527,12.412575808811988,6.266813971260824,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,252,HIGH,-0.0041615683686939,-0.7082943598590826,-0.0133850094957703,-2.3871313821954665,13.61435444111024,11.157563359868114,5.823739784707635,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,252,LOW,0.0158024436710545,2.156657897088857,-0.0094804510893658,-1.4614025352596087,13.839743482965448,10.844905185170084,6.188014785152884,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,252,MEDIUM,0.0128193379866524,1.969500616996417,0.000795183809931,0.1032549068786843,12.392713418607604,10.175889575373668,5.829753511799879,0.0
RECONFIG,NATIVE,neighbor_retention_1m,60,HIGH,0.0023455617271106,0.4062926170957186,-0.0631499534222803,-9.817716083772655,14.032201008524316,11.21949349109612,7.071650645844173,0.0
RECONFIG,NATIVE,neighbor_retention_1m,60,LOW,0.0277386661168895,4.285531206802547,-0.0702203735657237,-10.964476607272744,11.994518679844935,9.171117189362672,5.468999240246424,0.0
RECONFIG,NATIVE,neighbor_retention_1m,60,MEDIUM,0.010505937310603,1.1300218880500272,-0.0686893609606968,-8.407686409315714,15.627782097051671,11.919190762971237,5.436442433630099,0.0
RECONFIG,NATIVE,neighbor_retention_1m,120,HIGH,0.0008902424379425,0.1394045350116775,-0.031516476715237,-4.783572796170071,12.281156386661774,10.934883084651515,5.594919411560794,0.0
RECONFIG,NATIVE,neighbor_retention_1m,120,LOW,0.0113956099588214,1.9442297172794605,-0.0439476216373779,-6.573892606496637,12.504975715753842,9.173016811143818,5.540532450440514,0.0
RECONFIG,NATIVE,neighbor_retention_1m,120,MEDIUM,0.000484741228127,0.0727727170266572,-0.0292310579480387,-5.233485701930493,15.38825404004745,11.887617577197434,6.181441494637574,0.0
RECONFIG,NATIVE,neighbor_retention_1m,252,HIGH,-0.0071364322395085,-1.151580026997075,-0.0007240583479864,-0.1116043260371047,13.223244857435263,10.514223069584048,5.545113274680194,0.0
RECONFIG,NATIVE,neighbor_retention_1m,252,LOW,0.013095902124173,1.9229309257143592,0.0080493844431666,1.4870786488639165,13.736877333755247,10.540644448165882,6.005810604670336,0.0
RECONFIG,NATIVE,neighbor_retention_1m,252,MEDIUM,0.0115371107250166,1.8054800879160149,0.0126316592567757,1.755693609572902,12.223164215411732,9.929331173756845,5.739533847599192,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,60,HIGH,-0.0014189470765516,-0.197445211312762,-0.0782215695492441,-13.6457344292728,14.93136496702417,12.819661804068058,7.592537929504217,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,60,LOW,0.0216858993189638,2.8259320729506445,-0.086565026382012,-12.41967130536299,13.013749815266197,9.766252605709909,5.617506147873795,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,60,MEDIUM,0.0067720511791056,0.6360292025592373,-0.0891710290115756,-10.844983556646818,16.976104649471853,13.12474411150306,5.594640936821715,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,120,HIGH,0.0113859936990472,1.3190977099610968,-0.0789236300238382,-11.221108009646484,14.31057796499492,13.393677653770157,5.883950637732245,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,120,LOW,0.0143352895063969,1.3777611652877957,-0.0791120290887684,-8.422477980819485,14.155346059552391,10.205494372132454,6.294731344321373,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,120,MEDIUM,0.0007014717816977,0.0764193306033907,-0.0861067301089772,-14.092317919658946,17.56317986295291,14.012623136750204,6.979302809917186,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,252,HIGH,-0.0078079426051516,-1.0150933989548547,-0.072596519029529,-9.259444215853978,16.022290467497477,13.285464943471627,7.145796750420494,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,252,LOW,0.0201866042786655,2.533192280641328,-0.0680576431023431,-10.345201674376014,17.214473100606906,14.20808962405196,7.517425435955746,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,252,MEDIUM,0.0298716893524841,2.788306399494111,-0.0509293639836912,-4.899115326934335,14.683628081210143,12.869534731894715,6.371549489489533,0.0
RECONFIG,NATIVE,residual_degree_percentile,60,HIGH,0.0004390616594053,0.0591268756373659,-0.0656722339867242,-9.43485391014246,14.554951248203087,12.084080090400567,6.8891613801966205,0.0
RECONFIG,NATIVE,residual_degree_percentile,60,LOW,0.0297547506075333,3.174339814992302,-0.0768995982325222,-9.346786050055776,12.9923130772551,9.492852493865788,5.370448715437564,0.0
RECONFIG,NATIVE,residual_degree_percentile,60,MEDIUM,0.0111008392040705,0.8912151765545492,-0.0638810524138774,-5.754548746154526,16.567694794974706,12.902924105886552,5.794698470829402,0.0
RECONFIG,NATIVE,residual_degree_percentile,120,HIGH,0.0108729802729369,1.4212593120910737,-0.0540064099984835,-5.939803318062737,14.008589051178024,12.5035836617837,5.932476603639529,0.0
RECONFIG,NATIVE,residual_degree_percentile,120,LOW,0.0174853659999709,1.626746910141491,-0.0579238223400523,-5.259687857807317,14.33165043105907,10.595731341304166,6.456034511331593,0.0
RECONFIG,NATIVE,residual_degree_percentile,120,MEDIUM,0.0062347879868973,0.6660641974629589,-0.0567469069714418,-8.69404532123385,17.546350348572254,13.888513190811397,6.863562915231214,0.0
RECONFIG,NATIVE,residual_degree_percentile,252,HIGH,-0.0116952152606158,-1.6142166857870268,-0.0531831071084969,-6.702769923387908,16.548133958470192,13.506375059680096,6.837607934529956,0.0
RECONFIG,NATIVE,residual_degree_percentile,252,LOW,0.0246314875621926,2.371442734639325,-0.0493256163591361,-5.8219553858654045,17.410629868417356,14.412629297767786,7.829984068154493,0.0
RECONFIG,NATIVE,residual_degree_percentile,252,MEDIUM,0.0288699070915472,2.332456369972055,-0.0330660514219366,-2.7885433984830152,15.280501669505975,13.79745984773244,6.412502550262762,0.0
