analysis_date,window,density_fraction,density_percent,network_id,n_nodes,n_edges,mean_degree,isolated_node_share,connected_component_count,giant_component_share,degree_gini,strength_gini,top1pct_degree_share,top5pct_degree_share,top1pct_strength_share,top5pct_strength_share,industry_labeled_edge_count,same_industry_edge_share,industry_enrichment
2016-07-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2332,5414,4.643224699828473,0.2765866209262436,693,0.6736706689536878,0.6795180654183519,0.6890904735944323,0.09650905060953084,0.319541928333949,0.09806253915378561,0.32811880293908985,5414,0.3167713335796084,6.415410983078998
2016-08-31,60,0.002,0.2,B0_RAW_POSITIVE,2409,5776,4.795350767953508,0.5782482357824824,1445,0.3549190535491905,0.8544906479510699,0.8547220965512183,0.19667590027700832,0.5446675900277008,0.19771157433240952,0.5448540946810329,5776,0.2380540166204986,4.825469650783359
2016-08-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2409,5776,4.795350767953508,0.26899128268991285,697,0.6853466168534662,0.6623228164466353,0.6741288045249247,0.07816828254847645,0.28272160664819945,0.08154805388657273,0.29677092844617775,5776,0.3315443213296399,6.720563186363733
2016-09-30,60,0.002,0.2,B0_RAW_POSITIVE,2429,5868,4.83161794977357,0.576780568135035,1444,0.3746397694524496,0.8492171536672164,0.8496586109253468,0.19725630538513975,0.5351056578050443,0.19823102371507315,0.5357222018954579,5868,0.25374914792092707,5.158470768606812
2016-09-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2429,5868,4.83161794977357,0.27953890489913547,750,0.6480032935364347,0.6791484850041098,0.6912327705533536,0.08316291751874574,0.2966087252897069,0.08753742671548714,0.3111922361735504,5868,0.33554873892297205,6.8213760533155225
2016-10-31,60,0.002,0.2,B0_RAW_POSITIVE,2451,5982,4.881272949816402,0.5801713586291309,1455,0.37902896776825784,0.8531179694393938,0.8533972820289053,0.2085422935473086,0.5458876629889668,0.2089350811968244,0.5462218988051607,5982,0.23671013039117353,4.81821715409927
2016-10-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2451,5982,4.881272949816402,0.22439820481436148,610,0.7197062423500612,0.6558697580569806,0.6761464274330067,0.10397860247408894,0.3392678034102307,0.11579888418885813,0.36662273496041303,5982,0.3595787362086259,7.3191985158668995
2016-11-30,60,0.002,0.2,B0_RAW_POSITIVE,2460,6020,4.894308943089431,0.5784552845528456,1457,0.3845528455284553,0.8472712908192204,0.8477802948969739,0.20406976744186048,0.5316445182724252,0.20476738804389744,0.5307809228866686,6020,0.2473421926910299,5.036393131630607
2016-11-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2460,6020,4.894308943089431,0.27682926829268295,742,0.6630081300813008,0.6910056586446263,0.7048544014992133,0.09767441860465116,0.33430232558139533,0.10383308552426018,0.35042444816899126,6020,0.3478405315614618,7.082744941326052
2016-12-30,60,0.002,0.2,B0_RAW_POSITIVE,2499,6220,4.977991196478591,0.6246498599439776,1608,0.3161264505802321,0.8789889589276225,0.8791562589392337,0.21334405144694535,0.6137459807073955,0.2143780881423265,0.6134740127676516,6220,0.1954983922829582,3.974182422191402
2016-12-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2499,6220,4.977991196478591,0.2737094837935174,755,0.657062825130052,0.6907939381540398,0.7052839475441326,0.08987138263665595,0.3234726688102894,0.09550325367552487,0.3380250886516549,6220,0.3292604501607717,6.69335986895394
2017-01-26,60,0.002,0.2,B0_RAW_POSITIVE,2537,6411,5.054000788332677,0.6716594402837998,1740,0.285376428852976,0.8943326799554396,0.8946304280707358,0.23873030728435501,0.6377320230853221,0.24024895121346213,0.6388935129290464,6411,0.16409296521603495,3.322245200837497
2017-01-26,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2537,6411,5.054000788332677,0.3019314150571541,847,0.6219944816712653,0.715983079191036,0.7275310282529679,0.09881453751364842,0.34854156917797535,0.10367636123288719,0.36231926038431833,6411,0.30182498830135707,6.110783710665928
2017-02-28,60,0.002,0.2,B0_RAW_POSITIVE,2579,6630,5.141527723924002,0.6932919736331912,1828,0.2632803412175262,0.9022579986747583,0.902614226908329,0.233710407239819,0.6496229260935144,0.2347105523383457,0.6514670725871042,6630,0.14524886877828055,2.9175681101737956
2017-02-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2579,6630,5.141527723924002,0.27646374563784415,778,0.6626599457153936,0.6934959649144352,0.7046351030422557,0.09351432880844646,0.32760180995475113,0.09693753653662482,0.3416570909603443,6630,0.27496229260935146,5.523080648854443
2017-03-31,60,0.002,0.2,B0_RAW_POSITIVE,2663,7069,5.30904994367255,0.6128426586556516,1682,0.31918888471648516,0.873790016938873,0.874171415813072,0.21947941717357478,0.5947800254632905,0.22119537920040735,0.5962820629620152,7069,0.15971141604187297,3.1982482040331774
2017-03-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2663,7069,5.30904994367255,0.2681186631618475,776,0.6740518212542246,0.6913135671889774,0.7020354198419705,0.09046541236384213,0.32939595416607725,0.09355304406709818,0.3417416752356516,7069,0.28561324091101997,5.7194536084526
2017-04-28,60,0.002,0.2,B0_RAW_POSITIVE,2696,7239,5.370178041543027,0.504080118694362,1402,0.4465875370919881,0.8128024388174344,0.8136528957146605,0.15119491642492056,0.4651885619560713,0.15233635221124586,0.4660424533492334,7239,0.1685315651333057,3.364646112947441
2017-04-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2696,7239,5.370178041543027,0.3909495548961424,1140,0.5159495548961425,0.7657608925114254,0.772067249231879,0.11845558778836857,0.397775935902749,0.12141316308027224,0.401671987829478,7239,0.24948197264815583,4.980779409822196
2017-05-31,60,0.002,0.2,B0_RAW_POSITIVE,2699,7251,5.373101148573546,0.5809559095961467,1611,0.37828825490922563,0.8615895833560079,0.8625841309621254,0.16583919459384913,0.5705419942076955,0.1685118381065107,0.5739445787522552,7251,0.1343262998207144,2.706028285745035
2017-05-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2699,7251,5.373101148573546,0.3786587625046313,1118,0.526491293071508,0.779128879465157,0.7858112874536636,0.14963453316783892,0.44717969935181356,0.15467089483393268,0.45497994703536854,7251,0.22920976417045924,4.617473317154258
2017-06-30,60,0.002,0.2,B0_RAW_POSITIVE,2750,7525,5.472727272727273,0.68,1916,0.25636363636363635,0.9033600966475386,0.904224846301912,0.20651162790697675,0.6743521594684385,0.21007366666473626,0.6785100676335067,7525,0.10485049833887043,2.093318615920857
2017-06-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2750,7525,5.472727272727273,0.436,1315,0.45454545454545453,0.8289057324071278,0.8334721842627069,0.18664451827242526,0.5595348837209302,0.19312746687592197,0.5650584439092519,7525,0.17621262458471762,3.5180487765666113
2017-07-31,60,0.002,0.2,B0_RAW_POSITIVE,2783,7721,5.5486884656845135,0.7394897592526051,2105,0.2130794107078692,0.9209587154752872,0.9214318481305142,0.24634114751975134,0.7258774770107499,0.24853687655327797,0.7283714282000796,7721,0.10607434270172257,2.146361605684972
2017-07-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2783,7721,5.5486884656845135,0.2932087675170679,888,0.6446280991735537,0.7242440422341447,0.7330723642145496,0.13061779562232873,0.3943142080041445,0.13764898065680659,0.4069403470615518,7721,0.30565988861546434,6.184875933353522
2017-08-31,60,0.002,0.2,B0_RAW_POSITIVE,2834,8013,5.654904728299224,0.7039520112914608,2053,0.21594918842625266,0.9130694114653668,0.9135876045103677,0.24790964682391115,0.7087857231998004,0.25040870876396715,0.7109470675282109,8013,0.15724447772369898,3.1719311143407
2017-08-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2834,8013,5.654904728299224,0.37544107268877913,1159,0.5419901199717714,0.7878509613127787,0.7961782773076806,0.1532509671783352,0.47909646823911145,0.1620985369452603,0.4952187908290372,8013,0.35117933358292774,7.08397948869423
2017-09-29,60,0.002,0.2,B0_RAW_POSITIVE,2897,8370,5.77839143942009,0.6144287193648602,1844,0.32688988608905767,0.8793855877769159,0.880214429637503,0.21547192353643965,0.600179211469534,0.21806606892141128,0.6022813033744104,8370,0.2053763440860215,4.1612809105361785
2017-09-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2897,8370,5.77839143942009,0.3848809112875388,1208,0.5253710735243355,0.7935700797059042,0.8010696105402069,0.14468339307048986,0.4787933094384707,0.15319750618427522,0.4939450940702246,8370,0.36690561529271204,7.434144081591974
2017-10-31,60,0.002,0.2,B0_RAW_POSITIVE,2941,8626,5.866031961917715,0.4852091125467528,1479,0.4699081944916695,0.8155542265529208,0.8172184197284174,0.15609784372826338,0.4724669603524229,0.15683175697751625,0.47494276483554454,8626,0.29399489914212845,5.916258149218542
2017-10-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2941,8626,5.866031961917715,0.29513770826249575,927,0.6545392723563414,0.724884313833233,0.7365961976355568,0.12450730350104336,0.3918386274055182,0.13212490938712987,0.4102298103015742,8626,0.4263853466264781,8.580440643858754
2017-11-30,60,0.002,0.2,B0_RAW_POSITIVE,2959,8733,5.902669820885435,0.5363298411625549,1638,0.4079080770530585,0.8378561358451764,0.838269990666415,0.1870491240123669,0.5129394251688996,0.1876523561008768,0.5135540999875834,8733,0.23519981678690027,4.730424535100356
2017-11-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2959,8733,5.902669820885435,0.24400135180804325,779,0.7107130787428185,0.6867568746609789,0.6992198578535143,0.11055765487232337,0.34718882400091605,0.11786200147373474,0.36263151738917415,8733,0.43020725981907704,8.652485383822803
2017-12-29,60,0.002,0.2,B0_RAW_POSITIVE,2995,8950,5.976627712854758,0.6133555926544241,1887,0.3358931552587646,0.8784445211292564,0.8787234462885141,0.21497206703910615,0.6043016759776536,0.21615525022686563,0.6052814643168849,8950,0.18379888268156425,3.6762002728739316
2017-12-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2995,8950,5.976627712854758,0.24574290484140235,799,0.7075125208681136,0.6898859738297536,0.7043781054940084,0.12307262569832403,0.3611173184357542,0.13329955604553276,0.38079965200423527,8950,0.39776536312849164,7.955789040383706
2018-01-31,60,0.002,0.2,B0_RAW_POSITIVE,3026,9136,6.038334434897554,0.573694646397885,1806,0.35426305353602117,0.8668918193519561,0.8673920942235609,0.21316768826619964,0.5953371278458844,0.21468146514459469,0.5961933563711719,9136,0.1972416812609457,3.9266500021118467
2018-01-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3026,9136,6.038334434897554,0.2617316589557171,861,0.6873760740251157,0.6803006821788518,0.6927192259232746,0.08745621716287215,0.30478327495621715,0.09322322908303686,0.3215239653868304,9136,0.37390542907180385,7.443638405779172
2018-02-28,60,0.002,0.2,B0_RAW_POSITIVE,2961,8745,5.906788247213779,0.6514690982776089,1980,0.30023640661938533,0.8942867531386198,0.8945387711128525,0.22847341337907376,0.644082332761578,0.22984842028875874,0.6451285552846472,8745,0.1602058319039451,3.203811096123592
2018-02-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,2961,8745,5.906788247213779,0.31746031746031744,1005,0.6325565687267815,0.7316846467388418,0.740597754506289,0.11423670668953688,0.37610062893081764,0.12145771382072099,0.3903831513292501,8745,0.3385934819897084,6.771223879815815
2018-03-30,60,0.002,0.2,B0_RAW_POSITIVE,3008,9024,6.0,0.633311170212766,1958,0.3201462765957447,0.889807292845556,0.8901478786503454,0.24046985815602837,0.6414561170212766,0.24188833254381453,0.6424650443965845,9024,0.1713209219858156,3.4228010241626543
2018-03-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3008,9024,6.0,0.3178191489361702,1041,0.6210106382978723,0.7406708219570508,0.7495780621439163,0.12566489361702127,0.3982712765957447,0.1333149200152738,0.41223649746474866,9024,0.33311170212765956,6.655200438960503
2018-04-27,60,0.002,0.2,B0_RAW_POSITIVE,3025,9127,6.034380165289257,0.6049586776859505,1889,0.34115702479338844,0.8811816723969479,0.8815869226344186,0.23129177166648407,0.6187684890982799,0.23250450428688793,0.6200749807896191,9127,0.16927796647310178,3.3837605981464414
2018-04-27,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3025,9127,6.034380165289257,0.3484297520661157,1142,0.5831404958677686,0.7856892862608174,0.7935727159134713,0.16018406924509695,0.49496000876520213,0.16856152899105462,0.5085231478959058,9127,0.2848690697929221,5.694354404647734
2018-05-31,60,0.002,0.2,B0_RAW_POSITIVE,3097,9566,6.1775912173070715,0.5563448498546981,1779,0.3942525024216984,0.8688752835272324,0.869758475236323,0.22240225799707297,0.6028120426510558,0.22477575246031445,0.6054270894226177,9566,0.1988291867029061,3.9409503153797787
2018-05-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3097,9566,6.1775912173070715,0.25121084920891185,839,0.703584113658379,0.7010809662436608,0.7109380299437493,0.10474597532929124,0.3510871837758729,0.10920844347803518,0.36232148510184387,9566,0.362952122099101,7.1939955283904276
2018-06-29,60,0.002,0.2,B0_RAW_POSITIVE,3080,9468,6.148051948051948,0.6737012987012987,2129,0.2805194805194805,0.909405262565909,0.9097665148931886,0.25876637093367133,0.6946556822982678,0.2606853810237874,0.6959897333968101,9468,0.1561047739754964,3.1076122216342448
2018-06-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3080,9468,6.148051948051948,0.2331168831168831,773,0.7243506493506493,0.6935294004685639,0.7037117356589471,0.10424588086185044,0.35250316856780733,0.10983768539559778,0.3646506278737188,9468,0.3629066328686101,7.224462512540775
2018-07-31,60,0.002,0.2,B0_RAW_POSITIVE,3166,10013,6.325331648768162,0.6948831332912192,2249,0.26595072646873025,0.910916818874566,0.9111758970105925,0.2521721761709777,0.6991910516328773,0.2538750706317462,0.7002754987831217,10013,0.15789473684210525,3.1383606823191
2018-07-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3166,10013,6.325331648768162,0.2381554011370815,799,0.7312065698041693,0.685932072260578,0.6959005756865422,0.09517627084789773,0.3355637671027664,0.10021955896406086,0.34915545259929176,10013,0.39538599820233694,7.85880451695213
2018-08-31,60,0.002,0.2,B0_RAW_POSITIVE,3263,10640,6.521605884155685,0.7159056083358872,2385,0.23965675758504443,0.914931914908325,0.9152162168157574,0.2587406015037594,0.699812030075188,0.2603205677344131,0.7011174429034406,10640,0.1394736842105263,2.7630527056571457
2018-08-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3263,10640,6.521605884155685,0.20901011339258352,723,0.7621820410665032,0.6472401890414052,0.6580228340202048,0.08317669172932331,0.30028195488721804,0.08876436726916553,0.31346760979542393,10640,0.36531954887218043,7.237187241839169
2018-09-28,60,0.002,0.2,B0_RAW_POSITIVE,3334,11109,6.664067186562687,0.6121775644871026,2103,0.34073185362927416,0.8821006525132997,0.8824006559438498,0.21599603924745703,0.6114411738230264,0.21712290260757874,0.6125074892688321,11109,0.20019803762714916,3.9633196840303007
2018-09-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3334,11109,6.664067186562687,0.1889622075584883,666,0.7834433113377325,0.6272739780966301,0.6377063934688112,0.0728238365289405,0.271761634710595,0.07674737087378856,0.283690965590581,11109,0.38059231253938247,7.534584363345373
2018-10-31,60,0.002,0.2,B0_RAW_POSITIVE,3359,11275,6.713307532003572,0.726704376302471,2482,0.2387615361714796,0.9176511064360962,0.9178496180733564,0.2533481152993348,0.7152106430155211,0.25455732931836333,0.7158728387150242,11275,0.13170731707317074,2.615988694938545
2018-10-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3359,11275,6.713307532003572,0.18487645132479905,657,0.7919023518904436,0.6279006857837666,0.6415545938686638,0.08274944567627494,0.28341463414634144,0.09307731744077519,0.3021001808019708,11275,0.34323725055432375,6.81742508377924
2018-11-30,60,0.002,0.2,B0_RAW_POSITIVE,3374,11377,6.743924125666864,0.6721991701244814,2321,0.2874925903971547,0.9032618612651415,0.9034113322936668,0.24391315812604378,0.6675309835633295,0.24483911140959996,0.6680643187282707,11377,0.14845741408104068,2.968058397775689
2018-11-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3374,11377,6.743924125666864,0.1757557794902193,629,0.8029045643153527,0.6234519941359868,0.6371213735895815,0.07748088248220093,0.2776215170958952,0.084629734223865,0.29442387198793596,11377,0.30289179924408893,6.055612337912981
2018-12-28,60,0.002,0.2,B0_RAW_POSITIVE,3426,11731,6.8482194979568005,0.680385288966725,2387,0.276707530647986,0.9076447996071502,0.9078569033530075,0.26297843321114994,0.6802062910237832,0.264262635986653,0.6809140074480743,11731,0.14525615889523485,2.9164811587070076
2018-12-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3426,11731,6.8482194979568005,0.17425569176882663,642,0.7959719789842382,0.6222891851353778,0.6368876769165719,0.07676242434575058,0.2814764299718694,0.08402814236480728,0.299226434102707,11731,0.30722018583240984,6.168426112664351
2019-01-31,60,0.002,0.2,B0_RAW_POSITIVE,3492,12187,6.979954180985109,0.5526918671248569,1995,0.3983390607101947,0.8615277287846672,0.8620535593562402,0.20452121112661031,0.5641667350455404,0.20518020269307002,0.5656268407335425,12187,0.1982440305243292,3.9679931705658973
2019-01-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3492,12187,6.979954180985109,0.17268041237113402,645,0.8009736540664376,0.6396543798054957,0.6536848741471781,0.09021908591121687,0.30163288750307704,0.09811424893986055,0.316756483800156,12187,0.3484860917370969,6.975193292795266
2019-02-28,60,0.002,0.2,B0_RAW_POSITIVE,3522,12398,7.040318001135718,0.5485519591141397,1991,0.4122657580919932,0.8551816210396082,0.8558829418825398,0.19809646717212454,0.5494031295370221,0.1981323489408428,0.5513770095912345,12398,0.22180996934989514,4.437507907477502
2019-02-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3522,12398,7.040318001135718,0.2282793867120954,863,0.7325383304940375,0.6997567155369988,0.7128613333105442,0.10304081303436038,0.3644539441845459,0.11151827276582563,0.3839960211404625,12398,0.3557025326665591,7.11614904435483
2019-03-29,60,0.002,0.2,B0_RAW_POSITIVE,3517,12363,7.030423656525448,0.5518908160363947,1998,0.40318453227182255,0.8584003222949341,0.858920360596322,0.2041171236754833,0.5595729191943702,0.20460149261766603,0.5606898627446644,12363,0.21337862978241526,4.261942636324752
2019-03-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3517,12363,7.030423656525448,0.2411145862951379,919,0.7153824282058573,0.7021020673760991,0.7129187513741557,0.10228099975734045,0.36018765671762515,0.11019355032054076,0.37716517552569623,12363,0.3351937232063415,6.695030434014319
2019-04-30,60,0.002,0.2,B0_RAW_POSITIVE,3515,12347,7.025320056899004,0.5294452347083926,1914,0.4332859174964438,0.850883571674047,0.8513851672108455,0.20814772819308333,0.5441807726573257,0.20853087377342483,0.5445460179526452,12347,0.22426500364461002,4.472367447056972
2019-04-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3515,12347,7.025320056899004,0.19914651493598862,757,0.7647226173541963,0.6759920603146956,0.688105350610621,0.09889041872519641,0.3446181258605329,0.106374467950965,0.3612342719279457,12347,0.3536081639264599,7.051771857656462
2019-05-31,60,0.002,0.2,B0_RAW_POSITIVE,3512,12323,7.017653758542141,0.592255125284738,2133,0.369874715261959,0.871815707687368,0.8721069230148413,0.2129757364278179,0.5856122697395115,0.21355525581686058,0.5862638772419533,12323,0.20490140387892558,4.071333867345107
2019-05-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3512,12323,7.017653758542141,0.20928246013667426,787,0.7576879271070615,0.6699186217153805,0.6799684893760607,0.09794692850766859,0.32621926478941815,0.1029621785452899,0.33763044523593466,12323,0.34650653250020286,6.884988361807369
2019-06-28,60,0.002,0.2,B0_RAW_POSITIVE,3528,12436,7.049886621315193,0.608843537414966,2204,0.3526077097505669,0.8849935479177198,0.8852850862915358,0.22889192666452235,0.6235927951109682,0.2299680686002521,0.6244753980539014,12436,0.17465422965583788,3.47638204132867
2019-06-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3528,12436,7.049886621315193,0.15107709750566894,567,0.8279478458049887,0.6144326981355426,0.6258766825532052,0.08475394017368929,0.2813203602444516,0.08741794218260483,0.29075491659709785,12436,0.3498713412672885,6.963967892182802
2019-07-31,60,0.002,0.2,B0_RAW_POSITIVE,3548,12583,7.0930101465614435,0.6496617812852311,2368,0.294532130777903,0.9085989212015533,0.9089545282842315,0.2530398156242549,0.7071048239688469,0.25489403810515343,0.7085842587025311,12583,0.1471827068266709,2.9131379268830337
2019-07-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3548,12583,7.0930101465614435,0.14430665163472378,550,0.8303269447576099,0.5963007434468277,0.6097116944223637,0.06969721052213304,0.24878804736549312,0.07332455660106434,0.25997566968446784,12583,0.3449097989350711,6.82668391073022
2019-08-30,60,0.002,0.2,B0_RAW_POSITIVE,3566,12711,7.128996074032529,0.6598429613011778,2418,0.29024116657319127,0.9079339073875494,0.9082823757530767,0.2602470301313823,0.6914483518212572,0.2621405633907926,0.6927601478527153,12711,0.13358508378569742,2.6353910642633678
2019-08-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3566,12711,7.128996074032529,0.1337633202467751,506,0.8496915311273135,0.5838814010749254,0.6000762327667892,0.0683659822201243,0.24683345134135787,0.07460883542957691,0.2634966282940798,12711,0.3231846432224058,6.375845990573566
2019-09-30,60,0.002,0.2,B0_RAW_POSITIVE,3588,12868,7.172798216276477,0.6758639910813824,2489,0.270066889632107,0.9097477291936753,0.9100568376845131,0.2557506994093876,0.6969614547715263,0.25779910365498876,0.6982497069791016,12868,0.12923531240285982,2.5485407993072946
2019-09-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3588,12868,7.172798216276477,0.12513935340022297,483,0.8553511705685619,0.5958232662738954,0.6112918891046151,0.08206403481504507,0.2721868200186509,0.08639682929729273,0.28744019070090954,12868,0.3170655890581287,6.252583560537439
2019-10-31,60,0.002,0.2,B0_RAW_POSITIVE,3628,13156,7.252480705622933,0.6052921719955898,2270,0.33076074972436603,0.8850445279996837,0.885339755568848,0.23209942231681363,0.6167908178777743,0.2334058191308547,0.6177934481442677,13156,0.17254484645788995,3.3753912735614464
2019-10-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3628,13156,7.252480705622933,0.1314773980154355,517,0.8450937155457552,0.6000586675440469,0.6177985131450714,0.08269990878686531,0.2736394040741867,0.08756407853113765,0.29237088703422937,13156,0.32601094557616295,6.377556463570502
2019-11-29,60,0.002,0.2,B0_RAW_POSITIVE,3638,13228,7.272127542605827,0.5695437053326003,2127,0.3842770753161078,0.8688179637276321,0.8691280649029667,0.20879951617780465,0.5900362866646507,0.2098206124292989,0.5904404029479203,13228,0.19458723918959783,3.8131467082103354
2019-11-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3638,13228,7.272127542605827,0.21687740516767454,867,0.7339197361187466,0.7170650059605019,0.7269097661876254,0.14246295736316902,0.40350015119443605,0.14684680893930377,0.4109779239517177,13228,0.30095252494708197,5.897489139621347
2019-12-31,60,0.002,0.2,B0_RAW_POSITIVE,3641,13250,7.278220269156825,0.5490249931337544,2054,0.41005218346608074,0.8554507210853333,0.8561158747413482,0.1960377358490566,0.5495471698113208,0.1970307611194922,0.551153200468921,13250,0.22830188679245284,4.465165549531632
2019-12-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3641,13250,7.278220269156825,0.22548750343312277,879,0.737434770667399,0.7114828292040856,0.7222696575040768,0.14241509433962263,0.3997735849056604,0.14854702024512484,0.4110467236154551,13250,0.31086792452830186,6.0800055862878635
2020-01-23,60,0.002,0.2,B0_RAW_POSITIVE,3663,13411,7.322413322413323,0.6068796068796068,2287,0.3385203385203385,0.8802170843778478,0.8806316517551651,0.2200432480799344,0.6004772201923794,0.22118334128081313,0.6012155646776944,13411,0.23622399522779808,4.597114826959045
2020-01-23,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3663,13411,7.322413322413323,0.3434343434343434,1349,0.5954135954135954,0.7918330271622345,0.8004227868479166,0.1374617851017821,0.4700618894936992,0.14770101396326302,0.4858126003059132,13411,0.45425397062113193,8.840158941235638
2020-02-28,60,0.002,0.2,B0_RAW_POSITIVE,3697,13662,7.390857451988098,0.7076007573708413,2664,0.242899648363538,0.9121561013576867,0.9124132969837242,0.2397160005855658,0.6913336261162348,0.240932490911685,0.6924050830580718,13662,0.19448104230712926,3.7702097400360937
2020-02-28,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3697,13662,7.390857451988098,0.4357587232891534,1714,0.49526643224235867,0.8047248721767426,0.8082791424943323,0.13478992826818914,0.45718050065876153,0.1368557370143864,0.4635337285517775,13662,0.43434343434343436,8.420182385161528
2020-03-31,60,0.002,0.2,B0_RAW_POSITIVE,3718,13818,7.433028509951587,0.6457772996234534,2455,0.31495427649273805,0.8937579644266573,0.8941530506155413,0.23035171515414676,0.6332682008973802,0.2315770023396679,0.6349381464281295,13818,0.2409900130264872,4.6756642462745575
2020-03-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3718,13818,7.433028509951587,0.3418504572350726,1341,0.6102743410435718,0.7520734078484839,0.7577084765684436,0.11926472716746273,0.40002171081198434,0.1221540997310019,0.40813293305479864,13818,0.4825589810392242,9.362561319567192
2020-04-30,60,0.002,0.2,B0_RAW_POSITIVE,3744,14010,7.483974358974359,0.5459401709401709,2122,0.3942307692307692,0.8514705613206683,0.8520778618292881,0.17209136331192007,0.5284796573875803,0.1727880891962126,0.5302948600450986,14010,0.29985724482512494,5.807593521571907
2020-04-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3744,14010,7.483974358974359,0.28125,1116,0.6829594017094017,0.7139684832872732,0.7204061425812005,0.10274803711634546,0.3490007137758744,0.10500521435624027,0.35741827149907357,14010,0.4743754461099215,9.187637834888571
2020-05-29,60,0.002,0.2,B0_RAW_POSITIVE,3738,13965,7.47191011235955,0.5735687533440342,2219,0.3683788121990369,0.8649711874274082,0.8656193069891813,0.19058360186179735,0.557608306480487,0.19161287359006,0.559880976470117,13965,0.31872538489079844,6.1582421364604985
2020-05-29,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3738,13965,7.47191011235955,0.25575173889780634,1025,0.7027822364901016,0.6972159436273171,0.7051067681272389,0.09355531686358753,0.33952738990332976,0.09720176990663541,0.3499170391920364,13965,0.4753311851056212,9.184096001308648
2020-06-30,60,0.002,0.2,B0_RAW_POSITIVE,3749,14044,7.492131234995999,0.46919178447586024,1835,0.4723926380368098,0.8262072772239881,0.8270744049053063,0.17886641982341214,0.5000712047849616,0.1790064951390836,0.5022854891053739,14044,0.3437767017943606,6.614957209842308
2020-06-30,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3749,14044,7.492131234995999,0.15070685516137636,602,0.8284875966924513,0.6172236264807804,0.6292868783579131,0.07426659071489604,0.27175306180575337,0.07980495687831261,0.2833819557079744,14044,0.4431785816006836,8.527649891064318
2020-07-31,60,0.002,0.2,B0_RAW_POSITIVE,3765,14167,7.525630810092961,0.600796812749004,2329,0.35272244355909693,0.8790147426575667,0.8800048537474132,0.20484223900614104,0.6005152819933649,0.20695491235540495,0.604436605750649,14167,0.2698524740594339,5.210831522594689
2020-07-31,60,0.002,0.2,M1_RESIDUAL_POSITIVE,3765,14167,7.525630810092961,0.35166002656042494,1422,0.5896414342629482,0.8026716221629095,0.8104241560010532,0.17424295898920025,0.5184936825015882,0.18371670707445334,0.5320546207070085,14167,0.361685607397473,6.984122605748153
2020-08-31,60,0.002,0.2,B0_RAW_POSITIVE,3791,14363,7.577420205750462,0.5676602479556845,2214,0.38987074650487996,0.8681371448624378,0.8692963504350524,0.18686903850170578,0.5720253428949383,0.18877432429424118,0.5759157213532824,14363,0.2731323539650491,5.261711526669961
